"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nte39bxl--bm40fffpx1qx","d3nte39bxl--bm40fffpx1qx","Aix-en-Provence (Bouches-du-Rhône)","Aix-en-Provence | Aix","arrondissement : 131",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13001","POINT(897700 6272900)","http://id.insee.fr/geo/commune/13001 | http://data.ign.fr/id/geofla/commune/13001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13001","Eguilles (Bouches-du-Rhône) [d3nte3ovb5--76hticy4me53] | Venelles (Bouches-du-Rhône) [d3nte4vs0c-lgams6zrd4j5] | Rognac (Bouches-du-Rhône) [d3nte46ewd--1u5i7y64i60es] | Meyreuil (Bouches-du-Rhône) [d3nte3ywde--1tzhayifcxoiu] | Le Tholonet (Bouches-du-Rhône) [d3nte4twr6--1p2gttaznaf70] | Cabriès (Bouches-du-Rhône) [d3nte3iuvz--115sxxisajw2r] | Saint-Cannat (Bouches-du-Rhône) [d3nte4no53--1l669ful0ce9y] | Ventabren (Bouches-du-Rhône) [d3nte4w37v--d3j7kirgoh8e] | Rognes (Bouches-du-Rhône) [d3nte46q3w--ggk8e2lr9oqn] | Bouc-Bel-Air (Bouches-du-Rhône) [d3nte3hj8z-w9pofi0x44d6] | Vitrolles (Bouches-du-Rhône) [d3nte4x0uf--1e0wt8tguoz0s] | Velaux (Bouches-du-Rhône) [d3nte4vgst--s8ncrujyf55w] | Le Puy-Sainte-Réparade (Bouches-du-Rhône) [d3nte463h3-vfnrb7tgy2r2] | Gardanne (Bouches-du-Rhône) [d3nte3sb1h--1tdlqu1x5v8ga] | Saint-Marc-Jaumegarde (Bouches-du-Rhône) [d3nte4owrg-6x21pfnix0mf]"
"place/FRAN_RI_005-d3nte39nkm-16fg8qb80p1wy","d3nte39nkm-16fg8qb80p1wy","Allauch (Bouches-du-Rhône)","Plan-de-Cuques | Allauch","arrondissement : 133 | canton : Allauch",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13002","POINT(901300 6251700)","http://id.insee.fr/geo/commune/13002 | http://data.ign.fr/id/geofla/commune/13002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13002","Roquevaire (Bouches-du-Rhône) [d3nte4m43g-valycy4wz2rq] | Aubagne (Bouches-du-Rhône) [d3nte3ao03-onif9yul6hhi] |  [] | Plan-de-Cuques (Bouches-du-Rhône) [d3nte44gub--iyv22efa2fz0] |  [] | Peypin (Bouches-du-Rhône) [d3nte43tcg-o2ntrkor2mxm] | Marseille (Bouches-du-Rhône) [d3nte3xb8y--1j9n3wpuz3wyw] | Mimet (Bouches-du-Rhône) [d3nte3zp1h-1qjgcpqs686u5] | Cadolive (Bouches-du-Rhône) [d3nte3j76a-1031h4z6n3pa6] |  [] | Saint-Savournin (Bouches-du-Rhône) [d3nte4rev6-1pr1fjlv34afa]"
"place/FRAN_RI_005-d3nte39zff-6nbu7zln7bge","d3nte39zff-6nbu7zln7bge","Alleins (Bouches-du-Rhône)","Alleins | Alein","arrondissement : 132 | canton : Eyguières",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13003","POINT(874200 6291800)","http://id.insee.fr/geo/commune/13003 | http://data.ign.fr/id/geofla/commune/13003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13003","Mallemort (Bouches-du-Rhône) [d3nte3w2ud--nak2bm5s636r] | Lamanon (Bouches-du-Rhône) [d3nte3utsh--65xuwyni7mt1] | Aurons (Bouches-du-Rhône) [d3nte3bo01-18vihyj5w19ki] | Sénas (Bouches-du-Rhône) [d3nte4snpa-7u323iwduf56] | Vernègues (Bouches-du-Rhône) [d3nte4wen5-qng4pd45r7au]"
"place/FRAN_RI_005-d3nte3aba9--1a6jyiejqd237","d3nte3aba9--1a6jyiejqd237","Arles (Bouches-du-Rhône)","Saint-Martin-de-Crau | Port-Saint-Louis-du-Rhône | Arles","arrondissement : 132",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13004","POINT(831300 6287700)","http://id.insee.fr/geo/commune/13004 | http://data.ign.fr/id/geofla/commune/13004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13004","Beaucaire (Gard) [d3ntgyfcdm--ws5nb3q24lo] | Saint-Gilles (Gard) [d3nth200jb-f58y1w7z9mmd] | Fourques (Gard) [d3ntgzjr6u-co4pk9mu5510] | Paradou (Bouches-du-Rhône) [d3nte41ldg--1bq46mupzkzvk] | Fontvieille (Bouches-du-Rhône) [d3nte3qr7l-1datmkaln49tx] | Saintes-Maries-de-la-Mer (Bouches-du-Rhône) [d3nte4p7yz--hznnixqc0jxl] | Port-Saint-Louis-du-Rhône (Bouches-du-Rhône) [d3nte45gmi-2xgu7p8zkjn1] | Tarascon (Bouches-du-Rhône) [d3nte4tljn-1tloluqft6krx] | Fos-sur-Mer (Bouches-du-Rhône) [d3nte3r2f4--155mewq0rvx9i] | Saint-Martin-de-Crau (Bouches-du-Rhône) [d3nte4q561--1fq8f0awlhs4t]"
"place/FRAN_RI_005-d3nte3ao03-onif9yul6hhi","d3nte3ao03-onif9yul6hhi","Aubagne (Bouches-du-Rhône)","Aubagne | Ansouis","arrondissement : 133",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13005","POINT(908700 6246900)","http://id.insee.fr/geo/commune/13005 | http://data.ign.fr/id/geofla/commune/13005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13005","Roquevaire (Bouches-du-Rhône) [d3nte4m43g-valycy4wz2rq] | Allauch (Bouches-du-Rhône) [d3nte39nkm-16fg8qb80p1wy] | Gémenos (Bouches-du-Rhône) [d3nte3snbt-j4nryrs103q3] | La Penne-sur-Huveaune (Bouches-du-Rhône) [d3nte42un3--zmryb9d43cuv] |  [] | Carnoux-en-Provence (Bouches-du-Rhône) [d3nte4xn9h-gjhf9w71ff9b] |  [] | Roquefort-la-Bédoule (Bouches-du-Rhône) [d3nte4lsvx--5jiid8xy7rc5] | Cassis (Bouches-du-Rhône) [d3nte3jvbf-t8y4jgpfqxty] | Marseille (Bouches-du-Rhône) [d3nte3xb8y--1j9n3wpuz3wyw]"
"place/FRAN_RI_005-d3nte3azuw-rder6835f04r","d3nte3azuw-rder6835f04r","Aureille (Bouches-du-Rhône)","Aureilles | Aureille | Apt","arrondissement : 132 | canton : Eyguières",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13006","POINT(856900 6291800)","http://id.insee.fr/geo/commune/13006 | http://data.ign.fr/id/geofla/commune/13006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13006","Mouriès (Bouches-du-Rhône) [d3nte40nbc--6jipg6kcmf6s] | Eyguières (Bouches-du-Rhône) [d3nte3ptd9-req5kln2xbv3] | Saint-Rémy-de-Provence (Bouches-du-Rhône) [d3nte4r3nn--tq2i7f7mtmfq] | Saint-Martin-de-Crau (Bouches-du-Rhône) [d3nte4q561--1fq8f0awlhs4t] | Eygalières (Bouches-du-Rhône) [d3nte3phxy--plzni2rhphyp]"
"place/FRAN_RI_005-d3nte3bc58--w6a1dnaprlr0","d3nte3bc58--w6a1dnaprlr0","Auriol (Bouches-du-Rhône)","La Bourine | Auriol","arrondissement : 133 | canton : Roquevaire",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13007","POINT(913300 6255700)","http://id.insee.fr/geo/commune/13007 | http://data.ign.fr/id/geofla/commune/13007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13007","Roquevaire (Bouches-du-Rhône) [d3nte4m43g-valycy4wz2rq] | Gémenos (Bouches-du-Rhône) [d3nte3snbt-j4nryrs103q3] | La Destrousse (Bouches-du-Rhône) [d3nte3ojvv--1aj0hkj2stde2] | Trets (Bouches-du-Rhône) [d3nte4u7yp-uen3xu14vlm9] | Saint-Zacharie (Var) [d3ntvoh0vg--6q5hyr6l42pp] | Plan-d'Aups-Sainte-Baume (Var) [d3ntvo4ufb-lcwwpj630m5j] | La Bouilladisse (Bouches-du-Rhône) [d3nte3hv3s--n2kbmx5akgan]"
"place/FRAN_RI_005-d3nte3bo01-18vihyj5w19ki","d3nte3bo01-18vihyj5w19ki","Aurons (Bouches-du-Rhône)","Avignon | Aurons","arrondissement : 131 | canton : Pélissanne",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13008","POINT(874000 6287400)","http://id.insee.fr/geo/commune/13008 | http://data.ign.fr/id/geofla/commune/13008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13008","Lamanon (Bouches-du-Rhône) [d3nte3utsh--65xuwyni7mt1] | Alleins (Bouches-du-Rhône) [d3nte39zff-6nbu7zln7bge] | Pélissanne (Bouches-du-Rhône) [d3nte42icr-1wlxnzeakpukh] | Salon-de-Provence (Bouches-du-Rhône) [d3nte4s1a8--1eeexg82o80vf] | Lambesc (Bouches-du-Rhône) [d3nte3v500-xvvziqiugloh] | Vernègues (Bouches-du-Rhône) [d3nte4wen5-qng4pd45r7au]"
"place/FRAN_RI_005-d3nte3cckp--iinpfml0ur1i","d3nte3cckp--iinpfml0ur1i","Barbentane (Bouches-du-Rhône)","La Bastide-des-Jourdans | Barbentane | Barbantane","arrondissement : 132 | canton : Châteaurenard",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13010","POINT(840400 6312700)","http://id.insee.fr/geo/commune/13010 | http://data.ign.fr/id/geofla/commune/13010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13010","Les Angles (Gard) [d3ntgy6ao2--w1nhuk8v1eul] | Aramon (Gard) [d3ntgy6n65-1cbwv0b1mq2kr] | Boulbon (Bouches-du-Rhône) [d3nte3i6yl--n9z51mzo1uh0] | Graveson (Bouches-du-Rhône) [d3nte3tkqm-1m16h8s7gqeuh] | Avignon (Vaucluse) [d3ntvoxo4n-oacem136ip2j] | Tarascon (Bouches-du-Rhône) [d3nte4tljn-1tloluqft6krx] | Rognonas (Bouches-du-Rhône) [d3nte4l5e2-xeo0sgotwi2s]"
"place/FRAN_RI_005-d3nte3d0i2--wehibidncsn9","d3nte3d0i2--wehibidncsn9","Beaurecueil (Bouches-du-Rhône)","Roques-Hautes | Le Beaucet | Beaurecueil","arrondissement : 131 | canton : Trets",,"Bouches-du-Rhône (Provence-Alpes-Côte-d'Azur, département) [d3ntb7dejn-1aou0oes1xewr]","13012","POINT(905700 6271200)","http://id.insee.fr/geo/commune/13012 | http://data.ign.fr/id/geofla/commune/13012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/13012","Saint-Antonin-sur-Bayon (Bouches-du-Rhône) [d3nte4ncxk--mmcf34tsasie] | Meyreuil (Bouches-du-Rhône) [d3nte3ywde--1tzhayifcxoiu] | Le Tholonet (Bouches-du-Rhône) [d3nte4twr6--1p2gttaznaf70] | Vauvenargues (Bouches-du-Rhône) [d3nte4v4q8-1ugkag98j22fp] | Châteauneuf-le-Rouge (Bouches-du-Rhône) [d3nte3ktt2-1b25im2iv60r4] | Saint-Marc-Jaumegarde (Bouches-du-Rhône) [d3nte4owrg-6x21pfnix0mf]"
