"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntv0te9y-9c6zzgtklonx","d3ntv0te9y-9c6zzgtklonx","Abbeville (Somme)","Abbeville | Septoutre","arrondissement : 801",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80001","POINT(616500 7001300)","http://id.insee.fr/geo/commune/80001 | http://data.ign.fr/id/geofla/commune/80001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80001","Grand-Laviers (Somme) [d3ntvafhee-2ufkr8f8wczy] | Drucat (Somme) [d3ntv8myqv-2ycblpswl5nx] | Cambron (Somme) [d3ntv7nd8u--15q6g72dmpqv4] | Yonval (Somme) [d3ntvhke72-9jjf4u1s6ulx] | Vauchelles-les-Quesnoy (Somme) [d3ntvh2ho8--qf4i7xy5gnph] | Buigny-Saint-Maclou (Somme) [d3ntv7i77u-14e1tdb4liqq0] | Mareuil-Caubert (Somme) [d3ntvbn8pj--1gwg6v4odigx3] | Epagne-Epagnette (Somme) [d3ntv9aoks--u8gudsorbm32] | Caours (Somme) [d3ntv7sd8k-3kxn4mbwj8gg]"
"place/FRAN_RI_005-d3ntv0uh2s-17hdjte440ogu","d3ntv0uh2s-17hdjte440ogu","Ablaincourt-Pressoir (Somme)","Pressoir | Ablincourt | Ablaincourt-Pressoir | Ablaincourt","arrondissement : 804 | canton : Chaulnes","1er juillet 1966 : Ablaincourt devient Ablaincourt-Pressoir suite à sa fusion avec Pressoir.Pressoir est rattachée à Ablaincourt (fusion simple) qui devient Ablaincourt-Pressoir.","Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80002","POINT(687100 6971200)","http://id.insee.fr/geo/commune/80002 | http://data.ign.fr/id/geofla/commune/80002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80002","Pertain (Somme) [d3ntvfhovj-opd54vvcszjq] | Estrées-Deniécourt (Somme) [d3ntv9h12k-1b3ycnfg5wwdv] | Marchélepot (Somme) [d3ntvbmmpz-14u52ecl5167n] | Soyécourt (Somme) [d3ntvgo0vq--11txcv0xwrx3t] | Vermandovillers (Somme) [d3ntvh5iym--7ge4ixqfeslj] | Chaulnes (Somme) [d3ntv7xmpp--hwo0siyw02yj] | Fresnes-Mazancourt (Somme) [d3ntva59vd--ddmvv0e7jlha] | Berny-en-Santerre (Somme) [d3ntv6xhli--szsxeht7ed7r]"
"place/FRAN_RI_005-d3ntv0ut5c--bug6hsqyavrv","d3ntv0ut5c--bug6hsqyavrv","Acheux-en-Amiénois (Somme)","Acheux-en-Amiénois | Acheux","arrondissement : 802 | canton : Acheux-en-Amiénois","1er janvier 2017 : Acheux-en-Amiénois passe de l'arrondissement d'Amiens à l'arrondissement de Péronne.","Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80003","POINT(666500 6997300)","http://id.insee.fr/geo/commune/80003 | http://data.ign.fr/id/geofla/commune/80003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80003","Bus-lès-Artois (Somme) [d3ntv7jhk9--1km9r3d3er99m] | Varennes (Somme) [d3ntvgyxey-3zjbls2u4s48] | Louvencourt (Somme) [d3ntvbhf6o--j744d4a5l5u1] | Léalvillers (Somme) [d3ntvb752i--1vlt53bsyyr6o] | Forceville (Somme) [d3ntv9uiq5-yex4szlshtqh]"
"place/FRAN_RI_005-d3ntv0v4se--17vvtijgdcceb","d3ntv0v4se--17vvtijgdcceb","Acheux-en-Vimeu (Somme)","Briost | Acheux-en-Vimeu","arrondissement : 801 | canton : Moyenneville",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80004","POINT(605200 6997100)","http://id.insee.fr/geo/commune/80004 | http://data.ign.fr/id/geofla/commune/80004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80004","Chépy (Somme) [d3ntv7zj1o--1fvrzns97dl02] | Miannay (Somme) [d3ntvbyf5p--1jft0pjq8sq1z] | Quesnoy-le-Montant (Somme) [d3ntvfsg0r-hna3k71q7jf2] | Franleu (Somme) [d3ntva02rk--1bx5klg5o5d3e] | Moyenneville (Somme) [d3ntvf3bqy--zu0tvuvzdb6d] | Aigneville (Somme) [d3ntv0w2ez-1nc4lu80dfmlr] | Toeufles (Somme) [d3ntvgvwcb-zxlcvcqmv457] | Tours-en-Vimeu (Somme) [d3ntvgw74c--1bwnuu33iizy3]"
"place/FRAN_RI_005-d3ntv0vfs6--uen85gqnwtlo","d3ntv0vfs6--uen85gqnwtlo","Agenville (Somme)","Floxicourt | Agenville","arrondissement : 802 | canton : Bernaville",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80005","POINT(635800 7007800)","http://id.insee.fr/geo/commune/80005 | http://data.ign.fr/id/geofla/commune/80005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80005","Bernâtre (Somme) [d3ntv6vd2n--lx0jg64dc1pu] | Montigny-les-Jongleurs (Somme) [d3ntveynea-1kbcmlaaqenta] | Prouville (Somme) [d3ntvfon52-g27zqicn48d4] | Domléger-Longvillers (Somme) [d3ntv8iou5-180oaun6wya9q] | Maizicourt (Somme) [d3ntvbkh4c-14f3tfbyqij0a]"
"place/FRAN_RI_005-d3ntv0vr7g-ckhrl3kk97r7","d3ntv0vr7g-ckhrl3kk97r7","Agenvillers (Somme)","Agenvillers","arrondissement : 801 | canton : Nouvion",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80006","POINT(622700 7009400)","http://id.insee.fr/geo/commune/80006 | http://data.ign.fr/id/geofla/commune/80006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80006","Domvast (Somme) [d3ntv8ku81-gb47w41txyye] | Neuilly-l'Hôpital (Somme) [d3ntvf7a0n-xu0xcz5dqkiu] | Canchy (Somme) [d3ntv7ondi--7x3u4y3yawdx] | Millencourt-en-Ponthieu (Somme) [d3ntvbz0pq--1w3cwrrj1eeak] | Gapennes (Somme) [d3ntvabq8s-18raasqs4ykgv]"
"place/FRAN_RI_005-d3ntv0w2ez-1nc4lu80dfmlr","d3ntv0w2ez-1nc4lu80dfmlr","Aigneville (Somme)","Fregicourt | Aigneville","arrondissement : 801 | canton : Gamaches",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80008","POINT(600700 6993800)","http://id.insee.fr/geo/commune/80008 | http://data.ign.fr/id/geofla/commune/80008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80008","Chépy (Somme) [d3ntv7zj1o--1fvrzns97dl02] | Fressenneville (Somme) [d3ntva7fh0-1ap7p9nx3egu2] | Buigny-lès-Gamaches (Somme) [d3ntv7hs4m--dqoc35n8ujtv] | Acheux-en-Vimeu (Somme) [d3ntv0v4se--17vvtijgdcceb] | Maisnières (Somme) [d3ntvbjjxa-1tfmb4u10ru5] | Embreville (Somme) [d3ntv99rli-151bs8jwid59n] | Feuquières-en-Vimeu (Somme) [d3ntv9o300-1qc3507ch8luc] | Tours-en-Vimeu (Somme) [d3ntvgw74c--1bwnuu33iizy3]"
"place/FRAN_RI_005-d3ntv0wdu9-dl5nv5zwazhx","d3ntv0wdu9-dl5nv5zwazhx","Ailly-le-Haut-Clocher (Somme)","Omencourt | Ailly-le-Haut-Clocher","arrondissement : 801 | canton : Ailly-le-Haut-Clocher",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80009","POINT(627900 6998100)","http://id.insee.fr/geo/commune/80009 | http://data.ign.fr/id/geofla/commune/80009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80009","Brucamps (Somme) [d3ntv7g4mt--udgucqdc8h3k] | Bussus-Bussuel (Somme) [d3ntv7k524-1957utvr5mvmg] | Ergnies (Somme) [d3ntv9ezzv-18wxijxnc112t] | Buigny-l'Abbé (Somme) [d3ntv7gsk7-1nnxpu4wy42tf] | Long (Somme) [d3ntvbc2wm-xg1mihtq7i2z] | Yaucourt-Bussus (Somme) [d3ntvhivfz-8e3t64usviay] | Francières (Somme) [d3ntv9zrrs--1mvjov7kczmdl] | Cocquerel (Somme) [d3ntv82rnx-3bb44710yhol] | Villers-sous-Ailly (Somme) [d3ntvhaocc-t8mud6to2jqn] | Domqueur (Somme) [d3ntv8kikz--zyhbs61hvlxj]"
"place/FRAN_RI_005-d3ntv0wp1s--bbk1d5exij30","d3ntv0wp1s--bbk1d5exij30","Ailly-sur-Noye (Somme)","Merville-au-Bois | Croquoison | Berny-sur-Noye | Ailly-sur-Noye","arrondissement : 803 | canton : Ailly-sur-Noye",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80010","POINT(654100 6962100)","http://id.insee.fr/geo/commune/80010 | http://data.ign.fr/id/geofla/commune/80010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80010","Remiencourt (Somme) [d3ntvfxccj--lxnyesm92228] | Louvrechy (Somme) [d3ntvbhpyo--1b3ebokbnxnc3] | Rouvrel (Somme) [d3ntvg1xok--nswcvfon7wzo] | Flers-sur-Noye (Somme) [d3ntv9pxe4-1akbhz8lf7t26] | Guyencourt-sur-Noye (Somme) [d3ntvakzxi--c2cmp3w6nl58] | Lawarde-Mauger-l'Hortoy (Somme) [d3ntvb6lvu--vtq18ty7gheo] | Essertaux (Somme) [d3ntv9gf30-mdzf3wu1v9cf] | Chaussoy-Epagny (Somme) [d3ntv7y9ka-2mce0rqpwja3] | Mailly-Raineval (Somme) [d3ntvbj8xi--1brw7709grciv] | Jumel (Somme) [d3ntvb1d1z--16veimbx2fcip]"
"place/FRAN_RI_005-d3ntv0x01k-5ddxpbg76a52","d3ntv0x01k-5ddxpbg76a52","Ailly-sur-Somme (Somme)","Saint-Aurin | Ailly-sur-Somme","arrondissement : 802 | canton : Picquigny",,"Somme (Picardie, département) [d3ntb8u6x2-iq75f6vdwu0a]","80011","POINT(642000 6981100)","http://id.insee.fr/geo/commune/80011 | http://data.ign.fr/id/geofla/commune/80011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/80011","Picquigny (Somme) [d3ntvfhznj-1wwcf9tql256i] | Saveuse (Somme) [d3ntvgkotc-14cii83wpiew4] | Breilly (Somme) [d3ntv7dj2x-1xtke5mqb2s8u] | Ferrières (Somme) [d3ntv9mkog-1oj3cp0wpk2s0] | Bovelles (Somme) [d3ntv7amj9-1qa5acy44lmpq] | Dreuil-lès-Amiens (Somme) [d3ntv8m1rk--y0ik5c90zuar] | La Chaussée-Tirancourt (Somme) [d3ntv7xycr-rj23954ku3u4] | Saint-Sauveur (Somme) [d3ntvghnb6-i077zhmi1vzu]"
