"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntnir8kb--4tq6oyrmsa2q","d3ntnir8kb--4tq6oyrmsa2q","Achun (Nièvre)","Achun","arrondissement : 581 | canton : Châtillon-en-Bazois",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58001","POINT(751500 6669500)","http://id.insee.fr/geo/commune/58001 | http://data.ign.fr/id/geofla/commune/58001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58001","Bazolles (Nièvre) [d3ntniz71j--gq9ruagvvg12] | La Collancelle (Nièvre) [d3ntnjiu2t-4epwd5ntk4zw] | Aunay-en-Bazois (Nièvre) [d3ntniwrb5-1a16ceoqazmbe] | Sardy-lès-Epiry (Nièvre) [d3ntnvju9h-10lmtj5xehmaf] | Mont-et-Marré (Nièvre) [d3ntnkhomu-46y6uwpm16aa]"
"place/FRAN_RI_005-d3ntnirjru--x1rfoqp77ece","d3ntnirjru--x1rfoqp77ece","Alligny-Cosne (Nièvre)","Alligny-Cosne | Alligny","arrondissement : 584 | canton : Cosne-Cours-sur-Loire-Sud",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58002","POINT(704600 6705900)","http://id.insee.fr/geo/commune/58002 | http://data.ign.fr/id/geofla/commune/58002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58002","Bitry (Nièvre) [d3ntnj2nf5-1awcz46w1toeg] | Pougny (Nièvre) [d3ntnuuinu-1c04ijyxed1ja] | Saint-Loup (Nièvre) [d3ntnvcuhm-dsz98fye1xlk] | Saint-Vérain (Nièvre) [d3ntnvj8hp--u82mkt4vf95d] | Ciez (Nièvre) [d3ntnjhxj0--qfebc1cxm35s] | Perroy (Nièvre) [d3ntnutah0--16dwuhha23hjf] | Donzy (Nièvre) [d3ntnjqjpv-161fz2n9ep6s0]"
"place/FRAN_RI_005-d3ntniruju-o3njby33nc7j","d3ntniruju-o3njby33nc7j","Alligny-en-Morvan (Nièvre)","Alligny-en-Morvan","arrondissement : 581 | canton : Montsauche-les-Settons",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58003","POINT(789000 6678400)","http://id.insee.fr/geo/commune/58003 | http://data.ign.fr/id/geofla/commune/58003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58003","Champeau-en-Morvan (Côte-d'Or) [d3ntf1cp3r-1xvcvcf0rqvrj] | Saint-Brisson (Nièvre) [d3ntnv1t7o-1haqa1zjidivg] | Saint-Martin-de-la-Mer (Côte-d'Or) [d3ntfo3d1n-1uzz1swxt8ro6] | Gouloux (Nièvre) [d3ntnjzwf7--2w6auufxm591] | Blanot (Côte-d'Or) [d3ntf0s7w2-1vzthz6ehey2b] | Moux-en-Morvan (Nièvre) [d3ntnkp6qa--172h3xhxyo307]"
"place/FRAN_RI_005-d3ntnis5bu-szi9c4knjwkz","d3ntnis5bu-szi9c4knjwkz","Alluy (Nièvre)","Alluy","arrondissement : 581 | canton : Châtillon-en-Bazois",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58004","POINT(748600 6659500)","http://id.insee.fr/geo/commune/58004 | http://data.ign.fr/id/geofla/commune/58004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58004","Montapas (Nièvre) [d3ntnkghb1-1m8tgmpma28yg] | Châtillon-en-Bazois (Nièvre) [d3ntnjdop3-1jrkvfjrsrxmk] | Rouy (Nièvre) [d3ntnuy5xr--14yqei69u2d0f] | Biches (Nièvre) [d3ntnj1pks-puza8yrp4hbu] | Brinay (Nièvre) [d3ntnj5fvd-cnk1pwlgl3m1] | Tintury (Nièvre) [d3ntnvt6bj-k5zd0jwasmno]"
"place/FRAN_RI_005-d3ntnisgbm-4dn29iihqu04","d3ntnisgbm-4dn29iihqu04","Amazy (Nièvre)","Amazy","arrondissement : 582 | canton : Tannay",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58005","POINT(743600 6697400)","http://id.insee.fr/geo/commune/58005 | http://data.ign.fr/id/geofla/commune/58005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58005","Ouagne (Nièvre) [d3ntnupw90--nfix2iuocvad] | Asnois (Nièvre) [d3ntniwgbe--1u3ok6tpzi1qf] | Tannay (Nièvre) [d3ntnvop2y--nhu2u4cgg6ay] | Saint-Germain-des-Bois (Nièvre) [d3ntnv4jib--13osnst2ns1cq] | Villiers-sur-Yonne (Nièvre) [d3ntnvzvbd--i2fcey1rzg] | Metz-le-Comte (Nièvre) [d3ntnke2v8--1sex3d9s9gyte]"
"place/FRAN_RI_005-d3ntnisr3m-ot9stkakvx29","d3ntnisr3m-ot9stkakvx29","Anlezy (Nièvre)","Anlezy","arrondissement : 583 | canton : Saint-Benin-d'Azy",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58006","POINT(738400 6650800)","http://id.insee.fr/geo/commune/58006 | http://data.ign.fr/id/geofla/commune/58006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58006","Fertrève (Nièvre) [d3ntnjugwr--1pxrdi4zn395t] | Saint-Benin-d'Azy (Nièvre) [d3ntnv0w8e-7oekyhvl0zex] | Ville-Langy (Nièvre) [d3ntnvzkbm--1as4wogur86u0] | Frasnay-Reugny (Nièvre) [d3ntnjwa0b-1u8t4row4xqs6] | Cizely (Nièvre) [d3ntnji8is--1i9f5vbup5ika]"
"place/FRAN_RI_005-d3ntnit23e--1wk14754ld4gj","d3ntnit23e--1wk14754ld4gj","Annay (Nièvre)","Annay","arrondissement : 584 | canton : Cosne-Cours-sur-Loire-Nord",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58007","POINT(694900 6715000)","http://id.insee.fr/geo/commune/58007 | http://data.ign.fr/id/geofla/commune/58007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58007","La Celle-sur-Loire (Nièvre) [d3ntnj6psa--1qkc5sos3x9s1] | Neuvy-sur-Loire (Nièvre) [d3ntnkrm15-a9nxv8ijxq4s] | Arquian (Nièvre) [d3ntniv6u0--1a1r7h74rtoj4] | Faverelles (Loiret) [d3ntj2o70d-a25ik0022c5a] | Thou (Loiret) [d3ntj4r6gm-u0ezz8um32i1]"
"place/FRAN_RI_005-d3ntnitdax--si79rfy8ovz1","d3ntnitdax--si79rfy8ovz1","Anthien (Nièvre)","Antieu | Anthien","arrondissement : 582 | canton : Corbigny",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58008","POINT(755800 6690400)","http://id.insee.fr/geo/commune/58008 | http://data.ign.fr/id/geofla/commune/58008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58008","Moissy-Moulinot (Nièvre) [d3ntnkfvj9-q7ciy93b9flo] | Corbigny (Nièvre) [d3ntnjki04--1rhnnolwlrcq4] | Neuffontaines (Nièvre) [d3ntnkqphd--1qup2am7er1s9] | Magny-Lormes (Nièvre) [d3ntnkag0t--cn0n0od4hh16] | Ruages (Nièvre) [d3ntnuygxj-5tcpi6h4h299] | Pouques-Lormes (Nièvre) [d3ntnuvfn5--aeul8j70qa89]"
"place/FRAN_RI_005-d3ntnitoxy-1tztzcgnmz31l","d3ntnitoxy-1tztzcgnmz31l","Arbourse (Nièvre)","Arbouse | Arbourse","arrondissement : 584 | canton : Prémery",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58009","POINT(717100 6683100)","http://id.insee.fr/geo/commune/58009 | http://data.ign.fr/id/geofla/commune/58009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58009","Chasnay (Nièvre) [d3ntnjcgxr--y26dk04fynxm] | Nannay (Nièvre) [d3ntnkq3ht-48t3bdjze5fe] | La Celle-sur-Nièvre (Nièvre) [d3ntnj70s1-1dckchf4c74as] | Châteauneuf-Val-de-Bargis (Nièvre) [d3ntnjddpb--kqzuu36lhym5] | Dompierre-sur-Nièvre (Nièvre) [d3ntnjq8q3--7jvufhu32xl0]"
"place/FRAN_RI_005-d3ntnitzpz--w0jg67gvmsn8","d3ntnitzpz--w0jg67gvmsn8","Arleuf (Nièvre)","Fâchin | Arleuf","arrondissement : 581 | canton : Château-Chinon (Ville)",,"Nièvre (Bourgogne, département) [d3ntb8ej0i-1mhq8etaawzq8]","58010","POINT(777600 6661000)","http://id.insee.fr/geo/commune/58010 | http://data.ign.fr/id/geofla/commune/58010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/58010","Lavault-de-Frétoy (Nièvre) [d3ntnk66z4-1g3qhb0jld3fo] | Château-Chinon-Campagne (Nièvre) [d5bdp8xwod-t8umperc6dyx] | Corancy (Nièvre) [d3ntnjk6d2-ucdabyt9jg6i] | Saint-Prix (Saône-et-Loire) [d3nts5fvax-xaar1b674hs8] | Anost (Saône-et-Loire) [d3ntrzt66l-142t28tgcyb7d] | Roussillon-en-Morvan (Saône-et-Loire) [d3nts4iszf-jlf9hq81hrzk] | Glux-en-Glenne (Nièvre) [d3ntnjzlff--1qgtkwu4ytw16] | Fâchin (Nièvre) [d3ntnjtu9y--6fuzq1bcxmnc]"
