"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntiinvms-1b2d788gb5jkg","d3ntiinvms-1b2d788gb5jkg","Artassenx (Landes)","Lamolère-et-Martiens | Artassenx | Artassens","arrondissement : 402 | canton : Grenade-sur-l'Adour",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40012","POINT(426700 6310700)","http://id.insee.fr/geo/commune/40012 | http://data.ign.fr/id/geofla/commune/40012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40012","Pujo-le-Plan (Landes) [d3ntil3tzi--j49lpfo8k9e7] | Bascons (Landes) [d3ntiiufgd-1o61ldx6fhxcx] | Maurrin (Landes) [d3ntikfyzc-r7v18o614fnq] | Laglorieuse (Landes) [d3ntijz951--jprkcjx6frii]"
"place/FRAN_RI_005-d3ntiio6mk--xukv6a9xmpoc","d3ntiio6mk--xukv6a9xmpoc","Arthez-d'Armagnac (Landes)","Arthez-d'Armagnac | Arthez","arrondissement : 402 | canton : Villeneuve-de-Marsan",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40013","POINT(438100 6316000)","http://id.insee.fr/geo/commune/40013 | http://data.ign.fr/id/geofla/commune/40013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40013","Perquie (Landes) [d3ntikvx0m-1rq73kub4nk8a] | Villeneuve-de-Marsan (Landes) [d3ntim07il--1qer31oijq35q] | Montégut (Landes) [d3ntikm75w--1qec7p6nkv8uj] | Le Frêche (Landes) [d3ntijk3cc--12a8ua6ip03uq] | Lannemaignan (Gers) [d3nthd834z-9149n4pd5d4w]"
"place/FRAN_RI_005-d3ntiiohmb--1pmsmonj3q3ee","d3ntiiohmb--1pmsmonj3q3ee","Arue (Landes)","Arue","arrondissement : 402 | canton : Roquefort",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40014","POINT(431500 6334700)","http://id.insee.fr/geo/commune/40014 | http://data.ign.fr/id/geofla/commune/40014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40014","Cachen (Landes) [d3ntij5da6--sk4l4mestbp6] | Maillères (Landes) [d3ntikduw0-ka8bf5fj3nzn] | Bélis (Landes) [d3ntiixhe2--3srh5g8p4q5p] | Retjons (Landes) [d3ntikc0xf--13z5z9rn9i1ig] | Pouydesseaux (Landes) [d3ntil0h9u--1e53v9iojqb4p] | Saint-Gor (Landes) [d3ntilc1qf--agw8iy2jwqaj] | Roquefort (Landes) [d3ntil69xn-1mbxnuqvf256a] | Lencouacq (Landes) [d3ntik2xhr--1itmimy9irydo]"
"place/FRAN_RI_005-d3ntiiostu--1lso6fz5sinse","d3ntiiostu--1lso6fz5sinse","Arx (Landes)","Sous-Lens | Arx","arrondissement : 402 | canton : Gabarret",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40015","POINT(465800 6338400)","http://id.insee.fr/geo/commune/40015 | http://data.ign.fr/id/geofla/commune/40015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40015","Réaup-Lisse (Lot-et-Garonne) [d3ntk3qiaf-1ijifdekxq9hy] | Sos (Lot-et-Garonne) [d3ntk4lkm1--1jyf4vhn1bm21] | Baudignan (Landes) [d3ntiiwjjp-pphyby4l0e09] | Durance (Lot-et-Garonne) [d3ntk29qzt--141rfgcuzvez4] | Boussès (Lot-et-Garonne) [d3ntk1prgg--uvb2iwjroikw] | Lubbon (Landes) [d3ntikb3y4--76xtannpyew7] | Rimbez-et-Baudiets (Landes) [d3ntil5c3b--d4bao5a0ytha]"
"place/FRAN_RI_005-d3ntiiroaq-1a1cuo29logzq","d3ntiiroaq-1a1cuo29logzq","Aubagnan (Landes)","Cazautets | Cazaulets | Aubaignan | Aubagnan","arrondissement : 402 | canton : Hagetmau",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40016","POINT(418600 6291500)","http://id.insee.fr/geo/commune/40016 | http://data.ign.fr/id/geofla/commune/40016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40016","Vielle-Tursan (Landes) [d3ntilydc8--uoxbuspqh4tk] | Bats (Landes) [d3ntiivnfg--2urofx4zco89] | Samadet (Landes) [d3ntilkk9c-1rft06mzh51rn] | Serres-Gaston (Landes) [d3ntilozcc-19cu4rjgikh9p] | Coudures (Landes) [d3ntijf8qn-l5qg9jwo3t1o]"
"place/FRAN_RI_005-d3ntiis05j-bhj0bajcit92","d3ntiis05j-bhj0bajcit92","Audignon (Landes)","Saint-Vincent-de-Closse | Audignon","arrondissement : 402 | canton : Saint-Sever",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40017","POINT(409600 6298100)","http://id.insee.fr/geo/commune/40017 | http://data.ign.fr/id/geofla/commune/40017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40017","Doazit (Landes) [d3ntijgr27-12f37pe2wpedk] | Dumes (Landes) [d3ntijhntq-cauyis487wfx] | Banos (Landes) [d3ntiiu4gm--irb65sdjryow] | Horsarrieu (Landes) [d3ntijtu23--1tks8apxsxegm] | Saint-Sever (Landes) [d3ntiliqq9--kz4ncbr74y67] | Eyres-Moncube (Landes) [d3ntijjhct--y82tkqzzpa34]"
"place/FRAN_RI_005-d3ntiisb5a--1x1enmsq4ht3p","d3ntiisb5a--1x1enmsq4ht3p","Audon (Landes)","Audon","arrondissement : 401 | canton : Tartas-Est",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40018","POINT(392100 6307200)","http://id.insee.fr/geo/commune/40018 | http://data.ign.fr/id/geofla/commune/40018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40018","Bégaar (Landes) [d3ntiiwvei-1ttl5jsuoholb] | Gouts (Landes) [d3ntijq6kf--cylm941dlksr] | Tartas (Landes) [d3ntilu4q2--7fhnkc0bnpjl] | Onard (Landes) [d3ntikrden-w1959q7hswhx] | Vicq-d'Auribat (Landes) [d3ntilxhfq--1w58dbkir9fze]"
"place/FRAN_RI_005-d3ntiism52--lti24zbqilbc","d3ntiism52--lti24zbqilbc","Aureilhan (Landes)","Sainte-Meille | Aureillan | Aureilhan","arrondissement : 402 | canton : Mimizan",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40019","POINT(364200 6355700)","http://id.insee.fr/geo/commune/40019 | http://data.ign.fr/id/geofla/commune/40019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40019","Sainte-Eulalie-en-Born (Landes) [d3ntilaizc-vnk9qz62r0un] | Saint-Paul-en-Born (Landes) [d3ntilhijg-xi3u5ljoqsnb] | Mimizan (Landes) [d3ntikivj0--ldhl15h1n2z5]"
"place/FRAN_RI_005-d3ntiiswx2--b94cbpcuk0wa","d3ntiiswx2--b94cbpcuk0wa","Aurice (Landes)","Esperons | Aurice","arrondissement : 402 | canton : Saint-Sever",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40020","POINT(410000 6308200)","http://id.insee.fr/geo/commune/40020 | http://data.ign.fr/id/geofla/commune/40020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40020","Campagne (Landes) [d3ntij6vlq--bckwprg6ru0v] | Haut-Mauco (Landes) [d3ntijs0j0--8496os8wv9k] | Le Leuy (Landes) [d3ntik45wc-xbkeygq31vh1] | Cauna (Landes) [d3ntijc7o0--cuusogq6u764] | Bas-Mauco (Landes) [d3ntiiuq8e-1tt0kshz87qo7] | Saint-Sever (Landes) [d3ntiliqq9--kz4ncbr74y67]"
"place/FRAN_RI_005-d3ntiit7wu--qbxu31tzi61n","d3ntiit7wu--qbxu31tzi61n","Azur (Landes)","Moncube | Azur","arrondissement : 401 | canton : Soustons",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40021","POINT(353800 6309400)","http://id.insee.fr/geo/commune/40021 | http://data.ign.fr/id/geofla/commune/40021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40021","Léon (Landes) [d3ntik38pa-1rmr6v8m8kc8e] | Soustons (Landes) [d3ntilsm6q-zgjdv9tqacxo] | Messanges (Landes) [d3ntikhyrh-1xhyno53lpv5]"
"place/FRAN_RI_005-d3ntiitiou-rejf4byduvgn","d3ntiitiou-rejf4byduvgn","Bahus-Soubiran (Landes)","Saas-Buglose | Saas | Damoulens | Bahus-Soubiran","arrondissement : 402 | canton : Aire-sur-l'Adour",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40022","POINT(429300 6291800)","http://id.insee.fr/geo/commune/40022 | http://data.ign.fr/id/geofla/commune/40022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40022","Aire-sur-l'Adour (Landes) [d3ntiiktwv-u80mepul84qg] | Pécorade (Landes) [d3ntikvm0u-43agql4aened] | Castelnau-Tursan (Landes) [d3ntijadx6--1tmw7q5ue34bt] | Duhort-Bachen (Landes) [d3ntijhctz--y44ajls99wry] | Saint-Loubouer (Landes) [d3ntilf3gc-2ztws1ydlm2n] | Sorbets (Landes) [d3ntilr3fo-qblbnx5yhn4x] | Eugénie-les-Bains (Landes) [d3ntijj65a-1n5od76qbwrus]"
"place/FRAN_RI_005-d3ntiittgu--1tiy0eyse2fik","d3ntiittgu--1tiy0eyse2fik","Baigts (Landes)","Gourby | Baigts","arrondissement : 401 | canton : Mugron",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40023","POINT(394300 6294800)","http://id.insee.fr/geo/commune/40023 | http://data.ign.fr/id/geofla/commune/40023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40023","Gibret (Landes) [d3ntijod1c-8v0nhlrzvcam] | Donzacq (Landes) [d3ntijh1u7-1n96mh3mwz4qv] | Lahosse (Landes) [d3ntijzuwt--1690qwrubkyta] | Nousse (Landes) [d3ntikqg7l--gltwnfvtq2e0] | Caupenne (Landes) [d3ntijctnj--lswbq6dki5t1] | Montfort-en-Chalosse (Landes) [d3ntikmi5o--fm93otwmbtkw]"
"place/FRAN_RI_005-d3ntiiu4gm--irb65sdjryow","d3ntiiu4gm--irb65sdjryow","Banos (Landes)","Laharie | Banos-et-Arcet | Banos","arrondissement : 402 | canton : Saint-Sever",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40024","POINT(408100 6299700)","http://id.insee.fr/geo/commune/40024 | http://data.ign.fr/id/geofla/commune/40024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40024","Doazit (Landes) [d3ntijgr27-12f37pe2wpedk] | Montaut (Landes) [d3ntiklllv--119z79hvobpxq] | Audignon (Landes) [d3ntiis05j-bhj0bajcit92] | Saint-Sever (Landes) [d3ntiliqq9--kz4ncbr74y67]"
"place/FRAN_RI_005-d3ntiiufgd-1o61ldx6fhxcx","d3ntiiufgd-1o61ldx6fhxcx","Bascons (Landes)","Mixe | Bascon","arrondissement : 402 | canton : Grenade-sur-l'Adour",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40025","POINT(425000 6308400)","http://id.insee.fr/geo/commune/40025 | http://data.ign.fr/id/geofla/commune/40025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40025","Saint-Maurice-sur-Adour (Landes) [d3ntilglrw--19bg7j7q8lfz4] | Mazerolles (Landes) [d3ntikh1s6--14ocou4bs9pvs] | Artassenx (Landes) [d3ntiinvms-1b2d788gb5jkg] | Grenade-sur-l'Adour (Landes) [d3ntijqhk6-10m9xhqrxph62] | Maurrin (Landes) [d3ntikfyzc-r7v18o614fnq] | Bretagne-de-Marsan (Landes) [d3ntij4gav--18ufc6fo6fzip] | Laglorieuse (Landes) [d3ntijz951--jprkcjx6frii]"
"place/FRAN_RI_005-d3ntiiuq8e-1tt0kshz87qo7","d3ntiiuq8e-1tt0kshz87qo7","Bas-Mauco (Landes)","Marquebielle | Marque-Bielle | Basmaner | Bas-Mauco","arrondissement : 402 | canton : Saint-Sever",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40026","POINT(413900 6306100)","http://id.insee.fr/geo/commune/40026 | http://data.ign.fr/id/geofla/commune/40026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40026","Haut-Mauco (Landes) [d3ntijs0j0--8496os8wv9k] | Aurice (Landes) [d3ntiiswx2--b94cbpcuk0wa] | Saint-Sever (Landes) [d3ntiliqq9--kz4ncbr74y67] | Benquet (Landes) [d3ntiiyp5d--1ixblmc1gjxzd]"
"place/FRAN_RI_005-d3ntiiv185--rkqlzhq4id8t","d3ntiiv185--rkqlzhq4id8t","Bassercles (Landes)","Ségaret | Bassercles","arrondissement : 401 | canton : Amou",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40027","POINT(408000 6280100)","http://id.insee.fr/geo/commune/40027 | http://data.ign.fr/id/geofla/commune/40027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40027","Castelner (Landes) [d3ntijba96--q61bedo1awhm] | Sault-de-Navailles (Pyrénées-Atlantiques) [d3ntprc8k0-1troq3nzxljae] | Beyries (Landes) [d3ntiizwwo--16gw5olrdccag] | Poudenx (Landes) [d3ntikzvi2--gp3thjhqdm0r] | Labeyrie (Pyrénées-Atlantiques) [d3ntpp3d7j-14s15r0k8zg0u] | Argelos (Landes) [d3ntiimo38-bl76v1ieil6h]"
"place/FRAN_RI_005-d3ntiivc7x--1ghgb7r5x7tum","d3ntiivc7x--1ghgb7r5x7tum","Bastennes (Landes)","Sensacq | Bastennes","arrondissement : 401 | canton : Amou",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40028","POINT(394700 6290800)","http://id.insee.fr/geo/commune/40028 | http://data.ign.fr/id/geofla/commune/40028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40028","Donzacq (Landes) [d3ntijh1u7-1n96mh3mwz4qv] | Castel-Sarrazin (Landes) [d3ntijblw8-nv3zl82vx0e5] | Gaujacq (Landes) [d3ntijng9s-cvedi5q72mwj] | Caupenne (Landes) [d3ntijctnj--lswbq6dki5t1]"
"place/FRAN_RI_005-d3ntiivnfg--2urofx4zco89","d3ntiivnfg--2urofx4zco89","Bats (Landes)","Saint-Jean-d'Août-et-Nonères | Saint-Jean-d'Aoust | Nonères | Noncrès | Batz | Bats","arrondissement : 402 | canton : Geaune",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40029","POINT(421000 6290500)","http://id.insee.fr/geo/commune/40029 | http://data.ign.fr/id/geofla/commune/40029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40029","Vielle-Tursan (Landes) [d3ntilydc8--uoxbuspqh4tk] | Samadet (Landes) [d3ntilkk9c-1rft06mzh51rn] | Saint-Loubouer (Landes) [d3ntilf3gc-2ztws1ydlm2n] | Urgons (Landes) [d3ntilwko7-wmgnofl4hzuv] | Aubagnan (Landes) [d3ntiiroaq-1a1cuo29logzq]"
"place/FRAN_RI_005-d3ntiiwjjp-pphyby4l0e09","d3ntiiwjjp-pphyby4l0e09","Baudignan (Landes)","Saint-Médard-de-Beausse | Baudignan | Bandignau","arrondissement : 402 | canton : Gabarret",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40030","POINT(463800 6336600)","http://id.insee.fr/geo/commune/40030 | http://data.ign.fr/id/geofla/commune/40030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40030","Lubbon (Landes) [d3ntikb3y4--76xtannpyew7] | Rimbez-et-Baudiets (Landes) [d3ntil5c3b--d4bao5a0ytha] | Arx (Landes) [d3ntiiostu--1lso6fz5sinse]"
"place/FRAN_RI_005-d3ntiiwvei-1ttl5jsuoholb","d3ntiiwvei-1ttl5jsuoholb","Bégaar (Landes)","Bégar | Bégaar","arrondissement : 401 | canton : Tartas-Ouest",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40031","POINT(390300 6310600)","http://id.insee.fr/geo/commune/40031 | http://data.ign.fr/id/geofla/commune/40031 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40031","Lesgor (Landes) [d3ntik3jp2--1ty94chlz5i5w] | Laluque (Landes) [d3ntik064c-anmmcrsvop9d] | Pontonx-sur-l'Adour (Landes) [d3ntikz9y1--jahftdoqrwim] | Carcen-Ponson (Landes) [d3ntij8ox1-11ilppwnm7h2g] | Tartas (Landes) [d3ntilu4q2--7fhnkc0bnpjl] | Saint-Jean-de-Lier (Landes) [d3ntilccxy-1mwyjybka99vr] | Vicq-d'Auribat (Landes) [d3ntilxhfq--1w58dbkir9fze] | Audon (Landes) [d3ntiisb5a--1x1enmsq4ht3p]"
"place/FRAN_RI_005-d3ntiix6ea--1i70n2yv2a744","d3ntiix6ea--1i70n2yv2a744","Belhade (Landes)","Suzanx | Belhade","arrondissement : 402 | canton : Pissos",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40032","POINT(406500 6371100)","http://id.insee.fr/geo/commune/40032 | http://data.ign.fr/id/geofla/commune/40032 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40032","Saint-Symphorien (Gironde) [d3nthl83jt--1ceiq5mcq0ksp] | Sore (Landes) [d3ntilrpf7--14hiljljx04hu] | Moustey (Landes) [d3ntikoxgi-x360w9crdbd7] | Mano (Landes) [d3ntikeqsi-1xiq2fqzty75u] | Argelouse (Landes) [d3ntiimyv9-1jw8wt25z0ul9] | Pissos (Landes) [d3ntikyc3p-1denmoqcwvjn6]"
"place/FRAN_RI_005-d3ntiixhe2--3srh5g8p4q5p","d3ntiixhe2--3srh5g8p4q5p","Bélis (Landes)","Parentis | Bélis","arrondissement : 402 | canton : Labrit",,"Landes (Aquitaine, département) [d3ntb81vr3-1j3p6bkgmyobh]","40033","POINT(422700 6335400)","http://id.insee.fr/geo/commune/40033 | http://data.ign.fr/id/geofla/commune/40033 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/40033","Brocas (Landes) [d3ntij4ram-5l6n0tunwko6] | Cachen (Landes) [d3ntij5da6--sk4l4mestbp6] | Maillères (Landes) [d3ntikduw0-ka8bf5fj3nzn] | Labrit (Landes) [d3ntijy15y-ne1glsbs71xs] | Arue (Landes) [d3ntiiohmb--1pmsmonj3q3ee]"
