"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntr5bap9-3rxefez6ea2x","d3ntr5bap9-3rxefez6ea2x","Amage (Haute-Saône)","Chamevigney | Amage","arrondissement : 701 | canton : Faucogney-et-la-Mer",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70011","POINT(961200 6754200)","http://id.insee.fr/geo/commune/70011 | http://data.ign.fr/id/geofla/commune/70011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70011","Sainte-Marie-en-Chanois (Haute-Saône) [d3ntrwrxat-1alpi3xjj062z] | Saint-Bresson (Haute-Saône) [d3ntrw2f8d--7plz6fjwt58r] | La Bruyère (Haute-Saône) [d3ntr6gmpj-cwjguqpqecpz] | La Proiselière-et-Langle (Haute-Saône) [d3ntrpebif--1w37mjl7nb182] | Raddon-et-Chapendu (Haute-Saône) [d3ntrph4tp-y3l946baqpqb] | Breuchotte (Haute-Saône) [d3ntr6du1j--ysrgcdd9x95p]"
"place/FRAN_RI_005-d3ntr5blws--l4saswfnf8hz","d3ntr5blws--l4saswfnf8hz","Amance (Haute-Saône)","Amance | Baslières","arrondissement : 702 | canton : Amance",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70012","POINT(928800 6749000)","http://id.insee.fr/geo/commune/70012 | http://data.ign.fr/id/geofla/commune/70012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70012","Menoux (Haute-Saône) [d3ntromnmk-1qmp3y8iqteql] | Faverney (Haute-Saône) [d3ntrnid4k--1difqwp3mctl5] | Senoncourt (Haute-Saône) [d3ntrxn9je-td2d29o85acu] | Contréglise (Haute-Saône) [d3ntr76h2b-rx8cnhix6oy3] | Buffignécourt (Haute-Saône) [d3ntr6iofi-19n17mjxqp5no] | Baulay (Haute-Saône) [d3ntr5xmb3--cgdia2mz5gaf]"
"place/FRAN_RI_005-d3ntr5bx4b-ix1jmqro4y0f","d3ntr5bx4b-ix1jmqro4y0f","Ambiévillers (Haute-Saône)","Ambiévillers","arrondissement : 701 | canton : Vauvillers",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70013","POINT(935600 6768600)","http://id.insee.fr/geo/commune/70013 | http://data.ign.fr/id/geofla/commune/70013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70013","Pont-du-Bois (Haute-Saône) [d3ntrpc2w4-1pl16acqssri1] | Mailleroncourt-Saint-Pancras (Haute-Saône) [d3ntrogqfs--1358ofdn3xnpr] | Passavant-la-Rochère (Haute-Saône) [d3ntrp6o8q--1dedwu1xpo6kg] | Fontenoy-le-Château (Vosges) [d3ntwxcofj--q97zmfm8zfzx] | Hennezel (Vosges) [d3ntwy562a--1q19c6y80gd3f] | Gruey-lès-Surance (Vosges) [d3ntwxyl5w--1qrop18ykn4bh] | Montmotier (Vosges) [d3ntwz93ex-9cy9tfwtwvq4]"
"place/FRAN_RI_005-d3ntr5c8bu-1wlzj6sbdx7pg","d3ntr5c8bu-1wlzj6sbdx7pg","Amblans-et-Velotte (Haute-Saône)","Saint-Vaillier | Amblans-et-Velotte | Amblans","arrondissement : 701 | canton : Lure-Nord",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70014","POINT(955700 6736500)","http://id.insee.fr/geo/commune/70014 | http://data.ign.fr/id/geofla/commune/70014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70014","Magny-Vernois (Haute-Saône) [d3ntrog3sz--uxgy9l2fx0c0] | Vy-lès-Lure (Haute-Saône) [d3ntrzkxkn--1saebh1swfwia] | Genevreuille (Haute-Saône) [d3ntrnvxl2--18jlq4azuzimp] | Mollans (Haute-Saône) [d3ntroq354-176t0brsgzwo2] | Adelans-et-le-Val-de-Bithaine (Haute-Saône) [d3ntr5940t-1gu3fcr58ey0c] | Bouhans-lès-Lure (Haute-Saône) [d3ntr68luy-5j12kjbmxifc]"
"place/FRAN_RI_005-d3ntr5cjjd--1iugirr0l2dvv","d3ntr5cjjd--1iugirr0l2dvv","Amoncourt (Haute-Saône)","Magny-le-Cirey | Amoncourt","arrondissement : 702 | canton : Port-sur-Saône",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70015","POINT(929500 6741700)","http://id.insee.fr/geo/commune/70015 | http://data.ign.fr/id/geofla/commune/70015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70015","Chaux-lès-Port (Haute-Saône) [d3ntr6vqzw-vlit0uhh95vq] | Fleurey-lès-Faverney (Haute-Saône) [d3ntrnkwqn--b3oxshff8yl3] | Conflandey (Haute-Saône) [d3ntr75iko-wsdxrh778l7] | Villers-sur-Port (Haute-Saône) [d3ntrz8k87--hmvq0i2hwwbw]"
"place/FRAN_RI_005-d3ntr5cuqw-1bjea73au72rf","d3ntr5cuqw-1bjea73au72rf","Amont-et-Effreney (Haute-Saône)","Amont-et-Effreney | Amont-et-Affreney","arrondissement : 701 | canton : Faucogney-et-la-Mer",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70016","POINT(967100 6758800)","http://id.insee.fr/geo/commune/70016 | http://data.ign.fr/id/geofla/commune/70016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70016","La Voivre (Haute-Saône) [d3ntrzfmde--1rth5ufn0le8i] | Esmoulières (Haute-Saône) [d3ntrnekoe--19j7pj56pjvbq] | Faucogney-et-la-Mer (Haute-Saône) [d3ntrnhdrw-1r7ywv5xuft04] | Sainte-Marie-en-Chanois (Haute-Saône) [d3ntrwrxat-1alpi3xjj062z] | Saint-Bresson (Haute-Saône) [d3ntrw2f8d--7plz6fjwt58r] | La Longine (Haute-Saône) [d3ntroba2a--1v6ghwmcu5kht]"
"place/FRAN_RI_005-d3ntr5dsdh-1p6kcdvpdqx1t","d3ntr5dsdh-1p6kcdvpdqx1t","Anchenoncourt-et-Chazel (Haute-Saône)","Chazel | Anchenoncourt-et-Chazel | Anchenoncourt","arrondissement : 702 | canton : Amance","1er janvier 2017 : Anchenoncourt-et-Chazel passe de l'arrondissement de Vesoul à l'arrondissement de Lure.","Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70017","POINT(932800 6756200)","http://id.insee.fr/geo/commune/70017 | http://data.ign.fr/id/geofla/commune/70017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70017","Dampierre-lès-Conflans (Haute-Saône) [d3ntr7f1j2--1o97i8b0e3y1m] | Polaincourt-et-Clairefontaine (Haute-Saône) [d3ntrpau21--735epmzotjre] | Saint-Remy (Haute-Saône) [d3ntrwt03n--5mvm2kjrh5ue] | Melincourt (Haute-Saône) [d3ntrolpzz-xdajsmfpb6sv]"
"place/FRAN_RI_005-d3ntr5e48a--10cca3aptg21d","d3ntr5e48a--10cca3aptg21d","Ancier (Haute-Saône)","Corneux | Breurey-lès-Sorans | Ancier","arrondissement : 702 | canton : Gray",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70018","POINT(898200 6708600)","http://id.insee.fr/geo/commune/70018 | http://data.ign.fr/id/geofla/commune/70018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70018","Velesmes-Echevanne (Haute-Saône) [d3ntrygk20-o0hfchh2t58s] | Saint-Broing (Haute-Saône) [d3ntrwdh5l-2ajak4bxktgk] | Battrans (Haute-Saône) [d3ntr5wzo9-rkqey6ns2m25] | Gray (Haute-Saône) [d3ntro1bdf-17m3cpv4txz55]"
"place/FRAN_RI_005-d3ntr5efnl-1x97wl1p3aszj","d3ntr5efnl-1x97wl1p3aszj","Andelarre (Haute-Saône)","Andelarrot | Andelarre | Andelard","arrondissement : 702 | canton : Vesoul-Ouest",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70019","POINT(932600 6725600)","http://id.insee.fr/geo/commune/70019 | http://data.ign.fr/id/geofla/commune/70019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70019","Andelarrot (Haute-Saône) [d3ntr5eqv4--l784vyxbpe3w] | Noidans-lès-Vesoul (Haute-Saône) [d3ntrp1a0u-qg9notm9ezh1] | Chariez (Haute-Saône) [d3ntr6r941--5kuumdnhzwxt] | Mont-le-Vernois (Haute-Saône) [d3ntrov2x3--126i4gy9p82v6]"
"place/FRAN_RI_005-d3ntr5eqv4--l784vyxbpe3w","d3ntr5eqv4--l784vyxbpe3w","Andelarrot (Haute-Saône)","Andelarrot","arrondissement : 702 | canton : Vesoul-Ouest",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70020","POINT(933200 6724600)","http://id.insee.fr/geo/commune/70020 | http://data.ign.fr/id/geofla/commune/70020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70020","Velleguindry-et-Levrecey (Haute-Saône) [d3ntryis8s-zm85ifyudgqx] | Vallerois-Lorioz (Haute-Saône) [d3ntry5mnr--4fmm9mkhw9cp] | Velle-le-Châtel (Haute-Saône) [d3ntrykpfs--3ec9qogqpu7q] | Noidans-lès-Vesoul (Haute-Saône) [d3ntrp1a0u-qg9notm9ezh1] | Echenoz-la-Méline (Haute-Saône) [d3ntr7jm7t-aells4u0bok3] | Vellefaux (Haute-Saône) [d3ntryhtyx--ig1g0xk3pia6] | Andelarre (Haute-Saône) [d3ntr5efnl-1x97wl1p3aszj] | Mont-le-Vernois (Haute-Saône) [d3ntrov2x3--126i4gy9p82v6]"
"place/FRAN_RI_005-d3ntr5f22n--1xvi85y1pfw28","d3ntr5f22n--1xvi85y1pfw28","Andornay (Haute-Saône)","Andornay","arrondissement : 701 | canton : Lure-Sud",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70021","POINT(969800 6734500)","http://id.insee.fr/geo/commune/70021 | http://data.ign.fr/id/geofla/commune/70021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70021","Lyoffans (Haute-Saône) [d3ntroctgn-1nxmw1u730kyj] | Clairegoutte (Haute-Saône) [d3ntr70c45-12rb6sscvkvj0] | Palante (Haute-Saône) [d3ntrp6d17-adw13d92pt7r] | Magny-Danigon (Haute-Saône) [d3ntrof6lx-9bogxchsy1l5] | Magny-Jobert (Haute-Saône) [d3ntrofhlo-jh58rqdmey9x]"
"place/FRAN_RI_005-d3ntr5fdhx--1hher96j8riu7","d3ntr5fdhx--1hher96j8riu7","Angirey (Haute-Saône)","Angirey","arrondissement : 702 | canton : Gray",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70022","POINT(908400 6709700)","http://id.insee.fr/geo/commune/70022 | http://data.ign.fr/id/geofla/commune/70022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70022","Citey (Haute-Saône) [d3ntr700wm--e5c6gpbakqkk] | La Chapelle-Saint-Quillain (Haute-Saône) [d3ntr6q025--1o4l6p5zv1dzj] | Vellemoz (Haute-Saône) [d3ntrylcpv--1hsygrzwt1stn] | Sauvigney-lès-Gray (Haute-Saône) [d3ntrwwafy-hbuqp809pea9] | Choye (Haute-Saône) [d3ntr6yqzq-1igd7ad91flsh] | Vellefrey-et-Vellefrange (Haute-Saône) [d3ntryi5e7-lpekgo2gyvjc] | Igny (Haute-Saône) [d3ntro505o-1gwuzro2qcuaf]"
"place/FRAN_RI_005-d3ntr5fohp--3hm9jfmuyt55","d3ntr5fohp--3hm9jfmuyt55","Anjeux (Haute-Saône)","Aujeux | Anjeux","arrondissement : 701 | canton : Vauvillers",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70023","POINT(939700 6758200)","http://id.insee.fr/geo/commune/70023 | http://data.ign.fr/id/geofla/commune/70023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70023","Jasney (Haute-Saône) [d3ntro5bd7--18pnsresoua4r] | Saint-Loup-sur-Semouse (Haute-Saône) [d3ntrwfz9b-iy2id8kqvhd3] | La Pisseure (Haute-Saône) [d3ntrp9lv7-17difne2lrj8o] | Cuve (Haute-Saône) [d3ntr7efjj--4vdk9g1jjl8i] | Plainemont (Haute-Saône) [d3ntrp9wn7-flao52sgs7hq] | Dampvalley-Saint-Pancras (Haute-Saône) [d3ntr7he8t-myfib9nrvfwg] | Bouligney (Haute-Saône) [d3ntr69828-1ou7wtf5ti5kk] | Girefontaine (Haute-Saône) [d3ntrnxtx0-1qjo4a258a0fv]"
"place/FRAN_RI_005-d3ntr5fzp8--1595hllijdrb7","d3ntr5fzp8--1595hllijdrb7","Apremont (Haute-Saône)","Apremont | La Chapelle-des-Granges","arrondissement : 702 | canton : Gray",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70024","POINT(891800 6702300)","http://id.insee.fr/geo/commune/70024 | http://data.ign.fr/id/geofla/commune/70024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70024","Mantoche (Haute-Saône) [d3ntrojubb--1d6dgbe516fqm] | Esmoulins (Haute-Saône) [d3ntrnevvx--rcjkezfxxjuf] | Germigney (Haute-Saône) [d3ntrnwvux-1t26uxag3g516] |  [] | Essertenne-et-Cecey (Haute-Saône) [d3ntrnfiaz--c7ff7nng6vwy] | Le Tremblois (Haute-Saône) [d3ntry1ts2--1mplji41agrcv] | Champvans (Haute-Saône) [d3ntr6or81-3bew24ktzcr0]"
"place/FRAN_RI_005-d3ntr5gawr-bnhvny4nvwrg","d3ntr5gawr-bnhvny4nvwrg","Arbecey (Haute-Saône)","La Maison-du-Vaux | Arbecey","arrondissement : 702 | canton : Combeaufontaine","31 décembre 1972 : Arbecey est rattachée à Purgerot (fusion association) qui devient Purgerot-Arbecey.Purgerot devient Purgerot-Arbecey suite à sa fusion-association avec Arbecey. 1er juillet 1977 : Arbecey est rétablie.Purgerot-Arbecey devient Purgerot suite au rétablissement d'Arbecey.","Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70025","POINT(919400 6741700)","http://id.insee.fr/geo/commune/70025 | http://data.ign.fr/id/geofla/commune/70025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70025","Aboncourt-Gesincourt (Haute-Saône) [d3ntr57lp9-wqlewo05umqw] | Combeaufontaine (Haute-Saône) [d3ntr72ism--zqruwknr163h] | Semmadon (Haute-Saône) [d3ntrwyh4e-l6hx0ckzromw] | Lambrey (Haute-Saône) [d3ntro68s0--ilp9j3acwchz] | Augicourt (Haute-Saône) [d3ntr5jgq3-8ad6dhhfdut9] | Chargey-lès-Port (Haute-Saône) [d3ntr6qxwi-173f8nlgvql0j] | Scey-sur-Saône-et-Saint-Albin (Haute-Saône) [d3ntrwx8aa--1t1xqkmmfqwvg] | Purgerot (Haute-Saône) [d3ntrpey58--1dmbntmkapt5u] | La Neuvelle-lès-Scey (Haute-Saône) [d3ntrp0nls-816rzu6jdv2d]"
"place/FRAN_RI_005-d3ntr5gm4a-tu60s1wee69n","d3ntr5gm4a-tu60s1wee69n","Arc-lès-Gray (Haute-Saône)","La Maison-des-Bois | Arc-lès-Gray","arrondissement : 702 | canton : Gray","16 mai 1962 : Arc devient Arc-lès-Gray.","Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70026","POINT(894600 6709500)","http://id.insee.fr/geo/commune/70026 | http://data.ign.fr/id/geofla/commune/70026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70026","Gray-la-Ville (Haute-Saône) [d3ntro1md7--1np67kzyfnnjf] | Mantoche (Haute-Saône) [d3ntrojubb--1d6dgbe516fqm] | Chargey-lès-Gray (Haute-Saône) [d3ntr6qmh7-1358club8a1mj] | Nantilly (Haute-Saône) [d3ntroxl8l-iqyiqeunpsas] | Gray (Haute-Saône) [d3ntro1bdf-17m3cpv4txz55] | Rigny (Haute-Saône) [d3ntrplg8r-11dmif8or7j29]"
"place/FRAN_RI_005-d3ntr5gxbt-1xvzv7r2r2er5","d3ntr5gxbt-1xvzv7r2r2er5","Argillières (Haute-Saône)","Argillières | Angillière","arrondissement : 702 | canton : Champlitte",,"Haute-Saône (Franche-Comté, département) [d5bdp11m4k--98gzyn8m8woz]","70027","POINT(897700 6732800)","http://id.insee.fr/geo/commune/70027 | http://data.ign.fr/id/geofla/commune/70027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/70027","Fouvent-Saint-Andoche (Haute-Saône) [d3ntrnoc1f--hhxd8hqr5low] | Champlitte (Haute-Saône) [d3ntr6o4sz--lcqygetni6mw] | Pierrecourt (Haute-Saône) [d3ntrp8y5l--1gggubqo742jb] |  [] |  []"
