"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntxfrprl-rxnoowisigjn","d3ntxfrprl-rxnoowisigjn","Ableiges (Val-d'Oise)","Villeneuve-Saint-Martin | Ableiges","arrondissement : 953 | canton : Vigny","1er janvier 1968 : Ableiges est rattaché au département (Anc. 78002).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95002","POINT(625500 6888300)","http://id.insee.fr/geo/commune/95002 | http://data.ign.fr/id/geofla/commune/95002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95002","Montgeroult (Val-d'Oise) [d3ntxgxou6-1giv5nl8vr3bi] | Frémécourt (Val-d'Oise) [d3ntxghpxw-1t230ynjtkymd] | Courcelles-sur-Viosne (Val-d'Oise) [d3ntxgargl--1odnejjodm5zj] | Cormeilles-en-Vexin (Val-d'Oise) [d3ntxga94z--sqpqe8jgkrdp] | Longuesse (Val-d'Oise) [d3ntxgs4d9-2zupfg7yrnnh] | Us (Val-d'Oise) [d3ntxhipvt-16yop1qyl7d4q] | Sagy (Val-d'Oise) [d3ntxhb6pj--1hjqdfwba1wnm] | Vigny (Val-d'Oise) [d3ntxhlqqo-1xaq5ws8usm5t]"
"place/FRAN_RI_005-d3ntxfs2hg--w92xg6fx06jq","d3ntxfs2hg--w92xg6fx06jq","Aincourt (Val-d'Oise)","Aincourt","arrondissement : 953 | canton : Magny-en-Vexin","1er janvier 1968 : Aincourt est rattaché au département (Anc. 78008).Seraincourt est rattaché au département (Anc. 78592).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95008","POINT(610300 6886500)","http://id.insee.fr/geo/commune/95008 | http://data.ign.fr/id/geofla/commune/95008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95008","Maudétour-en-Vexin (Val-d'Oise) [d3ntxgv7t9-sbp235meqtn7] | Drocourt (Yvelines) [d3nttjfa61--1i83up1mnhws] | Saint-Cyr-en-Arthies (Val-d'Oise) [d3ntxhc9am--i6pj7nfrnujx] | Sailly (Yvelines) [d3ntu4mrap-s3swzc71p86w] | Villers-en-Arthies (Val-d'Oise) [d3ntxhmwrw-8kkkcw8olaw2] | Arthies (Val-d'Oise) [d3ntxfuinc-5kh83oarnq3m] | Lainville-en-Vexin (Yvelines) [d3nttjzrlh-1rg8eoamwd42e]"
"place/FRAN_RI_005-d3ntxfsec9-4225hvug3q4k","d3ntxfsec9-4225hvug3q4k","Ambleville (Val-d'Oise)","Ambleville","arrondissement : 953 | canton : Magny-en-Vexin","1er janvier 1968 : Ambleville est rattaché au département (Anc. 78011).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95011","POINT(604800 6895100)","http://id.insee.fr/geo/commune/95011 | http://data.ign.fr/id/geofla/commune/95011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95011","Saint-Gervais (Val-d'Oise) [d3ntxhckpw-ratnuxwamdx7] | Bray-et-Lû (Val-d'Oise) [d3ntxg2ksh--18773ttu3eu02] | Omerville (Val-d'Oise) [d3ntxh3adx--c87sf3mvmqwf] | La Chapelle-en-Vexin (Val-d'Oise) [d3ntxg5imq-113rxuxdb4cwh] | Chaussy (Val-d'Oise) [d3ntxg7b30--9bpiyei85mrs] | Montreuil-sur-Epte (Val-d'Oise) [d3ntxgzfke--jhqn90isvjdp]"
"place/FRAN_RI_005-d3ntxfsqet--1mlpupj7ng2tp","d3ntxfsqet--1mlpupj7ng2tp","Amenucourt (Val-d'Oise)","Amenucourt","arrondissement : 953 | canton : Magny-en-Vexin","1er janvier 1968 : Amenucourt est rattaché au département (Anc. 78012).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95012","POINT(600800 6890400)","http://id.insee.fr/geo/commune/95012 | http://data.ign.fr/id/geofla/commune/95012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95012","Chérence (Val-d'Oise) [d3ntxg8fto--14ezu3umy33ud] | Bray-et-Lû (Val-d'Oise) [d3ntxg2ksh--18773ttu3eu02] | Chaussy (Val-d'Oise) [d3ntxg7b30--9bpiyei85mrs] | La Roche-Guyon (Val-d'Oise) [d3ntxha4k0--4w6zpgpm85c4] |  [] |  []"
"place/FRAN_RI_005-d3ntxft2p5--bovjc3wftt96","d3ntxft2p5--bovjc3wftt96","Andilly (Val-d'Oise)","Andilly","arrondissement : 952 | canton : Soisy-sous-Montmorency","1er janvier 1968 : Andilly est rattaché au département (Anc. 78014).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95014","POINT(648700 6878500)","http://id.insee.fr/geo/commune/95014 | http://data.ign.fr/id/geofla/commune/95014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95014","Domont (Val-d'Oise) [d3ntxgbu9f-rrz5h9p490wo] | Eaubonne (Val-d'Oise) [d3ntxgc6za-1kbsqsze8a0q0] | Montmorency (Val-d'Oise) [d3ntxgz2uj-13vmcpglvwqp5] | Montlignon (Val-d'Oise) [d3ntxgyczb-zb9j90mdaflx] | Margency (Val-d'Oise) [d3ntxgu27j--12u6x442usyk3] | Soisy-sous-Montmorency (Val-d'Oise) [d3ntxhgny3--zvueyxnv196p]"
"place/FRAN_RI_005-d3ntxftejy-obf1g9199nf3","d3ntxftejy-obf1g9199nf3","Argenteuil (Val-d'Oise)","Argenteuil","arrondissement : 951","1er janvier 1968 : Argenteuil est rattaché au département (Anc. 78018).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95018","POINT(644800 6872200)","http://id.insee.fr/geo/commune/95018 | http://data.ign.fr/id/geofla/commune/95018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95018","Colombes (Hauts-de-Seine) [d3ntxejtpr--1cxgu2ym0pu35] | Sartrouville (Yvelines) [d3ntu4t7vw-c1j32e6rq969] | Sannois (Val-d'Oise) [d3ntxhexv5-1deyrtiv6h6ls] | Cormeilles-en-Parisis (Val-d'Oise) [d3ntxg9xa6--1t1utccsusq13] | Epinay-sur-Seine (Seine-Saint-Denis) [d3ntxez0dh--1dgtyswzfzf33] | Saint-Gratien (Val-d'Oise) [d3ntxhcwsh--p0j0ulqrc4l1] | Bezons (Val-d'Oise) [d3ntxg0ghe--rzn9z877xpds] | L'Ile-Saint-Denis (Seine-Saint-Denis) [d3ntxf08cj-1lzfpjtwikksp] | Gennevilliers (Hauts-de-Seine) [d3ntxem373--1dwiryuny4b1d]"
"place/FRAN_RI_005-d3ntxftqmi--piw972ggvt6h","d3ntxftqmi--piw972ggvt6h","Arnouville-lès-Gonesse (Val-d'Oise)","Arnouville-lès-Gonesse","arrondissement : 952 | canton : Villiers-le-Bel","1er janvier 1968 : Arnouville-lès-Gonesse est rattaché au département (Anc. 78019). 11 juillet 2010 : Arnouville-lès-Gonesse devient Arnouville.","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95019","POINT(657800 6875700)","http://id.insee.fr/geo/commune/95019 | http://data.ign.fr/id/geofla/commune/95019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95019","Gonesse (Val-d'Oise) [d3ntxgksiu-fplcy9zcfkkp] | Garges-lès-Gonesse (Val-d'Oise) [d3ntxgjuw9-aa91f6nc028l] | Bonneuil-en-France (Val-d'Oise) [d3ntxg1j2g-1nev0n4w006lh] | Sarcelles (Val-d'Oise) [d3ntxhflsj-1ote5jbpqvmo9] | Villiers-le-Bel (Val-d'Oise) [d3ntxhnkhj-8f799o9pc5yn]"
"place/FRAN_RI_005-d3ntxfu5hz--yrzcj5fswk4c","d3ntxfu5hz--yrzcj5fswk4c","Arronville (Val-d'Oise)","Arronville","arrondissement : 953 | canton : Marines","1er janvier 1968 : Arronville est rattaché au département (Anc. 78023).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95023","POINT(635300 6898200)","http://id.insee.fr/geo/commune/95023 | http://data.ign.fr/id/geofla/commune/95023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95023"," [] |  [] | Haravilliers (Val-d'Oise) [d3ntxgn6j5--10p7lc26e1aiv] | Menouville (Val-d'Oise) [d3ntxgvkbc--l2sr2r6x2wer] | Berville (Val-d'Oise) [d3ntxfzb3g--1k31xf9phwddq] | Frouville (Val-d'Oise) [d3ntxgiqdc-f1beeshx3apz] | Theuville (Val-d'Oise) [d3ntxhi0vm--109kinfkzm6xi]"
"place/FRAN_RI_005-d3ntxfuinc-5kh83oarnq3m","d3ntxfuinc-5kh83oarnq3m","Arthies (Val-d'Oise)","Arthies","arrondissement : 953 | canton : Magny-en-Vexin","1er janvier 1968 : Arthies est rattaché au département (Anc. 78024).Saint-Cyr-en-Arthies est rattaché au département (Anc. 78543).Vienne-en-Arthies est rattaché au département (Anc. 78656).Villers-en-Arthies est rattaché au département (Anc. 78676).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95024","POINT(611600 6889000)","http://id.insee.fr/geo/commune/95024 | http://data.ign.fr/id/geofla/commune/95024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95024","Maudétour-en-Vexin (Val-d'Oise) [d3ntxgv7t9-sbp235meqtn7] | Banthelu (Val-d'Oise) [d3ntxfwj2r--1l0nqvsjj8psn] | Aincourt (Val-d'Oise) [d3ntxfs2hg--w92xg6fx06jq] | Lainville-en-Vexin (Yvelines) [d3nttjzrlh-1rg8eoamwd42e] | Wy-dit-Joli-Village (Val-d'Oise) [d3ntxho7rm-cowp71toinzl]"
"place/FRAN_RI_005-d3ntxfuuxo--1rquf4yi0h551","d3ntxfuuxo--1rquf4yi0h551","Asnières-sur-Oise (Val-d'Oise)","Asnières-sur-Oise","arrondissement : 952 | canton : Viarmes","1er janvier 1968 : Asnières-sur-Oise est rattaché au département (Anc. 78026).","Val-d'Oise (Ile-de-France, département) [d3ntb8ynxv--18mkd7r455huc]","95026","POINT(652900 6892800)","http://id.insee.fr/geo/commune/95026 | http://data.ign.fr/id/geofla/commune/95026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/95026"," [] |  [] |  [] | Saint-Martin-du-Tertre (Val-d'Oise) [d3ntxhdk2k-1x2eszls6l758] | Bruyères-sur-Oise (Val-d'Oise) [d3ntxg3pbe--1tntjm5wllaa8] | Viarmes (Val-d'Oise) [d3ntxhl3oc--1cumk4ubc66wz] | Noisy-sur-Oise (Val-d'Oise) [d3ntxh2njc-qf48kwn8h2ih] | Luzarches (Val-d'Oise) [d3ntxgss2v--e7qwz4ejp025]"
