"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntd11x9o--mia9jgwnqg1t","d3ntd11x9o--mia9jgwnqg1t","Abrest (Allier)","Bardais | Barbais | Abret | Abrest","arrondissement : 33 | canton : Cusset-Sud",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03001","POINT(734300 6555500)","http://id.insee.fr/geo/commune/03001 | http://data.ign.fr/id/geofla/commune/03001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03001","Brugheas (Allier) [d3ntd1ipwv-v76cnobugwuf] | Busset (Allier) [d3ntd1j14e-g7z0ya9ymz07] | Vichy (Allier) [d3ntd7fq0e-1f6x3lkg11t6o] | Hauterive (Allier) [d3ntd2h2sk-1rslgflk3z73a] | Saint-Yorre (Allier) [d3ntd4g03g-1mww7vrtj9q2u] | Le Vernet (Allier) [d3ntd7dnn5--oa13vk2yw7bk] | Bellerive-sur-Allier (Allier) [d3ntd19x1g-1xh2cg7evhpl4]"
"place/FRAN_RI_005-d3ntd128h7-r6nq0kn21tn8","d3ntd128h7-r6nq0kn21tn8","Agonges (Allier)","Agonges","arrondissement : 32 | canton : Souvigny",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03002","POINT(712100 6611700)","http://id.insee.fr/geo/commune/03002 | http://data.ign.fr/id/geofla/commune/03002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03002","Saint-Menoux (Allier) [d3ntd497v7--b3zjcgw37a92] | Bagneux (Allier) [d3ntd17fd8--1r9w9xu90105k] | Couzon (Allier) [d3ntd20zl2-1x10kojskmqkd] | Bourbon-l'Archambault (Allier) [d3ntd1f3a8-10q8v8b6prrq9] | Aubigny (Allier) [d3ntd14fde-vlheetkzhnmk] | Marigny (Allier) [d3ntd2uqwy--16ujydfil42zi] | Franchesse (Allier) [d3ntd2cpv6--yzv8b7d8ruo9] | Montilly (Allier) [d3ntd3fxzv--g1cmkrxyudtv]"
"place/FRAN_RI_005-d3ntd12joq--1lpbrgfad5h6l","d3ntd12joq--1lpbrgfad5h6l","Ainay-le-Château (Allier)","Saint-Benin | Bussole | Ainay-le-Château | Ainay","arrondissement : 31 | canton : Cérilly",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03003","POINT(676500 6623500)","http://id.insee.fr/geo/commune/03003 | http://data.ign.fr/id/geofla/commune/03003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03003","Isle-et-Bardais (Allier) [d3ntd2idcr--16y6mqy58f0k0] | Saint-Bonnet-Tronçais (Allier) [d3ntd3thlb-10zmuqq7x3429] | Vernais (Cher) [d3ntew0pej-bhdqzpgy2b4i] | Bessais-le-Fromental (Cher) [d3ntet1sdg-18d66qgxufta0] | Charenton-du-Cher (Cher) [d3ntetahky--r1xdyoqyw9k9]"
"place/FRAN_RI_005-d3ntd12v40-1bldx25sugvv6","d3ntd12v40-1bldx25sugvv6","Andelaroche (Allier)","Ciernat | Aude-la-Roche | Andelaroche","arrondissement : 33 | canton : Lapalisse",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03004","POINT(757700 6573100)","http://id.insee.fr/geo/commune/03004 | http://data.ign.fr/id/geofla/commune/03004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03004","Montaiguët-en-Forez (Allier) [d3ntd3cxcr--1d8mcc45ji27j] | Barrais-Bussolles (Allier) [d3ntd18202--9qtu56b05ctn] | Droiturier (Allier) [d3ntd27hwc-1h0kh4ex6jikw] | Saint-Pierre-Laval (Allier) [d3ntd4a703-17cx57chrwz1f] | Saint-Martin-d'Estréaux (Loire) [d3ntiruofl-c1yc53edf0sl] | Loddes (Allier) [d3ntd2oul8--1efixkf2gwk3s]"
"place/FRAN_RI_005-d3ntd136bj--13ncqpep45ytr","d3ntd136bj--13ncqpep45ytr","Archignat (Allier)","Frontenat | Cintral | Archignat | Archignac","arrondissement : 31 | canton : Huriel",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03005","POINT(655700 6585900)","http://id.insee.fr/geo/commune/03005 | http://data.ign.fr/id/geofla/commune/03005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03005","Saint-Sauvier (Allier) [d3ntd4ed8x--zi8sdm8oq7rm] | Treignat (Allier) [d3ntd77edt-r1ukjvxse9m5] | Huriel (Allier) [d3ntd2hqi6-1bwwk8l802vdt] | Saint-Martinien (Allier) [d3ntd48wfx--1kliqf285hiq6] | Chambérat (Allier) [d3ntd1kwlb-1aamnz8xypki9] | Nouhant (Creuse) [d3ntfxhm02--atjg7rcrx8uh]"
"place/FRAN_RI_005-d3ntd13hqt-2z4nuh1tfivj","d3ntd13hqt-2z4nuh1tfivj","Arfeuilles (Allier)","Arfeuilles | Arfeuille","arrondissement : 33 | canton : Lapalisse",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03006","POINT(756100 6562000)","http://id.insee.fr/geo/commune/03006 | http://data.ign.fr/id/geofla/commune/03006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03006","Saint-Nicolas-des-Biefs (Allier) [d3ntd49jq0-132rfionm9em9] | Saint-Pierre-Laval (Allier) [d3ntd4a703-17cx57chrwz1f] | Châtel-Montagne (Allier) [d3ntd1qr6z-p309d655g4xn] | Saint-Bonnet-des-Quarts (Loire) [d3ntirb9l7--28z8j7qvs0vb] | Châtelus (Allier) [d3ntd1rdm1--yunmzevxqr3t] | Le Breuil (Allier) [d3ntd1i2f0--1f6qnxblux9t8]"
"place/FRAN_RI_005-d3ntd13sql-ggd97hshqzp2","d3ntd13sql-ggd97hshqzp2","Arpheuilles-Saint-Priest (Allier)","Saint-Priest-en-Marcillat | Arpheuilles-Saint-Priest | Arpheuilles | Arpheuil","arrondissement : 31 | canton : Marcillat-en-Combraille",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03007","POINT(675100 6569400)","http://id.insee.fr/geo/commune/03007 | http://data.ign.fr/id/geofla/commune/03007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03007","Marcillat-en-Combraille (Allier) [d3ntd2uf9x-1pajhv9pukx4p] | Durdat-Larequille (Allier) [d3ntd27tr5--1f4iz48c81fk8] | Saint-Genest (Allier) [d3ntd3ygah--g3uld4lclcwi] | Terjat (Allier) [d3ntd745zb--1wknap1cid6jo] | Ronnet (Allier) [d3ntd3rx45-gbu2wuvcd5xk] | Villebret (Allier) [d3ntd7gza1--qxtzgnr9lcnn]"
"place/FRAN_RI_005-d3ntd1445v--i3gl57yqam2h","d3ntd1445v--i3gl57yqam2h","Arronnes (Allier)","Jousais | Arronnes | Arronne","arrondissement : 33 | canton : Le Mayet-de-Montagne",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03008","POINT(743900 6551100)","http://id.insee.fr/geo/commune/03008 | http://data.ign.fr/id/geofla/commune/03008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03008","Ferrières-sur-Sichon (Allier) [d3ntd2bfy9--179csuln4a4x2] | Ris (Puy-de-Dôme) [d3ntpka1mh--1k345mzatrzqz] | Busset (Allier) [d3ntd1j14e-g7z0ya9ymz07] | La Chapelle (Allier) [d3ntd1nlt5--1kxj6bofskzbk] | Lachaux (Puy-de-Dôme) [d3ntpixojt--1xgi8yfxdf8hx] | Le Mayet-de-Montagne (Allier) [d3ntd2vpu4--1kqu9bmd2030c]"
"place/FRAN_RI_005-d3ntd14fde-vlheetkzhnmk","d3ntd14fde-vlheetkzhnmk","Aubigny (Allier)","Aubigny","arrondissement : 32 | canton : Moulins-Ouest",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03009","POINT(712600 6620200)","http://id.insee.fr/geo/commune/03009 | http://data.ign.fr/id/geofla/commune/03009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03009","Villeneuve-sur-Allier (Allier) [d3ntd7hlp3-123okgj1movv] | Bagneux (Allier) [d3ntd17fd8--1r9w9xu90105k] | Couzon (Allier) [d3ntd20zl2-1x10kojskmqkd] | Saint-Léopardin-d'Augy (Allier) [d3ntd47ao7-nrny02dbjppv] | Agonges (Allier) [d3ntd128h7-r6nq0kn21tn8] | Tresnay (Nièvre) [d3ntnvuexw--rkzuwnuy3vel] | Chantenay-Saint-Imbert (Nièvre) [d3ntnjb9lz--e4atbodcbt3t]"
"place/FRAN_RI_005-d3ntd14qkx--h2sov3kd4sco","d3ntd14qkx--h2sov3kd4sco","Audes (Allier)","Preuille | Louzat | Le Lonzat | Audes","arrondissement : 31 | canton : Hérisson",,"Allier (Auvergne, département) [d3ntb713cs-uv28hws58a4c]","03010","POINT(666000 6595400)","http://id.insee.fr/geo/commune/03010 | http://data.ign.fr/id/geofla/commune/03010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/03010","Chazemais (Allier) [d3ntd1tqra-mdks1y84jxh8] | La Chapelaude (Allier) [d3ntd1m6i8-48472bcl2lug] | Reugny (Allier) [d3ntd3qyua--1qscoz4xtz6eg] | Vaux (Allier) [d3ntd7c3li--1l4r4fh4yhi6w] | Nassigny (Allier) [d3ntd3ir3d--pqbrx31xi2fj]"
