"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntdbsjii-lmvxozfps4fz","d3ntdbsjii-lmvxozfps4fz","Beausoleil (Alpes-Maritimes)","Beausoleil","arrondissement : 62 | canton : Beausoleil",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06012","POINT(1056200 6303600)","http://id.insee.fr/geo/commune/06012 | http://data.ign.fr/id/geofla/commune/06012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06012","La Turbie (Alpes-Maritimes) [d3ntdda5ul-5hvcdrop43ny] | Roquebrune-Cap-Martin (Alpes-Maritimes) [d3ntdcs0x4--rhxvzqfd0wpq] | Peille (Alpes-Maritimes) [d3ntdclbpj--19g3jjyu9n2ah]"
"place/FRAN_RI_005-d3ntdbsuxt--1obseh3dstbjd","d3ntdbsuxt--1obseh3dstbjd","Belvédère (Alpes-Maritimes)","Belvédère","arrondissement : 62 | canton : Roquebillière",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06013","POINT(1046300 6333400)","http://id.insee.fr/geo/commune/06013 | http://data.ign.fr/id/geofla/commune/06013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06013","La Bollène-Vésubie (Alpes-Maritimes) [d3ntdbvogu-114odx0jq3hxw] | Saint-Martin-Vésubie (Alpes-Maritimes) [d3ntdd0hi7-pa388r37mlvv] | Saorge (Alpes-Maritimes) [d3ntdd22ev-18zlhk8orqxmx] | Tende (Alpes-Maritimes) [d3ntddf3wh-1xvamakcq7c44] | Roquebillière (Alpes-Maritimes) [d3ntdcrppl--vc2c8ctn4acm]"
"place/FRAN_RI_005-d3ntdbt65c--7f517jqljngq","d3ntdbt65c--7f517jqljngq","Bendejun (Alpes-Maritimes)","Bendejun","arrondissement : 62 | canton : Contes",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06014","POINT(1045200 6313500)","http://id.insee.fr/geo/commune/06014 | http://data.ign.fr/id/geofla/commune/06014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06014","Levens (Alpes-Maritimes) [d3ntdcfov8-z7euga1izaut] | Tourrette-Levens (Alpes-Maritimes) [d3ntdd7e1n--f85h1oatmwj] | Contes (Alpes-Maritimes) [d3ntdc5x2o-fungod6quxri] | Coaraze (Alpes-Maritimes) [d3ntdc3pbf-mborb8tg884q] | Châteauneuf-Villevieille (Alpes-Maritimes) [d3ntdc2fu1--103n8kudu0q56]"
"place/FRAN_RI_005-d3ntdbthkm--16oa1xsji2igs","d3ntdbthkm--16oa1xsji2igs","Berre-les-Alpes (Alpes-Maritimes)","Berre-les-Alpes | Berre-des-Alpes | Berre | Berra","arrondissement : 62 | canton : Contes","25 décembre 1997 : Berre-des-Alpes devient Berre-les-Alpes.","Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06015","POINT(1048000 6313000)","http://id.insee.fr/geo/commune/06015 | http://data.ign.fr/id/geofla/commune/06015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06015","Blausasc (Alpes-Maritimes) [d3ntdbvdot-q5tzw0tvw88l] | Lucéram (Alpes-Maritimes) [d3ntdcgbi1-1r7cihi9wfgck] | L'Escarène (Alpes-Maritimes) [d3ntdc8r8z-vjkbbh3gfjjo] | Contes (Alpes-Maritimes) [d3ntdc5x2o-fungod6quxri] | Coaraze (Alpes-Maritimes) [d3ntdc3pbf-mborb8tg884q]"
"place/FRAN_RI_005-d3ntdbuf77--15vxikult43rk","d3ntdbuf77--15vxikult43rk","Beuil (Alpes-Maritimes)","Beuil","arrondissement : 62 | canton : Guillaumes",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06016","POINT(1019100 6340900)","http://id.insee.fr/geo/commune/06016 | http://data.ign.fr/id/geofla/commune/06016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06016","Roubion (Alpes-Maritimes) [d3ntdctwe1-1bovapjd0eeav] | Rigaud (Alpes-Maritimes) [d3ntdcr3aj-168xg9zoljs5q] | Puget-Rostang (Alpes-Maritimes) [d3ntdcpi63-k4n5obje7cnd] | Saint-Etienne-de-Tinée (Alpes-Maritimes) [d3ntdcxou7-1hqj7taqpch3r] | Pierlas (Alpes-Maritimes) [d3ntdcmweg--k1uigp0v48a1] | Auvare (Alpes-Maritimes) [d3ntdbragn-1hit2zd0syrc4] | Péone (Alpes-Maritimes) [d3ntdcm9rm-11h1clrflylz7] | Isola (Alpes-Maritimes) [d3ntdcf28f--1r0of366aiy0p] | Guillaumes (Alpes-Maritimes) [d3ntdcedvi--1a7jgwbaqazld]"
"place/FRAN_RI_005-d3ntdbur9s-11ee4sgtlvwv","d3ntdbur9s-11ee4sgtlvwv","Bézaudun-les-Alpes (Alpes-Maritimes)","Bézaudun-les-Alpes | Bézaudun","arrondissement : 61 | canton : Coursegoules",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06017","POINT(1029400 6309400)","http://id.insee.fr/geo/commune/06017 | http://data.ign.fr/id/geofla/commune/06017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06017","Le Broc (Alpes-Maritimes) [d3ntdbx95r--1xlpiia88hsfu] | Saint-Jeannet (Alpes-Maritimes) [d3ntdcybh1-6b193vm66gzw] | Conségudes (Alpes-Maritimes) [d3ntdc5lv5--111zwl8fhisaa] | Les Ferres (Alpes-Maritimes) [d3ntdcanky--1b6tu2o1e9k5v] | Gattières (Alpes-Maritimes) [d3ntdcblut--xir8dd1ivn26] | Bouyon (Alpes-Maritimes) [d3ntdbwbbe-1c0knlwwxs0zv] | Coursegoules (Alpes-Maritimes) [d3ntdc6jph--v86wuddhqios] | Vence (Alpes-Maritimes) [d3ntddd7ki--16yj2wi8swqwb]"
"place/FRAN_RI_005-d3ntdbv2hb--knlxe2tjua9j","d3ntdbv2hb--knlxe2tjua9j","Biot (Alpes-Maritimes)","Biot","arrondissement : 61 | canton : Antibes-Biot",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06018","POINT(1030400 6289600)","http://id.insee.fr/geo/commune/06018 | http://data.ign.fr/id/geofla/commune/06018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06018","Valbonne (Alpes-Maritimes) [d3ntddaswx--76463uhzixm5] | Antibes (Alpes-Maritimes) [d3ntdbq170--1ruyyw992grb9] | Villeneuve-Loubet (Alpes-Maritimes) [d3ntddeh9n-1wumq0hxe5kdf]"
"place/FRAN_RI_005-d3ntdbvdot-q5tzw0tvw88l","d3ntdbvdot-q5tzw0tvw88l","Blausasc (Alpes-Maritimes)","Blausasc","arrondissement : 62 | canton : L'Escarène",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06019","POINT(1051100 6310300)","http://id.insee.fr/geo/commune/06019 | http://data.ign.fr/id/geofla/commune/06019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06019","Drap (Alpes-Maritimes) [d3ntdc7t6v--1jq47ey09091e] | Peille (Alpes-Maritimes) [d3ntdclbpj--19g3jjyu9n2ah] | L'Escarène (Alpes-Maritimes) [d3ntdc8r8z-vjkbbh3gfjjo] | Berre-les-Alpes (Alpes-Maritimes) [d3ntdbthkm--16oa1xsji2igs] | Cantaron (Alpes-Maritimes) [d3ntdbzrp0--vs5cybjhlrua] | Contes (Alpes-Maritimes) [d3ntdc5x2o-fungod6quxri] | Peillon (Alpes-Maritimes) [d3ntdclnck-74cia2krb0kl]"
"place/FRAN_RI_005-d3ntdbvzw4--1oghlcde90l7y","d3ntdbvzw4--1oghlcde90l7y","Bonson (Alpes-Maritimes)","Bonson","arrondissement : 62 | canton : Roquesteron",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06021","POINT(1036700 6316000)","http://id.insee.fr/geo/commune/06021 | http://data.ign.fr/id/geofla/commune/06021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06021","La Roquette-sur-Var (Alpes-Maritimes) [d3ntdctlea--202ouk5qhxda] | Levens (Alpes-Maritimes) [d3ntdcfov8-z7euga1izaut] | Utelle (Alpes-Maritimes) [d3ntddah9v-126udeq2oq0mk] | Gilette (Alpes-Maritimes) [d3ntdcc8hm--scyjpxtlonix] | Revest-les-Roches (Alpes-Maritimes) [d3ntdcqs30--7g0ja3u5cjif] | Tourette-du-Château (Alpes-Maritimes) [d3ntdd6rml--1hyal9rlbtc7k]"
"place/FRAN_RI_005-d3ntdbwbbe-1c0knlwwxs0zv","d3ntdbwbbe-1c0knlwwxs0zv","Bouyon (Alpes-Maritimes)","Bouyon","arrondissement : 61 | canton : Coursegoules",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06022","POINT(1031500 6311400)","http://id.insee.fr/geo/commune/06022 | http://data.ign.fr/id/geofla/commune/06022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06022","Le Broc (Alpes-Maritimes) [d3ntdbx95r--1xlpiia88hsfu] | Bézaudun-les-Alpes (Alpes-Maritimes) [d3ntdbur9s-11ee4sgtlvwv] | Gilette (Alpes-Maritimes) [d3ntdcc8hm--scyjpxtlonix] | Les Ferres (Alpes-Maritimes) [d3ntdcanky--1b6tu2o1e9k5v]"
"place/FRAN_RI_005-d3ntdbwmqp--jmzuvh1h988","d3ntdbwmqp--jmzuvh1h988","Breil-sur-Roya (Alpes-Maritimes)","Breil-sur-Roya | Breil | Breglio","arrondissement : 62 | canton : Breil-sur-Roya",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06023","POINT(1062200 6325700)","http://id.insee.fr/geo/commune/06023 | http://data.ign.fr/id/geofla/commune/06023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06023","La Bollène-Vésubie (Alpes-Maritimes) [d3ntdbvogu-114odx0jq3hxw] | Moulinet (Alpes-Maritimes) [d3ntdcjr8d--1pegrmp6r25rf] | Saorge (Alpes-Maritimes) [d3ntdd22ev-18zlhk8orqxmx] | Sospel (Alpes-Maritimes) [d3ntdd3bgr--n411x5pcwi4q]"
"place/FRAN_RI_005-d3ntdbwxy8-kuqiyqe6ienl","d3ntdbwxy8-kuqiyqe6ienl","Briançonnet (Alpes-Maritimes)","Briançonnet","arrondissement : 61 | canton : Saint-Auban",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06024","POINT(1001900 6314500)","http://id.insee.fr/geo/commune/06024 | http://data.ign.fr/id/geofla/commune/06024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06024","Amirat (Alpes-Maritimes) [d3ntdbpdp6-gkj0aqk1sp9m] | Val-de-Chalvagne (Alpes-de-Haute-Provence) [d3ntd7w3cm-1l6tqnsk4q191] | Saint-Auban (Alpes-Maritimes) [d3ntdcwfkl--1qyg0g25fmxuu] | Gars (Alpes-Maritimes) [d3ntdcbana-1kxot3llv0i25] | Ubraye (Alpes-de-Haute-Provence) [d3ntd9k4jt--18b4a34xbgd4h] | Soleilhas (Alpes-de-Haute-Provence) [d3ntd9gpgr--cytzgw7xurkx]"
"place/FRAN_RI_005-d3ntdbxkda--qn0siua3gnju","d3ntdbxkda--qn0siua3gnju","Cabris (Alpes-Maritimes)","Spéracèdes | Peymeinade | Cabris","arrondissement : 61 | canton : Saint-Vallier-de-Thiey",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06026","POINT(1012400 6291700)","http://id.insee.fr/geo/commune/06026 | http://data.ign.fr/id/geofla/commune/06026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06026","Peymeinade (Alpes-Maritimes) [d3ntdcml6x--1o3ocwe77sgrj] | Spéracèdes (Alpes-Maritimes) [d3ntdd3moa-tsmbcbyt93yt] | Saint-Vallier-de-Thiey (Alpes-Maritimes) [d3ntdd1g7l-i0hjs5wei00m] | Grasse (Alpes-Maritimes) [d3ntdcd6jq--h9ji4xcdg3l7]"
"place/FRAN_RI_005-d3ntdbxvsk--1sek0l43u3po5","d3ntdbxvsk--1sek0l43u3po5","Cagnes-sur-Mer (Alpes-Maritimes)","Cagnes-sur-Mer | Cagnes","arrondissement : 61",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06027","POINT(1034500 6293700)","http://id.insee.fr/geo/commune/06027 | http://data.ign.fr/id/geofla/commune/06027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06027","La Gaude (Alpes-Maritimes) [d3ntdcbx2c--1t730g4wgvhms] | La Colle-sur-Loup (Alpes-Maritimes) [d3ntdc4mq9-1arzinw1fzew9] | Saint-Paul-de-Vence (Alpes-Maritimes) [d5bdp5t829--15vu7ppe8q3mi] | Saint-Laurent-du-Var (Alpes-Maritimes) [d3ntdcymgs-1h0v0c2tdwu5z] | Villeneuve-Loubet (Alpes-Maritimes) [d3ntddeh9n-1wumq0hxe5kdf] | Vence (Alpes-Maritimes) [d3ntddd7ki--16yj2wi8swqwb]"
"place/FRAN_RI_005-d3ntdby77u--ls2m16dve5zq","d3ntdby77u--ls2m16dve5zq","Caille (Alpes-Maritimes)","Caille","arrondissement : 61 | canton : Saint-Auban",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06028","POINT(1000300 6304800)","http://id.insee.fr/geo/commune/06028 | http://data.ign.fr/id/geofla/commune/06028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06028","Escragnolles (Alpes-Maritimes) [d3ntdc9ont--95elcv56r8x2] | Séranon (Alpes-Maritimes) [d3ntdd2p1p--21fsxgot6d6p] | Andon (Alpes-Maritimes) [d3ntdbppzh-1nlh32c1xmw96] | Valderoure (Alpes-Maritimes) [d3ntddbfjq-1hxvvpybetdjl]"
"place/FRAN_RI_005-d3ntdbyifd--534mypiqpcrp","d3ntdbyifd--534mypiqpcrp","Cannes (Alpes-Maritimes)","Cannes","arrondissement : 61",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06029","POINT(1024900 6280800)","http://id.insee.fr/geo/commune/06029 | http://data.ign.fr/id/geofla/commune/06029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06029","Mandelieu-la-Napoule (Alpes-Maritimes) [d3ntdcgxpc--nez2qxx9lf34] | Vallauris (Alpes-Maritimes) [d3ntddck2n-1e9zc3ctje1m5] | Le Cannet (Alpes-Maritimes) [d3ntdbzfmg--12xlcychh6p6s] | Mougins (Alpes-Maritimes) [d3ntdcjf5s-zdrv799bkitx] | La Roquette-sur-Siagne (Alpes-Maritimes) [d3ntdcta6r-1ao7efgxocmk6]"
"place/FRAN_RI_005-d3ntdbzrp0--vs5cybjhlrua","d3ntdbzrp0--vs5cybjhlrua","Cantaron (Alpes-Maritimes)","Cantaron","arrondissement : 62 | canton : Contes",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06031","POINT(1047300 6305200)","http://id.insee.fr/geo/commune/06031 | http://data.ign.fr/id/geofla/commune/06031 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06031","Nice (Alpes-Maritimes) [d3ntdcke2y--1vqnorbkqynkh] | Blausasc (Alpes-Maritimes) [d3ntdbvdot-q5tzw0tvw88l] | La Trinité (Alpes-Maritimes) [d3ntdd80w8-79f09mvluk62] | Drap (Alpes-Maritimes) [d3ntdc7t6v--1jq47ey09091e] | Tourrette-Levens (Alpes-Maritimes) [d3ntdd7e1n--f85h1oatmwj] | Contes (Alpes-Maritimes) [d3ntdc5x2o-fungod6quxri] | Châteauneuf-Villevieille (Alpes-Maritimes) [d3ntdc2fu1--103n8kudu0q56]"
"place/FRAN_RI_005-d3ntdc034a-auc1lk7fzpv0","d3ntdc034a-auc1lk7fzpv0","Cap-d'Ail (Alpes-Maritimes)","Cap-d'Ail","arrondissement : 62 | canton : Villefranche-sur-Mer",,"Alpes-Maritimes (Provence-Alpes-Côte-d'Azur, département) [d3ntb72c6w--1c18qe82chlnk]","06032","POINT(1054900 6301200)","http://id.insee.fr/geo/commune/06032 | http://data.ign.fr/id/geofla/commune/06032 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/06032","La Turbie (Alpes-Maritimes) [d3ntdda5ul-5hvcdrop43ny] | Eze (Alpes-Maritimes) [d5bdpfun0o-19giwcdt223wb]"
