"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntvsctz0--6ao1upi6al9l","d3ntvsctz0--6ao1upi6al9l","Beaufou (Vendée)","Beaufou","arrondissement : 852 | canton : Le Poiré-sur-Vie",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85015","POINT(354700 6645800)","http://id.insee.fr/geo/commune/85015 | http://data.ign.fr/id/geofla/commune/85015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85015","Les Lucs-sur-Boulogne (Vendée) [d3ntw209lh-14i46ga6ok4mq] | Le Poiré-sur-Vie (Vendée) [d3ntw2iuoy-e7isb5f9s3wf] | Palluau (Vendée) [d3ntw2fovm-cf4flmb2mnrf] | Saint-Etienne-du-Bois (Vendée) [d3ntw2tt61-9w5ybg1dpvb3] | Belleville-sur-Vie (Vendée) [d3ntvse4j7-xedo33tur639]"
"place/FRAN_RI_005-d3ntvsd5tt-13nl67t3m5gkg","d3ntvsd5tt-13nl67t3m5gkg","Beaulieu-sous-la-Roche (Vendée)","Martinet | Beaulieu-sous-la-Roche","arrondissement : 853 | canton : La Mothe-Achard",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85016","POINT(347700 6629900)","http://id.insee.fr/geo/commune/85016 | http://data.ign.fr/id/geofla/commune/85016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85016","Martinet (Vendée) [d3ntw243c7-1xx74t9dj6v36] | Landeronde (Vendée) [d3ntw1xgxi--11ywquwy1p192] | Venansault (Vendée) [d3ntw3n7s3-4f3cl9oo2efk] | Saint-Georges-de-Pointindoux (Vendée) [d3ntw2w8gv-1mivgd3gu4vrd] | Aizenay (Vendée) [d3ntvqkec4--1jv4ztg9h9wmy]"
"place/FRAN_RI_005-d3ntvsdh93--1oqtijb7v39pn","d3ntvsdh93--1oqtijb7v39pn","Beaurepaire (Vendée)","Beaurepaire","arrondissement : 852 | canton : Les Herbiers",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85017","POINT(388900 6653600)","http://id.insee.fr/geo/commune/85017 | http://data.ign.fr/id/geofla/commune/85017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85017","La Gaubretière (Vendée) [d3ntw1omc0--14ficowrs8cmm] | Bazoges-en-Paillers (Vendée) [d3ntvqnhkc--1icwpbqdoocr8] | Saint-Fulgent (Vendée) [d3ntw2vbx3-8qy1t6rwygpl] | Les Herbiers (Vendée) [d3ntw1td21-iy1uei2216vg]"
"place/FRAN_RI_005-d3ntvsdsw5--1fissopwgtxrm","d3ntvsdsw5--1fissopwgtxrm","Beauvoir-sur-Mer (Vendée)","Beauvoir-sur-Mer","arrondissement : 853 | canton : Beauvoir-sur-Mer","27 décembre 1956 : Beauvoir devient Beauvoir-sur-Mer.","Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85018","POINT(316400 6658400)","http://id.insee.fr/geo/commune/85018 | http://data.ign.fr/id/geofla/commune/85018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85018","Saint-Gervais (Vendée) [d3ntw2x5g6--18970p6wetvs5] | Saint-Urbain (Vendée) [d3ntw3dhhu-1uxv7tjbcoh86] | La Barre-de-Monts (Vendée) [d3ntvqn4ui-m2oly3ejbg3u] | Bouin (Vendée) [d3ntvsj3g4-vm3bgda4fj9w]"
"place/FRAN_RI_005-d3ntvse4j7-xedo33tur639","d3ntvse4j7-xedo33tur639","Belleville-sur-Vie (Vendée)","Belleville-sur-Vie","arrondissement : 852 | canton : Le Poiré-sur-Vie","1er janvier 2016 : Belleville-sur-Vie devient commune déléguée (chef-lieu) au sein de Bellevigny (commune nouvelle).Création de la commune nouvelle de Bellevigny en lieu et place des communes de Belleville-sur-Vie et de Saligny devenues déléguées.Saligny devient commune déléguée au sein de Bellevigny (commune nouvelle).","Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85019","POINT(362100 6640900)","http://id.insee.fr/geo/commune/85019 | http://data.ign.fr/id/geofla/commune/85019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85019","Beaufou (Vendée) [d3ntvsctz0--6ao1upi6al9l] | Les Lucs-sur-Boulogne (Vendée) [d3ntw209lh-14i46ga6ok4mq] | Le Poiré-sur-Vie (Vendée) [d3ntw2iuoy-e7isb5f9s3wf] | Saint-Denis-la-Chevasse (Vendée) [d3ntw2s4t6--1tqvoyoxyirys] | Dompierre-sur-Yon (Vendée) [d3ntw1iz9y-149cul30hl3r4]"
"place/FRAN_RI_005-d3ntvseg68--5allyum8vctk","d3ntvseg68--5allyum8vctk","Benet (Vendée)","Lesson | Benet","arrondissement : 851 | canton : Maillezais",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85020","POINT(423500 6591500)","http://id.insee.fr/geo/commune/85020 | http://data.ign.fr/id/geofla/commune/85020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85020","Saint-Pompain (Deux-Sèvres) [d3ntv053bj--kmq56soz47pg] | Coulon (Deux-Sèvres) [d3ntu66njm--1x6sv29qzc5u] | Villiers-en-Plaine (Deux-Sèvres) [d3ntv0o9ra--1le03jqc98r0y] | Saint-Rémy (Deux-Sèvres) [d3ntv05w7e--16l5ka8rgz35v] | Le Vanneau-Irleau (Deux-Sèvres) [d3ntv0jkbt-f3z4qpwgled5] | Le Mazeau (Vendée) [d3ntw24ebz--nwtt7dbd7zsj] | Bouillé-Courdault (Vendée) [d3ntvsiq2z--1gezwlct8113k] | Nieul-sur-l'Autise (Vendée) [d3ntw2dj27--bx74lbmzxw0m] | Saint-Sigismond (Vendée) [d3ntw3ckik--2ft0uoimfyvn] | Liez (Vendée) [d3ntw1yque--1q88w1xrvrdp7]"
"place/FRAN_RI_005-d3ntvsfg66-lzeryn6ot6u2","d3ntvsfg66-lzeryn6ot6u2","Bessay (Vendée)","Bessay","arrondissement : 852 | canton : Mareuil-sur-Lay-Dissais","1er janvier 2017 : Bessay passe de l'arrondissement de La Roche-sur-Yon à l'arrondissement de Fontenay-le-Comte.","Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85023","POINT(381700 6612500)","http://id.insee.fr/geo/commune/85023 | http://data.ign.fr/id/geofla/commune/85023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85023","Corpe (Vendée) [d3ntw1h48k--6s2mnz8jd8ab] | Moutiers-sur-le-Lay (Vendée) [d3ntw2ay5l--1l6sn6h7eqygg] | Saint-Jean-de-Beugné (Vendée) [d3ntw30ybv--1lszzgheshfoo] | Sainte-Pexine (Vendée) [d3ntw3afzp-613d3dmlfnkf] | Mareuil-sur-Lay-Dissais (Vendée) [d3ntw236ko-r7qb9ihe7815]"
"place/FRAN_RI_005-d3ntvsfs0z--uu0r0inje6af","d3ntvsfs0z--uu0r0inje6af","Bois-de-Céné (Vendée)","Bois-de-Céné","arrondissement : 853 | canton : Challans",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85024","POINT(328500 6660100)","http://id.insee.fr/geo/commune/85024 | http://data.ign.fr/id/geofla/commune/85024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85024"," [] |  [] |  [] | Saint-Gervais (Vendée) [d3ntw2x5g6--18970p6wetvs5] | Châteauneuf (Vendée) [d3ntw1czaa-1w1k19n99p6ph] | La Garnache (Vendée) [d3ntw1obc8-1gy8u32xkhraf] | Bouin (Vendée) [d3ntvsj3g4-vm3bgda4fj9w]"
"place/FRAN_RI_005-d3ntvsgum2-zuw7va7sw0gm","d3ntvsgum2-zuw7va7sw0gm","Boufféré (Vendée)","Boufféré","arrondissement : 852 | canton : Montaigu",,,"85027","POINT(370100 6660300)","http://id.insee.fr/geo/commune/85027 | http://data.ign.fr/id/geofla/commune/85027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85027",
"place/FRAN_RI_005-d3ntvsiq2z--1gezwlct8113k","d3ntvsiq2z--1gezwlct8113k","Bouillé-Courdault (Vendée)","Bouillé-Courdault | Bouillé","arrondissement : 851 | canton : Maillezais",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85028","POINT(416600 6594400)","http://id.insee.fr/geo/commune/85028 | http://data.ign.fr/id/geofla/commune/85028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85028","Saint-Pierre-le-Vieux (Vendée) [d3ntw3bcr8-1cqk6n4iqfamh] | Benet (Vendée) [d3ntvseg68--5allyum8vctk] | Nieul-sur-l'Autise (Vendée) [d3ntw2dj27--bx74lbmzxw0m] | Liez (Vendée) [d3ntw1yque--1q88w1xrvrdp7]"
"place/FRAN_RI_005-d3ntvsj3g4-vm3bgda4fj9w","d3ntvsj3g4-vm3bgda4fj9w","Bouin (Vendée)","Bouin | L'Ile-Bouin","arrondissement : 853 | canton : Beauvoir-sur-Mer",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85029","POINT(320000 6664600)","http://id.insee.fr/geo/commune/85029 | http://data.ign.fr/id/geofla/commune/85029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85029"," [] | Beauvoir-sur-Mer (Vendée) [d3ntvsdsw5--1fissopwgtxrm] | Saint-Gervais (Vendée) [d3ntw2x5g6--18970p6wetvs5] |  [] | Bois-de-Céné (Vendée) [d3ntvsfs0z--uu0r0inje6af]"
"place/FRAN_RI_005-d3ntvsjenn-z5d9jabqigwr","d3ntvsjenn-z5d9jabqigwr","Boulogne (Vendée)","Boulogne","arrondissement : 852 | canton : Les Essarts",,,"85030","POINT(370500 6641700)","http://id.insee.fr/geo/commune/85030 | http://data.ign.fr/id/geofla/commune/85030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85030",
"place/FRAN_RI_005-d3ntvsk1xq--1d8rvgsw8snfg","d3ntvsk1xq--1d8rvgsw8snfg","Bourneau (Vendée)","Bourneau","arrondissement : 851 | canton : L'Hermenault",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85033","POINT(407500 6611400)","http://id.insee.fr/geo/commune/85033 | http://data.ign.fr/id/geofla/commune/85033 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85033","Sérigné (Vendée) [d3ntw3go69-1q9a22wlyb9ma] | Saint-Cyr-des-Gâts (Vendée) [d3ntw2r81n-1e4blchhvodmd] | Cezais (Vendée) [d3ntvsmnhn--2mf65lsw9bat] | Mervent (Vendée) [d3ntw25m3a--16weuxdahda7t] | Pissotte (Vendée) [d3ntw2h7ex-1aiqhi2wjq8x5] | Vouvant (Vendée) [d3ntw3pswg--9xln4wf2nh27] | Marsais-Sainte-Radégonde (Vendée) [d3ntw23sk7-ct4z2bhpj7rp]"
"place/FRAN_RI_005-d3ntvskdks--3r8oe5l5ecz9","d3ntvskdks--3r8oe5l5ecz9","Bournezeau (Vendée)","Saint-Vincent-Puymaufrais | Saint-Vincent-Fort-de-Lays | Bournezeau","arrondissement : 852 | canton : Chantonnay",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85034","POINT(380900 6623400)","http://id.insee.fr/geo/commune/85034 | http://data.ign.fr/id/geofla/commune/85034 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85034","Saint-Hilaire-le-Vouhis (Vendée) [d3ntw30njv-p6isspmx7c3v] | Sainte-Hermine (Vendée) [d3ntw2ysxz--11w47e1rfr4gp] | Les Pineaux (Vendée) [d3ntw2gw7e--1tsmozqqumufx] | Thorigny (Vendée) [d3ntw3kh9p--19ozfefkj0fsj] | Sainte-Pexine (Vendée) [d3ntw3afzp-613d3dmlfnkf] | La Réorthe (Vendée) [d3ntw2lm2e--k1a534vbggw0] | Fougeré (Vendée) [d3ntw1nekp-58hymfpn2rlg] | Chantonnay (Vendée) [d3ntvsyrke-g6fjp2ozuf9c]"
"place/FRAN_RI_005-d3ntw34rfb-1duyusfj93lqe","d3ntw34rfb-1duyusfj93lqe","Brem-sur-Mer (Vendée)","Saint-Nicolas-de-Brem | Saint-Martin-de-Brem | Brem-sur-Mer","arrondissement : 853 | canton : Saint-Gilles-Croix-de-Vie","1er janvier 1974 : Saint-Martin-de-Brem devient Brem-sur-Mer suite à sa fusion-association avec Saint-Nicolas-de-Brem.Saint-Nicolas-de-Brem est rattachée à Saint-Martin-de-Brem (fusion association) qui devient Brem-sur-Mer.","Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85243","POINT(330400 6622900)","http://id.insee.fr/geo/commune/85243 | http://data.ign.fr/id/geofla/commune/85243 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85243","L'Ile-d'Olonne (Vendée) [d3ntw1ua1c-11hn7ctsmvlfh] | Vairé (Vendée) [d3ntw3mlsj--1hblnnf9ffodv] | Les Sables-d'Olonne (Vendée) [d3ntw2ohys--1dvduw6o1mmmx] | Landevieille (Vendée) [d3ntw1y52n-1mqhq4gd3pncj] | Bretignolles-sur-Mer (Vendée) [d3ntvskp02-1fi5v5wnk6sze]"
"place/FRAN_RI_005-d3ntvskp02-1fi5v5wnk6sze","d3ntvskp02-1fi5v5wnk6sze","Bretignolles-sur-Mer (Vendée)","Bretignolles-sur-Mer","arrondissement : 853 | canton : Saint-Gilles-Croix-de-Vie",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85035","POINT(328700 6625600)","http://id.insee.fr/geo/commune/85035 | http://data.ign.fr/id/geofla/commune/85035 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85035","Givrand (Vendée) [d3ntw1pjj2--555pc27r4370] | Les Sables-d'Olonne (Vendée) [d3ntw2ohys--1dvduw6o1mmmx] | L'Aiguillon-sur-Vie (Vendée) [d3ntvqjvkz--1x12qmzcqm4l] | Landevieille (Vendée) [d3ntw1y52n-1mqhq4gd3pncj] | Brem-sur-Mer (Vendée) [d3ntw34rfb-1duyusfj93lqe] | Saint-Gilles-Croix-de-Vie (Vendée) [d3ntw2xgfy-5q579dnupvgx] | La Chaize-Giraud (Vendée) [d3ntvswiy4-16ua2q2i11pqz]"
"place/FRAN_RI_005-d3ntvslca6-bz4ywm2kj1e","d3ntvslca6-bz4ywm2kj1e","Breuil-Barret (Vendée)","Breuil-Barret","arrondissement : 851 | canton : La Châtaigneraie",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85037","POINT(418400 6623500)","http://id.insee.fr/geo/commune/85037 | http://data.ign.fr/id/geofla/commune/85037 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85037","Moncoutant (Deux-Sèvres) [d3ntuz9q7x--ee6fk571h5ya] | Saint-Paul-en-Gâtine (Deux-Sèvres) [d3ntv04h48--ceyf0y59zicl] | La Tardière (Vendée) [d3ntw3ishc-yf7wvublwfic] | La Chapelle-aux-Lys (Vendée) [d3ntvszhv5-1hqsdn3d3k6tk] | Loge-Fougereuse (Vendée) [d3ntw1z1u6--27bur949qtz9] | Saint-Pierre-du-Chemin (Vendée) [d3ntw3b1z8--8fb24ujqwibo] | La Châtaigneraie (Vendée) [d3ntw1c1fy--9l8oc34zanen]"
"place/FRAN_RI_005-d3ntvsmnhn--2mf65lsw9bat","d3ntvsmnhn--2mf65lsw9bat","Cezais (Vendée)","Cezais","arrondissement : 851 | canton : La Châtaigneraie",,"Vendée (Pays-de-la-Loire, département) [d3ntb8zyab--2c8c3pwikhah]","85041","POINT(407700 6616900)","http://id.insee.fr/geo/commune/85041 | http://data.ign.fr/id/geofla/commune/85041 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/85041","Saint-Cyr-des-Gâts (Vendée) [d3ntw2r81n-1e4blchhvodmd] | Vouvant (Vendée) [d3ntw3pswg--9xln4wf2nh27] | Antigny (Vendée) [d3ntvql2p0-1j7y1jipbxrer] | Thouarsais-Bouildroux (Vendée) [d3ntw3ks9g--z38wbep5us52] | Saint-Sulpice-en-Pareds (Vendée) [d3ntw3cvib-18dmwfb6r2fo9] | Bourneau (Vendée) [d3ntvsk1xq--1d8rvgsw8snfg]"
