"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntisnj7q--19fq30fquc6es","d3ntisnj7q--19fq30fquc6es","Agnat (Haute-Loire)","Agnat","arrondissement : 431 | canton : Auzon",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43001","POINT(735100 6471600)","http://id.insee.fr/geo/commune/43001 | http://data.ign.fr/id/geofla/commune/43001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43001","Champagnac-le-Vieux (Haute-Loire) [d3ntit54b9--126xcw7e7wrti] | Azérat (Haute-Loire) [d3ntistgei--1sx6rv861h5zc] | Chaniat (Haute-Loire) [d3ntit6k9g--qk43fvbs8lus] | Saint-Hilaire (Haute-Loire) [d3ntiulkm3-153saiev99ozq] | Lamothe (Haute-Loire) [d3ntitqcgy-1r984qrcurhr8]"
"place/FRAN_RI_005-d3ntisnvaa-z9lbinhn9ttx","d3ntisnvaa-z9lbinhn9ttx","Aiguilhe (Haute-Loire)","Equilhe | Aiguilhe","arrondissement : 432 | canton : Le Puy-en-Velay-Nord",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43002","POINT(769600 6439400)","http://id.insee.fr/geo/commune/43002 | http://data.ign.fr/id/geofla/commune/43002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43002","Espaly-Saint-Marcel (Haute-Loire) [d3ntitibmd--w5y38qpl4mfq] | Polignac (Haute-Loire) [d3ntiu5g41--115ohqpiwviro] | Chadrac (Haute-Loire) [d3ntit2yxd-zxrt3mqxemx3] | Le Puy-en-Velay (Haute-Loire) [d3ntiu723i-1f2yrxmub148j]"
"place/FRAN_RI_005-d3ntisoadi--1xjnmggt49z83","d3ntisoadi--1xjnmggt49z83","Allègre (Haute-Loire)","Allègre | Foraine-d'Allègre","arrondissement : 432 | canton : Allègre",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43003","POINT(755800 6455800)","http://id.insee.fr/geo/commune/43003 | http://data.ign.fr/id/geofla/commune/43003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43003","Céaux-d'Allègre (Haute-Loire) [d3ntit1wcb--19rzpqw5f0otn] | Vernassal (Haute-Loire) [d3ntiv895i--19wu6bk92eg21] | La Chapelle-Bertin (Haute-Loire) [d3ntit76oi--bezy8liblzwf] | Varennes-Saint-Honorat (Haute-Loire) [d3ntiv60j8--gtrc95l8m1dz] | Fix-Saint-Geneys (Haute-Loire) [d3ntitkc1s-1wnsiks6k7f9e] | Monlet (Haute-Loire) [d3ntiu0o3g--1sypbt168hgkd]"
"place/FRAN_RI_005-d3ntison3c--17vsd5zagrszv","d3ntison3c--17vsd5zagrszv","Alleyrac (Haute-Loire)","Belcombe | Alleyrac","arrondissement : 432 | canton : Le Monastier-sur-Gazeille",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43004","POINT(777800 6421700)","http://id.insee.fr/geo/commune/43004 | http://data.ign.fr/id/geofla/commune/43004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43004","Saint-Martin-de-Fugères (Haute-Loire) [d3ntiurg2t-180qkv3ieyhdm] | Salettes (Haute-Loire) [d3ntiuzkt2-otuo7rykefhc] | Le Monastier-sur-Gazeille (Haute-Loire) [d3ntitzplt-iuttot0ijo7x] | Présailles (Haute-Loire) [d3ntiu6qo8-1b6kywsx90miz]"
"place/FRAN_RI_005-d3ntisoz5x-1adha6w4dj7hp","d3ntisoz5x-1adha6w4dj7hp","Alleyras (Haute-Loire)","Ouides | La Chapelle-Alagnon | Alleyras","arrondissement : 432",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43005","POINT(753800 6423200)","http://id.insee.fr/geo/commune/43005 | http://data.ign.fr/id/geofla/commune/43005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43005","Saint-Préjet-d'Allier (Haute-Loire) [d3ntiuvdp7--1wslheu4gcpy5] | Saint-Jean-Lachalm (Haute-Loire) [d3ntiunht4-2z2m6qjy2bcy] | Ouides (Haute-Loire) [d3ntiu3fwe-j7kq13w7z96d] | Saint-Christophe-d'Allier (Haute-Loire) [d3ntiuecv4--1db5jjd3kced3] | Monistrol-d'Allier (Haute-Loire) [d3ntiu00tc-moy9xfesn1ut] | Saint-Haon (Haute-Loire) [d3ntiul96t--1vtjpoifh7o6t] | Saint-Vénérand (Haute-Loire) [d3ntiux6d9-grx3q6pdv68p] | Thoras (Haute-Loire) [d3ntiv3uxk--cki630cesjs5]"
"place/FRAN_RI_005-d3ntispdtm-yljprhu0x71d","d3ntispdtm-yljprhu0x71d","Ally (Haute-Loire)","Ally | Bousserargues","arrondissement : 431 | canton : Lavoûte-Chilhac",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43006","POINT(724600 6451100)","http://id.insee.fr/geo/commune/43006 | http://data.ign.fr/id/geofla/commune/43006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43006","Saint-Austremoine (Haute-Loire) [d3ntiuawhj--k30mi99ij9ff] | Mercoeur (Haute-Loire) [d3ntityy8a-3r173ecw0muc] | Chazelles (Cantal) [d3ntegd079-1etjm553fq32u] | Saint-Cirgues (Haute-Loire) [d3ntiufa9y--16jwhstf7knz3] | Blassac (Haute-Loire) [d3ntisy139--1sul9m4hiq5mr] | Celoux (Cantal) [d3nteg78eh--kjx20or0tj30] | Rageade (Cantal) [d3ntehk2i7--r8x8hyx4ndb8] | Villeneuve-d'Allier (Haute-Loire) [d3ntiv9v50--zbwy3kijsah5]"
"place/FRAN_RI_005-d3ntispqbp-15mex78arbx18","d3ntispqbp-15mex78arbx18","Araules (Haute-Loire)","Areaules | Araules","arrondissement : 433 | canton : Yssingeaux",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43007","POINT(792200 6444000)","http://id.insee.fr/geo/commune/43007 | http://data.ign.fr/id/geofla/commune/43007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43007","Mazet-Saint-Voy (Haute-Loire) [d3ntitxrrj-1kbn7woke0z06] | Champclause (Haute-Loire) [d3ntit5mmv--1ujwajswvjnz2] | Yssingeaux (Haute-Loire) [d3ntivatmm-kzhnof5om13x] | Saint-Jeures (Haute-Loire) [d3ntiunt0n-1go0lqs3nul1z] | Queyrières (Haute-Loire) [d3ntiu7dyb--21b97canesu7]"
"place/FRAN_RI_005-d3ntisq1qz--1jkadufw9jgud","d3ntisq1qz--1jkadufw9jgud","Arlempdes (Haute-Loire)","Charenssac | Charensac | Arlempdes | Arlempde","arrondissement : 432 | canton : Pradelles",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43008","POINT(772900 6418800)","http://id.insee.fr/geo/commune/43008 | http://data.ign.fr/id/geofla/commune/43008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43008","Saint-Arcons-de-Barges (Haute-Loire) [d3ntiual28-pnybgsqyldof] | Salettes (Haute-Loire) [d3ntiuzkt2-otuo7rykefhc] | Barges (Haute-Loire) [d3ntisu3gu-12qlub85jv6u0] | Le Brignon (Haute-Loire) [d3ntit0mfe--m2xolrmso9w1] | Vielprat (Haute-Loire) [d3ntiv9ja7-1wt6i54pvwpn2] | Goudet (Haute-Loire) [d3ntitmti8--jhb3v2gnvf9k] | Landos (Haute-Loire) [d3ntitqnw9-h3sik3jhm9bc]"
"place/FRAN_RI_005-d3ntisqdtj-lvytpgbai3re","d3ntisqdtj-lvytpgbai3re","Arlet (Haute-Loire)","Censac | Arlet","arrondissement : 431 | canton : Lavoûte-Chilhac",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43009","POINT(732900 6446400)","http://id.insee.fr/geo/commune/43009 | http://data.ign.fr/id/geofla/commune/43009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43009","Saint-Austremoine (Haute-Loire) [d3ntiuawhj--k30mi99ij9ff] | Cronce (Haute-Loire) [d3ntitfvo8-1d548ssq8lviq] | Ferrussac (Haute-Loire) [d3ntitk0mh-pqglv34wddlv] | Aubazat (Haute-Loire) [d3ntisr9q2--1tplwjnpv2c4c] | Saint-Cirgues (Haute-Loire) [d3ntiufa9y--16jwhstf7knz3]"
"place/FRAN_RI_005-d3ntisqpgl--6f8bkzrck5f6","d3ntisqpgl--6f8bkzrck5f6","Arsac-en-Velay (Haute-Loire)","Chacornac | Arsac-en-Velay","arrondissement : 432 | canton : Le Puy-en-Velay-Sud-Est",,"Haute-Loire (Auvergne, département) [d3ntb7ud84-8g9dowx5rt99]","43010","POINT(774300 6432700)","http://id.insee.fr/geo/commune/43010 | http://data.ign.fr/id/geofla/commune/43010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/43010","Lantriac (Haute-Loire) [d3ntitrx5v--1c3vow6m8qgte] | Saint-Germain-Laprade (Haute-Loire) [d3ntiukm4h--jxi4ry47sho8] | Coubon (Haute-Loire) [d3ntitekoj--s4omujx53hs6]"
