"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntddj6ww-u88jzg732ssw","d3ntddj6ww-u88jzg732ssw","Antraigues-sur-Volane (Ardèche)","Laviolle | Antraigues-sur-Volane | Antraigues","arrondissement : 71 | canton : Antraigues-sur-Volane","20 août 1989 : Antraigues devient Antraigues-sur-Volane. 1er mars 2007 : Antraigues-sur-Volane passe de l'arrondissement de Privas à l'arrondissement de Largentière.","Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07011","POINT(807500 6403000)","http://id.insee.fr/geo/commune/07011 | http://data.ign.fr/id/geofla/commune/07011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07011","Genestelle (Ardèche) [d3ntdefvni--8y6o9rg9xlnl] | Vals-les-Bains (Ardèche) [d3ntdgwlta--yt3e9891pnjv] | Aizac (Ardèche) [d3ntddg1j2--186l59em807go] | Laviolle (Ardèche) [d3ntdevxzy-1lfx0lx10j19n] | Mézilhac (Ardèche) [d3ntdf4dxr--1tw1oy3wx27fw] | Juvinas (Ardèche) [d3ntdem6up-7gt9n9uis9vf] | Marcols-les-Eaux (Ardèche) [d3ntdf0w1u--tmbar9dxrzj0] | Labastide-sur-Bésorgues (Ardèche) [d3ntdemi28-1bin42z0vgicx] | Saint-Andéol-de-Vals (Ardèche) [d3ntdfmrpe-1ays4xj30spz1]"
"place/FRAN_RI_005-d3ntddjic6-1xkr81oasdu10","d3ntddjic6-1xkr81oasdu10","Arcens (Ardèche)","Arcens","arrondissement : 73 | canton : Saint-Martin-de-Valamas",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07012","POINT(804800 6423200)","http://id.insee.fr/geo/commune/07012 | http://data.ign.fr/id/geofla/commune/07012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07012","Saint-Martin-de-Valamas (Ardèche) [d3ntdga94o--10asr61dlmx1g] | Borée (Ardèche) [d3ntddsc2m-q0dcqhyf2u1m] | Saint-Andéol-de-Fourchades (Ardèche) [d3ntdfmga4--1bf6odcpjq78p] | Mariac (Ardèche) [d3ntdf1ubp-18c2055l5sqss] | Saint-Martial (Ardèche) [d3ntdg9mpm--5t6t07zziqkg] | Chanéac (Ardèche) [d3ntde1wjc-1od989j6szctm]"
"place/FRAN_RI_005-d3ntddjtjp-z0xdowkj86ac","d3ntddjtjp-z0xdowkj86ac","Ardoix (Ardèche)","Ardoix","arrondissement : 73 | canton : Satillieu",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07013","POINT(836300 6455600)","http://id.insee.fr/geo/commune/07013 | http://data.ign.fr/id/geofla/commune/07013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07013","Eclassan (Ardèche) [d3ntdecabf--usulnw7c1puu] | Saint-Romain-d'Ay (Ardèche) [d3ntdghsqg--1ftzbbn5p4ugd] | Talencieux (Ardèche) [d3ntdgr4kr-hm4j4meacv8i] | Sarras (Ardèche) [d3ntdgo2uu-n0y234nyd29u] | Quintenas (Ardèche) [d3ntdfegq3--ktm7yj7hc4ri] | Vernosc-lès-Annonay (Ardèche) [d3ntdgz3p9--18yk8lqzsr0ss]"
"place/FRAN_RI_005-d3ntddk4r8-1ci5z1xb7jn3v","d3ntddk4r8-1ci5z1xb7jn3v","Arlebosc (Ardèche)","Arlebosc","arrondissement : 73 | canton : Saint-Félicien",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07014","POINT(830000 6438800)","http://id.insee.fr/geo/commune/07014 | http://data.ign.fr/id/geofla/commune/07014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07014","Empurany (Ardèche) [d3ntdecliy--1ghux6rhphw18] | Bozas (Ardèche) [d3ntddsyx7-1bcb3z66wcsvn] | Boucieu-le-Roi (Ardèche) [d3ntddtibm--25batkzw4len] | Saint-Félicien (Ardèche) [d3ntdfw64t--1t816cdg3znni] | Le Crestet (Ardèche) [d3ntde8738-1g4cybiimv8dv]"
"place/FRAN_RI_005-d3ntddkg6i--1cpw59hsaiu06","d3ntddkg6i--1cpw59hsaiu06","Arras-sur-Rhône (Ardèche)","Arras-sur-Rhône | Arras","arrondissement : 73 | canton : Tournon-sur-Rhône",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07015","POINT(842000 6450700)","http://id.insee.fr/geo/commune/07015 | http://data.ign.fr/id/geofla/commune/07015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07015","Eclassan (Ardèche) [d3ntdecabf--usulnw7c1puu] | Sécheras (Ardèche) [d3ntdgpczi--ro240v6nisi] | Serves-sur-Rhône (Drôme) [d3ntget0jr--ie67vvir23nh] | Ozon (Ardèche) [d3ntdf8666--5k2g1803d81c] | Vion (Ardèche) [d3ntdh1n3k-1as7xucb05uvf]"
"place/FRAN_RI_005-d3ntddkre1-46r803txuw1m","d3ntddkre1-46r803txuw1m","Asperjoc (Ardèche)","Asperjoc","arrondissement : 71 | canton : Antraigues-sur-Volane","1er mars 2007 : Asperjoc passe de l'arrondissement de Privas à l'arrondissement de Largentière.",,"07016","POINT(807700 6399300)","http://id.insee.fr/geo/commune/07016 | http://data.ign.fr/id/geofla/commune/07016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07016",
"place/FRAN_RI_005-d3ntddle0v-p0ed0j3rnk0p","d3ntddle0v-p0ed0j3rnk0p","Astet (Ardèche)","Astet","arrondissement : 71 | canton : Thueyts",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07018","POINT(781200 6400300)","http://id.insee.fr/geo/commune/07018 | http://data.ign.fr/id/geofla/commune/07018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07018","Mayres (Ardèche) [d3ntdf2tgm-12dp065o2ewbm] | Saint-Etienne-de-Lugdarès (Ardèche) [d3ntdfuavn-16pev9nvnnmkh] | Borne (Ardèche) [d3ntddsna5--1sg2oqgoytb2p] | Mazan-l'Abbaye (Ardèche) [d3ntdf34o5-dgzaxu98ldqq] | Lavillatte (Ardèche) [d3ntdevbd5--1wv5s9qil38to] | Le Plagnal (Ardèche) [d3ntdfa1uv-ld562i28954w] | Lanarce (Ardèche) [d3ntdeshu4--q68jmu90bnhl]"
"place/FRAN_RI_005-d3ntddlp8e--1qj6swqquzqo9","d3ntddlp8e--1qj6swqquzqo9","Aubenas (Ardèche)","Aubenas","arrondissement : 71 | canton : Aubenas","1er mars 2007 : Aubenas passe de l'arrondissement de Privas à l'arrondissement de Largentière.Lachapelle-sous-Aubenas passe de l'arrondissement de Privas à l'arrondissement de Largentière.Saint-Didier-sous-Aubenas passe de l'arrondissement de Privas à l'arrondissement de Largentière.","Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07019","POINT(810200 6392100)","http://id.insee.fr/geo/commune/07019 | http://data.ign.fr/id/geofla/commune/07019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07019","Saint-Etienne-de-Fontbellon (Ardèche) [d3ntdftzo4--a78hzxqkq3hb] | Vogüé (Ardèche) [d3ntdh2kxw--1hhwln7bl5ry4] | Labégude (Ardèche) [d3ntdenrjm-nbkbo3qs780c] | Saint-Privat (Ardèche) [d3ntdgguoc-1r1qc67xga4j5] | Mercuer (Ardèche) [d3ntdf3fvo-1udmo7bxeqzu9] | Lavilledieu (Ardèche) [d3ntdevmko--1eohn5mqukzbh] | Ucel (Ardèche) [d3ntdguq4l--nbwg0dupu0wk] | Saint-Didier-sous-Aubenas (Ardèche) [d3ntdftd1b--ftaxvxz0hs05]"
"place/FRAN_RI_005-d3ntddmmuz--1ny9lcekv3dpq","d3ntddmmuz--1ny9lcekv3dpq","Aubignas (Ardèche)","Aubinias | Aubignas","arrondissement : 72 | canton : Viviers",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07020","POINT(829600 6389000)","http://id.insee.fr/geo/commune/07020 | http://data.ign.fr/id/geofla/commune/07020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07020","Sceautres (Ardèche) [d3ntdgp1k8--1hc43y2a7llnk] | Rochemaure (Ardèche) [d3ntdffeco-i2whbh7ye6cw] | Saint-Martin-sur-Lavezon (Ardèche) [d3ntdgakjy-3v3j2sk4eh76] | Alba-la-Romaine (Ardèche) [d3ntddgo5v--x8vsjj1drkr4] | Le Teil (Ardèche) [d3ntdgrqzt--wshnwn2qv1ec]"
"place/FRAN_RI_005-d3ntddmz5a-1f4t0zv6exmxg","d3ntddmz5a-1f4t0zv6exmxg","Baix (Ardèche)","Baix","arrondissement : 72 | canton : Chomérac",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07022","POINT(839700 6403000)","http://id.insee.fr/geo/commune/07022 | http://data.ign.fr/id/geofla/commune/07022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07022","Saulce-sur-Rhône (Drôme) [d3ntgerjya--q4ha0i2zwtiy] | Le Pouzin (Ardèche) [d3ntdfc9m4-1f3t9mn8kcnn6] | Saint-Lager-Bressac (Ardèche) [d3ntdg420x-m2p51sa6cb4t] | Saint-Symphorien-sous-Chomérac (Ardèche) [d3ntdgkbx0-xa5rlqzr11qs] | Cruas (Ardèche) [d3ntde94pt-1s7fbolobsfyk] | Saint-Julien-en-Saint-Alban (Ardèche) [d3ntdg2h49-3dtrtgpb660] | Loriol-sur-Drôme (Drôme) [d3ntgcz5ly--4cual30f37dv] | Les Tourrettes (Drôme) [d3ntgex9t7--16icbmoynsz6f] | Rompon (Ardèche) [d3ntdfi7vp-l8ix1fxlmznu]"
"place/FRAN_RI_005-d3ntddnakl--1a1g0amohosi5","d3ntddnakl--1a1g0amohosi5","Balazuc (Ardèche)","Balazue | Balazuc","arrondissement : 71 | canton : Vallon-Pont-d'Arc",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07023","POINT(809100 6379700)","http://id.insee.fr/geo/commune/07023 | http://data.ign.fr/id/geofla/commune/07023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07023","Lagorce (Ardèche) [d3ntder8cq--5lbt54uboets] | Pradons (Ardèche) [d3ntdfcw8x-53so7qdbmo7t] | Saint-Maurice-d'Ardèche (Ardèche) [d3ntdgavrh-1krqwca8ak3ap] | Vinezac (Ardèche) [d3ntdh108z-1h4v4q514bb4h] | Chauzon (Ardèche) [d3ntde3sva--1plbkb332l6jg] | Lanas (Ardèche) [d3ntdest1n--cozy9tic06o2] | Uzer (Ardèche) [d3ntdgvcrf--1hvqbad8nuzmj]"
"place/FRAN_RI_005-d3ntddnls4-q6tyhrbhmcf","d3ntddnls4-q6tyhrbhmcf","Banne (Ardèche)","Saint-Paul-le-Jeune | Banne","arrondissement : 71 | canton : Les Vans",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07024","POINT(792000 6363700)","http://id.insee.fr/geo/commune/07024 | http://data.ign.fr/id/geofla/commune/07024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07024","Saint-Paul-le-Jeune (Ardèche) [d3ntdge0i1--15yriqia599yl] | Berrias-et-Casteljau (Ardèche) [d3ntddpsob-8rmu14vswifm] | Malbosc (Ardèche) [d3ntdeys69--fy27r5e752v5] | Les Vans (Ardèche) [d3ntdgxjnm--1pahldohwkqqm] | Saint-André-de-Cruzières (Ardèche) [d3ntdfn2wx--1elxkkoiu2eqt] | Gagnières (Gard) [d3ntgzkde4--1p3dcu85f26v9] | Bordezac (Gard) [d3ntgyk5h1--1xxmec68gxi1v]"
"place/FRAN_RI_005-d3ntddnwrv-1hmu781eiraf2","d3ntddnwrv-1hmu781eiraf2","Barnas (Ardèche)","Barnas","arrondissement : 71 | canton : Thueyts",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07025","POINT(792700 6397200)","http://id.insee.fr/geo/commune/07025 | http://data.ign.fr/id/geofla/commune/07025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07025","Mayres (Ardèche) [d3ntdf2tgm-12dp065o2ewbm] | Mazan-l'Abbaye (Ardèche) [d3ntdf34o5-dgzaxu98ldqq] | Thueyts (Ardèche) [d3ntdgsdmm--eblp6qefdvb8] | La Souche (Ardèche) [d3ntdgqhxy-v2fctjl0nd2h] | Le Roux (Ardèche) [d3ntdfiuii--n1j0qql92s47] | Montpezat-sous-Bauzon (Ardèche) [d3ntdf5bzv--hny49e9nxznr]"
"place/FRAN_RI_005-d3ntddojmg--1qs1t8upzvlzu","d3ntddojmg--1qs1t8upzvlzu","Beauchastel (Ardèche)","Beauchastel","arrondissement : 72 | canton : La Voulte-sur-Rhône",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07027","POINT(842500 6415700)","http://id.insee.fr/geo/commune/07027 | http://data.ign.fr/id/geofla/commune/07027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07027","Saint-Georges-les-Bains (Ardèche) [d3ntdfxg1q--1k13jt8kudun2] | Etoile-sur-Rhône (Drôme) [d3ntgcifze--1sb9cqsjgjua4] | La Voulte-sur-Rhône (Ardèche) [d3ntdh2wd7--dsa2myedp2p3] | Gilhac-et-Bruzac (Ardèche) [d3ntdeg7q2--1saeik663pv2] | Saint-Laurent-du-Pape (Ardèche) [d3ntdg4d8g--2u0k6j4nh7g3]"
"place/FRAN_RI_005-d3ntddoutz--d33tot6a3cat","d3ntddoutz--d33tot6a3cat","Beaulieu (Ardèche)","Beaulieu","arrondissement : 71 | canton : Joyeuse",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07028","POINT(798300 6363100)","http://id.insee.fr/geo/commune/07028 | http://data.ign.fr/id/geofla/commune/07028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07028","Berrias-et-Casteljau (Ardèche) [d3ntddpsob-8rmu14vswifm] | Grospierres (Ardèche) [d3ntdeiema-1fp26wm0oiek1] | Bessas (Ardèche) [d3ntddqfiw-5kvxtt2ikaxi] | Saint-Sauveur-de-Cruzières (Ardèche) [d3ntdgj1kk-1s71ju1jasige] | Chandolas (Ardèche) [d3ntde1lbt--1bqp5qs9wrnce] | Saint-André-de-Cruzières (Ardèche) [d3ntdfn2wx--1elxkkoiu2eqt]"
"place/FRAN_RI_005-d3ntddp699-tu830vvdqpcr","d3ntddp699-tu830vvdqpcr","Beaumont (Ardèche)","Beaumont","arrondissement : 71 | canton : Valgorge",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07029","POINT(792700 6382700)","http://id.insee.fr/geo/commune/07029 | http://data.ign.fr/id/geofla/commune/07029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07029","Valgorge (Ardèche) [d3ntdgvz6h-1cpv1j7y96y55] | Saint-André-Lachamp (Ardèche) [d3ntdfnpbz-hyjgprj5cd9t] | Laboule (Ardèche) [d3ntdeodyo-18l8q4kghk2rp] | Sanilhac (Ardèche) [d3ntdgn5ns--1bkkgzeqzqg4r] | Rocles (Ardèche) [d3ntdfhl8v-z1125tdh50qb] | Saint-Mélany (Ardèche) [d3ntdgbttl--1mww3kwep46b4] | Dompnac (Ardèche) [d3ntdebch2--12ky3hm2x0u15] | Ribes (Ardèche) [d3ntdferxm-svbrlkb9k6wn]"
"place/FRAN_RI_005-d3ntddphgs-xocj9i9nu2zm","d3ntddphgs-xocj9i9nu2zm","Beauvène (Ardèche)","Beauvène","arrondissement : 72 | canton : Saint-Pierreville",,"Ardèche (Rhône-Alpes, département) [d3ntb73jy7-1pnyw2kxo9ifh]","07030","POINT(819200 6420800)","http://id.insee.fr/geo/commune/07030 | http://data.ign.fr/id/geofla/commune/07030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/07030","Chalencon (Ardèche) [d3ntddveft--1ig33ym5v7rfo] | Saint-Barthélemy-le-Meil (Ardèche) [d3ntdfobys-zmi30cnmk8qm] | Nonières (Ardèche) [d3ntdf6w99--ubg4u57jx2df] | Gluiras (Ardèche) [d3ntdegucw-gbxz0nxuswkg] | Saint-Christol (Ardèche) [d3ntdfpwfy-1pwuctq407m8h]"
