"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntdq42jh-12um3intdg9bk","d3ntdq42jh-12um3intdg9bk","Ailleville (Aube)","Barberey-aux-Moines | Ailleville","arrondissement : 101 | canton : Bar-sur-Aube",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10002","POINT(824700 6796000)","http://id.insee.fr/geo/commune/10002 | http://data.ign.fr/id/geofla/commune/10002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10002","Proverville (Aube) [d3ntdtfhnr--likix0yydk7w] | Bar-sur-Aube (Aube) [d3ntdqho2r--9sof3rt0z0q7] | Montier-en-l'Isle (Aube) [d3ntdspis0--r4xjlo3uxy1t] | Arrentières (Aube) [d3ntdq78cu-1ca1k9w38qkuy]"
"place/FRAN_RI_005-d3ntdq4ett-108d5tzxpmw4r","d3ntdq4ett-108d5tzxpmw4r","Aix-en-Othe (Aube)","Aix-en-Othe","arrondissement : 103 | canton : Aix-en-Othe","1er janvier 2016 : Aix-en-Othe devient commune déléguée (chef-lieu) au sein d'Aix-Villemaur-Pâlis (commune nouvelle).Création de la commune nouvelle d'Aix-Villemaur-Pâlis en lieu et place des communes d'Aix-en-Othe, de Palis et de Villemaur-sur-Vanne devenues déléguées.Palis devient commune déléguée au sein d'Aix-Villemaur-Pâlis (commune nouvelle).Villemaur-sur-Vanne devient commune déléguée au sein d'Aix-Villemaur-Pâlis (commune nouvelle).","Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10003","POINT(754500 6791700)","http://id.insee.fr/geo/commune/10003 | http://data.ign.fr/id/geofla/commune/10003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10003","Boeurs-en-Othe (Yonne) [d3ntx2s5dd--yx54w17p7bmb] | Mesnil-Saint-Loup (Aube) [d3ntdsk2u1--xwz6dc3wh4js] | Bérulle (Aube) [d3ntdql5yo-18j9u5h3lhogt] | Paisy-Cosdon (Aube) [d3ntdt1eg4--by2edaih37n6] | Estissac (Aube) [d3ntdrmf6a--15luevwzy38e9] | Villemoiron-en-Othe (Aube) [d3ntduvaoi-4obi446kux1z] | Marcilly-le-Hayer (Aube) [d3ntdsez6e--4m7w8u48rw8f] | Faux-Villecerf (Aube) [d3ntdrniem-vq02ic0he7o6] | Villadin (Aube) [d3ntdunuiv-avpce56dxx24] | Saint-Mards-en-Othe (Aube) [d3ntdtxlan--8x7g0vts30wi] | Planty (Aube) [d3ntdt8aca-ljvr9p8gmmk2] | Neuville-sur-Vanne (Aube) [d3ntdsuqym-8j1r9sc0rapi]"
"place/FRAN_RI_005-d3ntdq4qom--6jhjt5r8bsh1","d3ntdq4qom--6jhjt5r8bsh1","Allibaudières (Aube)","Courmononcle | Cour-Mon-Oncle | Allibaudières | Allibaudière","arrondissement : 103 | canton : Arcis-sur-Aube",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10004","POINT(781800 6832100)","http://id.insee.fr/geo/commune/10004 | http://data.ign.fr/id/geofla/commune/10004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10004","Dosnon (Aube) [d3ntdri4m9-e0b10i3i1khx] | Viâpres-le-Petit (Aube) [d3ntdun2ab--1my806tqufkno] | Herbisse (Aube) [d3ntdrx7tt-lsawvc30g6u6] | Le Chêne (Aube) [d3ntdr521v-ea6djj2t9lx9] | Champigny-sur-Aube (Aube) [d3ntdqywgg-c1xbzmigt1ex] | Ormes (Aube) [d3ntdsyypr--12umjkyik3exc]"
"place/FRAN_RI_005-d3ntdq52bn-qucdu1e9abbv","d3ntdq52bn-qucdu1e9abbv","Amance (Aube)","La Ville-aux-Bois-lès-Vandoeuvres | La Chapelle-Godefroix | Amance","arrondissement : 101 | canton : Vendeuvre-sur-Barse",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10005","POINT(812300 6800400)","http://id.insee.fr/geo/commune/10005 | http://data.ign.fr/id/geofla/commune/10005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10005","Jessains (Aube) [d3ntdrzbpe-bsxibtslpgcv] | Dienville (Aube) [d3ntdrffty-1wbblwehz99m0] | Piney (Aube) [d3ntdt6g5x-1arj7b9fgv7uu] | Vauchonvilliers (Aube) [d3ntduja9n--j5z0sjkaix2l] | Radonvilliers (Aube) [d3ntdthlyu-1qwp028ipcfs9] | Vendeuvre-sur-Barse (Aube) [d3ntdukxrg-9jlk26rulimm] | Unienville (Aube) [d3ntdufi18--17rf69i9x5vek]"
"place/FRAN_RI_005-d3ntdq5hev-kikfszgw3j6p","d3ntdq5hev-kikfszgw3j6p","Arcis-sur-Aube (Aube)","Arcis-sur-Aube","arrondissement : 103 | canton : Arcis-sur-Aube",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10006","POINT(784000 6826500)","http://id.insee.fr/geo/commune/10006 | http://data.ign.fr/id/geofla/commune/10006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10006","Saint-Etienne-sous-Barbuise (Aube) [d3ntdtsp6m-7yklvy6g4n6r] | Nozay (Aube) [d3ntdsx9hv-1vjilqsis5yf3] | Le Chêne (Aube) [d3ntdr521v-ea6djj2t9lx9] | Villette-sur-Aube (Aube) [d3ntduzyln-1r8bpdhpiq0n1] | Torcy-le-Grand (Aube) [d3ntduc0d3--oerp9kyrzar7] | Ormes (Aube) [d3ntdsyypr--12umjkyik3exc]"
"place/FRAN_RI_005-d3ntdq5twy-mtjtq8obma5f","d3ntdq5twy-mtjtq8obma5f","Arconville (Aube)","Prunay-Saint-Jean | Prunay | Arconville","arrondissement : 101 | canton : Bar-sur-Aube",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10007","POINT(828000 6786100)","http://id.insee.fr/geo/commune/10007 | http://data.ign.fr/id/geofla/commune/10007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10007","Baroville (Aube) [d3ntdqhc06--19qpn3v8x1bco] | Urville (Aube) [d3ntdufv6m-k06mipbm6w6e] | Ville-sous-la-Ferté (Aube) [d3ntduywvm-562s37qjy1y0] | Champignol-lez-Mondeville (Aube) [d3ntdqyjiu--1mdodl33xluuo]"
"place/FRAN_RI_005-d3ntdq65k0--wi9wky6qpa3a","d3ntdq65k0--wi9wky6qpa3a","Argançon (Aube)","Riancey | Argançon","arrondissement : 101 | canton : Vendeuvre-sur-Barse",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10008","POINT(819000 6795900)","http://id.insee.fr/geo/commune/10008 | http://data.ign.fr/id/geofla/commune/10008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10008","Bossancourt (Aube) [d3ntdqovtq--zqsvyp0pbl3l] | Jaucourt (Aube) [d3ntdrym9p--20ajzxju4ovg] | Jessains (Aube) [d3ntdrzbpe-bsxibtslpgcv] | Fravaux (Aube) [d3ntdrsey6--1cy911ge14w3x] | Spoy (Aube) [d3ntdu9x4s-1to8bsmmg9fzm] | Dolancourt (Aube) [d3ntdrgftw-186i69qqnx3c3] | Vauchonvilliers (Aube) [d3ntduja9n--j5z0sjkaix2l] | Maison-des-Champs (Aube) [d3ntdscxo7--9zlas342y2oo]"
"place/FRAN_RI_005-d3ntdq6hmk-6evjr3jpn10c","d3ntdq6hmk-6evjr3jpn10c","Arrelles (Aube)","Arrelles","arrondissement : 103 | canton : Les Riceys",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10009","POINT(795000 6772900)","http://id.insee.fr/geo/commune/10009 | http://data.ign.fr/id/geofla/commune/10009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10009","Villiers-sous-Praslin (Aube) [d3ntdv0zoe--xpa8jsnldwtw] | Polisot (Aube) [d3ntdtaqpy-1hsphv32019gw] | Polisy (Aube) [d3ntdtbcx9--mh6rvfr3a9jl] | Pargues (Aube) [d3ntdt2922-agk6n6zdljdy] | Villemorien (Aube) [d3ntduvm3s-1nmvjif3lbl1h] | Praslin (Aube) [d3ntdte5dh--1h07hanq1wnb8] | Avirey-Lingey (Aube) [d3ntdqctwk--1k02vs91p18g1]"
"place/FRAN_RI_005-d3ntdq6t9m--1dqbsqp5dew8v","d3ntdq6t9m--1dqbsqp5dew8v","Arrembécourt (Aube)","Saint-Pierre-de-Bossenay | Arrembécourt | Arembécourt","arrondissement : 101 | canton : Chavanges",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10010","POINT(817900 6828100)","http://id.insee.fr/geo/commune/10010 | http://data.ign.fr/id/geofla/commune/10010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10010","Margerie-Hancourt (Marne) [d3ntkqx18y--krnls2iblhdy] | Outines (Marne) [d3ntkrn8bk-10agoevl1lwv4] | Joncreuil (Aube) [d3ntds0aer-6igsgolz5qpd] | Chavanges (Aube) [d3ntdr4qet--j5gn4lb9sjk4]"
"place/FRAN_RI_005-d3ntdq78cu-1ca1k9w38qkuy","d3ntdq78cu-1ca1k9w38qkuy","Arrentières (Aube)","Arrentières | Arentière","arrondissement : 101 | canton : Bar-sur-Aube",,"Aube (Champagne-Ardenne, département) [d3ntb7616w-1ulrt8mz7jar1]","10011","POINT(829200 6797300)","http://id.insee.fr/geo/commune/10011 | http://data.ign.fr/id/geofla/commune/10011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/10011","Voigny (Aube) [d3ntdv482v-isetky90y88x] | Colombé-la-Fosse (Aube) [d3ntdr7pz5-78jriyh2dlof] | Bar-sur-Aube (Aube) [d3ntdqho2r--9sof3rt0z0q7] | Fresnay (Aube) [d3ntdrsr0r--4jsx042oqvmq] | Montier-en-l'Isle (Aube) [d3ntdspis0--r4xjlo3uxy1t] | Engente (Aube) [d3ntdrknst-12db7qy7hups4] | Ailleville (Aube) [d3ntdq42jh-12um3intdg9bk] | Lévigny (Aube) [d3ntds563a-1efe5gtk3pojm]"
