"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntdv9xq1--1gv0lkbwzkhiu","d3ntdv9xq1--1gv0lkbwzkhiu","Aragon (Aude)","Arragon | Aragon","arrondissement : 111 | canton : Alzonne",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11011","POINT(644300 6244300)","http://id.insee.fr/geo/commune/11011 | http://data.ign.fr/id/geofla/commune/11011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11011","Villegailhenc (Aude) [d3ntdzmaev-ja3n0oacda5] | Moussoulens (Aude) [d3ntdxraqe-1lqmz0dexyx82] | Pennautier (Aude) [d3ntdxy84w--bvrt6xy3nz9h] | Montolieu (Aude) [d3ntdxp72l-1hjqe9t7b50hf] | Fraisse-Cabardès (Aude) [d3ntdwqr69--1r2bnslt5gtps] | Villardonnel (Aude) [d3ntdzibxf--1v9xmm5myse40] | Ventenac-Cabardès (Aude) [d3ntdzf9k8--1hc08ewj8q41z] | Conques-sur-Orbiel (Aude) [d3ntdw69yk--gc05fq2c8a1g]"
"place/FRAN_RI_005-d3ntdvaa84-ol8lzm9ll521","d3ntdvaa84-ol8lzm9ll521","Argeliers (Aude)","Argeliers","arrondissement : 113 | canton : Ginestas",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11012","POINT(692700 6245800)","http://id.insee.fr/geo/commune/11012 | http://data.ign.fr/id/geofla/commune/11012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11012","Ouveillan (Aude) [d3ntdxuvmz-1eg237n5qt0jk] | Montouliers (Hérault) [d3nthns11a-p9kmflm0wbj7] | Mirepeisset (Aude) [d3ntdxiq9n-4up0mlhvql2s] | Cruzy (Hérault) [d3nthmt7ca-b70gvo78x3rn] | Ginestas (Aude) [d3ntdwts14-fgztnrm3ou2e] | Sallèles-d'Aude (Aude) [d3ntdyz1m0--1si3vw4hjn80j] | Bize-Minervois (Aude) [d3ntdvl9ch--b9ggq4r2q12h]"
"place/FRAN_RI_005-d3ntdvamig-1rerw9rjtxatn","d3ntdvamig-1rerw9rjtxatn","Argens-Minervois (Aude)","Argens-Minervois","arrondissement : 113 | canton : Lézignan-Corbières",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11013","POINT(680900 6238100)","http://id.insee.fr/geo/commune/11013 | http://data.ign.fr/id/geofla/commune/11013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11013","Tourouzelle (Aude) [d3ntdzbeqp--1v9z9slq7i3m3] | Lézignan-Corbières (Aude) [d3ntdx7wjb-x603lpp8fuo0] | Olonzac (Hérault) [d3nthnyseh--23vg8zn9jdwb] | Roubia (Aude) [d3ntdyessy-1hmbmibh2i4me]"
"place/FRAN_RI_005-d3ntdvaxxr--piquuin7qpub","d3ntdvaxxr--piquuin7qpub","Armissan (Aude)","Armissan","arrondissement : 113 | canton : Coursan",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11014","POINT(707800 6232000)","http://id.insee.fr/geo/commune/11014 | http://data.ign.fr/id/geofla/commune/11014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11014","Narbonne (Aude) [d3ntdxsa32--w595ydk0bdgy] | Vinassan (Aude) [d3ntdzsepq-5ia03ujovwnm]"
"place/FRAN_RI_005-d3ntdvbk51--ad6fw0ilr3gu","d3ntdvbk51--ad6fw0ilr3gu","Arques (Aude)","Arques","arrondissement : 112 | canton : Couiza",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11015","POINT(648900 6206000)","http://id.insee.fr/geo/commune/11015 | http://data.ign.fr/id/geofla/commune/11015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11015","Bouisse (Aude) [d3ntdvmeaw-oaf66i0r71ta] | Albières (Aude) [d3ntdv8hru-1tde7as9gzown] | Peyrolles (Aude) [d3ntdy1fw3--1jnq6vhik4qie] | Rennes-les-Bains (Aude) [d3ntdy9gb5--r3ub1hsy2dtd] | Fourtou (Aude) [d3ntdwqcik-bqhrs6drqlqm] | Valmigère (Aude) [d3ntdzexx6--o7vqp2xqaia1] | Sougraigne (Aude) [d3ntdz4341--1fwmxtg2la4um]"
"place/FRAN_RI_005-d3ntdvbwuw--1vbrekf1pjdql","d3ntdvbwuw--1vbrekf1pjdql","Arquettes-en-Val (Aude)","Arquettes-en-Val | Arquettes","arrondissement : 111 | canton : Lagrasse","16 mai 1962 : Arquettes devient Arquettes-en-Val.","Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11016","POINT(659400 6222800)","http://id.insee.fr/geo/commune/11016 | http://data.ign.fr/id/geofla/commune/11016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11016","Labastide-en-Val (Aude) [d3ntdwz690-1mbtayukxhwp5] | Fajac-en-Val (Aude) [d3ntdwiq3w-1n593g6uikbrs] | Montlaur (Aude) [d3ntdxogcc-1r08b0m10n5lo] | Serviès-en-Val (Aude) [d3ntdz29d7-1cqwepxtftkhs] | Villetritouls (Aude) [d3ntdzs1s4--1wjhrdyz30zbm] | Villar-en-Val (Aude) [d3ntdzinzz--jk5ytgqy0vwa]"
"place/FRAN_RI_005-d3ntdvcbqc--126w7b5vjf5a1","d3ntdvcbqc--126w7b5vjf5a1","Artigues (Aude)","Artignes","arrondissement : 112 | canton : Axat",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11017","POINT(635300 6189600)","http://id.insee.fr/geo/commune/11017 | http://data.ign.fr/id/geofla/commune/11017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11017","Le Clat (Aude) [d3ntdw3ybn--pm7mr1adryme] | Roquefort-de-Sault (Aude) [d3ntdydr2x-19pri45xp8vga] | Axat (Aude) [d3ntdvdsjk--rncfoqyrbqb7] | Cailla (Aude) [d3ntdvrwtz--qj7xb5r1t97e] | Sainte-Colombe-sur-Guette (Aude) [d3ntdyj1f5-vh65k5c3zlih]"
"place/FRAN_RI_005-d3ntdvco8f-1kp4sxe8vsv85","d3ntdvco8f-1kp4sxe8vsv85","Arzens (Aude)","Corneille | Arzens","arrondissement : 111 | canton : Montréal",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11018","POINT(635600 6233600)","http://id.insee.fr/geo/commune/11018 | http://data.ign.fr/id/geofla/commune/11018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11018","Caux-et-Sauzens (Aude) [d3ntdw0gfp--i39dja1of0bw] | Villesèquelande (Aude) [d3ntdzqzet-zmo2c3z87bu8] | Sainte-Eulalie (Aude) [d3ntdykuip--cnnss44wzjb3] | Montréal (Aude) [d3ntdxpk07--gkyv5heiu9qu] | Alairac (Aude) [d3ntdv7qtu-6yhotrr6j4kw]"
"place/FRAN_RI_005-d3ntdvd038-dgk2af89wh7n","d3ntdvd038-dgk2af89wh7n","Aunat (Aude)","Aunat | Annat","arrondissement : 112 | canton : Belcaire",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11019","POINT(625800 6188600)","http://id.insee.fr/geo/commune/11019 | http://data.ign.fr/id/geofla/commune/11019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11019","Bessède-de-Sault (Aude) [d3ntdvk9ka-1e9ndorkumugz] | Escouloubre (Aude) [d3ntdwfxno-58iqczvemi7] | Fontanès-de-Sault (Aude) [d3ntdwnkxd-3n9h0pntc8gu] | Joucou (Aude) [d3ntdwyir5--1tewg32glbay9] | Rodome (Aude) [d3ntdycc7j-hn9e6ozs8c8r]"
"place/FRAN_RI_005-d3ntdvdeyo-1wtt76wkz5y3o","d3ntdvdeyo-1wtt76wkz5y3o","Auriac (Aude)","Auriac","arrondissement : 111 | canton : Mouthoumet","1er janvier 2017 : Auriac passe de l'arrondissement de Carcassonne à l'arrondissement de Narbonne.Auriac-Lagast passe de l'arrondissement de Rodez à l'arrondissement de Millau.Tauriac-de-Naucelle passe de l'arrondissement de Rodez à l'arrondissement de Villefranche-de-Rouergue.","Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11020","POINT(658500 6203600)","http://id.insee.fr/geo/commune/11020 | http://data.ign.fr/id/geofla/commune/11020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11020","Albières (Aude) [d3ntdv8hru-1tde7as9gzown] | Soulatgé (Aude) [d3ntdz5wuw-atch6ksfzq39] | Mouthoumet (Aude) [d3ntdxrm5p-1x7i4b1x7z0d8] | Laroque-de-Fa (Aude) [d3ntdx3k97-gohqa2blp047] | Massac (Aude) [d3ntdxff2a-sgvfgd87f1wa] | Fourtou (Aude) [d3ntdwqcik-bqhrs6drqlqm] | Lanet (Aude) [d3ntdx25dt-tswtzakfy4ji]"
"place/FRAN_RI_005-d3ntdvdsjk--rncfoqyrbqb7","d3ntdvdsjk--rncfoqyrbqb7","Axat (Aude)","Axat","arrondissement : 112 | canton : Axat",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11021","POINT(637300 6189600)","http://id.insee.fr/geo/commune/11021 | http://data.ign.fr/id/geofla/commune/11021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11021","Artigues (Aude) [d3ntdvcbqc--126w7b5vjf5a1] | Saint-Martin-Lys (Aude) [d3ntdytz8x--2n5wyilxpsby] | Puilaurens (Aude) [d3ntdy6o2o-6kh5tf9gmpj] | Cailla (Aude) [d3ntdvrwtz--qj7xb5r1t97e] | Sainte-Colombe-sur-Guette (Aude) [d3ntdyj1f5-vh65k5c3zlih] | Salvezines (Aude) [d3ntdz0g1v-1p1gz5g0tjm4q]"
"place/FRAN_RI_005-d3ntdve4m5-1ahk3e74gwe7","d3ntdve4m5-1ahk3e74gwe7","Azille (Aude)","Azille | Azile","arrondissement : 111 | canton : Peyriac-Minervois",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11022","POINT(672300 6242100)","http://id.insee.fr/geo/commune/11022 | http://data.ign.fr/id/geofla/commune/11022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11022","Tourouzelle (Aude) [d3ntdzbeqp--1v9z9slq7i3m3] | La Livinière (Hérault) [d3nthngtia-5l6c2j3kw62g] | La Redorte (Aude) [d3ntdx38tx-ae9der78que] | Homps (Aude) [d3ntdwwira-ny242vpty7a0] | Olonzac (Hérault) [d3nthnyseh--23vg8zn9jdwb] | Pépieux (Aude) [d3ntdxyjk6--54shemr2br78] | Siran (Hérault) [d3nthp3h4n-17ajvte9fault] | Rieux-Minervois (Aude) [d3ntdybed7-ze9dgp09xd6b]"
"place/FRAN_RI_005-d3ntdveggy--1iswpdfac0x7h","d3ntdveggy--1iswpdfac0x7h","Badens (Aude)","Badens","arrondissement : 111 | canton : Capendu",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11023","POINT(660000 6235600)","http://id.insee.fr/geo/commune/11023 | http://data.ign.fr/id/geofla/commune/11023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11023","Marseillette (Aude) [d3ntdxe11x-1exk648hqrrj3] | Laure-Minervois (Aude) [d3ntdx64y2-m2am8fzgrmhp] | Rustiques (Aude) [d3ntdygxbt-1ftf5crcpomux] | Aigues-Vives (Aude) [d3ntdv6a8d-6p3vx2pp7xyk] | Trèbes (Aude) [d3ntdzdauw--1370h31cilqnl]"
"place/FRAN_RI_005-d3ntdvesji-1e12y58j5fmhd","d3ntdvesji-1e12y58j5fmhd","Bages (Aude)","Bages","arrondissement : 113 | canton : Narbonne-Sud",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11024","POINT(699200 6224800)","http://id.insee.fr/geo/commune/11024 | http://data.ign.fr/id/geofla/commune/11024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11024","Narbonne (Aude) [d3ntdxsa32--w595ydk0bdgy] | Peyriac-de-Mer (Aude) [d3ntdy0slz--9njcgue56piv]"
"place/FRAN_RI_005-d3ntdvfbie--14mdpz335wvlj","d3ntdvfbie--14mdpz335wvlj","Bagnoles (Aude)","Bagnolles | Bagnoles","arrondissement : 111 | canton : Conques-sur-Orbiel",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11025","POINT(654200 6241500)","http://id.insee.fr/geo/commune/11025 | http://data.ign.fr/id/geofla/commune/11025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11025","Laure-Minervois (Aude) [d3ntdx64y2-m2am8fzgrmhp] | Villarzel-Cabardès (Aude) [d3ntdzjbhu--cpsyrsobp0pc] | Villegly (Aude) [d3ntdzmmp7--1muj62qqkwz6y] | Malves-en-Minervois (Aude) [d3ntdxc68a--1h64iv25cf1ai] | Villalier (Aude) [d3ntdzhcd0-2nhcpmeirfey] | Conques-sur-Orbiel (Aude) [d3ntdw69yk--gc05fq2c8a1g]"
"place/FRAN_RI_005-d3ntdvfrw6--1m4evfwjrwdlh","d3ntdvfrw6--1m4evfwjrwdlh","Baraigne (Aude)","Baraigne | Balaignié","arrondissement : 111 | canton : Salles-sur-l'Hers",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11026","POINT(604500 6248600)","http://id.insee.fr/geo/commune/11026 | http://data.ign.fr/id/geofla/commune/11026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11026","Montferrand (Aude) [d3ntdxlusf--8uv05qkecrbh] | Avignonet-Lauragais (Haute-Garonne) [d3nth4vhek-1uq30d11y5n66] | Mas-Saintes-Puelles (Aude) [d3ntdxfrs4--sjyw08toacg5] | Belflou (Aude) [d3ntdvhfti--1ff4qp77ldz3c] | Gourvieille (Aude) [d3ntdwujmf--1i0myufiliplj] | Molleville (Aude) [d3ntdxk2jx-1stofl3nu53o4] | Labastide-d'Anjou (Aude) [d3ntdwyue7--mc5aalp5549d]"
"place/FRAN_RI_005-d3ntdvg4ts-ieea492e1o8n","d3ntdvg4ts-ieea492e1o8n","Barbaira (Aude)","Barbeira | Barbaira","arrondissement : 111 | canton : Capendu",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11027","POINT(660300 6231800)","http://id.insee.fr/geo/commune/11027 | http://data.ign.fr/id/geofla/commune/11027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11027","Marseillette (Aude) [d3ntdxe11x-1exk648hqrrj3] | Montlaur (Aude) [d3ntdxogcc-1r08b0m10n5lo] | Floure (Aude) [d3ntdwn8n2-1omapgci2hj5o] | Trèbes (Aude) [d3ntdzdauw--1370h31cilqnl] | Capendu (Aude) [d3ntdvuo7f-6n58xnv70ccz]"
"place/FRAN_RI_005-d3ntdvghre--1cej5seol31uw","d3ntdvghre--1cej5seol31uw","Belcaire (Aude)","Belcaire","arrondissement : 112 | canton : Belcaire",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11028","POINT(614600 6191200)","http://id.insee.fr/geo/commune/11028 | http://data.ign.fr/id/geofla/commune/11028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11028","Roquefeuil (Aude) [d3ntdydbzq--m57ao52cgd00] | Camurac (Aude) [d3ntdvu0a1-1n9ix3vrvkgco] | Fougax-et-Barrineuf (Ariège) [d3ntdnn5p4-62sij1oz0uya] | Comus (Aude) [d3ntdw59ym--17o9w5fe1txrr] | Niort-de-Sault (Aude) [d3ntdxt9nh-4z3p7ffttnzj]"
"place/FRAN_RI_005-d3ntdvgteg-axwsaamt56a","d3ntdvgteg-axwsaamt56a","Belcastel-et-Buc (Aude)","Belcastel-et-Buc","arrondissement : 112 | canton : Saint-Hilaire",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11029","POINT(646200 6215500)","http://id.insee.fr/geo/commune/11029 | http://data.ign.fr/id/geofla/commune/11029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11029","Caunette-sur-Lauquet (Aude) [d3ntdvzsak-15y8gtq91sdc1] | Villebazy (Aude) [d3ntdzknkc--11qozsm7alz4t] | Missègre (Aude) [d3ntdxjf22--1jjgex7b79g6y] | Terroles (Aude) [d3ntdz8ysk--j2svy8ljjm0w] | Villardebelle (Aude) [d3ntdzi02m--e5nlh8h1gj0e] | Saint-Hilaire (Aude) [d3ntdym96c--15wew1m6orjdm] | Saint-Polycarpe (Aude) [d3ntdyx0r2-sljfrelu2k1u]"
"place/FRAN_RI_005-d3ntdvhfti--1ff4qp77ldz3c","d3ntdvhfti--1ff4qp77ldz3c","Belflou (Aude)","Belflou | Belflon","arrondissement : 111 | canton : Salles-sur-l'Hers",,"Aude (Languedoc-Roussillon, département) [d3ntb76w0m--snagmafhvgey]","11030","POINT(601400 6247300)","http://id.insee.fr/geo/commune/11030 | http://data.ign.fr/id/geofla/commune/11030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/11030","Baraigne (Aude) [d3ntdvfrw6--1m4evfwjrwdlh] | Cumiès (Aude) [d3ntdwbg7c--1f2wemillkvdx] | Saint-Michel-de-Lanès (Aude) [d3ntdyul0p--zz3ixd1dpbor] | Gourvieille (Aude) [d3ntdwujmf--1i0myufiliplj] | Salles-sur-l'Hers (Aude) [d3ntdyzqef--1el9nigovsxg8] | Molleville (Aude) [d3ntdxk2jx-1stofl3nu53o4]"
