"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntx2bk21-x69oc930km4b","d3ntx2bk21-x69oc930km4b","Accolay (Yonne)","Avigneau | Accolay","arrondissement : 891 | canton : Vermenton",,,"89001","POINT(753200 6729100)","http://id.insee.fr/geo/commune/89001 | http://data.ign.fr/id/geofla/commune/89001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89001",
"place/FRAN_RI_005-d3ntx2bwk4--xmnrkenyk3z8","d3ntx2bwk4--xmnrkenyk3z8","Aigremont (Yonne)","Aigremont","arrondissement : 891 | canton : Chablis","1er janvier 1973 : Aigremont est rattachée à Lichères-près-Aigremont (fusion association) qui devient Lichères-Aigremont.Lichères-près-Aigremont devient Lichères-Aigremont suite à sa fusion-association avec Aigremont. 8 février 1985 : Aigremont est rétablie.Lichères-Aigremont devient Lichères-près-Aigremont suite au rétablissement d'Aigremont.","Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89002","POINT(766700 6735700)","http://id.insee.fr/geo/commune/89002 | http://data.ign.fr/id/geofla/commune/89002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89002","Sainte-Vertu (Yonne) [d3ntx9xmn9--6xambhu5jdmp] | Nitry (Yonne) [d3ntx6rs7o--a6tm67ik368u] | Lichères-près-Aigremont (Yonne) [d3ntx4q33u-gf0nlpvv4523] | Poilly-sur-Serein (Yonne) [d3ntx99vb0-1bw0da8y6g8ny]"
"place/FRAN_RI_005-d3ntx2c99y-83wt25izth6w","d3ntx2c99y-83wt25izth6w","Aillant-sur-Tholon (Yonne)","Aillant-sur-Tholon | Aillant","arrondissement : 891 | canton : Aillant-sur-Tholon","2 avril 1961 : | Aillant devient Aillant-sur-Tholon. 1er janvier 2017 : Aillant-sur-Tholon devient commune déléguée (chef-lieu) au sein de Montholon (commune nouvelle).Champvallon devient commune déléguée au sein de Montholon (commune nouvelle).Création de la commune nouvelle de Montholon en lieu et place des communes d'Aillant-sur-Tholon, de Champvallon, de Villiers-sur-Tholon et de Volgré devenues déléguées.Villiers-sur-Tholon devient commune déléguée au sein de Montholon (commune nouvelle).Volgré devient commune déléguée au sein de Montholon (commune nouvelle).","Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89003","POINT(726200 6752700)","http://id.insee.fr/geo/commune/89003 | http://data.ign.fr/id/geofla/commune/89003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89003","Guerchy (Yonne) [d3ntx4d1eh--asopki46q2ob] | Senan (Yonne) [d3ntxa25lx-1mg7qszn2aqn4] | Béon (Yonne) [d3ntx2oywq-h1bgu8be231w] | Champlay (Yonne) [d3ntx3224f--u8hlc5jvkkbo] | La Ferté-Loupière (Yonne) [d3ntx40c78--1nlc6rjdxo8tx] | Paroy-sur-Tholon (Yonne) [d3ntx959r7-16mz9iovxbpdx] | Sépeaux (Yonne) [d3ntxa3g64--1qe4p48pfi1pf] | Poilly-sur-Tholon (Yonne) [d3ntx9a6ij--16kfo6ro8jyfh] | Chassy (Yonne) [d3ntx38lih--1p4iujtzylmsi] | Chamvres (Yonne) [d3ntx33zbf--1hfdek2m2kspe]"
"place/FRAN_RI_005-d3ntx2clcj--14ikuiqa1smgm","d3ntx2clcj--14ikuiqa1smgm","Aisy-sur-Armançon (Yonne)","Saint-Eusoge | Aisy-sur-Armançon | Aisy","arrondissement : 892 | canton : Ancy-le-Franc",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89004","POINT(791900 6730300)","http://id.insee.fr/geo/commune/89004 | http://data.ign.fr/id/geofla/commune/89004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89004","Bierry-les-Belles-Fontaines (Yonne) [d3ntx2qjdw-17bnqnjsqlekn] |  [] | Perrigny-sur-Armançon (Yonne) [d3ntx977li-17eb6uc1zsgn] | Etivey (Yonne) [d3ntx3zps6--m1jik0fotnu2] |  []"
"place/FRAN_RI_005-d3ntx2cy2d-13f60uqc1n4f5","d3ntx2cy2d-13f60uqc1n4f5","Ancy-le-Franc (Yonne)","Ancy-le-Franc","arrondissement : 892 | canton : Ancy-le-Franc",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89005","POINT(787000 6742400)","http://id.insee.fr/geo/commune/89005 | http://data.ign.fr/id/geofla/commune/89005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89005","Pacy-sur-Armançon (Yonne) [d3ntx6u3ul-6jekugnw1wsr] | Ancy-le-Libre (Yonne) [d3ntx2dacp--rhdl3vu6lszh] | Villiers-les-Hauts (Yonne) [d3ntxaxq95--153qkm66rpipk] | Argenteuil-sur-Armançon (Yonne) [d3ntx2i5lp-dj563uld6ctn] | Gland (Yonne) [d3ntx4atfh--juz382mwjs1g] | Fulvy (Yonne) [d3ntx48xb9-1nrqq6mtntyrt] | Chassignelles (Yonne) [d3ntx38aiq-nrgmx7whpq0g]"
"place/FRAN_RI_005-d3ntx2dacp--rhdl3vu6lszh","d3ntx2dacp--rhdl3vu6lszh","Ancy-le-Libre (Yonne)","Ancy-le-Serveux | Ancy-le-Libre","arrondissement : 892 | canton : Ancy-le-Franc",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89006","POINT(784000 6745200)","http://id.insee.fr/geo/commune/89006 | http://data.ign.fr/id/geofla/commune/89006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89006","Ancy-le-Franc (Yonne) [d3ntx2cy2d-13f60uqc1n4f5] | Pacy-sur-Armançon (Yonne) [d3ntx6u3ul-6jekugnw1wsr] | Argentenay (Yonne) [d3ntx2hulx--1oeqoetva05n] | Tanlay (Yonne) [d3ntxacn1x-1i5miccx1art8] | Lézinnes (Yonne) [d3ntx4prwb--1dr4r63mioipp] | Gland (Yonne) [d3ntx4atfh--juz382mwjs1g] | Pimelles (Yonne) [d3ntx986y6--e111yginwico]"
"place/FRAN_RI_005-d3ntx2dmus-1dwm9nutmmpiq","d3ntx2dmus-1dwm9nutmmpiq","Andryes (Yonne)","Andryes | Andrie","arrondissement : 891 | canton : Coulanges-sur-Yonne",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89007","POINT(736500 6713200)","http://id.insee.fr/geo/commune/89007 | http://data.ign.fr/id/geofla/commune/89007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89007"," [] | Courson-les-Carrières (Yonne) [d3ntx3kb5b-1418al4ju3k0w] |  [] |  [] |  [] | Druyes-les-Belles-Fontaines (Yonne) [d3ntx3uh61-2sqwmbcx9dlz]"
"place/FRAN_RI_005-d3ntx2dyxd--103lc5k8jji9w","d3ntx2dyxd--103lc5k8jji9w","Angely (Yonne)","Angely","arrondissement : 892 | canton : L'Isle-sur-Serein",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89008","POINT(776700 6718700)","http://id.insee.fr/geo/commune/89008 | http://data.ign.fr/id/geofla/commune/89008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89008","Blacy (Yonne) [d3ntx2qv0y--1fdjwklyrzv02] | Guillon (Yonne) [d3ntx4dcts--294pkqptbudn] | Dissangis (Yonne) [d3ntx3s53l--6itdyoskdc8b] | Montréal (Yonne) [d3ntx60yi8--3graike8mwzv] | Sainte-Colombe (Yonne) [d3ntx9mala--16vpdr2977048] | L'Isle-sur-Serein (Yonne) [d3ntx4gji6--1skgwk202fhxv] | Athie (Yonne) [d3ntx2jqam-zablrjw3h6a7]"
"place/FRAN_RI_005-d3ntx2ebfg-14gkmoca3lmso","d3ntx2ebfg-14gkmoca3lmso","Annay-la-Côte (Yonne)","Annay-la-Côte","arrondissement : 892 | canton : Avallon",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89009","POINT(766700 6715300)","http://id.insee.fr/geo/commune/89009 | http://data.ign.fr/id/geofla/commune/89009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89009","Etaule (Yonne) [d3ntx3z35d--yy9kbf53iw1] | Girolles (Yonne) [d3ntx49w0n--1mfah2ku5yhy8] | Lucy-le-Bois (Yonne) [d3ntx5juni--o749xpnq4esl] | Précy-le-Sec (Yonne) [d3ntx9ccjp--dops1k0uiafq] | Annéot (Yonne) [d3ntx2f0fm-2wbopmzqi3ct] | Tharot (Yonne) [d3ntxadljj--kx48jq4xnbh5]"
"place/FRAN_RI_005-d3ntx2enxj-1xsvao76xmysc","d3ntx2enxj-1xsvao76xmysc","Annay-sur-Serein (Yonne)","Sainte-Vertu | Annay-sur-Serein","arrondissement : 892 | canton : Noyers",,"Yonne (Bourgogne, département) [d3ntb918mq--w6r60hxod5vb]","89010","POINT(771900 6736900)","http://id.insee.fr/geo/commune/89010 | http://data.ign.fr/id/geofla/commune/89010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/89010","Sainte-Vertu (Yonne) [d3ntx9xmn9--6xambhu5jdmp] | Môlay (Yonne) [d3ntx5wyxz-13kkj6uokdxk1] | Noyers (Yonne) [d3ntx6sfxa--1xxx84sqsr6ay] | Fresnes (Yonne) [d3ntx47ytn--ekh7pdej5itm] | Yrouerre (Yonne) [d3ntxb2zas--1w5ccz5zn88j6]"
