"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntixmy0v--9mvok581ur1o","d3ntixmy0v--9mvok581ur1o","Adon (Loiret)","Adon | Le Bourg-l'Abbaye","arrondissement : 451 | canton : Briare",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45001","POINT(684600 6740300)","http://id.insee.fr/geo/commune/45001 | http://data.ign.fr/id/geofla/commune/45001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45001","Dammarie-sur-Loing (Loiret) [d3ntj2fkti--18er8hw9pibq8] | Escrignelles (Loiret) [d3ntj2nkdj-16doy6yigbk41] | Boismorand (Loiret) [d3ntj1kp6g-igpsld5ktjnx] | Feins-en-Gâtinais (Loiret) [d3ntj2otff-p79nrbsjt02r] | Sainte-Geneviève-des-Bois (Loiret) [d3ntj4ash4--h2q9lbxeb2ev] | La Bussière (Loiret) [d3ntj1tvf0--1t00vvux5mr7z]"
"place/FRAN_RI_005-d3ntixn90m-112y2o1z5vm4g","d3ntixn90m-112y2o1z5vm4g","Aillant-sur-Milleron (Loiret)","Bourgneuf-de-Loury | Aillant-sur-Milleron","arrondissement : 451 | canton : Châtillon-Coligny",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45002","POINT(694700 6743600)","http://id.insee.fr/geo/commune/45002 | http://data.ign.fr/id/geofla/commune/45002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45002","Champcevrais (Yonne) [d3ntx314pl--18qe2zcny5wu5] | Rogny-les-Sept-Ecluses (Yonne) [d3ntx9gl5v-xwd77kz7kua4] | Dammarie-sur-Loing (Loiret) [d3ntj2fkti--18er8hw9pibq8] | Châtillon-Coligny (Loiret) [d3ntj23rya-cq6smy6842r6] | Le Charme (Loiret) [d3ntj20rix--mo49ji0lq962] | Saint-Maurice-sur-Aveyron (Loiret) [d3ntj4gbv8--b7of286mmg8i]"
"place/FRAN_RI_005-d3ntixnk0e-19ol0nascedio","d3ntixnk0e-19ol0nascedio","Amilly (Loiret)","Amilly | Montville | Amilly-Saint-Firmin-des-Vignes","arrondissement : 451 | canton : Amilly",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45004","POINT(682800 6763600)","http://id.insee.fr/geo/commune/45004 | http://data.ign.fr/id/geofla/commune/45004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45004","La Chapelle-Saint-Sépulcre (Loiret) [d3ntj1ztwc--1fah03ujrsdx3] | Châlette-sur-Loing (Loiret) [d3ntj1xoap-1wme35ver1gye] | Mormant-sur-Vernisson (Loiret) [d3ntj3frvk--keiyqze9qbvf] | Paucourt (Loiret) [d3ntj3ytkl--1gaae9zgpszdp] | Montargis (Loiret) [d3ntj3d63x-1p1fs3dy0w7jb] | Villemandeur (Loiret) [d3ntj4x55q-1alx7sjdhkbd6] | La Selle-en-Hermoy (Loiret) [d3ntj4lkhd--yusrd3bowfgi] | Saint-Germain-des-Prés (Loiret) [d3ntj4b3we--knpzjlv832ef] | Conflans-sur-Loing (Loiret) [d3ntj29dpr-1va7lapw20uc7]"
"place/FRAN_RI_005-d3ntixnvfo--guljf01uwwc","d3ntixnvfo--guljf01uwwc","Andonville (Loiret)","La Queuvre | Andonville","arrondissement : 453 | canton : Outarville",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45005","POINT(628100 6797100)","http://id.insee.fr/geo/commune/45005 | http://data.ign.fr/id/geofla/commune/45005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45005","Autruy-sur-Juine (Loiret) [d3ntixqn0v-77gr93nsxqo3] | Rouvray-Saint-Denis (Eure-et-Loir) [d5bdphjmhp--11qj9zkkwly15] | Boisseaux (Loiret) [d3ntj1l0dz--g341rekoc42r] | Erceville (Loiret) [d3ntj2mmyq--t4d3cytndk67] | Angerville (Essonne) [d3ntxc6t79--1dq06cp962b6e]"
"place/FRAN_RI_005-d3ntixo67o--1v0z1lrbozcak","d3ntixo67o--1v0z1lrbozcak","Ardon (Loiret)","Ardon | Gollainville","arrondissement : 452 | canton : La Ferté-Saint-Aubin",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45006","POINT(615600 6742500)","http://id.insee.fr/geo/commune/45006 | http://data.ign.fr/id/geofla/commune/45006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45006","La Ferté-Saint-Aubin (Loiret) [d3ntj2qgpg-1pn73pypvq8n3] | Orléans (Loiret) [d3ntj3sufy--1gdg82iquvnqh] | Saint-Cyr-en-Val (Loiret) [d3ntj48vxe--fpbegtrf995l] | Jouy-le-Potier (Loiret) [d3ntj300iv--u67jwzx9abm3] | Saint-Hilaire-Saint-Mesmin (Loiret) [d3ntj4c1qq-1be1ix7lft7mm] | Mézières-lez-Cléry (Loiret) [d3ntj3bvjq--u12y4s2qv4jh] | Olivet (Loiret) [d3ntj3s6y4--16jd5s71bxxd]"
"place/FRAN_RI_005-d3ntixohf7--hc121prz72lj","d3ntixohf7--hc121prz72lj","Artenay (Loiret)","Rouville | Artenay","arrondissement : 452 | canton : Artenay",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45008","POINT(616400 6776300)","http://id.insee.fr/geo/commune/45008 | http://data.ign.fr/id/geofla/commune/45008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45008","Trinay (Loiret) [d3ntj4uozt--lqzqy0rwf12a] | Ruan (Loiret) [d3ntj44vxm-1kg26mjmu7eo0] | Bucy-le-Roi (Loiret) [d3ntj1t8zy--eleoujh3asm1] | Sougy (Loiret) [d3ntj4op05-6hd81oj1ohls] | Dambron (Eure-et-Loir) [d5bdozmv1m-1tjh3gj5ozrsp] | Chevilly (Loiret) [d3ntj25xro-1pdckfrxss1nh] | Poupry (Eure-et-Loir) [d5bdp1vg9d--swbae5wyud19]"
"place/FRAN_RI_005-d3ntixosmq-zkmb7tv82lh4","d3ntixosmq-zkmb7tv82lh4","Aschères-le-Marché (Loiret)","Trezan | Aschères-le-Marché | Aschères","arrondissement : 453 | canton : Outarville",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45009","POINT(626100 6779000)","http://id.insee.fr/geo/commune/45009 | http://data.ign.fr/id/geofla/commune/45009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45009","Trinay (Loiret) [d3ntj4uozt--lqzqy0rwf12a] | Ruan (Loiret) [d3ntj44vxm-1kg26mjmu7eo0] | Neuville-aux-Bois (Loiret) [d3ntj3l2na--1hxlkvc8ujk9t] | Bazoches-les-Gallerandes (Loiret) [d3ntj1fiaf--1p57da53eccgc] | Crottes-en-Pithiverais (Loiret) [d3ntj2emz6-1rubbh3qzthuy] | Villereau (Loiret) [d3ntj4yds2--evyromhl25ro] | Oison (Loiret) [d3ntj3rvb2-uw934nftsjyf]"
"place/FRAN_RI_005-d3ntixp3er--1p2ncal67kyhz","d3ntixp3er--1p2ncal67kyhz","Ascoux (Loiret)","Saint-Germain-le-Grand | Ascoux","arrondissement : 453 | canton : Pithiviers",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45010","POINT(644000 6781100)","http://id.insee.fr/geo/commune/45010 | http://data.ign.fr/id/geofla/commune/45010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45010","Pithiviers-le-Vieil (Loiret) [d3ntj40s25-1uojtxic7ecuu] | Dadonville (Loiret) [d3ntj2ey6p--nc5zi795s6s7] | Bouilly-en-Gâtinais (Loiret) [d3ntj1njcr--131picgqkg4l] | Bouzonville-aux-Bois (Loiret) [d3ntj1o67c-7e2iwhaw434b] | Laas (Loiret) [d3ntj30mxx--qppbdi3c1lmj]"
"place/FRAN_RI_005-d3ntixpema-d2pxxavj0ffo","d3ntixpema-d2pxxavj0ffo","Attray (Loiret)","Attray","arrondissement : 453 | canton : Outarville",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45011","POINT(633900 6780500)","http://id.insee.fr/geo/commune/45011 | http://data.ign.fr/id/geofla/commune/45011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45011","Montigny (Loiret) [d3ntj3f3qf-3f9hf41h8cv8] | Neuville-aux-Bois (Loiret) [d3ntj3l2na--1hxlkvc8ujk9t] | Bazoches-les-Gallerandes (Loiret) [d3ntj1fiaf--1p57da53eccgc] | Crottes-en-Pithiverais (Loiret) [d3ntj2emz6-1rubbh3qzthuy] | Jouy-en-Pithiverais (Loiret) [d3ntj2z342-1fe7b68vffmj3] | Escrennes (Loiret) [d3ntj2n9ds--4fqz354zeye3] | Mareau-aux-Bois (Loiret) [d3ntj3702y-eahpe7b3fh8j] | Santeau (Loiret) [d3ntj4kacp-1emeb0mw8cbc7]"
"place/FRAN_RI_005-d3ntixppm1--1v3tzsk1sw0qe","d3ntixppm1--1v3tzsk1sw0qe","Audeville (Loiret)","Audeville | Nids","arrondissement : 453 | canton : Malesherbes",,"Loiret (Centre, département) [d3ntb85kbl-a9i9f62vvrla]","45012","POINT(643400 6797800)","http://id.insee.fr/geo/commune/45012 | http://data.ign.fr/id/geofla/commune/45012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/45012","Malesherbes (Loiret) [d3ntj35rw5-1s2an51kx4fde] | Intville-la-Guétard (Loiret) [d3ntj2y59p-1ba2yao2vmnp4] | Engenville (Loiret) [d3ntj2m0bw-1oy90yfbv3zlb] | Sermaises (Loiret) [d3ntj4mtj8--1fzeyrsszyxtc] | Césarville-Dossainville (Loiret) [d3ntj1wq8l-1gqdliztbqvgw] | Thignonville (Loiret) [d3ntj4q8u1-1sbhx1gxhxq73] | Blandy (Essonne) [d3ntxcbdgh--vq5wkk1qdiv1]"
