"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntezw7ic-h9wy1mi4w6fs","d3ntezw7ic-h9wy1mi4w6fs","Agencourt (Côte-d'Or)","Arcenay | Agencourt","arrondissement : 211 | canton : Nuits-Saint-Georges",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21001","POINT(850100 6671600)","http://id.insee.fr/geo/commune/21001 | http://data.ign.fr/id/geofla/commune/21001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21001","Quincey (Côte-d'Or) [d3ntfno666-1esp245c80i6a] | Boncourt-le-Bois (Côte-d'Or) [d3ntf0tz9j-me5x3qn5cdst] | Gerland (Côte-d'Or) [d3ntf3udje-vs1k20b3yie7] | Nuits-Saint-Georges (Côte-d'Or) [d3ntfn53ed-1cg3fs2dlci8b]"
"place/FRAN_RI_005-d3ntezwj5e-1qq3bukvs7fmo","d3ntezwj5e-1qq3bukvs7fmo","Agey (Côte-d'Or)","Agey","arrondissement : 212 | canton : Sombernon",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21002","POINT(833200 6688500)","http://id.insee.fr/geo/commune/21002 | http://data.ign.fr/id/geofla/commune/21002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21002","Remilly-en-Montagne (Côte-d'Or) [d3ntfnp4g1-1fjos7cdfrtn2] | Sainte-Marie-sur-Ouche (Côte-d'Or) [d3ntfo31md-ofr018pnke1k] | Mesmont (Côte-d'Or) [d3ntf65nyz--qq0j3omo040j] | Barbirey-sur-Ouche (Côte-d'Or) [d3ntf0enfk--ffw2vpm0xu6p] | Prâlon (Côte-d'Or) [d3ntfnjst9-1csqsno76w3vy] | Gissey-sur-Ouche (Côte-d'Or) [d3ntf3z6f1--8dxy1iz4tsbc]"
"place/FRAN_RI_005-d3ntezwy8l--iowxho5cdyvo","d3ntezwy8l--iowxho5cdyvo","Ahuy (Côte-d'Or)","Bruant | Ahuy","arrondissement : 212 | canton : Fontaine-lès-Dijon",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21003","POINT(852600 6698400)","http://id.insee.fr/geo/commune/21003 | http://data.ign.fr/id/geofla/commune/21003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21003","Hauteville-lès-Dijon (Côte-d'Or) [d3ntf4c2im--tswhfz0bxrrp] | Asnières-lès-Dijon (Côte-d'Or) [d3ntf08aaj-1rnqj9qi9f9lu] | Fontaine-lès-Dijon (Côte-d'Or) [d3ntf3grcu--dq1q91txuk1c] | Dijon (Côte-d'Or) [d3ntf2e7da--1sk1y5dfb1fkb] | Messigny-et-Vantoux (Côte-d'Or) [d3ntf66a69-qt1woxcarhca] | Daix (Côte-d'Or) [d3ntf27e9z-17gfiy9mfrinm]"
"place/FRAN_RI_005-d3ntezxb67-s9qgwoegocdb","d3ntezxb67-s9qgwoegocdb","Aignay-le-Duc (Côte-d'Or)","Cessey-lès-Vitteaux | Aignay-le-Duc | Aignay-Côte-d'Or","arrondissement : 213 | canton : Aignay-le-Duc",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21004","POINT(830100 6730800)","http://id.insee.fr/geo/commune/21004 | http://data.ign.fr/id/geofla/commune/21004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21004","Mauvilly (Côte-d'Or) [d3ntf5m0i6-1oy9m6eol10pi] | Montmoyen (Côte-d'Or) [d3ntfmwa3f--aich7ax6x8z4] | Etalante (Côte-d'Or) [d3ntf2w5ty--11fcboyq701om] | Duesme (Côte-d'Or) [d3ntf2hmgb-hhfbpnlhh29g] | Beaunotte (Côte-d'Or) [d3ntf0i5r0--qrsgd5ceg2fr] | Quemigny-sur-Seine (Côte-d'Or) [d3ntfnn8jl--e009dj2jfe6w] | Moitron (Côte-d'Or) [d3ntf6a26x--19xg0nqv0k3ok]"
"place/FRAN_RI_005-d3ntezxmt9--g1q84wpqjmpc","d3ntezxmt9--g1q84wpqjmpc","Aiserey (Côte-d'Or)","Aiserey","arrondissement : 212 | canton : Genlis",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21005","POINT(863700 6676900)","http://id.insee.fr/geo/commune/21005 | http://data.ign.fr/id/geofla/commune/21005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21005","Bessey-lès-Cîteaux (Côte-d'Or) [d3ntf0mi8w-12lis4l9mlay3] | Longecourt-en-Plaine (Côte-d'Or) [d3ntf55v53--1462a698dasvi] | Brazey-en-Plaine (Côte-d'Or) [d3ntf0zaoj-16q5lgozwh7a] | Izeure (Côte-d'Or) [d3ntf4ffg2--1mt73nca1l6jz] | Echigey (Côte-d'Or) [d3ntf2ndlt--14bh5tq1g7h4l]"
"place/FRAN_RI_005-d3ntezxyo2--1wtsxudminykh","d3ntezxyo2--1wtsxudminykh","Aisey-sur-Seine (Côte-d'Or)","Corboin | Aisey-sur-Seine","arrondissement : 213 | canton : Châtillon-sur-Seine",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21006","POINT(818400 6740000)","http://id.insee.fr/geo/commune/21006 | http://data.ign.fr/id/geofla/commune/21006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21006","Chemin-d'Aisey (Côte-d'Or) [d3ntf1md0m-1ugo8y6qsolzm] | Coulmier-le-Sec (Côte-d'Or) [d3ntf1z947--1nxxouebekqbl] | Brémur-et-Vaurois (Côte-d'Or) [d3ntf0zmjc--1f88p63ccaal6] | Chamesson (Côte-d'Or) [d3ntf1b1tp--d9yufafr0a1o] | Nod-sur-Seine (Côte-d'Or) [d3ntfn28d0--itc45m5rknv7] | Busseaut (Côte-d'Or) [d3ntf14ghs-1dou7qvrvliz3]"
"place/FRAN_RI_005-d3ntf00e6o--q7nc8nrmy0dd","d3ntf00e6o--q7nc8nrmy0dd","Aisy-sous-Thil (Côte-d'Or)","Corcelotte-en-Montagne | Aisy-sous-Thil","arrondissement : 213 | canton : Précy-sous-Thil",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21007","POINT(797100 6700000)","http://id.insee.fr/geo/commune/21007 | http://data.ign.fr/id/geofla/commune/21007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21007","Flée (Côte-d'Or) [d3ntf3bbud-1ew3fuuit3bhn] | Montigny-Saint-Barthélemy (Côte-d'Or) [d3ntfmtr4n--1x45lc1bryz1q] | Lacour-d'Arcenay (Côte-d'Or) [d3ntf4vkle--1bhvbpzj2wkhu] | Juillenay (Côte-d'Or) [d3ntf4sz1i-1m0stm8wyvn1a] | Précy-sous-Thil (Côte-d'Or) [d3ntfnk40s-4gpdr1u9nwq] | Dompierre-en-Morvan (Côte-d'Or) [d3ntf2f2eq-112350r3ek4w8] | Vic-sous-Thil (Côte-d'Or) [d3ntfpnm0f-f5x7yebk6kqo]"
"place/FRAN_RI_005-d3ntf00qwj-cmc7srsrv7sh","d3ntf00qwj-cmc7srsrv7sh","Alise-Sainte-Reine (Côte-d'Or)","Courcelles-les-Rangs | Alise-Sainte-Reine | Alise","arrondissement : 213 | canton : Venarey-les-Laumes",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21008","POINT(812000 6716200)","http://id.insee.fr/geo/commune/21008 | http://data.ign.fr/id/geofla/commune/21008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21008","Flavigny-sur-Ozerain (Côte-d'Or) [d3ntf3aj6a--11x17icrncv26] | Mussy-la-Fosse (Côte-d'Or) [d3ntfmzrzc--13pmxpvjoge90] | Venarey-les-Laumes (Côte-d'Or) [d3ntfp8mgs--uu2xn377x4zi] | Grésigny-Sainte-Reine (Côte-d'Or) [d3ntf45j4j-3ymu1ld00zwx]"
"place/FRAN_RI_005-d3ntf01a36-lj9xoy9rrflu","d3ntf01a36-lj9xoy9rrflu","Allerey (Côte-d'Or)","Dracy-lès-Vitteaux | Allerey","arrondissement : 211 | canton : Arnay-le-Duc",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21009","POINT(808900 6677500)","http://id.insee.fr/geo/commune/21009 | http://data.ign.fr/id/geofla/commune/21009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21009","Arconcey (Côte-d'Or) [d3ntf051ob--1ivbiwskqnb45] | Beurey-Bauguay (Côte-d'Or) [d3ntf0mxzd--1b2pcq36s28fq] | Marcheseuil (Côte-d'Or) [d3ntf5fzv8-1fp5aoorlpbma] | Sussey (Côte-d'Or) [d3ntforvrf-2sfi8mtks6b1] | Jouey (Côte-d'Or) [d3ntf4kl9a-148la7m36tib0] | Diancey (Côte-d'Or) [d3ntf29kyg--axrlk8sfn2p7] | Clomot (Côte-d'Or) [d3ntf1smph--1oo7a7wtbinwd]"
"place/FRAN_RI_005-d3ntf01n0s-1myvms56m6xdj","d3ntf01n0s-1myvms56m6xdj","Aloxe-Corton (Côte-d'Or)","Echarnant | Aloxe-Corton | Aloxe","arrondissement : 211 | canton : Beaune-Nord",,"Côte-d'Or (Bourgogne, département) [d3ntb7heyx--g2riisb6ka8j]","21010","POINT(841100 6664400)","http://id.insee.fr/geo/commune/21010 | http://data.ign.fr/id/geofla/commune/21010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/21010","Savigny-lès-Beaune (Côte-d'Or) [d3ntfofuhj-1hzjnl43dp6f2] | Chorey-les-Beaune (Côte-d'Or) [d3ntf1pxx6--17pcpnzx9r6tv] | Ladoix-Serrigny (Côte-d'Or) [d3ntfoog14--1wy8eit3n0fte] | Pernand-Vergelesses (Côte-d'Or) [d3ntfnb10n-1i6vk2an0aocm]"
