"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntu56f70-1fah5r12k6e0a","d3ntu56f70-1fah5r12k6e0a","Adilly (Deux-Sèvres)","Adilly","arrondissement : 793 | canton : Parthenay",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79002","POINT(447200 6626300)","http://id.insee.fr/geo/commune/79002 | http://data.ign.fr/id/geofla/commune/79002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79002","Fénery (Deux-Sèvres) [d3ntu6cldp-d07db9olu3fu] | Saint-Germain-de-Longue-Chaume (Deux-Sèvres) [d3ntuzurwt-1bgwjavf0o56g] | Châtillon-sur-Thouet (Deux-Sèvres) [d3ntu5zgvg--1nia07xp73pvf] | Saint-Aubin-le-Cloud (Deux-Sèvres) [d3ntuzptff-16r2hz7wvuwpw] | Amailloux (Deux-Sèvres) [d3ntu58bqq-6f9sk4jubm0u]"
"place/FRAN_RI_005-d3ntu56r9l--xxpn5h31ci15","d3ntu56r9l--xxpn5h31ci15","Aiffres (Deux-Sèvres)","Saint-Maurice-de-Mairé | La Barre-Clairin | Aifres | Aiffres","arrondissement : 792 | canton : Prahecq",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79003","POINT(436900 6581900)","http://id.insee.fr/geo/commune/79003 | http://data.ign.fr/id/geofla/commune/79003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79003","Prahecq (Deux-Sèvres) [d3ntuzk9e0--1jfn2226nex5] | Saint-Martin-de-Bernegoue (Deux-Sèvres) [d3ntv002oj-nqmapc4vr11k] | Vouillé (Deux-Sèvres) [d3ntv0pit5-j9krp21jyvde] | Fors (Deux-Sèvres) [d3ntu6erud--rwf2vgorzldo] | Saint-Symphorien (Deux-Sèvres) [d3ntv07rob--1r77el7635fdk] | Niort (Deux-Sèvres) [d3ntuzcio5--12dpxr68mnj8f]"
"place/FRAN_RI_005-d3ntu572h3--1whjhi8tai5rs","d3ntu572h3--1whjhi8tai5rs","Aigonnay (Deux-Sèvres)","Prissé-le-Grand | Prissé grand-et-petit | Aigonnay | Aigonay","arrondissement : 792 | canton : Celles-sur-Belle",,,"79004","POINT(449400 6586200)","http://id.insee.fr/geo/commune/79004 | http://data.ign.fr/id/geofla/commune/79004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79004",
"place/FRAN_RI_005-d3ntu57dom--fgtofkepvby1","d3ntu57dom--fgtofkepvby1","Airvault (Deux-Sèvres)","Soulièvres | Boussais | Borcq-sur-Airvault | Airvault","arrondissement : 793 | canton : Airvault",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79005","POINT(460800 6641000)","http://id.insee.fr/geo/commune/79005 | http://data.ign.fr/id/geofla/commune/79005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79005","Saint-Varent (Deux-Sèvres) [d3ntv082vu--qd2xuy46ujal] | Saint-Généroux (Deux-Sèvres) [d3ntuztu2h-1w58yjoa22jm5] | Maisontiers (Deux-Sèvres) [d3ntuz3w9j-5gmpc2m5u2pc] | Louin (Deux-Sèvres) [d3ntu6oka7-57zr77nmbv4c] | Availles-Thouarsais (Deux-Sèvres) [d3ntu5gznn--1oclevd83ao67] | Marnes (Deux-Sèvres) [d3ntuz4iol--1b4o6bwg0nwwv] | Moncontour (Vienne) [d3ntw5f04v--upz98gywogsz] | Oiron (Deux-Sèvres) [d3ntuzdrah-1ako5n79sex2w] | Assais-les-Jumeaux (Deux-Sèvres) [d3ntu5bhru-nin069nh8spf] | Irais (Deux-Sèvres) [d3ntu6kger-14qiibyo1he7i] | Saint-Loup-Lamairé (Deux-Sèvres) [d3ntuzyuhp-1lh7pij8ejwme] | Glénay (Deux-Sèvres) [d3ntu6ikq2--1065q1bhqpsjp] | Boussais (Deux-Sèvres) [d3ntu5o9rz--1976wdv2ykql5]"
"place/FRAN_RI_005-d3ntu580bg-1vjovziqqpzgd","d3ntu580bg-1vjovziqqpzgd","Allonne (Deux-Sèvres)","Allonne | Saint-Allone | Lussay | Le Retail","arrondissement : 793 | canton : Secondigny",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79007","POINT(441000 6614600)","http://id.insee.fr/geo/commune/79007 | http://data.ign.fr/id/geofla/commune/79007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79007","La Boissière-en-Gâtine (Deux-Sèvres) [d3ntu5me3b--1cvzc71auae02] | Le Retail (Deux-Sèvres) [d3ntuznmqy-dwpf3r5z0byl] | Les Groseillers (Deux-Sèvres) [d3ntu6jtry--k0dojtbup8xb] | Pamplie (Deux-Sèvres) [d3ntuzezp3--ekk8n81yiyf9] | Azay-sur-Thouet (Deux-Sèvres) [d3ntu5hx2h-hohk5ct55a92] | Saint-Pardoux (Deux-Sèvres) [d3ntv045wq--1n6l9a2l35x75] | Secondigny (Deux-Sèvres) [d3ntv0bgw3-1x5tenym6cgvy]"
"place/FRAN_RI_005-d3ntu58bqq-6f9sk4jubm0u","d3ntu58bqq-6f9sk4jubm0u","Amailloux (Deux-Sèvres)","Crespé | Amailloux | Amaillon","arrondissement : 793 | canton : Parthenay",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79008","POINT(446800 6632700)","http://id.insee.fr/geo/commune/79008 | http://data.ign.fr/id/geofla/commune/79008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79008","Clessé (Deux-Sèvres) [d3ntu64fcv--1rj8jax8kpydj] | Lageon (Deux-Sèvres) [d3ntu6m1yp-1cs4zpgrf9bty] | Adilly (Deux-Sèvres) [d3ntu56f70-1fah5r12k6e0a] | Maisontiers (Deux-Sèvres) [d3ntuz3w9j-5gmpc2m5u2pc] | Chiché (Deux-Sèvres) [d3ntu62u8f-1ekgga8ou2jzz] | Saint-Germain-de-Longue-Chaume (Deux-Sèvres) [d3ntuzurwt-1bgwjavf0o56g] | Châtillon-sur-Thouet (Deux-Sèvres) [d3ntu5zgvg--1nia07xp73pvf] | Viennay (Deux-Sèvres) [d3ntv0n0x6-1oh1mqqpt11ab]"
"place/FRAN_RI_005-d3ntu58n61--13ocqlm0xdkql","d3ntu58n61--13ocqlm0xdkql","Amuré (Deux-Sèvres)","Vandelogne | Amuré","arrondissement : 792 | canton : Frontenay-Rohan-Rohan",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79009","POINT(420700 6580300)","http://id.insee.fr/geo/commune/79009 | http://data.ign.fr/id/geofla/commune/79009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79009","Sansais (Deux-Sèvres) [d3ntv09m2g--vju40jmb6ppc] | Saint-Georges-de-Rex (Deux-Sèvres) [d3ntuzugpa-1x5wutqpe4bcu] | Frontenay-Rohan-Rohan (Deux-Sèvres) [d3ntu6h0go--q9p560tbea22] | Epannes (Deux-Sèvres) [d3ntu6a3ph-1jhpsji2u8cko] | Le Bourdet (Deux-Sèvres) [d3ntu5nykg--k6erccxqa0a0]"
"place/FRAN_RI_005-d3ntu58ydj-a0l8yfiseoyg","d3ntu58ydj-a0l8yfiseoyg","Arçais (Deux-Sèvres)","Les Hameaux | Arsais | Arçais","arrondissement : 792 | canton : Frontenay-Rohan-Rohan",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79010","POINT(415900 6584000)","http://id.insee.fr/geo/commune/79010 | http://data.ign.fr/id/geofla/commune/79010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79010","Saint-Georges-de-Rex (Deux-Sèvres) [d3ntuzugpa-1x5wutqpe4bcu] | Saint-Hilaire-la-Palud (Deux-Sèvres) [d3ntuzvebv--135f1xgu34maz] | Le Vanneau-Irleau (Deux-Sèvres) [d3ntv0jkbt-f3z4qpwgled5] | Damvix (Vendée) [d3ntw1idaf--1kft4lmrykyox] | Le Mazeau (Vendée) [d3ntw24ebz--nwtt7dbd7zsj] | Saint-Sigismond (Vendée) [d3ntw3ckik--2ft0uoimfyvn]"
"place/FRAN_RI_005-d3ntu599l2-1gz9yxriv7pw7","d3ntu599l2-1gz9yxriv7pw7","Ardilleux (Deux-Sèvres)","La Roche-de-Bord | Ardilleux","arrondissement : 792 | canton : Chef-Boutonne",,,"79011","POINT(464800 6559900)","http://id.insee.fr/geo/commune/79011 | http://data.ign.fr/id/geofla/commune/79011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79011",
"place/FRAN_RI_005-d3ntu59l84-1e5us566gq18p","d3ntu59l84-1e5us566gq18p","Ardin (Deux-Sèvres)","Verine | Ardin","arrondissement : 792 | canton : Coulonges-sur-l'Autize",,"Deux-Sèvres (Poitou-Charentes, département) [d3ntb7jsrh-vfhddufur92k]","79012","POINT(427100 6603300)","http://id.insee.fr/geo/commune/79012 | http://data.ign.fr/id/geofla/commune/79012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/79012","La Chapelle-Thireuil (Deux-Sèvres) [d3ntu5yj8v-1g0ra8rxrmm60] | Saint-Pompain (Deux-Sèvres) [d3ntv053bj--kmq56soz47pg] | Fenioux (Deux-Sèvres) [d3ntu6cwdg-qf6lw2wi8g6p] | Saint-Laurs (Deux-Sèvres) [d3ntuzxlfu--7exy22jyyswa] | Villiers-en-Plaine (Deux-Sèvres) [d3ntv0o9ra--1le03jqc98r0y] | Coulonges-sur-l'Autize (Deux-Sèvres) [d3ntu66yje--1elgw51e4pu45] | Béceleuf (Deux-Sèvres) [d3ntu5jieo--74gpvw38q1l1] | Puihardy (Deux-Sèvres) [d3ntuzmecd-1akndb1nmualx] | Faye-sur-Ardin (Deux-Sèvres) [d3ntu6cadx--xrvqp32cpbtu]"
