"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nthb9lkl-1d1i5kkvuxs3e","d3nthb9lkl-1d1i5kkvuxs3e","Aignan (Gers)","Labastide-d'Armagnac | La Bastide-d'Armagnac | Aignan-la-Justice | Aignan","arrondissement : 323 | canton : Aignan",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32001","POINT(464800 6293000)","http://id.insee.fr/geo/commune/32001 | http://data.ign.fr/id/geofla/commune/32001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32001","Loubédat (Gers) [d3nthdh29g-4fhvkf9umjjy] | Couloumé-Mondebat (Gers) [d3nthch23p--1d9lntkdzdjeh] | Margouët-Meymes (Gers) [d3nthdr3jg-m8pm5newrvam] | Avéron-Bergelle (Gers) [d3nthbic2n--22atjc1pyfe8] | Loussous-Débat (Gers) [d3nthdia0r--19w4wh301fbob] | Pouydraguin (Gers) [d3nthesmg9--ubmvf0s3yny2] | Lupiac (Gers) [d3nthdil0i-3oqn9tsazs9l] | Sabazan (Gers) [d3nthf3tz8-1hlzs8n7wa3au] | Castelnavet (Gers) [d3nthc5ayk-klmscqen91ew] | Bouzon-Gellenave (Gers) [d3nthbylqy-1nbabmwj52cos]"
"place/FRAN_RI_005-d3nthb9wkd--18q9fnua9jypo","d3nthb9wkd--18q9fnua9jypo","Ansan (Gers)","Asques | Ansan","arrondissement : 321 | canton : Gimont",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32002","POINT(520500 6290400)","http://id.insee.fr/geo/commune/32002 | http://data.ign.fr/id/geofla/commune/32002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32002","Blanquefort (Gers) [d3nthbwh83-v4ntwj6x5fpr] | Nougaroulet (Gers) [d3ntheek3o--14huq48o6e4er] | Aubiet (Gers) [d3nthbfacq-xitt5v3s3z5r] | Crastes (Gers) [d3nthchz30--17d31j9i2b5b8] | Saint-Sauvy (Gers) [d3nthfnfxp--1ae25zlefp40z]"
"place/FRAN_RI_005-d3nthba7k4--1xckwhonkq1pn","d3nthba7k4--1xckwhonkq1pn","Antras (Gers)","Doazac | Autras","arrondissement : 321 | canton : Jegun",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32003","POINT(494300 6295500)","http://id.insee.fr/geo/commune/32003 | http://data.ign.fr/id/geofla/commune/32003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32003","Biran (Gers) [d3nthbvvgb--wt3rxc1ndn1] | Saint-Lary (Gers) [d3nthfg4b1--te76qko8wybi] | Jegun (Gers) [d3nthcyz22--qpv4coyvl8oe] | Ordan-Larroque (Gers) [d3nthefgng--3z7ilw721u8d]"
"place/FRAN_RI_005-d3nthbairn--jnmwxl4ttq1i","d3nthbairn--jnmwxl4ttq1i","Arblade-le-Bas (Gers)","Balignac | Arblade-le-Bas","arrondissement : 323 | canton : Riscle",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32004","POINT(443900 6294900)","http://id.insee.fr/geo/commune/32004 | http://data.ign.fr/id/geofla/commune/32004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32004","Barcelonne-du-Gers (Gers) [d3nthbkh8s-bx55ei65ntin] | Lelin-Lapujolle (Gers) [d3nthdfjam--8lztmqdl404w] | Vergoignan (Gers) [d3nthg6lie-57e3go7cz1lj] | Luppé-Violles (Gers) [d3nthdlwv5-15exmw1rw6xyx]"
"place/FRAN_RI_005-d3nthbatrf--8r1vosxrjkew","d3nthbatrf--8r1vosxrjkew","Arblade-le-Haut (Gers)","Loubion | Bardigues | Arblade-le-Haut","arrondissement : 322 | canton : Nogaro",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32005","POINT(453500 6298000)","http://id.insee.fr/geo/commune/32005 | http://data.ign.fr/id/geofla/commune/32005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32005","Nogaro (Gers) [d3nthedy45--ohmh0xe87v78] | Magnan (Gers) [d3nthdmjxh-3v4yoksogey6] | Sorbets (Gers) [d3nthfycwg-1v8o3ap3t7p3v] | Lanne-Soubiran (Gers) [d3nthd8p4j--xydr7aelb7ul] | Caupenne-d'Armagnac (Gers) [d3nthcbucm-1ru2x6daaj1e7] | Urgosse (Gers) [d3nthg5ziv--1tbswiz89zcnd] | Saint-Griède (Gers) [d3nthfeb7h-14l6pl3og092f] | Saint-Martin-d'Armagnac (Gers) [d3nthfhyhf-gn4oz6l5zpns]"
"place/FRAN_RI_005-d3nthbb4jf-11wysid2sin4k","d3nthbb4jf-11wysid2sin4k","Ardizas (Gers)","Ardizas | Ardissas","arrondissement : 321 | canton : Cologne","1er janvier 2017 : Ardizas passe de l'arrondissement d'Auch à l'arrondissement de Condom.","Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32007","POINT(538900 6292800)","http://id.insee.fr/geo/commune/32007 | http://data.ign.fr/id/geofla/commune/32007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32007","Cadours (Haute-Garonne) [d3nth5hs5c-mrdf67da6opg] | Cologne (Gers) [d3nthcfipc-tqse7l4657h9] | Sainte-Anne (Gers) [d3nthf5vhg--1sb7ccl49q4en] | Laréole (Haute-Garonne) [d3nth7mmf9-xnw9k32u0e42] | Encausse (Gers) [d3nthckf15--1ara87n8y47i]"
"place/FRAN_RI_005-d3nthbecq5-3o6ig0nittnz","d3nthbecq5-3o6ig0nittnz","Armentieux (Gers)","Lachapelle | Armentieux | Armentien","arrondissement : 323 | canton : Marciac",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32008","POINT(464700 6273300)","http://id.insee.fr/geo/commune/32008 | http://data.ign.fr/id/geofla/commune/32008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32008","Marciac (Gers) [d3nthdpvs4-ntkiuicwm0vl] | Juillac (Gers) [d3nthd06ll-1o9alvbocpkk0] | Ladevèze-Rivière (Gers) [d3nthd38ja-x2aye302i3b3] | Labatut-Rivière (Hautes-Pyrénées) [d3ntpuf2k9--1mzpu4p48gd4e] | Ladevèze-Ville (Gers) [d3nthd3jj1--rd98f2fbw3a6] | Auriébat (Hautes-Pyrénées) [d3ntps9mqc-kisrehwhunx2]"
"place/FRAN_RI_005-d3nthbeod7-1eg9mgdehd8xn","d3nthbeod7-1eg9mgdehd8xn","Armous-et-Cau (Gers)","Lavit-de-Lomagne | Lavit | Armoux-et-Can | Armous-et-Cau","arrondissement : 323 | canton : Montesquiou",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32009","POINT(472900 6278900)","http://id.insee.fr/geo/commune/32009 | http://data.ign.fr/id/geofla/commune/32009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32009","Mascaras (Gers) [d3nthdsmai--1hi5z4yt3lbku] | Gazax-et-Baccarisse (Gers) [d3nthcsnn3-ngnk87mxc7pr] | Louslitges (Gers) [d3nthdhz0z--i2kbp0tf8wox] | Bassoues (Gers) [d3nthblzzu-yxyb5if4tzml] | Courties (Gers) [d3nthchob0-1e0o58o89awmp] | Scieurac-et-Flourès (Gers) [d3nthft5d4--1qh2pg0yegrpc] | Tourdun (Gers) [d3nthg2xsy--1rl90t0545fr3]"
"place/FRAN_RI_005-d3nthbezcy-1penqq2u53g8p","d3nthbezcy-1penqq2u53g8p","Arrouède (Gers)","Mansonville | Arrouède","arrondissement : 323 | canton : Masseube",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32010","POINT(504200 6254100)","http://id.insee.fr/geo/commune/32010 | http://data.ign.fr/id/geofla/commune/32010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32010","Cabas-Loumassès (Gers) [d3nthc0fhs-w19v77w8pahx] | Mont-d'Astarac (Gers) [d3nthe8gg3-1qnc3ewl1hf4c] | Panassac (Gers) [d3nthege2a-82bmorx7zr3w] | Manent-Montané (Gers) [d3nthdodgk--i16xlkumamn0] | Chélan (Gers) [d3nthcelxt-1v7fefgp09jl3] | Bézues-Bajon (Gers) [d3nthbvkob-tm47zlflnk8q]"
"place/FRAN_RI_005-d3nthbfacq-xitt5v3s3z5r","d3nthbfacq-xitt5v3s3z5r","Aubiet (Gers)","Aubiet","arrondissement : 321 | canton : Gimont",,"Gers (Midi-Pyrénées, département) [d3ntb7r2ga-awwsbuqxyql]","32012","POINT(521100 6285500)","http://id.insee.fr/geo/commune/32012 | http://data.ign.fr/id/geofla/commune/32012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/32012","Lussan (Gers) [d3nthdm8xq--19pql2bznyozr] | Blanquefort (Gers) [d3nthbwh83-v4ntwj6x5fpr] | Nougaroulet (Gers) [d3ntheek3o--14huq48o6e4er] | Ansan (Gers) [d3nthb9wkd--18q9fnua9jypo] | Juilles (Gers) [d3nthd0hld--k9n22rl4b1sr] | Sainte-Marie (Gers) [d3nthfhcpn-1dnb99r3l0o85] | Gimont (Gers) [d3nthctkme-q07l5rp5blb] | L'Isle-Arné (Gers) [d3nthcxg38-1dbepci8pnhq7] | Marsan (Gers) [d3nthdrpb7-57nmtan0mi5u] | Escorneboeuf (Gers) [d3nthclxs8-gdgc6n6ct5nb]"
