"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntnw0h35--xf5axkpa7duy","d3ntnw0h35--xf5axkpa7duy","Abancourt (Nord)","Abancourt","arrondissement : 592 | canton : Cambrai-Ouest",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59001","POINT(715200 7015100)","http://id.insee.fr/geo/commune/59001 | http://data.ign.fr/id/geofla/commune/59001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59001","Hem-Lenglet (Nord) [d3nto7pgn8-4e4hk8h6goda] | Sancourt (Nord) [d3ntoq5tu1--spg6gjr4hb92] | Blécourt (Nord) [d3ntnwvzsj--e6mq220szv9d] | Bantigny (Nord) [d3ntnwg9in--1iq2xhqiduk9n] | Fressies (Nord) [d3nto5clqh--15ox5jy2iywt] | Epinoy (Pas-de-Calais) [d3ntp9h518-fg0nhz22q43h]"
"place/FRAN_RI_005-d3ntnw0s2x-16oyr4ci5tt3i","d3ntnw0s2x-16oyr4ci5tt3i","Abscon (Nord)","Abscon","arrondissement : 596 | canton : Denain",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59002","POINT(721500 7026300)","http://id.insee.fr/geo/commune/59002 | http://data.ign.fr/id/geofla/commune/59002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59002","Erre (Nord) [d3ntny0nfw--dgpuz6pzr2r3] | Escaudain (Nord) [d3ntny197o-f276u2ctjw81] | Emerchicourt (Nord) [d3ntnxwplq--bp263seidizh] | Somain (Nord) [d3ntoqdmph--nfpw4coggg0r] | Fenain (Nord) [d3ntnyazxf-g9eogtypk0bx] | Mastaing (Nord) [d3ntoafupv-pqp8ysvbx9gc] | Aniche (Nord) [d3ntnw3760--1hq7yrasb2di7] | Roeulx (Nord) [d3ntol50l0-16zt4ie6z4m37]"
"place/FRAN_RI_005-d3ntnw132o--1ec4ugspszl8m","d3ntnw132o--1ec4ugspszl8m","Aibes (Nord)","Epinoy | Aibes","arrondissement : 591 | canton : Solre-le-Château",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59003","POINT(778000 7015900)","http://id.insee.fr/geo/commune/59003 | http://data.ign.fr/id/geofla/commune/59003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59003","Quiévelon (Nord) [d3ntobbrfo-bdb7o9h1fz4j] | Bérelles (Nord) [d3ntnwmxv7--1g3keuzx7ihx4] | Solrinnes (Nord) [d3ntoqdba7--q0d7xgiccr8k] | Choisies (Nord) [d3ntnxh4ab-10bxbrs6lihd7] | Cousolre (Nord) [d3ntnxkwiq-5ap8rspgpdhc] | Obrechies (Nord) [d3ntoaxsbi--1utrqzmyaepmc] | Colleret (Nord) [d3ntnxj2k4--1266xahmqyw3w]"
"place/FRAN_RI_005-d3ntnw1e2g--csmia4kjvyo","d3ntnw1e2g--csmia4kjvyo","Aix (Nord)","Aix | Esquermes | Equermes","arrondissement : 593 | canton : Orchies",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59004","POINT(720600 7043600)","http://id.insee.fr/geo/commune/59004 | http://data.ign.fr/id/geofla/commune/59004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59004","Saméon (Nord) [d3ntoq5imi-1mjahb0qu5jfu] | Landas (Nord) [d3nto8l7bq-1bnafdrnhhjo0] | Mouchin (Nord) [d3ntoap9sk-hnmknwn6quop] | Rumegies (Nord) [d3ntops1tx-qtxownvgu54y] | Nomain (Nord) [d3ntoauycy-1v8op0hf9f11k]"
"place/FRAN_RI_005-d3ntnw1oug-1k059ubf1eke3","d3ntnw1oug-1k059ubf1eke3","Allennes-les-Marais (Nord)","Fives | Alleunes-les-Marais | Allennes-les-Marais","arrondissement : 595 | canton : Seclin-Sud",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59005","POINT(696500 7048700)","http://id.insee.fr/geo/commune/59005 | http://data.ign.fr/id/geofla/commune/59005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59005","Annoeullin (Nord) [d3ntnw43xk--1iedli1jj65jd] | Don (Nord) [d3ntorg263-alct12i5wmiy] | Herrin (Nord) [d3nto7us28--11h8q3dtfw0ya] | Wavrin (Nord) [d3ntor7cj2--iubj81c6w8n6] | Gondecourt (Nord) [d3nto5w2y8-s8qilwhi8pf1] | Carnin (Nord) [d3ntnxca44--yz6qyenmxhyd]"
"place/FRAN_RI_005-d3ntnw1zu8-skl3iop6zsaq","d3ntnw1zu8-skl3iop6zsaq","Amfroipret (Nord)","Lameries | Amfroipret","arrondissement : 591 | canton : Bavay",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59006","POINT(752600 7020400)","http://id.insee.fr/geo/commune/59006 | http://data.ign.fr/id/geofla/commune/59006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59006","Preux-au-Sart (Nord) [d3ntob84di-q4spczdolnqb] | Gommegnies (Nord) [d3nto5vr3f-bjsjjdncfu7v] | Locquignol (Nord) [d3nto9j2ym--vr5qscakyy6v] | Bermeries (Nord) [d3ntnwo69s-148l1gkzvcara]"
"place/FRAN_RI_005-d3ntnw2viz-qe90z2q7pjkb","d3ntnw2viz-qe90z2q7pjkb","Anhiers (Nord)","Anhiers","arrondissement : 593 | canton : Douai-Nord",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59007","POINT(711100 7034300)","http://id.insee.fr/geo/commune/59007 | http://data.ign.fr/id/geofla/commune/59007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59007","Râches (Nord) [d3ntobnwl8-1wjxhwgocmh5] | Douai (Nord) [d3ntnxrv7s-ktw7y5o4i09x] | Flines-lez-Raches (Nord) [d3ntnyexju--1m3j94p0zc1zh] | Lallaing (Nord) [d3nto8k9p5--q4r2xb1gswu0]"
"place/FRAN_RI_005-d3ntnw3760--1hq7yrasb2di7","d3ntnw3760--1hq7yrasb2di7","Aniche (Nord)","Marchipont | Aniche","arrondissement : 593 | canton : Douai-Sud",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59008","POINT(717900 7025800)","http://id.insee.fr/geo/commune/59008 | http://data.ign.fr/id/geofla/commune/59008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59008","Emerchicourt (Nord) [d3ntnxwplq--bp263seidizh] | Abscon (Nord) [d3ntnw0s2x-16oyr4ci5tt3i] | Somain (Nord) [d3ntoqdmph--nfpw4coggg0r] | Auberchicourt (Nord) [d3ntnw8c48-1phh5p8xkr7x0] | Bruille-lez-Marchiennes (Nord) [d3ntnx5lzb--1cjdbn721iqbv]"
"place/FRAN_RI_005-d3ntnw3t5j-hw2xefg3ofj5","d3ntnw3t5j-hw2xefg3ofj5","Anneux (Nord)","Offies | Anneux","arrondissement : 592 | canton : Marcoing",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59010","POINT(708900 7006200)","http://id.insee.fr/geo/commune/59010 | http://data.ign.fr/id/geofla/commune/59010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59010","Cantaing-sur-Escaut (Nord) [d3ntnx9v11--1tvh2sdppubf3] | Fontaine-Notre-Dame (Nord) [d3ntnyggio-11x0tk3o4h9zf] | Graincourt-lès-Havrincourt (Pas-de-Calais) [d3ntpad8fl--nuqn7us6azja] | Bourlon (Pas-de-Calais) [d3ntp83m54--1ia8izigxmg5v]"
"place/FRAN_RI_005-d3ntnw43xk--1iedli1jj65jd","d3ntnw43xk--1iedli1jj65jd","Annoeullin (Nord)","Ostregnies | Don | Annoeullin","arrondissement : 595 | canton : Seclin-Sud",,"Nord (Nord-Pas-de-Calais, département) [d3ntb8eunk--t1uxigkbqayp]","59011","POINT(695200 7048000)","http://id.insee.fr/geo/commune/59011 | http://data.ign.fr/id/geofla/commune/59011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/59011","Sainghin-en-Weppes (Nord) [d3ntoptp3z-1mgd5b30d7f9i] | Don (Nord) [d3ntorg263-alct12i5wmiy] | Provin (Nord) [d3ntob9cck--tv6noy8ltojk] | Allennes-les-Marais (Nord) [d3ntnw1oug-1k059ubf1eke3] | Bauvin (Nord) [d3ntnwi2m7-id8cikeymjze] | Carvin (Pas-de-Calais) [d3ntp8lbju--1oqokadj87sex] | Carnin (Nord) [d3ntnxca44--yz6qyenmxhyd]"
