"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntpm32td-1hdsepuu5d3vk","d3ntpm32td-1hdsepuu5d3vk","Aast (Pyrénées-Atlantiques)","Abeuze | Aast","arrondissement : 643 | canton : Montaner",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64001","POINT(449100 6248200)","http://id.insee.fr/geo/commune/64001 | http://data.ign.fr/id/geofla/commune/64001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64001","Saubole (Pyrénées-Atlantiques) [d3ntprbbcy-q9xa9d88z8mu] | Ger (Pyrénées-Atlantiques) [d3ntpohkcv-khcxwgngzpj7] | Ponson-Dessus (Pyrénées-Atlantiques) [d3ntpqpt2j-1rmqvp2bwz1ca] | Gardères (Hautes-Pyrénées) [d3ntptv2ld--izorwpkumrr9] | Séron (Hautes-Pyrénées) [d3ntpwatu0-1vgglhe6vus5z]"
"place/FRAN_RI_005-d3ntpm3e0w-1uv102vktokp3","d3ntpm3e0w-1uv102vktokp3","Abère (Pyrénées-Atlantiques)","Abeuse | Abère | Abense-de-Bas","arrondissement : 643 | canton : Morlaàs",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64002","POINT(442600 6259600)","http://id.insee.fr/geo/commune/64002 | http://data.ign.fr/id/geofla/commune/64002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64002","Monassut-Audiracq (Pyrénées-Atlantiques) [d3ntpq3ake-1c7lwict4t8mi] | Baleix (Pyrénées-Atlantiques) [d3ntpmz3eu-ufjeunt1pl74] | Saint-Laurent-Bretagne (Pyrénées-Atlantiques) [d3ntpr1wa9--16krnxor5aguf] | Gerderest (Pyrénées-Atlantiques) [d3ntpohv4v--1qls0emugp7lc] | Lespourcy (Pyrénées-Atlantiques) [d3ntppkfrp--fgv8xhqviwii] | Anoye (Pyrénées-Atlantiques) [d3ntpmcfqh-82fwwdlrvl9b]"
"place/FRAN_RI_005-d3ntpm3osw-cxf03998n80","d3ntpm3osw-cxf03998n80","Abidos (Pyrénées-Atlantiques)","Abidos | Abes","arrondissement : 643 | canton : Lagor",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64003","POINT(406300 6262200)","http://id.insee.fr/geo/commune/64003 | http://data.ign.fr/id/geofla/commune/64003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64003","Mont (Pyrénées-Atlantiques) [d3ntpq61aj-4sv4qtr0vefh] | Os-Marsillon (Pyrénées-Atlantiques) [d3ntpqhjds--144sxddrfak7w] | Lacq (Pyrénées-Atlantiques) [d3ntpp4vj3--1wxfjc31rnf24] | Lagor (Pyrénées-Atlantiques) [d3ntpp56b4--1mixccx1vm41q]"
"place/FRAN_RI_005-d3ntpm3zkx-18kcyw7glqrar","d3ntpm3zkx-18kcyw7glqrar","Abitain (Pyrénées-Atlantiques)","Abitain","arrondissement : 642 | canton : Sauveterre-de-Béarn",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64004","POINT(376900 6266000)","http://id.insee.fr/geo/commune/64004 | http://data.ign.fr/id/geofla/commune/64004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64004","Escos (Pyrénées-Atlantiques) [d3ntpo5mqw-xso4xul7n9g0] | Ilharre (Pyrénées-Atlantiques) [d3ntposrgc-9ngwnwjxvjd8] | Labastide-Villefranche (Pyrénées-Atlantiques) [d3ntpp1jw8--lximtlww91vj] | Oraàs (Pyrénées-Atlantiques) [d3ntpqf4if-p4vmqu7yfvli] | Athos-Aspis (Pyrénées-Atlantiques) [d3ntpmtch4--zdh9c68ugr72] | Arbouet-Sussaute (Pyrénées-Atlantiques) [d3ntpmek9b--av8t5bmbr6p0] | Autevielle-Saint-Martin-Bideren (Pyrénées-Atlantiques) [d3ntpmx9vr--1a84u1rt1pf41]"
"place/FRAN_RI_005-d3ntpm4acx--138jfjjg3kbj6","d3ntpm4acx--138jfjjg3kbj6","Abos (Pyrénées-Atlantiques)","Alcielle-Bascassans | Abos","arrondissement : 642 | canton : Monein","1er janvier 2017 : Abos passe de l'arrondissement d'Oloron-Sainte-Marie à l'arrondissement de Pau.","Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64005","POINT(411100 6257500)","http://id.insee.fr/geo/commune/64005 | http://data.ign.fr/id/geofla/commune/64005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64005","Bésingrand (Pyrénées-Atlantiques) [d3ntpn9nnq-1inqg8hlzcw2h] | Tarsacq (Pyrénées-Atlantiques) [d3ntprkzx4-1ey2zrmwvbuwh] | Parbayse (Pyrénées-Atlantiques) [d3ntpqlh06-ypq49tfy5g5d] | Pardies (Pyrénées-Atlantiques) [d3ntpqlyoi-1cabqk77usqsn] | Arbus (Pyrénées-Atlantiques) [d3ntpmev93-2we0ma3xftno] | Labastide-Cézéracq (Pyrénées-Atlantiques) [d3ntpp0n4o--hx4wszznxpai]"
"place/FRAN_RI_005-d3ntpm4lcp--1v240bjnomojg","d3ntpm4lcp--1v240bjnomojg","Accous (Pyrénées-Atlantiques)","Angos | Acous | Accous","arrondissement : 642 | canton : Accous",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64006","POINT(406100 6214900)","http://id.insee.fr/geo/commune/64006 | http://data.ign.fr/id/geofla/commune/64006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64006","Lées-Athas (Pyrénées-Atlantiques) [d3ntppf62s--1hkjrxdaxdv9u] | Aydius (Pyrénées-Atlantiques) [d3ntpmxwat--ogtv2z6cks4m] | Borce (Pyrénées-Atlantiques) [d3ntpng18a--1f43njq861n9a] | Cette-Eygun (Pyrénées-Atlantiques) [d3ntpnyzh5-awgidtqlz0x6] | Lescun (Pyrénées-Atlantiques) [d3ntppjrmk-14txty3jzkd8n] | Bedous (Pyrénées-Atlantiques) [d3ntpn4fh5-13w9qvvcgnryj] | Laruns (Pyrénées-Atlantiques) [d3ntppbj0m-1g7i9md7fljrc]"
"place/FRAN_RI_005-d3ntpm4wcg--178wd7zr6b1n8","d3ntpm4wcg--178wd7zr6b1n8","Agnos (Pyrénées-Atlantiques)","Arhan | Agnos","arrondissement : 642 | canton : Oloron-Sainte-Marie-Ouest","1er février 1973 : Agnos est rattachée à Gurmençon (fusion simple) qui devient Val-du-Gave-d'Aspe.Gurmençon devient Val-du-Gave-d'Aspe suite à sa fusion avec Agnos. 1er janvier 1983 : Agnos est rétablie.Val-du-Gave-d'Aspe devient Gurmençon suite au rétablissement d'Agnos.","Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64007","POINT(405500 6236000)","http://id.insee.fr/geo/commune/64007 | http://data.ign.fr/id/geofla/commune/64007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64007","Bidos (Pyrénées-Atlantiques) [d3ntpnczxw--1beban2vnjfd] | Gurmençon (Pyrénées-Atlantiques) [d3ntpom3bj-aawypxp9hi16] | Féas (Pyrénées-Atlantiques) [d3ntpod16f--11g4pilwb4yau] | Oloron-Sainte-Marie (Pyrénées-Atlantiques) [d3ntpqetaw--v696kq4zuf4l] | Asasp-Arros (Pyrénées-Atlantiques) [d3ntpmo5su--1enwp4zfjp1er]"
"place/FRAN_RI_005-d3ntpm57c8-6qw4hv39ps02","d3ntpm57c8-6qw4hv39ps02","Ahaxe-Alciette-Bascassan (Pyrénées-Atlantiques)","Estérençuby | Armau | Alciette-Bascassan | Ahaxe-Alciette-Bascassan | Ahaxe","arrondissement : 641 | canton : Saint-Jean-Pied-de-Port",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64008","POINT(361100 6236800)","http://id.insee.fr/geo/commune/64008 | http://data.ign.fr/id/geofla/commune/64008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64008","Bussunarits-Sarrasquette (Pyrénées-Atlantiques) [d3ntpnmoxk--16u93lvvkdnnb] | Saint-Jean-le-Vieux (Pyrénées-Atlantiques) [d3ntpr0ob6-aictkk2dw103] | Aincille (Pyrénées-Atlantiques) [d3ntpm6pg0-xhhi7xnvi54s] | Estérençuby (Pyrénées-Atlantiques) [d3ntpoabj3-15qodr9eeqj77] | Lecumberry (Pyrénées-Atlantiques) [d3ntppe93h--1brldpd5e4kfj]"
"place/FRAN_RI_005-d3ntpm5ibz-1h297icjj7fvw","d3ntpm5ibz-1h297icjj7fvw","Ahetze (Pyrénées-Atlantiques)","Arraziguet | Ahetze","arrondissement : 641 | canton : Ustaritz",,"Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64009","POINT(329700 6267000)","http://id.insee.fr/geo/commune/64009 | http://data.ign.fr/id/geofla/commune/64009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64009","Saint-Pée-sur-Nivelle (Pyrénées-Atlantiques) [d3ntpr7ell--yoq8tb9aki3d] | Arbonne (Pyrénées-Atlantiques) [d3ntpme99k--1la827pit8zwv] | Bidart (Pyrénées-Atlantiques) [d3ntpncp5w-g677qtyveni8] | Saint-Jean-de-Luz (Pyrénées-Atlantiques) [d3ntpr0dbf-z4oaeefp2402] | Arcangues (Pyrénées-Atlantiques) [d3ntpmf613-1nyn3c8s4jdbl]"
"place/FRAN_RI_005-d3ntpm6dsz-1m3sz1s16o84s","d3ntpm6dsz-1m3sz1s16o84s","Aïcirits-Camou-Suhast (Pyrénées-Atlantiques)","Suhast | Camou-Mixe-Suhast | Arrive | Aïcirits-Camou-Suhast | Aïcirits","arrondissement : 641 | canton : Saint-Palais","19 novembre 1984 : Aïcirits devient Aïcirits-Camou-Suhast.","Pyrénées-Atlantiques (Aquitaine, département) [d3ntb8jnyq-1hio8y205xf6b]","64010","POINT(373600 6256900)","http://id.insee.fr/geo/commune/64010 | http://data.ign.fr/id/geofla/commune/64010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/64010","Saint-Palais (Pyrénées-Atlantiques) [d3ntpr6sm2-bi2t697wrwmz] | Gabat (Pyrénées-Atlantiques) [d3ntpodxxz--a2b0wgrynif9] | Arbérats-Sillègue (Pyrénées-Atlantiques) [d3ntpmdy9s--16bh09ht1o0im] | Arbouet-Sussaute (Pyrénées-Atlantiques) [d3ntpmek9b--av8t5bmbr6p0] | Amendeuix-Oneix (Pyrénées-Atlantiques) [d3ntpm8t3u-1ifhh4g5o6wse] | Béhasque-Lapiste (Pyrénées-Atlantiques) [d3ntpn51go--31vgosv0lpsh]"
