"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntcruo33-gmjpxgc3neak","d3ntcruo33-gmjpxgc3neak","Abbécourt (Aisne)","Aiguisy | Abbécourt","arrondissement : 22 | canton : Chauny",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02001","POINT(712900 6944000)","http://id.insee.fr/geo/commune/02001 | http://data.ign.fr/id/geofla/commune/02001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02001","Bichancourt (Aisne) [d3ntcstmis--9855l8u9bqsx] | Ognes (Aisne) [d3ntcy2tk0-1wrau9y3h9krk] | Marest-Dampcourt (Aisne) [d3ntcwwdo4--xr2rk4abq4ws] | Neuflieux (Aisne) [d3ntcxufk1--nf1dpuu4tdcz] | Manicamp (Aisne) [d3ntcwu51t--o0z9xznnocxi] | Chauny (Aisne) [d3ntctqw65-ha8c67gukq1x]"
"place/FRAN_RI_005-d3ntcruzxw-grc7y8pwhlbs","d3ntcruzxw-grc7y8pwhlbs","Achery (Aisne)","Aiguizy | Achery","arrondissement : 22 | canton : La Fère",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02002","POINT(728100 6954800)","http://id.insee.fr/geo/commune/02002 | http://data.ign.fr/id/geofla/commune/02002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02002","La Fère (Aisne) [d3ntcv742c-2f6s86om6hm5] | Anguilcourt-le-Sart (Aisne) [d3ntcs0zi1-1or1stf256j1u] | Travecy (Aisne) [d3ntczydhx--dzs05exoalxx] | Mayot (Aisne) [d3ntcx10q8--iyzb5iotj2sq] | Danizy (Aisne) [d3ntcuo8em-151ejggbxcm8f]"
"place/FRAN_RI_005-d3ntcrvbd6-1na7gg80m2xp2","d3ntcrvbd6-1na7gg80m2xp2","Acy (Aisne)","Ailles | Acy","arrondissement : 24 | canton : Braine",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02003","POINT(730000 6916200)","http://id.insee.fr/geo/commune/02003 | http://data.ign.fr/id/geofla/commune/02003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02003","Ambrief (Aisne) [d3ntcry71t--1bhnsjwzsj9fy] | Missy-sur-Aisne (Aisne) [d3ntcx64te--jv57p6ttqsay] | Rozières-sur-Crise (Aisne) [d3ntcz4zyo--cczxqmxh4f6h] | Sermoise (Aisne) [d3ntczmwx0--z89g3vxgxdx5] | Ciry-Salsogne (Aisne) [d3ntctykqe-1irao07ux0yo2] | Billy-sur-Aisne (Aisne) [d3ntcsul0f--iceg8rn7mw05] | Venizel (Aisne) [d3ntd0g3zh-1k5eivm787mvp] | Bucy-le-Long (Aisne) [d3ntctanse--1ocf7l7v1h5i7] | Chacrise (Aisne) [d3ntctj50r--14qy54hy9zf29] | Serches (Aisne) [d3ntczlxkc-1nevbmz977v38]"
"place/FRAN_RI_005-d3ntcrvn08-dmuoj6ef6jvg","d3ntcrvn08-dmuoj6ef6jvg","Agnicourt-et-Séchelles (Aisne)","Audigny-les-Fermes | Andigny-les-Fermes | Agnicourt-et-Séchelles","arrondissement : 22 | canton : Marle",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02004","POINT(768700 6957800)","http://id.insee.fr/geo/commune/02004 | http://data.ign.fr/id/geofla/commune/02004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02004","Vigneux-Hocquet (Aisne) [d3ntd0o6rw-1kvk89rcdfad1] | Chaourse (Aisne) [d3ntctm32r--9mq2awakwx11] | Montigny-le-Franc (Aisne) [d3ntcxi6qk-1inj2w33h0iw1] | Tavaux-et-Pontséricourt (Aisne) [d3ntczv5yh--7e9sxg9e58e6]"
"place/FRAN_RI_005-d3ntcrvyna-1abtpk4sesgu2","d3ntcrvyna-1abtpk4sesgu2","Aguilcourt (Aisne)","Auffrique-et-Nogent | Aguilcourt","arrondissement : 22 | canton : Neufchâtel-sur-Aisne",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02005","POINT(770200 6923300)","http://id.insee.fr/geo/commune/02005 | http://data.ign.fr/id/geofla/commune/02005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02005","Cormicy (Marne) [d3ntkowmx2-j6ibbqyt1932] | Berméricourt (Marne) [d3ntkngzab--b46c4zx6t61u] | Variscourt (Aisne) [d3ntd07ooy-14bx7a3ksdsmk] | Condé-sur-Suippe (Aisne) [d3ntcu644f-10mih94cnzehp] | Bertricourt (Aisne) [d3ntcspr9q--ie4vg0fprnpk] | Orainville (Aisne) [d3ntcy65me-1j9brne8ug1t]"
"place/FRAN_RI_005-d3ntcrwa2k-f3beypmu0atx","d3ntcrwa2k-f3beypmu0atx","Aisonville-et-Bernoville (Aisne)","Beaulne-et-Chivy | Baulne-et-Chivy | Aisonville-et-Bernoville","arrondissement : 25 | canton : Guise",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02006","POINT(737400 6981800)","http://id.insee.fr/geo/commune/02006 | http://data.ign.fr/id/geofla/commune/02006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02006","Seboncourt (Aisne) [d3ntczivex-1o9e1ms44d9oi] | Etaves-et-Bocquiaux (Aisne) [d3ntcv38lj--bzc15njvf7rm] | Montigny-en-Arrouaise (Aisne) [d3ntcxhjvz-y42ebi3omu97] | Grougis (Aisne) [d3ntcvtyn1-1v732v9g74m70] | Vadencourt (Aisne) [d3ntd06dx0-3etgkb2kxqa6] | Noyales (Aisne) [d3ntcy1v2d-1f2m5rrblopzr]"
"place/FRAN_RI_005-d3ntcrwlhu--1ux608afa16tw","d3ntcrwlhu--1ux608afa16tw","Aizelles (Aisne)","Bertaignemont | Aizelles | Aizelle","arrondissement : 22 | canton : Craonne",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02007","POINT(758800 6932500)","http://id.insee.fr/geo/commune/02007 | http://data.ign.fr/id/geofla/commune/02007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02007","Aubigny-en-Laonnois (Aisne) [d3ntcs79eo--1s4pfy14vli7x] | Berrieux (Aisne) [d3ntcsohcu--111ekr1142bmv] | Saint-Thomas (Aisne) [d3ntczgbl3--l7ofuxklci0j] | Corbeny (Aisne) [d3ntcu81qy--evjtxawujbqq]"
"place/FRAN_RI_005-d3ntcrwwx5--lfmt5n46mwdo","d3ntcrwwx5--lfmt5n46mwdo","Aizy-Jouy (Aisne)","Jouy | Bézu-les-Fèves | Aizy-Jouy | Aizy","arrondissement : 24 | canton : Vailly-sur-Aisne","25 février 1971 : Aizy devient Aizy-Jouy suite à sa fusion avec Jouy.Jouy est rattachée à Aizy (fusion simple) qui devient Aizy-Jouy.","Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02008","POINT(737400 6926200)","http://id.insee.fr/geo/commune/02008 | http://data.ign.fr/id/geofla/commune/02008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02008","Chavignon (Aisne) [d3ntctr7do-1lc26lwn78yjf] | Celles-sur-Aisne (Aisne) [d3ntcth6qy--fferdc4p29v7] | Ostel (Aisne) [d3ntcyabfp--1qqbhsxwmlcm3] | Pargny-Filain (Aisne) [d3ntcyf1ap--qm330scir47x] | Vaudesson (Aisne) [d3ntd0aklc-1j5xrp9hiw3ms] | Filain (Aisne) [d3ntcva9ny-197q4ewiihtp8] | Vailly-sur-Aisne (Aisne) [d3ntd06pzk--1nckpp0fqm803] | Sancy-les-Cheminots (Aisne) [d3ntczh36e-e1aqwa6o4ytx]"
"place/FRAN_RI_005-d3ntcrx8ry-lpdpf543oic4","d3ntcrx8ry-lpdpf543oic4","Alaincourt (Aisne)","Bohéries | Alaincourt","arrondissement : 23 | canton : Moÿ-de-l'Aisne",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02009","POINT(727000 6962900)","http://id.insee.fr/geo/commune/02009 | http://data.ign.fr/id/geofla/commune/02009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02009","Cerizy (Aisne) [d3ntcthie0--18kw2cunnkwwh] | Séry-lès-Mézières (Aisne) [d3ntcznw9o-926641aeimu8] | Moÿ-de-l'Aisne (Aisne) [d3ntcxqllk--12oqwb858lhfq] | Brissy-Hamégicourt (Aisne) [d3ntct7qdp-vneytij93h8d] | Urvillers (Aisne) [d3ntd061uf--1c7ihk2pe7b6c] | Berthenicourt (Aisne) [d3ntcspfug-3avg2uunoigu]"
"place/FRAN_RI_005-d3ntcrxk78-1s9lr6rd88tzm","d3ntcrxk78-1s9lr6rd88tzm","Allemant (Aisne)","Breuil | Allemant","arrondissement : 24 | canton : Vailly-sur-Aisne",,"Aisne (Picardie, département) [d3ntb70r2g--1uw0k9ewfsj4r]","02010","POINT(732900 6929100)","http://id.insee.fr/geo/commune/02010 | http://data.ign.fr/id/geofla/commune/02010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/02010","Vauxaillon (Aisne) [d3ntd0b7fx-1nk6kixzccj5s] | Nanteuil-la-Fosse (Aisne) [d3ntcxs7ss--1g9uqchx5wwka] | Pinon (Aisne) [d3ntcyjtyk-1ujwa1cunmo6u] | Vaudesson (Aisne) [d3ntd0aklc-1j5xrp9hiw3ms] | Laffaux (Aisne) [d3ntcw85at--19ultpavsj68h] | Sancy-les-Cheminots (Aisne) [d3ntczh36e-e1aqwa6o4ytx]"
