"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntdh3shg-sxn0nytvjisz","d3ntdh3shg-sxn0nytvjisz","Acy-Romance (Ardennes)","Acy-Romance","arrondissement : 82 | canton : Rethel","9 avril 1962 : Acy devient Acy-Romance.","Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08001","POINT(797200 6934300)","http://id.insee.fr/geo/commune/08001 | http://data.ign.fr/id/geofla/commune/08001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08001","Nanteuil-sur-Aisne (Ardennes) [d3ntdkbj19-gtedq27bv0gx] | Sault-lès-Rethel (Ardennes) [d3ntdlcmfb-1g43fazbjgsq2] | Rethel (Ardennes) [d3ntdkv4zp-l4ra7wg5hpme] | Tagnon (Ardennes) [d3ntdlpfxs-mhrbpdg6xkt1] | Avançon (Ardennes) [d3ntdhkwc6--n1thfqdwbqan] | Barby (Ardennes) [d3ntdhookl-wmjaqzqgmi3p]"
"place/FRAN_RI_005-d3ntdh45ul--yoxusxq3aw5d","d3ntdh45ul--yoxusxq3aw5d","Aiglemont (Ardennes)","Beaurepaire | Aiglemont","arrondissement : 81 | canton : Charleville-Centre",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08003","POINT(827200 6966100)","http://id.insee.fr/geo/commune/08003 | http://data.ign.fr/id/geofla/commune/08003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08003","Neufmanil (Ardennes) [d3ntdkcuw0--lyofm5iestwz] | Charleville-Mézières (Ardennes) [d3ntdi6ukv-mjl8brd7geo8] | Nouzonville (Ardennes) [d3ntdkhck3--1tcj66s5m7dj4] | La Grandville (Ardennes) [d3ntdj8ah1--1tyx1cznoy0xr] | Montcy-Notre-Dame (Ardennes) [d3ntdk6l74--wibsek98oyhu]"
"place/FRAN_RI_005-d3ntdh4h24-256lx9crvxyi","d3ntdh4h24-256lx9crvxyi","Aire (Ardennes)","Aire","arrondissement : 82 | canton : Asfeld",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08004","POINT(784200 6931900)","http://id.insee.fr/geo/commune/08004 | http://data.ign.fr/id/geofla/commune/08004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08004","Blanzy-la-Salonnaise (Ardennes) [d3ntdhuy9g-wtrc1n0b5g6r] | Asfeld (Ardennes) [d3ntdhffqx--1idgb5v2073yz] | Balham (Ardennes) [d3ntdhms8m--ssgkvvbsct03] | Saint-Loup-en-Champagne (Ardennes) [d3ntdl55mf--1uadw0o07kewp] | Roizy (Ardennes) [d3ntdkyalb--1w428tfcrrvex]"
"place/FRAN_RI_005-d3ntdh4s9n-1j1tz6szz5m15","d3ntdh4s9n-1j1tz6szz5m15","Alincourt (Ardennes)","Bogny | Alincourt","arrondissement : 82 | canton : Juniville",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08005","POINT(797600 6923500)","http://id.insee.fr/geo/commune/08005 | http://data.ign.fr/id/geofla/commune/08005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08005","Neuflize (Ardennes) [d3ntdkc50s-hwrwjmfmayoj] | Juniville (Ardennes) [d3ntdjkwvf-167ix7nerov7y] | Ménil-Lépinois (Ardennes) [d3ntdk2sqy-74pndc60bfs9] | Perthes (Ardennes) [d3ntdkln44--1meirxkp4keuu]"
"place/FRAN_RI_005-d3ntdh53ox-1pstaz470hu3f","d3ntdh53ox-1pstaz470hu3f","Alland'Huy-et-Sausseuil (Ardennes)","Sausseuil | Alland'Huy-et-Sausseuil | Alland'Huy","arrondissement : 84 | canton : Attigny",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08006","POINT(812700 6935900)","http://id.insee.fr/geo/commune/08006 | http://data.ign.fr/id/geofla/commune/08006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08006","Givry (Ardennes) [d3ntdj5sda--icbzoznyttjs] | Charbogne (Ardennes) [d3ntdi685t--1v7mvf9n1h5wj] | Ecordal (Ardennes) [d3ntdirheb-5341k3u5sb4a] | Amagne (Ardennes) [d3ntdh5qbq--99c0fx07kywh] | Sorcy-Bauthémont (Ardennes) [d3ntdlly9m--i7mmkm4zfbwm]"
"place/FRAN_RI_005-d3ntdh5qbq--99c0fx07kywh","d3ntdh5qbq--99c0fx07kywh","Amagne (Ardennes)","Cesse | Amagne","arrondissement : 82 | canton : Rethel",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08008","POINT(808700 6936300)","http://id.insee.fr/geo/commune/08008 | http://data.ign.fr/id/geofla/commune/08008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08008","Lucquy (Ardennes) [d3ntdjvd0v--1gpy1n83pwofg] | Faux (Ardennes) [d3ntdiw7ot--1rkmc6uf55i99] | Givry (Ardennes) [d3ntdj5sda--icbzoznyttjs] | Alland'Huy-et-Sausseuil (Ardennes) [d3ntdh53ox-1pstaz470hu3f] | Coucy (Ardennes) [d3ntdifaaw-1nzl6oc2d9a9m] | Sorcy-Bauthémont (Ardennes) [d3ntdlly9m--i7mmkm4zfbwm] | Ambly-Fleury (Ardennes) [d3ntdh6cyk--1x56trito7rad]"
"place/FRAN_RI_005-d3ntdh61j9-rksgaa2nlv7e","d3ntdh61j9-rksgaa2nlv7e","Amblimont (Ardennes)","Charbeaux | Amblimont","arrondissement : 83 | canton : Mouzon",,,"08009","POINT(849000 6949600)","http://id.insee.fr/geo/commune/08009 | http://data.ign.fr/id/geofla/commune/08009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08009",
"place/FRAN_RI_005-d3ntdh6cyk--1x56trito7rad","d3ntdh6cyk--1x56trito7rad","Ambly-Fleury (Ardennes)","Fleury-et-Montmarin | Ambly-Fleury | Ambly","arrondissement : 82 | canton : Rethel",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08010","POINT(807500 6932900)","http://id.insee.fr/geo/commune/08010 | http://data.ign.fr/id/geofla/commune/08010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08010","Givry (Ardennes) [d3ntdj5sda--icbzoznyttjs] | Mont-Laurent (Ardennes) [d3ntdk94do--etbigk72tvx4] | Seuil (Ardennes) [d3ntdli4iw-zltnk81bzqa] | Amagne (Ardennes) [d3ntdh5qbq--99c0fx07kywh] | Coucy (Ardennes) [d3ntdifaaw-1nzl6oc2d9a9m]"
"place/FRAN_RI_005-d3ntdh6odu--1qe7hz7mmvj84","d3ntdh6odu--1qe7hz7mmvj84","Anchamps (Ardennes)","Anchamps | Amchamps","arrondissement : 81 | canton : Revin",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08011","POINT(820300 6982700)","http://id.insee.fr/geo/commune/08011 | http://data.ign.fr/id/geofla/commune/08011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08011","Les Mazures (Ardennes) [d3ntdk2593--121sk8mvgh96h] | Revin (Ardennes) [d3ntdkwnyj-jo8lsnju8smn]"
"place/FRAN_RI_005-d3ntdh6zld-1gugttj4o3ezf","d3ntdh6zld-1gugttj4o3ezf","Angecourt (Ardennes)","Chevrières | Angecourt","arrondissement : 83 | canton : Raucourt-et-Flaba",,"Ardennes (Champagne-Ardenne, département) [d3ntb74erw--zzvf2h1n9aip]","08013","POINT(843000 6950100)","http://id.insee.fr/geo/commune/08013 | http://data.ign.fr/id/geofla/commune/08013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/08013","Haraucourt (Ardennes) [d3ntdjc226--1trnh3jtlms4f] | Remilly-Aillicourt (Ardennes) [d3ntdktvak-19bu2mrq8qzyz] | Thelonne (Ardennes) [d3ntdlsty1-utmptzowqe2c]"
