"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntsjj3zu-4qtm00kymhr0","d3ntsjj3zu-4qtm00kymhr0","Allouville-Bellefosse (Seine-Maritime)","Allouville-Bellefosse | Allouville","arrondissement : 763 | canton : Yvetot",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76001","POINT(532000 6946500)","http://id.insee.fr/geo/commune/76001 | http://data.ign.fr/id/geofla/commune/76001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76001","Trouville (Seine-Maritime) [d3ntst1h1h--rdvhcmp4a86a] | Saint-Aubin-de-Crétot (Seine-Maritime) [d3ntspu8ds--11z87sdaj0c0w] | Alvimare (Seine-Maritime) [d3ntsjjezm-1iqm3pvfenbea] | Ecretteville-lès-Baons (Seine-Maritime) [d3ntsm3euf-u7p288hkjca6] | Bois-Himont (Seine-Maritime) [d3ntsksmgo-2lgoqmf8nvrk] | Valliquerville (Seine-Maritime) [d3ntst2dl9-78ab3u61fb2v]"
"place/FRAN_RI_005-d3ntsjjezm-1iqm3pvfenbea","d3ntsjjezm-1iqm3pvfenbea","Alvimare (Seine-Maritime)","Alvimarre | Alvimare | Alliquerville","arrondissement : 762 | canton : Fauville-en-Caux",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76002","POINT(528700 6947700)","http://id.insee.fr/geo/commune/76002 | http://data.ign.fr/id/geofla/commune/76002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76002","Cléville (Seine-Maritime) [d3ntslkdsp--g0r2wfsqpqtd] | Foucart (Seine-Maritime) [d3ntsmos6e-kjg5t7gvied5] | Trouville (Seine-Maritime) [d3ntst1h1h--rdvhcmp4a86a] | Allouville-Bellefosse (Seine-Maritime) [d3ntsjj3zu-4qtm00kymhr0] | Ecretteville-lès-Baons (Seine-Maritime) [d3ntsm3euf-u7p288hkjca6]"
"place/FRAN_RI_005-d3ntsjjq75-jvxr7echh7nl","d3ntsjjq75-jvxr7echh7nl","Ambrumesnil (Seine-Maritime)","Ribœuf-et-Saint-Laurent | Ribeuf | Ambrumesnil","arrondissement : 761 | canton : Offranville",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76004","POINT(555600 6975000)","http://id.insee.fr/geo/commune/76004 | http://data.ign.fr/id/geofla/commune/76004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76004","Offranville (Seine-Maritime) [d3ntsp3bfy--r7fhup1eam1t] | Gueures (Seine-Maritime) [d3ntsnatfp--1a10pqgi6hnla] | Ouville-la-Rivière (Seine-Maritime) [d3ntsp6d5v--1bollhfkrg8go] | Saint-Denis-d'Aclon (Seine-Maritime) [d3ntspytpt--18yn0sb1pb776] | Avremesnil (Seine-Maritime) [d3ntsk1ont--1ck8xb0gs718z] | Thil-Manneville (Seine-Maritime) [d3ntsr7wvp-16b8rl6m36bd8]"
"place/FRAN_RI_005-d3ntsjk1eo-1xvq8x77wdzbr","d3ntsjk1eo-1xvq8x77wdzbr","Amfreville-la-Mi-Voie (Seine-Maritime)","Frettemeule | Amfreville-la-Mivoye | Amfreville-la-Mi-Voie","arrondissement : 763 | canton : Boos",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76005","POINT(564200 6924000)","http://id.insee.fr/geo/commune/76005 | http://data.ign.fr/id/geofla/commune/76005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76005","Sotteville-lès-Rouen (Seine-Maritime) [d3ntsr5gi1-7rhqv36pwh0j] | Saint-Etienne-du-Rouvray (Seine-Maritime) [d3ntspzrce-1ohjuste86iwc] | Bonsecours (Seine-Maritime) [d3ntskqg00--19gmtsty0l73y] | Le Mesnil-Esnard (Seine-Maritime) [d3ntsof14t-1be5yxirku9wl] | Belbeuf (Seine-Maritime) [d3ntsk8cd3--1frnxqc7mp5z1]"
"place/FRAN_RI_005-d3ntsjkcm7--1g2zmzp7gs5ze","d3ntsjkcm7--1g2zmzp7gs5ze","Amfreville-les-Champs (Seine-Maritime)","Amfreville-les-Champs | Saint-Victor-la-Campagne | Anfreville","arrondissement : 763 | canton : Doudeville",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76006","POINT(542400 6957500)","http://id.insee.fr/geo/commune/76006 | http://data.ign.fr/id/geofla/commune/76006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76006","Ouville-l'Abbaye (Seine-Maritime) [d3ntsp6263-1ry58oxorpqrs] | Grémonville (Seine-Maritime) [d3ntsn6pzr--8p6fui0vcihq] | Doudeville (Seine-Maritime) [d3ntsm1iih-a9dy2n7ifkyz] | Yvecrique (Seine-Maritime) [d3ntstga4b--g782cw3k8yr8] | Criquetot-sur-Ouville (Seine-Maritime) [d3ntslsr5e-1nluw8y1qgr4p] | Berville (Seine-Maritime) [d3ntskkgfu--4q7sp6gigc31]"
"place/FRAN_RI_005-d3ntsjkntq-tnq9sgpdg45","d3ntsjkntq-tnq9sgpdg45","Anceaumeville (Seine-Maritime)","Yelon | Iclon | Anceaumeville | Anceau-Méville","arrondissement : 763 | canton : Clères",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76007","POINT(559800 6943400)","http://id.insee.fr/geo/commune/76007 | http://data.ign.fr/id/geofla/commune/76007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76007","Clères (Seine-Maritime) [d3ntsljrdn--v5v83rl8gequ] | Montville (Seine-Maritime) [d3ntsoqn3q-21ty5yq9afma] | Sierville (Seine-Maritime) [d3ntsr30rn--r7x5okk5wrob] | Mont-Cauvaire (Seine-Maritime) [d3ntson3ph-if6xu7hnyy8c] | Fresquiennes (Seine-Maritime) [d3ntsmst8y--1qyifb7rqx75w]"
"place/FRAN_RI_005-d3ntsjkz19--1f2bqpms4qe8p","d3ntsjkz19--1f2bqpms4qe8p","Ancourt (Seine-Maritime)","Angreville | Ancourt","arrondissement : 761 | canton : Dieppe-Est",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76008","POINT(569400 6980500)","http://id.insee.fr/geo/commune/76008 | http://data.ign.fr/id/geofla/commune/76008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76008","Grèges (Seine-Maritime) [d3ntsn6es8--1uvw4phdhjjau] | Saint-Martin-en-Campagne (Seine-Maritime) [d3ntsqew2a-1n22u0xgkgr1d] | Bellengreville (Seine-Maritime) [d3ntska2vj-6rcyjgqwfo61] | Martin-Eglise (Seine-Maritime) [d3ntso9bpe--evm7n7v3t4y8] | Sauchay (Seine-Maritime) [d3ntsqumzg--16m74bm0w4ua7] | Arques-la-Bataille (Seine-Maritime) [d3ntsjrnlk-1b3qfj4pvycql] | Saint-Nicolas-d'Aliermont (Seine-Maritime) [d3ntsqhbkw--s4q9wjfn0h3x]"
"place/FRAN_RI_005-d3ntsjla8s-1ve1ysk3mlwdd","d3ntsjla8s-1ve1ysk3mlwdd","Ancourteville-sur-Héricourt (Seine-Maritime)","Ancourteville-sur-Héricourt | Ancourteville","arrondissement : 762 | canton : Ourville-en-Caux","1er janvier 2017 : Ancourteville-sur-Héricourt passe de l'arrondissement du Havre à l'arrondissement de Dieppe.","Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76009","POINT(531300 6957700)","http://id.insee.fr/geo/commune/76009 | http://data.ign.fr/id/geofla/commune/76009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76009","Cliponville (Seine-Maritime) [d3ntslkp08--1sp166cy3c6sl] | Thiouville (Seine-Maritime) [d3ntsr8jar-17bwnvb0gc531] | Héricourt-en-Caux (Seine-Maritime) [d3ntsnkiuw--1ohvpj6kbwafp] | Cleuville (Seine-Maritime) [d3ntslk2df--1tpp2ghcgi0ie]"
"place/FRAN_RI_005-d3ntsjllgb--1na3gvhbtv3lk","d3ntsjllgb--1na3gvhbtv3lk","Ancretiéville-Saint-Victor (Seine-Maritime)","Entretiéville | Auxtot | Anxot | Ancretiéville-Saint-Victor | Ancretiéville","arrondissement : 763 | canton : Yerville",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76010","POINT(554200 6952800)","http://id.insee.fr/geo/commune/76010 | http://data.ign.fr/id/geofla/commune/76010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76010","Ectot-l'Auber (Seine-Maritime) [d3ntsm5qp4--1icugoqlpsvaq] | Saussay (Seine-Maritime) [d3ntsr0w8t-5u7taa316sij] | Gueutteville (Seine-Maritime) [d3ntsnb5ai-2fcupiy8e3xv] | Bertrimont (Seine-Maritime) [d3ntskk58b--1if5s99z9cnr6] | Emanville (Seine-Maritime) [d3ntsm7xt3--1rb765gdscads] | Bourdainville (Seine-Maritime) [d3ntsl26a4-1xdsdfp438i2y] | Val-de-Saâne (Seine-Maritime) [d3ntsjp6km-1p39vff6vo0fy] | Hugleville-en-Caux (Seine-Maritime) [d3ntsnqif1--1gpviv114o5l5]"
"place/FRAN_RI_005-d3ntsjlwvl--psnd6dq48ugn","d3ntsjlwvl--psnd6dq48ugn","Ancretteville-sur-Mer (Seine-Maritime)","Appeville-le-Petit | Ancretteville-sur-Mer","arrondissement : 762 | canton : Valmont",,"Seine-Maritime (Haute-Normandie, département) [d3ntb8svpl-1sgeqirhtkz5g]","76011","POINT(520600 6968300)","http://id.insee.fr/geo/commune/76011 | http://data.ign.fr/id/geofla/commune/76011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/76011","Sassetot-le-Mauconduit (Seine-Maritime) [d3ntsqu0zx--9bmbmkgygg4x] | Saint-Pierre-en-Port (Seine-Maritime) [d3ntsql10f--w0l4jsfk143r] | Ecretteville-sur-Mer (Seine-Maritime) [d3ntsm5e71-1awqx9yreqbng] | Angerville-la-Martel (Seine-Maritime) [d3ntsjnlvp-e43lycpslxc2]"
