"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nthvszi8--i1mfgt6dtr3w","d3nthvszi8--i1mfgt6dtr3w","Abilly (Indre-et-Loire)","Abilly | Abbilly","arrondissement : 373 | canton : Descartes",,"Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37001","POINT(527100 6651400)","http://id.insee.fr/geo/commune/37001 | http://data.ign.fr/id/geofla/commune/37001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37001","Le Grand-Pressigny (Indre-et-Loire) [d3nthx6m2a-16hqn08dv2mbp] | La Guerche (Indre-et-Loire) [d3nthx6ykd--1fob7n4g7r6te] | Descartes (Indre-et-Loire) [d3nthxd76f-pnekifwmo3oe] | Barrou (Indre-et-Loire) [d3nthw2qnh--c46mc5rvlmto] | Neuilly-le-Brignon (Indre-et-Loire) [d3nthykzcl-1lkafm0jkwtgw] | Buxeuil (Vienne) [d3ntw46ozt-125uh5uatz9e9] | Leugny (Vienne) [d3ntw53qo1-1t3jvzr5n33n8] | Saint-Rémy-sur-Creuse (Vienne) [d3ntwierff-1hia0zfbxbae4]"
"place/FRAN_RI_005-d3nthvtb59-san726v7hzlb","d3nthvtb59-san726v7hzlb","Ambillou (Indre-et-Loire)","Ambillou | Ambillon","arrondissement : 372 | canton : Château-la-Vallière","1er janvier 2017 : Ambillou passe de l'arrondissement de Tours à l'arrondissement de Chinon.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37002","POINT(507600 6708700)","http://id.insee.fr/geo/commune/37002 | http://data.ign.fr/id/geofla/commune/37002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37002","Mazières-de-Touraine (Indre-et-Loire) [d3nthy5eog--jqdpor2g2s9h] | Cléré-les-Pins (Indre-et-Loire) [d3nthwp0bg-1e7z5iq2ybd1o] | Sonzay (Indre-et-Loire) [d3nti0id1d-mq20c3h59fco] | Saint-Etienne-de-Chigny (Indre-et-Loire) [d3nthznxck--1oa69aw7kt0z4] | Luynes (Indre-et-Loire) [d3nthxwqza--seeer2zjbm43] | Souvigné (Indre-et-Loire) [d3nti0j2ot-sc53k3jxox6h] | Pernay (Indre-et-Loire) [d3nthyvywg--1uyxts192t07d]"
"place/FRAN_RI_005-d3nthvtn02--1oqhq41r3a8ds","d3nthvtn02--1oqhq41r3a8ds","Amboise (Indre-et-Loire)","Saint-Denis-Hors | Beaumont-lès-Tours | Amboise","arrondissement : 372 | canton : Amboise","1er janvier 2017 : Amboise passe de l'arrondissement de Tours à l'arrondissement de Loches.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37003","POINT(547800 6703100)","http://id.insee.fr/geo/commune/37003 | http://data.ign.fr/id/geofla/commune/37003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37003","Souvigny-de-Touraine (Indre-et-Loire) [d3nti0jg1y--16b39w1k7w836] | Saint-Martin-le-Beau (Indre-et-Loire) [d3nthzuvm3-9q9vi036qoae] | Dierre (Indre-et-Loire) [d3nthwx64j-1ug1pfvvavgcu] | La Croix-en-Touraine (Indre-et-Loire) [d3nthws8px--121nbhrcnmkrr] | Lussault-sur-Loire (Indre-et-Loire) [d3nthxvyiy-1iho1f2qi28kq] | Pocé-sur-Cisse (Indre-et-Loire) [d3nthyycwr-plev6c08m1dc] | Saint-Règle (Indre-et-Loire) [d3nti03j3h--1tvq1ml3jabbg] | Noizay (Indre-et-Loire) [d3nthync2c--us499gb42299] | Civray-de-Touraine (Indre-et-Loire) [d3nthwo6ct--1wbf9n1rk6fnh] | Chargé (Indre-et-Loire) [d3nthwhg2e--1ic8dbm3qo1or] | Nazelles-Négron (Indre-et-Loire) [d3nthyhu6i-1lojcq28vr2qd]"
"place/FRAN_RI_005-d3nthvtyfd--s3s1vavvlfhv","d3nthvtyfd--s3s1vavvlfhv","Anché (Indre-et-Loire)","Anché","arrondissement : 371 | canton : L'Ile-Bouchard",,"Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37004","POINT(496000 6674300)","http://id.insee.fr/geo/commune/37004 | http://data.ign.fr/id/geofla/commune/37004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37004","Rivière (Indre-et-Loire) [d3nthzb5zp-1luu261b8vbj3] | Sazilly (Indre-et-Loire) [d3nti0gjai-86jpb1ok9r53] | Ligré (Indre-et-Loire) [d3nthxov37--1b4x9058fbvqs] | Lémeré (Indre-et-Loire) [d3nthxlphl-1ngsuiibixmim] | Cravant-les-Côteaux (Indre-et-Loire) [d3nthwrlnl-tnsc8eku08jq]"
"place/FRAN_RI_005-d5bdpkdo9t-t2fhdl3ktt2j","d5bdpkdo9t-t2fhdl3ktt2j","Antogny-le-Tillac (Indre-et-Loire)","Antogny-le-Tillac | Antogny","arrondissement : 371 | canton : Sainte-Maure-de-Touraine","6 février 1987 : | Antogny devient Antogny le Tillac.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37005","POINT(515900 6654300)","http://id.insee.fr/geo/commune/37005 | http://data.ign.fr/id/geofla/commune/37005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37005","Marigny-Marmande (Indre-et-Loire) [d3nthy3tzj--1h8jql6lox3l4] | Pussigny (Indre-et-Loire) [d3nthz2aqx--v0hxhmx7qgg8] | Dangé-Saint-Romain (Vienne) [d3ntw4pa3b-o1fvf2zy44oo] | Vellèches (Vienne) [d3ntwit6a3-3q65xbu03e4o] | Les Ormes (Vienne) [d3ntw5m6t1--1zqsgvexj3uy]"
"place/FRAN_RI_005-d3nthvutgt-vdacsk5ihknq","d3nthvutgt-vdacsk5ihknq","Artannes-sur-Indre (Indre-et-Loire)","Artannes-sur-Indre | Artannes","arrondissement : 372 | canton : Montbazon",,"Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37006","POINT(518500 6688600)","http://id.insee.fr/geo/commune/37006 | http://data.ign.fr/id/geofla/commune/37006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37006","Joué-lès-Tours (Indre-et-Loire) [d3nthxjc4l--1m396z67ju2yu] | Thilouze (Indre-et-Loire) [d3nti0mzny--1wym2h0c4sfmr] | Ballan-Miré (Indre-et-Loire) [d3nthw2bcj-1u349al5ridb1] | Pont-de-Ruan (Indre-et-Loire) [d3nthyz5ku--1fpsrqd9ghh92] | Monts (Indre-et-Loire) [d3nthychgy-1r2x9964npwq7] | Druye (Indre-et-Loire) [d3nthwy59f--185b3qkii37bk]"
"place/FRAN_RI_005-d3nthvv4oc--tr4qmu1dwsrs","d3nthvv4oc--tr4qmu1dwsrs","Assay (Indre-et-Loire)","Grazay | Assay","arrondissement : 371 | canton : Richelieu",,"Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37007","POINT(494300 6667300)","http://id.insee.fr/geo/commune/37007 | http://data.ign.fr/id/geofla/commune/37007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37007","Ligré (Indre-et-Loire) [d3nthxov37--1b4x9058fbvqs] | Lémeré (Indre-et-Loire) [d3nthxlphl-1ngsuiibixmim] | Champigny-sur-Veude (Indre-et-Loire) [d3nthwdxj7--ebcs2yhv003p] | Marçay (Indre-et-Loire) [d3nthy0olp-15tj9sahlh5vu] | Pouant (Vienne) [d3ntw5u0z2--1qrtgbv1asrsc] | Ceaux-en-Loudun (Vienne) [d3ntw47arl-urwmxtwaxxh0]"
"place/FRAN_RI_005-d3nthvviwj-o1vrl00c2aw","d3nthvviwj-o1vrl00c2aw","Athée-sur-Cher (Indre-et-Loire)","Chenusson | Athée-sur-Cher | Athé","arrondissement : 372 | canton : Bléré","1er janvier 2017 : Athée-sur-Cher passe de l'arrondissement de Tours à l'arrondissement de Loches.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37008","POINT(542500 6693200)","http://id.insee.fr/geo/commune/37008 | http://data.ign.fr/id/geofla/commune/37008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37008","Saint-Martin-le-Beau (Indre-et-Loire) [d3nthzuvm3-9q9vi036qoae] | Dierre (Indre-et-Loire) [d3nthwx64j-1ug1pfvvavgcu] | Truyes (Indre-et-Loire) [d3nti2cx73-xjspgpr5oi5j] | Bléré (Indre-et-Loire) [d3nthw5pkj--zoc9h8hzloku] | Cigogné (Indre-et-Loire) [d3nthwmvku--co683m0l7dkd] | Azay-sur-Cher (Indre-et-Loire) [d3nthw1nuo-1kw02yggnz278] | Courçay (Indre-et-Loire) [d3nthwqbb6-a11042mqxe0s]"
"place/FRAN_RI_005-d3nthvvvem--1pz9uolqxuq89","d3nthvvvem--1pz9uolqxuq89","Autrèche (Indre-et-Loire)","Autrèche","arrondissement : 372 | canton : Château-Renault","1er janvier 2017 : Autrèche passe de l'arrondissement de Tours à l'arrondissement de Loches.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37009","POINT(549200 6715700)","http://id.insee.fr/geo/commune/37009 | http://data.ign.fr/id/geofla/commune/37009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37009","Dame-Marie-les-Bois (Indre-et-Loire) [d3nthwwrgu--zlux7zmxqql4] | Morand (Indre-et-Loire) [d3nthyfgdz--1m10rjc1rigia] | Saint-Ouen-les-Vignes (Indre-et-Loire) [d3nthzz7of--118er21daqn31] | Neuillé-le-Lierre (Indre-et-Loire) [d3nthyjevf--1ukqt0h3jjenu] | Montreuil-en-Touraine (Indre-et-Loire) [d3nthybp8d-58mqaenljbyd] | Auzouer-en-Touraine (Indre-et-Loire) [d3nthvw6tw-1aj57jdhp0x8x] | Cangey (Indre-et-Loire) [d3nthwaxyw--4axndweu1lyd]"
"place/FRAN_RI_005-d3nthvw6tw-1aj57jdhp0x8x","d3nthvw6tw-1aj57jdhp0x8x","Auzouer-en-Touraine (Indre-et-Loire)","Coullangé | Coulangé | Auzouert | Auzouer-en-Touraine | Auzouer","arrondissement : 372 | canton : Château-Renault","16 novembre 1961 : Auzouer devient Auzouer-en-Touraine. 1er janvier 2017 : Auzouer-en-Touraine passe de l'arrondissement de Tours à l'arrondissement de Loches.","Indre-et-Loire (Centre, département) [d3ntb7z81l--133orriip2258]","37010","POINT(543500 6717800)","http://id.insee.fr/geo/commune/37010 | http://data.ign.fr/id/geofla/commune/37010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/37010","Villedômer (Indre-et-Loire) [d3nti2u7av--1lt1ynp9nsylm] | Morand (Indre-et-Loire) [d3nthyfgdz--1m10rjc1rigia] | Château-Renault (Indre-et-Loire) [d3nthwiinh--zci7gnt8lkzu] | Neuillé-le-Lierre (Indre-et-Loire) [d3nthyjevf--1ukqt0h3jjenu] | Saunay (Indre-et-Loire) [d3nti0er20-1khe76yybji4g] | Autrèche (Indre-et-Loire) [d3nthvvvem--1pz9uolqxuq89]"
