"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nthm0t5p--mcknsu809pn9","d3nthm0t5p--mcknsu809pn9","Argelliers (Hérault)","Le Margnès-d'Anglès | Argelliers","arrondissement : 343 | canton : Aniane","1er novembre 2009 : Argelliers passe de l'arrondissement de Montpellier à l'arrondissement de Lodève.","Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34012","POINT(754300 6288900)","http://id.insee.fr/geo/commune/34012 | http://data.ign.fr/id/geofla/commune/34012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34012","Viols-le-Fort (Hérault) [d3nthpiaur-11t20z9xfzzr8] | Causse-de-la-Selle (Hérault) [d3nthmhj01--hwfu40lrs489] | Saint-Martin-de-Londres (Hérault) [d3nthotmyq-1cqvmztcl0ppc] | Murles (Hérault) [d3nthnugzf-1svpg6yj2qae1] | La Boissière (Hérault) [d3nthm8jvk-17xvfrlxrwn6] | Puéchabon (Hérault) [d3nthoamzt-ap2a0sfv1tsv] | Vailhauquès (Hérault) [d3nthpa6rr-1bjluurq6z8pr] | Montarnaud (Hérault) [d3nthnp5s6-19kmmxfsrbltq] | Viols-en-Laval (Hérault) [d3nthphs3m--11pebeye7rnxi]"
"place/FRAN_RI_005-d3nthm14kz--d43o6ymfjbb0","d3nthm14kz--d43o6ymfjbb0","Aspiran (Hérault)","Aspiran","arrondissement : 342 | canton : Clermont-l'Hérault",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34013","POINT(736300 6274100)","http://id.insee.fr/geo/commune/34013 | http://data.ign.fr/id/geofla/commune/34013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34013","Canet (Hérault) [d3nthme7kw-wen0i0pxbggi] | Fontès (Hérault) [d3nthmx5e8--qg7b956ypc8f] | Péret (Hérault) [d3ntho1n82--dizo0r7kzv4f] | Nébian (Hérault) [d3nthnvfwk-1wi78k5flnf0v] | Adissan (Hérault) [d3nthlx3if-1r54mbtyyr7lu] | Tressan (Hérault) [d3nthp7t6z-1vzpl00lmdg4s] | Lieuran-Cabrières (Hérault) [d3nthna4ig-laiuui37r14n] | Paulhan (Hérault) [d3ntho0hem-1118wq4shl1dx]"
"place/FRAN_RI_005-d3nthm1gft-kdcfi4za2xtx","d3nthm1gft-kdcfi4za2xtx","Assas (Hérault)","Assas","arrondissement : 343 | canton : Castries","1er janvier 2017 : Assas passe de l'arrondissement de Montpellier à l'arrondissement de Lodève.","Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34014","POINT(772400 6289600)","http://id.insee.fr/geo/commune/34014 | http://data.ign.fr/id/geofla/commune/34014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34014","Saint-Mathieu-de-Tréviers (Hérault) [d3nthotye1-e71sn1mbv1yo] | Teyran (Hérault) [d3nthp67us-1hazqcj2pdgn2] | Guzargues (Hérault) [d3nthn2p7w-1e9jtxf2ytevy] | Clapiers (Hérault) [d3nthmnkxj--hzsxjihxoem5] | Saint-Vincent-de-Barbeyrargues (Hérault) [d3nthoz2h6-1t0tugptrc1t5] | Le Triadou (Hérault) [d3nthp85p3-58rohxeg6i9m] | Prades-le-Lez (Hérault) [d3ntho9234-a2htu8a8fe4]"
"place/FRAN_RI_005-d3nthm1rnc-1y2af28i0z9i2","d3nthm1rnc-1y2af28i0z9i2","Assignan (Hérault)","Assignan","arrondissement : 341 | canton : Saint-Chinian",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34015","POINT(690900 6255300)","http://id.insee.fr/geo/commune/34015 | http://data.ign.fr/id/geofla/commune/34015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34015","Saint-Jean-de-Minervois (Hérault) [d3nthos1es-18xjuac6v14sc] | Villespassans (Hérault) [d3nthpgtm0-3pltugkh5b3m] | Bize-Minervois (Aude) [d3ntdvl9ch--b9ggq4r2q12h] | Pardailhan (Hérault) [d3ntho05zb--1ld66bvd62sap] | Babeau-Bouldoux (Hérault) [d3nthm3vb5-swuhi8os622f] | Saint-Chinian (Hérault) [d3nthoixz4--101v7up4qnpog]"
"place/FRAN_RI_005-d3nthm22uv-le0bs7em4pkm","d3nthm22uv-le0bs7em4pkm","Aumelas (Hérault)","Aumelas","arrondissement : 342 | canton : Gignac",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34016","POINT(748300 6278300)","http://id.insee.fr/geo/commune/34016 | http://data.ign.fr/id/geofla/commune/34016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34016","La Boissière (Hérault) [d3nthm8jvk-17xvfrlxrwn6] | Gignac (Hérault) [d3nthn1enp-1s7nm4o5q8nme] | Vendémian (Hérault) [d3nthpcxa5-jsyr2v0vrt1v] | Saint-Bauzille-de-la-Sylve (Hérault) [d3nthohjj9-nt8vxd602c2m] | Plaissan (Hérault) [d3ntho4419-dx8mitgsgs7r] | Montbazin (Hérault) [d3nthnpths--7uodo3nrhssa] | Villeveyrac (Hérault) [d3nthphgw3-1nf1muia16lvf] | Saint-Pargoire (Hérault) [d3nthovo1f-bactkgr4409y] | Saint-Paul-et-Valmalle (Hérault) [d3nthow6d1--jl0bf3tcj10q] | Cournonterral (Hérault) [d3nthmrvhj--1niuxsd5o7ckw]"
"place/FRAN_RI_005-d3nthm2ea5--a8yn0rktjzsg","d3nthm2ea5--a8yn0rktjzsg","Aumes (Hérault)","Aumes","arrondissement : 341 | canton : Montagnac",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34017","POINT(737400 6263000)","http://id.insee.fr/geo/commune/34017 | http://data.ign.fr/id/geofla/commune/34017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34017","Pézenas (Hérault) [d3ntho2axp--1nkzlgdjmhzrj] | Montagnac (Hérault) [d3nthnoucw--1a03gvjp7qicf] | Castelnau-de-Guers (Hérault) [d3nthmg8nl-e6xf8um9rbjp]"
"place/FRAN_RI_005-d3nthm2sib--8wrh11zxs3hy","d3nthm2sib--8wrh11zxs3hy","Autignac (Hérault)","Autignac","arrondissement : 341 | canton : Murviel-lès-Béziers",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34018","POINT(713600 6266600)","http://id.insee.fr/geo/commune/34018 | http://data.ign.fr/id/geofla/commune/34018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34018","Laurens (Hérault) [d3nthn730b-17auo4bsmktn1] | Murviel-lès-Béziers (Hérault) [d3nthnuthi--10g5ak0buu2lx] | Cabrerolles (Hérault) [d3nthmbj84-5fzzt24zv8m2] | Saint-Geniès-de-Fontedit (Hérault) [d3nthoo9e4-jzg3mmxwpkto] | Magalas (Hérault) [d3nthnjtad--ghetzk3myshq]"
"place/FRAN_RI_005-d3nthm37lj--ikb8ksr6xhqz","d3nthm37lj--ikb8ksr6xhqz","Avène (Hérault)","Avène","arrondissement : 342 | canton : Lunas","1er janvier 2017 : Avène passe de l'arrondissement de Lodève à l'arrondissement de Béziers.","Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34019","POINT(707900 6295300)","http://id.insee.fr/geo/commune/34019 | http://data.ign.fr/id/geofla/commune/34019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34019","Tauriac-de-Camarès (Aveyron) [d3nte2x03g--1qf21k1r2udlx] | Joncels (Hérault) [d3nthn3nx9-1atl1ag6pjrj1] | Ceilhes-et-Rocozels (Hérault) [d3nthmlcb8--rv95f42842q8] | Mélagues (Aveyron) [d3nte1fnw3-vfg62ogfiil] | Lunas (Hérault) [d3nthnhvnu-1nso221f6qn75] | Le Bousquet-d'Orb (Hérault) [d3nthm9isp--7g3qyzn66gso] | Graissessac (Hérault) [d3nthn2e84-kluddj9156x] | Camplong (Hérault) [d3nthmdd6q-1i2fpec87aa6h]"
"place/FRAN_RI_005-d3nthm3k3m-kdahihaertrr","d3nthm3k3m-kdahihaertrr","Azillanet (Hérault)","Azillanet","arrondissement : 341 | canton : Olonzac",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34020","POINT(678600 6247200)","http://id.insee.fr/geo/commune/34020 | http://data.ign.fr/id/geofla/commune/34020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34020","Minerve (Hérault) [d3nthnngcj-luar5gfdos6r] | Aigne (Hérault) [d3nthlylm7-t2s0u57kyw3e] | Beaufort (Hérault) [d3nthm5k3i--4jbe8nllzx8y] | Olonzac (Hérault) [d3nthnyseh--23vg8zn9jdwb] | Cesseras (Hérault) [d3nthmmqr4--1eqekal4nhdp2]"
"place/FRAN_RI_005-d3nthm3vb5-swuhi8os622f","d3nthm3vb5-swuhi8os622f","Babeau-Bouldoux (Hérault)","Babeau-Bouldoux","arrondissement : 341 | canton : Saint-Chinian",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34021","POINT(692600 6259600)","http://id.insee.fr/geo/commune/34021 | http://data.ign.fr/id/geofla/commune/34021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34021","Assignan (Hérault) [d3nthm1rnc-1y2af28i0z9i2] | Pardailhan (Hérault) [d3ntho05zb--1ld66bvd62sap] | Ferrières-Poussarou (Hérault) [d3nthmw5m1-jh24nhb2u5zs] | Saint-Chinian (Hérault) [d3nthoixz4--101v7up4qnpog]"
"place/FRAN_RI_005-d3nthm46io-404s9vax8hie","d3nthm46io-404s9vax8hie","Baillargues (Hérault)","Buillargues-et-Colombiers | Baillargues-et-Colombiers | Baillargues","arrondissement : 343 | canton : Castries",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34022","POINT(781700 6285200)","http://id.insee.fr/geo/commune/34022 | http://data.ign.fr/id/geofla/commune/34022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34022","Vendargues (Hérault) [d3nthpcm2m-18pogb8eqpdlv] | Saint-Aunès (Hérault) [d3nthoh04u-128qrn4q1oh4i] | Mauguio (Hérault) [d3nthnm1wo-1fjblnlgp5j80] | Castries (Hérault) [d3nthmgvpx--vviry00x3tij] | Saint-Brès (Hérault) [d3nthoil9a-1l32br19yic7h] | Mudaison (Hérault) [d3nthnu2jh-1v451jsy80b0n]"
"place/FRAN_RI_005-d3nthm4kyl--1rfttw44lskg0","d3nthm4kyl--1rfttw44lskg0","Balaruc-les-Bains (Hérault)","Balaruc-les-Bains | Balaruc-le-Vieux | Balaruc","arrondissement : 343 | canton : Frontignan",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34023","POINT(754800 6260400)","http://id.insee.fr/geo/commune/34023 | http://data.ign.fr/id/geofla/commune/34023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34023","Balaruc-le-Vieux (Hérault) [d3nthm4xgo--ok16ttamncku] | Sète (Hérault) [d3nthp35pd-353vbulvqire] | Frontignan (Hérault) [d3nthmyzcu--d8jnfkcyhsx7] | Bouzigues (Hérault) [d3nthm9u08-19gjmak0137a0]"
"place/FRAN_RI_005-d3nthm4xgo--ok16ttamncku","d3nthm4xgo--ok16ttamncku","Balaruc-le-Vieux (Hérault)","Balaruc-le-vieux","arrondissement : 343 | canton : Frontignan",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34024","POINT(755400 6262600)","http://id.insee.fr/geo/commune/34024 | http://data.ign.fr/id/geofla/commune/34024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34024","Balaruc-les-Bains (Hérault) [d3nthm4kyl--1rfttw44lskg0] | Gigean (Hérault) [d3nthn0vh1--1ei2mjplnirv0] | Poussan (Hérault) [d3ntho7et3--yk2c9x30a36q] | Frontignan (Hérault) [d3nthmyzcu--d8jnfkcyhsx7] | Bouzigues (Hérault) [d3nthm9u08-19gjmak0137a0]"
"place/FRAN_RI_005-d3nthm58o7-rhnz0stmkgza","d3nthm58o7-rhnz0stmkgza","Bassan (Hérault)","Bassan","arrondissement : 341 | canton : Béziers 2e Canton",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34025","POINT(720500 6256900)","http://id.insee.fr/geo/commune/34025 | http://data.ign.fr/id/geofla/commune/34025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34025","Servian (Hérault) [d3nthp2tuk-1h5aota2lt8rm] | Boujan-sur-Libron (Hérault) [d3nthm96xw--bg1n1ukqv4mx] | Espondeilhan (Hérault) [d3nthmtu6v-809kocdykw9j] | Lieuran-lès-Béziers (Hérault) [d3nthnafxr--1un2pj977ryfg] | Béziers (Hérault) [d3nthm7kyf--1pecs6p9nivlk]"
"place/FRAN_RI_005-d3nthm5k3i--4jbe8nllzx8y","d3nthm5k3i--4jbe8nllzx8y","Beaufort (Hérault)","Beaufort","arrondissement : 341 | canton : Olonzac",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34026","POINT(680300 6244300)","http://id.insee.fr/geo/commune/34026 | http://data.ign.fr/id/geofla/commune/34026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34026","Aigne (Hérault) [d3nthlylm7-t2s0u57kyw3e] | Olonzac (Hérault) [d3nthnyseh--23vg8zn9jdwb] | Oupia (Hérault) [d3nthnz3m0-1bl2jb1wg8vsr] | Azillanet (Hérault) [d3nthm3k3m-kdahihaertrr]"
"place/FRAN_RI_005-d3nthm5vb1-1cdbz0u2k5oul","d3nthm5vb1-1cdbz0u2k5oul","Beaulieu (Hérault)","Beaulieu","arrondissement : 343 | canton : Castries",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34027","POINT(782300 6292600)","http://id.insee.fr/geo/commune/34027 | http://data.ign.fr/id/geofla/commune/34027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34027","Saint-Jean-de-Cornies (Hérault) [d3nthoqmyw-13345zmntbdqv] | Boisseron (Hérault) [d3nthm7x0z-g1wfd6xwip07] | Saint-Geniès-des-Mourgues (Hérault) [d3nthon8be--t2i0bsqsxpqt] | Sussargues (Hérault) [d3nthp5ejf--14zdk887vcwn5] | Saint-Drézéry (Hérault) [d3nthoks5h--1mcnsckizngju] | Saussines (Hérault) [d3nthp1ere--1wbe3bd7pxw9a] | Saint-Hilaire-de-Beauvoir (Hérault) [d3nthopzh2-1jw946dlbb87z] | Restinclières (Hérault) [d3nthocnf7--1a5z3x986h4jr]"
"place/FRAN_RI_005-d3nthm69j7--83mf58jjut73","d3nthm69j7--83mf58jjut73","Bédarieux (Hérault)","Bédarrieux | Bédarieux","arrondissement : 341 | canton : Bédarieux",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34028","POINT(712800 6279600)","http://id.insee.fr/geo/commune/34028 | http://data.ign.fr/id/geofla/commune/34028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34028","Villemagne-l'Argentière (Hérault) [d3nthpf647-juogg5170gtk] | Pézènes-les-Mines (Hérault) [d3ntho2sm0-eejgl6bp1jgv] | Carlencas-et-Levas (Hérault) [d3nthmeun8--1iv06ryfaxd3i] | La Tour-sur-Orb (Hérault) [d3nthp7eyt--s2tjoy4jy6tc] | Hérépian (Hérault) [d3nthn31ag--16x6spajcwqni] | Faugères (Hérault) [d3nthmuhgz-1rrigpdb56aow]"
"place/FRAN_RI_005-d3nthm6m1a--1pa5t2d893sde","d3nthm6m1a--1pa5t2d893sde","Bélarga (Hérault)","Bélarga","arrondissement : 342 | canton : Gignac",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34029","POINT(739300 6272700)","http://id.insee.fr/geo/commune/34029 | http://data.ign.fr/id/geofla/commune/34029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34029","Puilacher (Hérault) [d3nthoay7c-1rlpnac32bhvi] | Plaissan (Hérault) [d3ntho4419-dx8mitgsgs7r] | Campagnan (Hérault) [d3nthmcp9c-1pc2oin8k68s2] | Tressan (Hérault) [d3nthp7t6z-1vzpl00lmdg4s] | Saint-Pargoire (Hérault) [d3nthovo1f-bactkgr4409y] | Paulhan (Hérault) [d3ntho0hem-1118wq4shl1dx]"
"place/FRAN_RI_005-d3nthm6xgk--1i2gga6qipsxb","d3nthm6xgk--1i2gga6qipsxb","Berlou (Hérault)","Berlou","arrondissement : 341 | canton : Olargues",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34030","POINT(696400 6265600)","http://id.insee.fr/geo/commune/34030 | http://data.ign.fr/id/geofla/commune/34030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34030","Prades-sur-Vernazobre (Hérault) [d3ntho9edg-1fwefybyblksv] | Olargues (Hérault) [d3nthny41l-bseme6fjfq3o] | Cessenon-sur-Orb (Hérault) [d3nthmmewa-1heovy43s7mf5] | Saint-Etienne-d'Albagnan (Hérault) [d3nthol3d0--lijbmbh3ckgv] | Roquebrun (Hérault) [d3nthoea9q--gvuaq0hneie] | Ferrières-Poussarou (Hérault) [d3nthmw5m1-jh24nhb2u5zs]"
"place/FRAN_RI_005-d3nthm79qw-pudvkra8vv54","d3nthm79qw-pudvkra8vv54","Bessan (Hérault)","Bessan","arrondissement : 341 | canton : Agde",,"Hérault (Languedoc-Roussillon, département) [d3ntb7xsix--1qxf9xwajlkuk]","34031","POINT(734400 6251400)","http://id.insee.fr/geo/commune/34031 | http://data.ign.fr/id/geofla/commune/34031 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/34031","Saint-Thibéry (Hérault) [d3nthoyjxt--1kcg18xnc4hxq] | Vias (Hérault) [d3nthpe7et-1s1khxlfxz1pk] | Agde (Hérault) [d3nthlxm1s-yf1tq9lu2peh] | Montblanc (Hérault) [d3nthnqc8x--u2msbby25hou] | Florensac (Hérault) [d3nthmwijn--11dwnz0rsxyxy]"
