"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntcng4pt-4zy1hiiamp21","d3ntcng4pt-4zy1hiiamp21","Ambérieu-en-Bugey (Ain)","Amberieux | Ambérieu-en-Bugey | Ambérieu","arrondissement : 11 | canton : Ambérieu-en-Bugey","31 mars 1955 : Ambérieu devient Ambérieu-en-Bugey.","Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01004","POINT(882500 6542500)","http://id.insee.fr/geo/commune/01004 | http://data.ign.fr/id/geofla/commune/01004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01004","Torcieu (Ain) [d3ntcrg54z-1gu4asseewhfl] | Bettant (Ain) [d3ntcntsu7--1406jjw39lqd] | Douvres (Ain) [d3ntcoutux--1unh7ursxbhas] | Château-Gaillard (Ain) [d3ntcob71f--bvtnwp6auq7p] | Saint-Denis-en-Bugey (Ain) [d3ntcqoddg-14qh380zhjvv6] | Ambronay (Ain) [d3ntcnhj5o--ihsx7zsutoog] | Saint-Rambert-en-Bugey (Ain) [d3ntcr391e-lafwlwkwxpln]"
"place/FRAN_RI_005-d3ntcnghfn-zgpbme3jri6v","d3ntcnghfn-zgpbme3jri6v","Ambérieux-en-Dombes (Ain)","Collex-Bossy | Ambérieux-en-Dombes","arrondissement : 12 | canton : Saint-Trivier-sur-Moignans",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01005","POINT(847200 6546000)","http://id.insee.fr/geo/commune/01005 | http://data.ign.fr/id/geofla/commune/01005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01005","Villeneuve (Ain) [d3ntcrpzqf-13z4n6r9bsb3u] | Monthieux (Ain) [d3ntcpux92--1jvvkye54j9m8] | Lapeyrouse (Ain) [d3ntcpezv3-qsjo81qu1zig] | Savigneux (Ain) [d3ntcr7jdn--n3n8trrnu9s7] | Saint-Jean-de-Thurigneux (Ain) [d3ntcqvglg-1aozs5oaam3fh] | Sainte-Olive (Ain) [d3ntcr2ib5-rxp3uv3233nf] | Rancé (Ain) [d3ntcqdodu--16msyd431c9a9]"
"place/FRAN_RI_005-d3ntcnh42h--j6oh64gn9kvg","d3ntcnh42h--j6oh64gn9kvg","Ambléon (Ain)","Ambléon","arrondissement : 11 | canton : Belley",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01006","POINT(902200 6519900)","http://id.insee.fr/geo/commune/01006 | http://data.ign.fr/id/geofla/commune/01006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01006","Innimond (Ain) [d3ntcp98xc--k5tv7slsfwak] | Saint-Germain-les-Paroisses (Ain) [d3ntcqu5lq-gfvy8frzc7qt] | Conzieu (Ain) [d3ntcol7vw--10zy8955iah8f] | Marchamp (Ain) [d3ntcpm9rn-r5x441bsi8qv] | Lhuis (Ain) [d3ntcphzux-1wpfe42bna55m] | Colomieu (Ain) [d3ntcois5i-14c0p0uo9l0tf]"
"place/FRAN_RI_005-d3ntcnhj5o--ihsx7zsutoog","d3ntcnhj5o--ihsx7zsutoog","Ambronay (Ain)","Ambronnay | Ambronay","arrondissement : 11 | canton : Ambérieu-en-Bugey",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01007","POINT(882600 6547800)","http://id.insee.fr/geo/commune/01007 | http://data.ign.fr/id/geofla/commune/01007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01007","L'Abergement-de-Varey (Ain) [d3ntcnfsv0-1ltdkgqbjy45m] | Pont-d'Ain (Ain) [d3ntcq91r8--n5gpiny094by] | Priay (Ain) [d3ntcqcki7-1bs9utgfda767] | Varambon (Ain) [d3ntcrkair-3660wi3igasa] | Ambérieu-en-Bugey (Ain) [d3ntcng4pt-4zy1hiiamp21] | Douvres (Ain) [d3ntcoutux--1unh7ursxbhas] | Château-Gaillard (Ain) [d3ntcob71f--bvtnwp6auq7p] | Saint-Jean-le-Vieux (Ain) [d3ntcqvzkc-qxuzm7axv649] | Saint-Rambert-en-Bugey (Ain) [d3ntcr391e-lafwlwkwxpln]"
"place/FRAN_RI_005-d3ntcni98n-1lf5e1o3ay10w","d3ntcni98n-1lf5e1o3ay10w","Ambutrix (Ain)","Meurin | Ambutrix","arrondissement : 11 | canton : Lagnieu",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01008","POINT(881100 6540400)","http://id.insee.fr/geo/commune/01008 | http://data.ign.fr/id/geofla/commune/01008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01008","Leyment (Ain) [d3ntcph0i9-rbunfvvk70sq] | Bettant (Ain) [d3ntcntsu7--1406jjw39lqd] | Vaux-en-Bugey (Ain) [d3ntcrklqa-177zvc79v4j9s] | Saint-Denis-en-Bugey (Ain) [d3ntcqoddg-14qh380zhjvv6] | Lagnieu (Ain) [d3ntcpdd8b--im5czygb08yx]"
"place/FRAN_RI_005-d3ntcniobv-aj1s7sat8i36","d3ntcniobv-aj1s7sat8i36","Andert-et-Condon (Ain)","Pregny-Chambessy | Andert-et-Condon","arrondissement : 11 | canton : Belley",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01009","POINT(906200 6525100)","http://id.insee.fr/geo/commune/01009 | http://data.ign.fr/id/geofla/commune/01009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01009","Contrevoz (Ain) [d3ntcokuya-1tbdfh4aw1wgb] | Saint-Germain-les-Paroisses (Ain) [d3ntcqu5lq-gfvy8frzc7qt] | Chazey-Bons (Ain) [d3ntcoeigj--1lhmkfhttjuf9] | Arbignieu (Ain) [d3ntcnl1ov-1why6w9fxvd7u] | Belley (Ain) [d3ntcnr9vf--18rqcy6gj4dkw]"
"place/FRAN_RI_005-d3ntcnjayo--dzdq3qaztepu","d3ntcnjayo--dzdq3qaztepu","Anglefort (Ain)","Anglefort","arrondissement : 11 | canton : Seyssel",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01010","POINT(917600 6538500)","http://id.insee.fr/geo/commune/01010 | http://data.ign.fr/id/geofla/commune/01010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01010","Corbonod (Ain) [d3ntcoltno-1qp8irxkrrkjx] | Culoz (Ain) [d3ntcor8iu--1xbriulv344n6] | Seyssel (Haute-Savoie) [d3ntsizpsr-r4buqqj517dm] | Serrières-en-Chautagne (Savoie) [d3ntsfjww1--jvx6bu8c9q5y] | Motz (Savoie) [d3ntse8wbf--12lor0e141on1] | Virieu-le-Petit (Ain) [d3ntcrs79w-1c5xtcelyfgza] | Seyssel (Ain) [d3ntcravnt-1jwwpodpyy5vy]"
"place/FRAN_RI_005-d3ntcnjobt-1t5w2ln2eq1yr","d3ntcnjobt-1t5w2ln2eq1yr","Apremont (Ain)","Sacconnex | Apremont","arrondissement : 14 | canton : Nantua",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01011","POINT(904700 6570900)","http://id.insee.fr/geo/commune/01011 | http://data.ign.fr/id/geofla/commune/01011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01011","Nantua (Ain) [d3ntcpxnz7--y7m1h59dg8no] | Groissiat (Ain) [d3ntcp5mq8--13cin8bbf35br] | Charix (Ain) [d3ntcoae5k--slottkj1tblt] | Bellignat (Ain) [d3ntcnq9fy-15rn6gb8xy7rk] | Oyonnax (Ain) [d3ntcq1vy4-1ksfk08g69l2v] | Martignat (Ain) [d3ntcpnm9p-1qkevi1vcl14] | Montréal-la-Cluse (Ain) [d3ntcpwcrq--w252s0d9zqww]"
"place/FRAN_RI_005-d3ntcnk0ed-2ehwc9l221pd","d3ntcnk0ed-2ehwc9l221pd","Aranc (Ain)","Vieux-Saint-Sulpice | Aranc","arrondissement : 11 | canton : Hauteville-Lompnes",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01012","POINT(894100 6548000)","http://id.insee.fr/geo/commune/01012 | http://data.ign.fr/id/geofla/commune/01012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01012","Oncieu (Ain) [d3ntcq0kiv-1luz4mvnbqbv5] | Izenave (Ain) [d3ntcp9mi8-1g96nwv7z4bmr] | Evosges (Ain) [d3ntcox6sf--1jkutsul82o3u] | Hauteville-Lompnes (Ain) [d3ntcp782f-alshwlcionm1] | Corlier (Ain) [d3ntcominu--1lh73i58hxzi] | Champdor (Ain) [d3ntco85j9-5cp2u33v774q] | Nivollet-Montgriffon (Ain) [d3ntcq07l9--pfg3rqeye1yp]"
"place/FRAN_RI_005-d3ntcnkcwg--1i2082kpwlfx8","d3ntcnkcwg--1i2082kpwlfx8","Arandas (Ain)","Vernyer | Conand | Arandas","arrondissement : 11 | canton : Saint-Rambert-en-Bugey",,"Ain (Rhône-Alpes, département) [d3ntb70dhk-1lf59tn8rsvbw]","01013","POINT(892700 6535800)","http://id.insee.fr/geo/commune/01013 | http://data.ign.fr/id/geofla/commune/01013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/01013","La Burbanche (Ain) [d3ntco3cfv-1wh3xw2u56p9a] | Ordonnaz (Ain) [d3ntcq0w5x-1ibshpiy3edk1] | Conand (Ain) [d3ntcoj4vd--5ogl63npwqdu] | Argis (Ain) [d3ntcnlu58-n8fzgm8vp84n] | Tenay (Ain) [d3ntcre3f0--1mmgi90tm81mc] | Saint-Rambert-en-Bugey (Ain) [d3ntcr391e-lafwlwkwxpln]"
