"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntk18xax-1v5c7y9rxhsjx","d3ntk18xax-1v5c7y9rxhsjx","Agen (Lot-et-Garonne)","Agen | Auvillar","arrondissement : 471",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47001","POINT(509700 6347700)","http://id.insee.fr/geo/commune/47001 | http://data.ign.fr/id/geofla/commune/47001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47001","Foulayronnes (Lot-et-Garonne) [d3ntk2fjfv-18jn9t672qy6g] | Boé (Lot-et-Garonne) [d3ntk1m1t6-2690vdnbfn5n] | Colayrac-Saint-Cirq (Lot-et-Garonne) [d3ntk227ls-1hdhtqjt1ztl6] | Bon-Encontre (Lot-et-Garonne) [d3ntk1md0p--pnbjwqibutsv] | Pont-du-Casse (Lot-et-Garonne) [d3ntk3mrzu-rqamyjjwamd9] | Le Passage (Lot-et-Garonne) [d3ntk3j6g0-1t9nr8sz6oavr]"
"place/FRAN_RI_005-d3ntk198q8--jxiwz4s03qr7","d3ntk198q8--jxiwz4s03qr7","Agmé (Lot-et-Garonne)","Casterus | Aymet | Agmé","arrondissement : 472 | canton : Marmande-Est",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47002","POINT(489000 6380300)","http://id.insee.fr/geo/commune/47002 | http://data.ign.fr/id/geofla/commune/47002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47002","Saint-Barthélemy-d'Agenais (Lot-et-Garonne) [d3ntk3v3ep-1uv0452gxxism] | Hautesvignes (Lot-et-Garonne) [d3ntk2m1yw-3mnbsf4e763a] | Puymiclan (Lot-et-Garonne) [d3ntk3ozjc-1jmgz3gbmkk0s] | Gontaud-de-Nogaret (Lot-et-Garonne) [d3ntk2jvxq-1chek8b2spssr] | Labretonie (Lot-et-Garonne) [d3ntk2pal5--1d6zz5fgccp90]"
"place/FRAN_RI_005-d3ntk19jxr--1ihcrbuj85cir","d3ntk19jxr--1ihcrbuj85cir","Agnac (Lot-et-Garonne)","Agnac | Grezas","arrondissement : 472 | canton : Lauzun",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47003","POINT(492700 6397100)","http://id.insee.fr/geo/commune/47003 | http://data.ign.fr/id/geofla/commune/47003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47003","Eymet (Dordogne) [d3ntg0lr7s--6wwfobk05oos] | La Sauvetat-du-Dropt (Lot-et-Garonne) [d3ntk4gopr-1fvnyb7kdc6y4] | Roumagne (Lot-et-Garonne) [d3ntk3t7q0--339z14oebzqv] | Saint-Pardoux-Isaac (Lot-et-Garonne) [d3ntk46qvx-tmv3y67fu4og] | Bourgougnague (Lot-et-Garonne) [d3ntk1nana--1xayf5qrcukcj]"
"place/FRAN_RI_005-d3ntk19vd1--1fcjhgp7lf659","d3ntk19vd1--1fcjhgp7lf659","Aiguillon (Lot-et-Garonne)","Castelsagrat | Aiguillon-et-faubourgs | Aiguillon","arrondissement : 471 | canton : Port-Sainte-Marie",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47004","POINT(487700 6359400)","http://id.insee.fr/geo/commune/47004 | http://data.ign.fr/id/geofla/commune/47004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47004","Saint-Léger (Lot-et-Garonne) [d3ntk41ix3--19e9m1lm6w79b] | Galapian (Lot-et-Garonne) [d3ntk2ixnv--pxicv93143xq] | Bourran (Lot-et-Garonne) [d3ntk1pggo-1nl4yy23m7mjf] | Lagarrigue (Lot-et-Garonne) [d3ntk2rhp4-1cmhaj03decdb] | Monheurt (Lot-et-Garonne) [d3ntk39kgz--1v4psrwvlc62z] | Nicole (Lot-et-Garonne) [d3ntk3hmtw--1qypu1y56sqqo] | Buzet-sur-Baïse (Lot-et-Garonne) [d3ntk1r15l--1slvu09q15qs4] | Thouars-sur-Garonne (Lot-et-Garonne) [d3ntk4nf7x-1docjf6t4vqa6] | Port-Sainte-Marie (Lot-et-Garonne) [d3ntk3n42f--1xuf2jk3wceed]"
"place/FRAN_RI_005-d3ntk1a6sb--8dehq0yb10u6","d3ntk1a6sb--8dehq0yb10u6","Allemans-du-Dropt (Lot-et-Garonne)","Marceau | Allemans-du-Dropt","arrondissement : 472 | canton : Lauzun",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47005","POINT(485000 6395600)","http://id.insee.fr/geo/commune/47005 | http://data.ign.fr/id/geofla/commune/47005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47005","Pardaillan (Lot-et-Garonne) [d3ntk3ik0y-119q37mpuc7d4] | Cambes (Lot-et-Garonne) [d3ntk1saf8-1fqw2tmwym4y1] | Roumagne (Lot-et-Garonne) [d3ntk3t7q0--339z14oebzqv] | Moustier (Lot-et-Garonne) [d3ntk3fw3o--baqpdp34led9] | Puysserampion (Lot-et-Garonne) [d3ntk3plb4-jayv1h9i21qt] | Monteton (Lot-et-Garonne) [d3ntk3dqps--1axoesettaug]"
"place/FRAN_RI_005-d3ntk1ahs3-1f91vcxycqtlj","d3ntk1ahs3-1f91vcxycqtlj","Allez-et-Cazeneuve (Lot-et-Garonne)","Tombebone | Allez-et-Cazeneuve","arrondissement : 473 | canton : Sainte-Livrade-sur-Lot",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47006","POINT(511200 6368200)","http://id.insee.fr/geo/commune/47006 | http://data.ign.fr/id/geofla/commune/47006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47006","Bias (Lot-et-Garonne) [d3ntk1kt6t--1pyc3jnhp0uz6] | Sainte-Livrade-sur-Lot (Lot-et-Garonne) [d3ntk43aak-1dqpkob4upost] | Sainte-Colombe-de-Villeneuve (Lot-et-Garonne) [d3ntk3xrrh-clcciwyxwwwz] | Dolmayrac (Lot-et-Garonne) [d3ntk28idg-lvy1i9ni6uof]"
"place/FRAN_RI_005-d3ntk1c4mm--1dr6d0y9kww30","d3ntk1c4mm--1dr6d0y9kww30","Allons (Lot-et-Garonne)","Luban | Dunes | Allon","arrondissement : 474 | canton : Houeillès",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47007","POINT(455900 6349400)","http://id.insee.fr/geo/commune/47007 | http://data.ign.fr/id/geofla/commune/47007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47007","Maillas (Landes) [d3ntikdk40--o0teix72ine8] | Pindères (Lot-et-Garonne) [d3ntk3kfa4-1dx5yabe2asc7] | Boussès (Lot-et-Garonne) [d3ntk1prgg--uvb2iwjroikw] | Lubbon (Landes) [d3ntikb3y4--76xtannpyew7] | Houeillès (Lot-et-Garonne) [d3ntk2md6f--i2czqi50d228] | Giscos (Gironde) [d3nthibc4d-k45etixi3uy1] | Lartigue (Gironde) [d3nthir1qz--1j5tbnsob8c5y] | Sauméjan (Lot-et-Garonne) [d3ntk4fgb6--o7msvoi85hxr] | Losse (Landes) [d3ntika7ec--1s32svrybfoew]"
"place/FRAN_RI_005-d3ntk1cg9n-y90bi98fplh4","d3ntk1cg9n-y90bi98fplh4","Ambrus (Lot-et-Garonne)","Espalais | Ambrus","arrondissement : 474 | canton : Damazan",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47008","POINT(479800 6351500)","http://id.insee.fr/geo/commune/47008 | http://data.ign.fr/id/geofla/commune/47008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47008","Fargues-sur-Ourbise (Lot-et-Garonne) [d3ntk2dc45-1xinmhiwah1il] | Caubeyres (Lot-et-Garonne) [d3ntk1wzmy--1xreyigbfhrek] | Pompiey (Lot-et-Garonne) [d3ntk3l1he--joqenrd72nyt] | Damazan (Lot-et-Garonne) [d3ntk265vh--jxzp1z9krjes] | Buzet-sur-Baïse (Lot-et-Garonne) [d3ntk1r15l--1slvu09q15qs4] | Xaintrailles (Lot-et-Garonne) [d3ntk4vb41--ayyx2o9y71d8] | Saint-Pierre-de-Buzet (Lot-et-Garonne) [d3ntk48xkd-6auhfooytdiw]"
"place/FRAN_RI_005-d3ntk1e0qt-ozjh8co6i6yw","d3ntk1e0qt-ozjh8co6i6yw","Andiran (Lot-et-Garonne)","Audiran | Andiran","arrondissement : 474 | canton : Nérac",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47009","POINT(482000 6336900)","http://id.insee.fr/geo/commune/47009 | http://data.ign.fr/id/geofla/commune/47009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47009","Réaup-Lisse (Lot-et-Garonne) [d3ntk3qiaf-1ijifdekxq9hy] | Mézin (Lot-et-Garonne) [d3ntk36h8r--1aub45x09i6jf] | Nérac (Lot-et-Garonne) [d3ntk3harb--15byvbadl9omy] | Fréchou (Lot-et-Garonne) [d3ntk2ghhz--14h41k21yja0a]"
"place/FRAN_RI_005-d3ntk1eclm-1t1dbo1uj6fge","d3ntk1eclm-1t1dbo1uj6fge","Antagnac (Lot-et-Garonne)","Ruffiac | Gasques | Antagnac","arrondissement : 472 | canton : Bouglon",,"Lot-et-Garonne (Aquitaine, département) [d3ntb867dx-f7q6miwyhst]","47010","POINT(461600 6366000)","http://id.insee.fr/geo/commune/47010 | http://data.ign.fr/id/geofla/commune/47010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/47010","Cours-les-Bains (Gironde) [d3nthhrmxi-1v1prltr6nhiv] | Saint-Martin-Curton (Lot-et-Garonne) [d3ntk43xsf-1on244hs8va91] | Ruffiac (Lot-et-Garonne) [d3ntk3tixj-1alo0iwvbg9y6]"
