"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntorkx7b-jzjchv9am2y8","d3ntorkx7b-jzjchv9am2y8","Andeville (Oise)","Andeville | Dominois","arrondissement : 601 | canton : Méru",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60012","POINT(639200 6906900)","http://id.insee.fr/geo/commune/60012 | http://data.ign.fr/id/geofla/commune/60012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60012","Méru (Oise) [d3ntovod52-muv1kjbgqhrg] | Laboissière-en-Thelle (Oise) [d3ntov113s--hxs95wi01ebz] | Esches (Oise) [d3ntotsxxu-e0sevdbertj2] | Mortefontaine-en-Thelle (Oise) [d3ntow48l7--11rogfj4dx2rc]"
"place/FRAN_RI_005-d3ntorl99w--1tn44mao81gec","d3ntorl99w--1tn44mao81gec","Angicourt (Oise)","Droizelle | Droiselles | Angicourt","arrondissement : 602 | canton : Liancourt",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60013","POINT(663900 6912500)","http://id.insee.fr/geo/commune/60013 | http://data.ign.fr/id/geofla/commune/60013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60013","Monchy-Saint-Eloi (Oise) [d3ntovwhft-f4khrkwoam3k] | Verderonne (Oise) [d3ntozl1pl-1th3nr411t6vx] | Cinqueux (Oise) [d3ntot47oh--2zpaiy5ot27u] | Rosoy (Oise) [d3ntoye1k9--qqt1lzjogrpx] | Rieux (Oise) [d3ntoybk3s--12zn1tx9nt2k3] | Mogneville (Oise) [d3ntovr68k--85byls9cant4] | Villers-Saint-Paul (Oise) [d3ntozqb6r--17by25wvwi3qo]"
"place/FRAN_RI_005-d3ntorlkhf--cqgrcr10rsbo","d3ntorlkhf--cqgrcr10rsbo","Angivillers (Oise)","Droittecourt | Droitecourt | Angivillers","arrondissement : 602 | canton : Saint-Just-en-Chaussée",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60014","POINT(663800 6931900)","http://id.insee.fr/geo/commune/60014 | http://data.ign.fr/id/geofla/commune/60014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60014","Léglantiers (Oise) [d3ntovb00f-1pchoikbsbqj5] | Pronleroy (Oise) [d3ntowxap5-1nvy7r7scm91j] | Ravenel (Oise) [d3ntoy6u8t-uzhpd9n2jvao] | Le Plessier-sur-Saint-Just (Oise) [d3ntowre5n-1tllljjie76q6] | Lieuvillers (Oise) [d3ntovd61l-1sl1nqvcp81ot]"
"place/FRAN_RI_005-d3ntorlvoy-u87ymkz218m3","d3ntorlvoy-u87ymkz218m3","Angy (Oise)","Angy","arrondissement : 602 | canton : Mouy",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60015","POINT(651100 6914600)","http://id.insee.fr/geo/commune/60015 | http://data.ign.fr/id/geofla/commune/60015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60015","Thury-sous-Clermont (Oise) [d3ntoza4j3--11v0d2a9s2fgh] | Bury (Oise) [d3ntosqai5-f0hiu3ty71ta] | Mouy (Oise) [d3ntow6q1n-aaujizxv4e2b] | Hondainville (Oise) [d3ntouwdee-7p8h3yx6qdnf] | Ansacq (Oise) [d3ntorm748-5bi9e9k87q16]"
"place/FRAN_RI_005-d3ntorm748-5bi9e9k87q16","d3ntorm748-5bi9e9k87q16","Ansacq (Oise)","Ansacq","arrondissement : 602 | canton : Mouy",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60016","POINT(653400 6916200)","http://id.insee.fr/geo/commune/60016 | http://data.ign.fr/id/geofla/commune/60016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60016","Thury-sous-Clermont (Oise) [d3ntoza4j3--11v0d2a9s2fgh] | Agnetz (Oise) [d3ntorijmj--1cqz6ltm3k3tm] | La Neuville-en-Hez (Oise) [d3ntowc0dv--8j5cn2ew2wlv] | Bury (Oise) [d3ntosqai5-f0hiu3ty71ta] | Cambronne-lès-Clermont (Oise) [d3ntosrjk0--bnmnn1khzcf3] | Angy (Oise) [d3ntorlvoy-u87ymkz218m3] | Neuilly-sous-Clermont (Oise) [d3ntowb2br--hcz48aepr5jm]"
"place/FRAN_RI_005-d3ntormibr--4y7nv8rl4dx2","d3ntormibr--4y7nv8rl4dx2","Ansauvillers (Oise)","Fretencourt | Ansauvillers-en-Chaussée | Ansauvillers","arrondissement : 602 | canton : Breteuil",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60017","POINT(655700 6940700)","http://id.insee.fr/geo/commune/60017 | http://data.ign.fr/id/geofla/commune/60017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60017","Campremy (Oise) [d3ntosshm4--13pa61rk0p0to] | Quinquempoix (Oise) [d3ntoy39zi--1n8f27o1bvjf7] | Gannes (Oise) [d3ntouavjh-ldlhst0o4cp1] | Catillon-Fumechon (Oise) [d3ntoswe5q--1npw8gjr26ph2] | Mory-Montcrux (Oise) [d3ntow567s--z9na7cwa3f9p] | Wavignies (Oise) [d3ntozw4xd--fahnl7mn5jxd] | Bonvillers (Oise) [d3ntosbpef--1q392nseu28ab] | Chepoix (Oise) [d3ntot12ie--18f168g4j5663]"
"place/FRAN_RI_005-d3ntormtja-18qqboss4nvrz","d3ntormtja-18qqboss4nvrz","Anserville (Oise)","Fulaines | Anserville","arrondissement : 601 | canton : Méru",,,"60018","POINT(642400 6903200)","http://id.insee.fr/geo/commune/60018 | http://data.ign.fr/id/geofla/commune/60018 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60018",
"place/FRAN_RI_005-d3ntorn4qt--1jctuwk7ngciz","d3ntorn4qt--1jctuwk7ngciz","Antheuil-Portes (Oise)","La Neuville-les-Moliens | Antheuil-Portes","arrondissement : 603 | canton : Ressons-sur-Matz",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60019","POINT(682200 6932900)","http://id.insee.fr/geo/commune/60019 | http://data.ign.fr/id/geofla/commune/60019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60019","Monchy-Humières (Oise) [d3ntovw5d8--rg3trbmmqry6] | Ressons-sur-Matz (Oise) [d3ntoy90ph-dflivv8zt7k3] | Marquéglise (Oise) [d3ntovkxmh--vm3pz5i3pqqc] | Gournay-sur-Aronde (Oise) [d3ntoufjgm--7m3li3wn3ya8] | Braisnes (Oise) [d3ntoskco2-13gh9kot0j9kh] | Vignemont (Oise) [d3ntozmwr0-5czfhzfsa3jm]"
"place/FRAN_RI_005-d3ntornfyc-1nvugw4kmejpg","d3ntornfyc-1nvugw4kmejpg","Antilly (Oise)","Antilly | Le Bois-d'Argeux | Bois-d'Argeux | Autilly","arrondissement : 604 | canton : Betz",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60020","POINT(698800 6894700)","http://id.insee.fr/geo/commune/60020 | http://data.ign.fr/id/geofla/commune/60020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60020","Boullarre (Oise) [d3ntosdxl7-9k3ontb357if] | Bargny (Oise) [d3ntorwxm6--gep9qi9qn768] | Cuvergnon (Oise) [d3ntotj0z2-ee809d704iix] | Etavigny (Oise) [d3ntotvhro--144fdi6g2aaqe] | Betz (Oise) [d3ntos5b6l-k4861st6nhil] | Thury-en-Valois (Oise) [d3ntoz9jmd--1vvbwnni8e0g]"
"place/FRAN_RI_005-d3ntornr5v--rcw6vdyb490c","d3ntornr5v--rcw6vdyb490c","Appilly (Oise)","Appilly","arrondissement : 603 | canton : Noyon",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60021","POINT(708300 6942600)","http://id.insee.fr/geo/commune/60021 | http://data.ign.fr/id/geofla/commune/60021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60021","Brétigny (Oise) [d3ntosm79y-99e84vfudf8t] | Baboeuf (Oise) [d3ntortj6e-1cx2o6ofxy3f2] | Marest-Dampcourt (Aisne) [d3ntcwwdo4--xr2rk4abq4ws] | Mondescourt (Oise) [d3ntovwsfk--1szwhysluhayx] | Quierzy (Aisne) [d3ntcytjli--1mvaorlay5rhr]"
"place/FRAN_RI_005-d3ntoro2de-oosyz85y3kjs","d3ntoro2de-oosyz85y3kjs","Apremont (Oise)","Apremont","arrondissement : 604 | canton : Chantilly",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60022","POINT(664200 6902700)","http://id.insee.fr/geo/commune/60022 | http://data.ign.fr/id/geofla/commune/60022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60022","Courteuil (Oise) [d3ntot9ub0-1rh0rg2i6fm3z] | Vineuil-Saint-Firmin (Oise) [d3ntozucwm-u7jr89pfst10] | Saint-Maximin (Oise) [d3ntoysts1-o7ml1r90i8el] | Aumont-en-Halatte (Oise) [d3ntorqqif--1usi3elqzr56b] | Verneuil-en-Halatte (Oise) [d3ntozlcpd--rhql1vn675cm] | Creil (Oise) [d3ntotbe4v-1fm9oi0y85czq]"
"place/FRAN_RI_005-d3ntorodd5-wvz8qr86dmnr","d3ntorodd5-wvz8qr86dmnr","Armancourt (Oise)","Armancourt | Plessis-Longeaux | Le Plessis-Longueau","arrondissement : 603 | canton : Compiègne-Sud-Ouest",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60023","POINT(682800 6919300)","http://id.insee.fr/geo/commune/60023 | http://data.ign.fr/id/geofla/commune/60023 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60023","Lacroix-Saint-Ouen (Oise) [d3ntov43wh-g52zw7jx9fb8] | Le Meux (Oise) [d3ntovqjti-169a8fl5r5crx] | Jaux (Oise) [d3ntouzh9w--63hfz1a603nq]"
"place/FRAN_RI_005-d3ntoroocx-8pxj5ltg0clk","d3ntoroocx-8pxj5ltg0clk","Arsy (Oise)","Tronquoy | Arsy","arrondissement : 603 | canton : Estrées-Saint-Denis",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60024","POINT(676800 6922400)","http://id.insee.fr/geo/commune/60024 | http://data.ign.fr/id/geofla/commune/60024 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60024","Remy (Oise) [d3ntoy8e2o-1lr09xqpam0lh] | Canly (Oise) [d3ntostrb9-s45zhxf03w5v] | Moyvillers (Oise) [d3ntow7cgp--1rgnivjtf6zt3] | Grandfresnoy (Oise) [d3ntouggvg-1vjxkzukfj7e4] | Jonquières (Oise) [d3ntouzs9o-14o5ea16m297p]"
"place/FRAN_RI_005-d3ntorozkg--1761xtvef7jqe","d3ntorozkg--1761xtvef7jqe","Attichy (Oise)","Attichy","arrondissement : 603 | canton : Attichy",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60025","POINT(703400 6923600)","http://id.insee.fr/geo/commune/60025 | http://data.ign.fr/id/geofla/commune/60025 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60025","Bitry (Oise) [d3ntos68lf-w1h3kpem3gv1] | Saint-Crépin-aux-Bois (Oise) [d3ntoym4zy-b7s7eomhuurt] | Berneuil-sur-Aisne (Oise) [d3ntos355f-12bgoeuulud8m] | Tracy-le-Mont (Oise) [d3ntozb1xx-10x0ez6rhp1cq] | Moulin-sous-Touvent (Oise) [d3ntow6eu4-18uodvpp35ztv] | Jaulzy (Oise) [d3ntouz6a5--jeuihy1ueb2l] | Couloisy (Oise) [d3ntot8ww6-oyyqdrtoy09v]"
"place/FRAN_RI_005-d3ntorq38b--1d3hqygtwbm1h","d3ntorq38b--1d3hqygtwbm1h","Auchy-la-Montagne (Oise)","Auchy-la-Montagne","arrondissement : 601 | canton : Crèvecoeur-le-Grand",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60026","POINT(636100 6942000)","http://id.insee.fr/geo/commune/60026 | http://data.ign.fr/id/geofla/commune/60026 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60026","Francastel (Oise) [d3ntou5ys6-1ta0s2bon5369] | Luchy (Oise) [d3ntovga4v-16cty65rnfju6] | Rotangy (Oise) [d3ntoyenjs-1xjw9d2guknez]"
"place/FRAN_RI_005-d3ntorqfaw-1nvnc9fogpusm","d3ntorqfaw-1nvnc9fogpusm","Auger-Saint-Vincent (Oise)","Auger-Saint-Vincent","arrondissement : 604 | canton : Crépy-en-Valois",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60027","POINT(686000 6902100)","http://id.insee.fr/geo/commune/60027 | http://data.ign.fr/id/geofla/commune/60027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60027","Duvy (Oise) [d3ntotnkl0-bpublryhwdbj] | Trumilly (Oise) [d3ntozduto-7xn4mhp9gbur] | Fresnoy-le-Luat (Oise) [d3ntou8fdl--hy53k0vty4ls] | Rosières (Oise) [d3ntoydqcq--1usmw1oq1507f] | Versigny (Oise) [d3ntozlnww-pews7m0zygqx] | Ormoy-Villers (Oise) [d3ntowk9fc--8rzn53nruk1h]"
"place/FRAN_RI_005-d3ntorqqif--1usi3elqzr56b","d3ntorqqif--1usi3elqzr56b","Aumont-en-Halatte (Oise)","Mothois | Aumont-en-Halatte | Aulmont","arrondissement : 604 | canton : Senlis","13 mars 1981 : Aumont devient Aumont-en-Halatte.","Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60028","POINT(667300 6903300)","http://id.insee.fr/geo/commune/60028 | http://data.ign.fr/id/geofla/commune/60028 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60028","Courteuil (Oise) [d3ntot9ub0-1rh0rg2i6fm3z] | Senlis (Oise) [d3ntoz0kpo-im63vkqenvew] | Verneuil-en-Halatte (Oise) [d3ntozlcpd--rhql1vn675cm] | Apremont (Oise) [d3ntoro2de-oosyz85y3kjs]"
"place/FRAN_RI_005-d3ntorr1i6--h9fmoo69w4vz","d3ntorr1i6--h9fmoo69w4vz","Auneuil (Oise)","Noël-Saint-Martin | Auneuil","arrondissement : 601 | canton : Auneuil","1er janvier 2017 : Auneuil devient commune déléguée (chef-lieu) au sein d'Auneuil (commune nouvelle).Création de la commune nouvelle d'Auneuil en lieu et place des communes d'Auneuil et de Troussures devenues déléguées.Troussures devient commune déléguée au sein d'Auneuil (commune nouvelle).","Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60029","POINT(627100 6919400)","http://id.insee.fr/geo/commune/60029 | http://data.ign.fr/id/geofla/commune/60029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60029","Berneuil-en-Bray (Oise) [d3ntos2u5o--7zwelokorcmc] | Beaumont-les-Nonains (Oise) [d3ntos00ev-r904bwpiiw87] | La Houssoye (Oise) [d3ntoux017--msdh1wfghusq] | Rainvillers (Oise) [d3ntoy3ql1--conygdnbz8iv] | Saint-Léger-en-Bray (Oise) [d3ntoyqyiv-1vowd1lga88fw] | Le Vauroux (Oise) [d3ntozi8m3--17ccbfema3lim] | Villers-Saint-Barthélemy (Oise) [d3ntozpdrx-sroge9uja11n] | Saint-Martin-le-Noeud (Oise) [d3ntoyrw5g--17u4xf46oi3lk]"
"place/FRAN_RI_005-d3ntorrcpp-wficvddfw4t2","d3ntorrcpp-wficvddfw4t2","Auteuil (Oise)","Auteuil","arrondissement : 601 | canton : Auneuil",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60030","POINT(633600 6916100)","http://id.insee.fr/geo/commune/60030 | http://data.ign.fr/id/geofla/commune/60030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60030","Berneuil-en-Bray (Oise) [d3ntos2u5o--7zwelokorcmc] | Beaumont-les-Nonains (Oise) [d3ntos00ev-r904bwpiiw87] | Saint-Sulpice (Oise) [d3ntoyw8fk-1l6ji7vhgy5xz] | Allonne (Oise) [d3ntorj5tu--qh53m6h2tlsu] | Valdampierre (Oise) [d3ntozf4b2--ptu6dc3aqx6p] | Frocourt (Oise) [d3ntou9ckn-ro6ljgs3eeur] | Le Déluge (Oise) [d3ntotlp43-19mj67ziczvnz]"
"place/FRAN_RI_005-d3ntorrnx8--cv6tuzogfpcy","d3ntorrnx8--cv6tuzogfpcy","Autheuil-en-Valois (Oise)","Autheuil-en-Valois","arrondissement : 604 | canton : Betz",,"Oise (Picardie, département) [d3ntb8gs2c-r7m1xcm91zhq]","60031","POINT(704400 6896900)","http://id.insee.fr/geo/commune/60031 | http://data.ign.fr/id/geofla/commune/60031 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/60031","Villers-Cotterêts (Aisne) [d3ntd0s5h4-hkx61x6iupn9] | Marolles (Oise) [d3ntovkmmq--3bt4780shkd4] | Ivors (Oise) [d3ntouxb8q-u49w7n7qrt9y] | Boursonne (Oise) [d3ntosek80--1xs4sp9cdji2k] | La Villeneuve-sous-Thury (Oise) [d3ntozor54--vfdw6w4bnqyw] | Coyolles (Aisne) [d3ntcue265-psu76gvoo29p] | Thury-en-Valois (Oise) [d3ntoz9jmd--1vvbwnni8e0g]"
