"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntfqot2f--1mp6up406oh0w","d3ntfqot2f--1mp6up406oh0w","Allineuc (Côtes-d'Armor)","Allineuc","arrondissement : 224 | canton : Uzel",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22001","POINT(264900 6817300)","http://id.insee.fr/geo/commune/22001 | http://data.ign.fr/id/geofla/commune/22001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22001","Ploeuc-sur-Lié (Côtes-d'Armor) [d3ntftgwkq-10aox4wrqb0e6] | Uzel (Côtes-d'Armor) [d3ntfvpa8v--dm00hyo58vhc] | Merléac (Côtes-d'Armor) [d3ntfsjpy0--3k053o9ynhbk] | Le Bodéo (Côtes-d'Armor) [d3ntfquno3-1ns2ohiqndoij]"
"place/FRAN_RI_005-d3ntfqraye-pi67yaofr947","d3ntfqraye-pi67yaofr947","Andel (Côtes-d'Armor)","Andel","arrondissement : 224 | canton : Lamballe",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22002","POINT(288900 6835500)","http://id.insee.fr/geo/commune/22002 | http://data.ign.fr/id/geofla/commune/22002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22002","Coëtmieux (Côtes-d'Armor) [d3ntfr8lx8--y7fowq1nxhew] | Lamballe (Côtes-d'Armor) [d3ntfrswvv-r3x6mq78g9lm]"
"place/FRAN_RI_005-d3ntfqrngi--1riyp7vytwwvs","d3ntfqrngi--1riyp7vytwwvs","Aucaleuc (Côtes-d'Armor)","Aucaleuc","arrondissement : 221 | canton : Dinan-Ouest",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22003","POINT(320900 6829500)","http://id.insee.fr/geo/commune/22003 | http://data.ign.fr/id/geofla/commune/22003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22003","Quévert (Côtes-d'Armor) [d3ntfu286l-1saede0x4sdyw] | Trélivan (Côtes-d'Armor) [d3ntfvg8yt--1s34hxki5cu0p] | Corseul (Côtes-d'Armor) [d3ntfr9vu4--1q5nikalsry2h] | Vildé-Guingalan (Côtes-d'Armor) [d3ntfvqowi--fymkz54oxzc4]"
"place/FRAN_RI_005-d3ntfqrz3j--uufxy5vzo0ca","d3ntfqrz3j--uufxy5vzo0ca","Bégard (Côtes-d'Armor)","Bégard","arrondissement : 222 | canton : Bégard",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22004","POINT(236100 6854900)","http://id.insee.fr/geo/commune/22004 | http://data.ign.fr/id/geofla/commune/22004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22004","Coatascorn (Côtes-d'Armor) [d3ntfr7nv4--1ndy658zknuax] | Prat (Côtes-d'Armor) [d3ntftzxmg--1fymu2rzlxey6] | Pédernec (Côtes-d'Armor) [d3ntfsp9zf-1kuva5lbl52p1] | Pluzunet (Côtes-d'Armor) [d3ntftxevf-1tbrr1zxjfy73] | Saint-Laurent (Côtes-d'Armor) [d3ntfum7af--105zf2s3hbli2] | Louargat (Côtes-d'Armor) [d3ntfseg1c-66bwt4s9z9f6] | Brélidy (Côtes-d'Armor) [d3ntfqwwpw--xpd9nx033e5e]"
"place/FRAN_RI_005-d3ntfqsaiu-m27fbbs6hlr9","d3ntfqsaiu-m27fbbs6hlr9","Belle-Isle-en-Terre (Côtes-d'Armor)","Sainte-Urielle | Belle-Isle-en-Terre","arrondissement : 222 | canton : Belle-Isle-en-Terre",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22005","POINT(228500 6846200)","http://id.insee.fr/geo/commune/22005 | http://data.ign.fr/id/geofla/commune/22005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22005","Trégrom (Côtes-d'Armor) [d3ntfvem4a-1ipxy08wgr8d] | Louargat (Côtes-d'Armor) [d3ntfseg1c-66bwt4s9z9f6] | Plougonver (Côtes-d'Armor) [d3ntftmhox--va306qsokhd4] | Plounévez-Moëdec (Côtes-d'Armor) [d3ntftrddg-11r0649699twz] | Loc-Envel (Côtes-d'Armor) [d3ntfscu1u--1vqublm95omd]"
"place/FRAN_RI_005-d3ntfqsly4--x89hq65fqx84","d3ntfqsly4--x89hq65fqx84","Berhet (Côtes-d'Armor)","Saint-Pohan | Berhet","arrondissement : 223 | canton : La Roche-Derrien",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22006","POINT(235600 6862400)","http://id.insee.fr/geo/commune/22006 | http://data.ign.fr/id/geofla/commune/22006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22006","Prat (Côtes-d'Armor) [d3ntftzxmg--1fymu2rzlxey6] | Langoat (Côtes-d'Armor) [d3ntfrx5i1--19pudzrr37vaf] | Mantallot (Côtes-d'Armor) [d3ntfshggo-15isb3yeur90] | Cavan (Côtes-d'Armor) [d3ntfr4bd7-l15mafx4on19]"
"place/FRAN_RI_005-d3ntfqsxl6--nzsi4ajv0ivu","d3ntfqsxl6--nzsi4ajv0ivu","Binic (Côtes-d'Armor)","Binic","arrondissement : 224 | canton : Etables-sur-Mer",,,"22007","POINT(270800 6849300)","http://id.insee.fr/geo/commune/22007 | http://data.ign.fr/id/geofla/commune/22007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22007",
"place/FRAN_RI_005-d3ntfquaqh--yb0zblvvcxf3","d3ntfquaqh--yb0zblvvcxf3","Bobital (Côtes-d'Armor)","Bobital","arrondissement : 221 | canton : Dinan-Ouest",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22008","POINT(322600 6824700)","http://id.insee.fr/geo/commune/22008 | http://data.ign.fr/id/geofla/commune/22008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22008","Saint-Carné (Côtes-d'Armor) [d3ntfu9ozh--glkgvoktn052] | Brusvily (Côtes-d'Armor) [d3ntfqy060--1a6aa0levfczq] | Le Hinglé (Côtes-d'Armor) [d3ntfrpklp--1hor6bp5m57uy] | Trélivan (Côtes-d'Armor) [d3ntfvg8yt--1s34hxki5cu0p] | Trévron (Côtes-d'Armor) [d3ntfvmk60-t6m4incoelpx]"
"place/FRAN_RI_005-d3ntfquziw-hcfa9v9vql4c","d3ntfquziw-hcfa9v9vql4c","Boqueho (Côtes-d'Armor)","Boqueho","arrondissement : 224 | canton : Châtelaudren","1er janvier 2017 : Boqueho passe de l'arrondissement de Saint-Brieuc à l'arrondissement de Guingamp.","Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22011","POINT(259800 6836900)","http://id.insee.fr/geo/commune/22011 | http://data.ign.fr/id/geofla/commune/22011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22011","Saint-Gildas (Côtes-d'Armor) [d3ntfufxtb-qmsaab2jflxi] | Plouagat (Côtes-d'Armor) [d3ntfthxfp--1e11jdabd2imc] | Lanrodec (Côtes-d'Armor) [d3ntfs39de-12hzj8o92k61h] | Plouvara (Côtes-d'Armor) [d3ntftt2lc-178mf9d1flr3h] | Cohiniac (Côtes-d'Armor) [d3ntfr8xci-5jjnd9s0qb2l] | Le Leslay (Côtes-d'Armor) [d3ntfsbtem--1mbgb76qlh9ku] | Saint-Fiacre (Côtes-d'Armor) [d3ntfufbe9-1l4e8g4g5jsei]"
"place/FRAN_RI_005-d3ntfqvmsz--17vc994ww4dcc","d3ntfqvmsz--17vc994ww4dcc","Bourbriac (Côtes-d'Armor)","Bourbriac","arrondissement : 222 | canton : Bourbriac",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22013","POINT(243000 6837100)","http://id.insee.fr/geo/commune/22013 | http://data.ign.fr/id/geofla/commune/22013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22013","Magoar (Côtes-d'Armor) [d3ntfsfpqh--k1klf92bud1s] | Gurunhuel (Côtes-d'Armor) [d3ntfrkm4b-17jml4xy6cbbf] | Saint-Adrien (Côtes-d'Armor) [d3ntfu5sve--149v2nasj6ki4] | Moustéru (Côtes-d'Armor) [d3ntfsn0i3-1fvgzf1yyz6eh] | Coadout (Côtes-d'Armor) [d3ntfr7cnl--apo2v9v6xccl] | Plésidy (Côtes-d'Armor) [d3ntftb62i-1rv9fy3hscwbk] | Pont-Melvez (Côtes-d'Armor) [d3ntftyoct-ng2vgfhp8kii] | Maël-Pestivien (Côtes-d'Armor) [d3ntfsfe3f-94czbhrs1aem] | Kerien (Côtes-d'Armor) [d3ntfrrjyb-1mmzolt7ru2ic]"
"place/FRAN_RI_005-d3ntfqvy0i-86cwlf8bze8o","d3ntfqvy0i-86cwlf8bze8o","Bourseul (Côtes-d'Armor)","Bourseul","arrondissement : 221 | canton : Plancoët",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22014","POINT(311600 6833700)","http://id.insee.fr/geo/commune/22014 | http://data.ign.fr/id/geofla/commune/22014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22014","Saint-Méloir-des-Bois (Côtes-d'Armor) [d3ntfup117-1e55cq0rg6c9l] | Jugon-les-Lacs (Côtes-d'Armor) [d3ntfrq8bb--7xa0lr54cg9u] | Plancoët (Côtes-d'Armor) [d3ntfst32v-1h97dh8kaqqwj] | Pluduno (Côtes-d'Armor) [d3ntftu3o2-8h5x15tf9ucq] | Corseul (Côtes-d'Armor) [d3ntfr9vu4--1q5nikalsry2h] | Plorec-sur-Arguenon (Côtes-d'Armor) [d3ntfthld5-1hf8j80ouind0]"
"place/FRAN_RI_005-d3ntfqw981-1er184brn0sae","d3ntfqw981-1er184brn0sae","Bréhand (Côtes-d'Armor)","Bréhaud | Bréhand","arrondissement : 224 | canton : Moncontour",,"Côtes-d'Armor (Bretagne, département) [d3ntb7hqlz-1wtyohr4yjr84]","22015","POINT(287700 6825900)","http://id.insee.fr/geo/commune/22015 | http://data.ign.fr/id/geofla/commune/22015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/22015","Hénon (Côtes-d'Armor) [d3ntfrmyu1-9wpyhv1xlyt3] | Landéhen (Côtes-d'Armor) [d3ntfrw5i3--oujf3jbut52l] | Lamballe (Côtes-d'Armor) [d3ntfrswvv-r3x6mq78g9lm] | Trébry (Côtes-d'Armor) [d3ntfv7za2--1f9n8ce2bet6z] | Quessoy (Côtes-d'Armor) [d3ntfu1wjj-rz9afuopgdce] | Trédaniel (Côtes-d'Armor) [d3ntfv8apc-wulw0063ow3e] | Saint-Trimoël (Côtes-d'Armor) [d3ntfv2jc3-tqk1ib6cnibc]"
