"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntxilrz7-9y3ilkn58sm","d3ntxilrz7-9y3ilkn58sm","Bras-Panon (La Réunion)","Bras-Panon","arrondissement : 9743 | canton : Bras-Panon",,"La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97402",,"http://id.insee.fr/geo/commune/97402 | http://data.ign.fr/id/geofla/commune/97402 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97402","Salazie (La Réunion) [d3ntxisoy6-hb59i5gx0cpe] | Saint-André (La Réunion) [d3ntxio679-attll1ijjqpi] | Saint-Benoît (La Réunion) [d3ntxioihl-1au46dgf9r9cu]"
"place/FRAN_RI_005-d3ntxity01--1orcgrz5nxt0h","d3ntxity01--1orcgrz5nxt0h","Cilaos (La Réunion)","Cilaos","arrondissement : 9742 | canton : Saint-Louis 3e Canton","5 février 1965 : Cilaos est créée à partir des parcelles de Saint-Louis.","La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97424",,"http://id.insee.fr/geo/commune/97424 | http://data.ign.fr/id/geofla/commune/97424 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97424","Les Avirons (La Réunion) [d3ntxilfow-12kgpcw8tn4ea] | Saint-Louis (La Réunion) [d3ntxiqdqr--16as8i3igrpvf] | Salazie (La Réunion) [d3ntxisoy6-hb59i5gx0cpe] | Saint-Leu (La Réunion) [d3ntxiq0t5-1a2gekcceaf96] | Entre-Deux (La Réunion) [d3ntxim3ei-6oq3vgij9xme] | Saint-Benoît (La Réunion) [d3ntxioihl-1au46dgf9r9cu] | Les Trois-Bassins (La Réunion) [d3ntxitlhy-1e1amhzshgbd8] | La Possession (La Réunion) [d3ntxinqwb-ri0v40tzfv9u] | Saint-Paul (La Réunion) [d3ntxiqpdt-1kqe7fpau17s0]"
"place/FRAN_RI_005-d3ntxim3ei-6oq3vgij9xme","d3ntxim3ei-6oq3vgij9xme","Entre-Deux (La Réunion)","Entre-Deux","arrondissement : 9742 | canton : Entre-Deux",,"La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97403",,"http://id.insee.fr/geo/commune/97403 | http://data.ign.fr/id/geofla/commune/97403 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97403","Le Tampon (La Réunion) [d3ntxit0l8-ehq2pg6gak3p] | Saint-Louis (La Réunion) [d3ntxiqdqr--16as8i3igrpvf] | Cilaos (La Réunion) [d3ntxity01--1orcgrz5nxt0h] | Saint-Pierre (La Réunion) [d3ntxir1vw--a65eiwve7pmm] | Saint-Benoît (La Réunion) [d3ntxioihl-1au46dgf9r9cu]"
"place/FRAN_RI_005-d3ntximfwl--1du1dbjc66m3r","d3ntximfwl--1du1dbjc66m3r","L'Etang-Salé (La Réunion)","L'Etang-Salé","arrondissement : 9742 | canton : L'Etang-Salé","1er septembre 2006 : L'Étang-Salé passe de l'arrondissement de Saint-Paul à l'arrondissement de Saint-Pierre.","La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97404",,"http://id.insee.fr/geo/commune/97404 | http://data.ign.fr/id/geofla/commune/97404 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97404","Les Avirons (La Réunion) [d3ntxilfow-12kgpcw8tn4ea] | Saint-Louis (La Réunion) [d3ntxiqdqr--16as8i3igrpvf]"
"place/FRAN_RI_005-d3ntxin36o--1nmitj5njnu7s","d3ntxin36o--1nmitj5njnu7s","La Plaine-des-Palmistes (La Réunion)","La Plaine-des-Palmistes","arrondissement : 9743 | canton : La Plaine-des-Palmistes",,"La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97406",,"http://id.insee.fr/geo/commune/97406 | http://data.ign.fr/id/geofla/commune/97406 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97406","Le Tampon (La Réunion) [d3ntxit0l8-ehq2pg6gak3p] | Sainte-Rose (La Réunion) [d3ntxis18k-y4a7oydg495n] | Saint-Benoît (La Réunion) [d3ntxioihl-1au46dgf9r9cu]"
"place/FRAN_RI_005-d3ntxinqwb-ri0v40tzfv9u","d3ntxinqwb-ri0v40tzfv9u","La Possession (La Réunion)","La Possession","arrondissement : 9744 | canton : La Possession","1er septembre 2006 : La Possession passe de l'arrondissement de Saint-Denis à l'arrondissement de Saint-Paul.","La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97408",,"http://id.insee.fr/geo/commune/97408 | http://data.ign.fr/id/geofla/commune/97408 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97408","Le Port (La Réunion) [d3ntxinetq--1ntxmxtiw16f1] | Salazie (La Réunion) [d3ntxisoy6-hb59i5gx0cpe] | Saint-Denis (La Réunion) [d3ntxip3m3-13ta73cw6nhib] | Cilaos (La Réunion) [d3ntxity01--1orcgrz5nxt0h] | Saint-Paul (La Réunion) [d3ntxiqpdt-1kqe7fpau17s0]"
"place/FRAN_RI_005-d3ntxinetq--1ntxmxtiw16f1","d3ntxinetq--1ntxmxtiw16f1","Le Port (La Réunion)","Le Port","arrondissement : 9744","1er septembre 2006 : Le Port passe de l'arrondissement de Saint-Denis à l'arrondissement de Saint-Paul.","La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97407",,"http://id.insee.fr/geo/commune/97407 | http://data.ign.fr/id/geofla/commune/97407 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97407","La Possession (La Réunion) [d3ntxinqwb-ri0v40tzfv9u] | Saint-Paul (La Réunion) [d3ntxiqpdt-1kqe7fpau17s0]"
"place/FRAN_RI_005-d3ntxilfow-12kgpcw8tn4ea","d3ntxilfow-12kgpcw8tn4ea","Les Avirons (La Réunion)","Les Avirons","arrondissement : 9742 | canton : Les Avirons","1er septembre 2006 : Les Avirons passe de l'arrondissement de Saint-Paul à l'arrondissement de Saint-Pierre.","La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97401",,"http://id.insee.fr/geo/commune/97401 | http://data.ign.fr/id/geofla/commune/97401 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97401","Saint-Louis (La Réunion) [d3ntxiqdqr--16as8i3igrpvf] | Saint-Leu (La Réunion) [d3ntxiq0t5-1a2gekcceaf96] | L'Etang-Salé (La Réunion) [d3ntximfwl--1du1dbjc66m3r] | Cilaos (La Réunion) [d3ntxity01--1orcgrz5nxt0h]"
"place/FRAN_RI_005-d3ntxitlhy-1e1amhzshgbd8","d3ntxitlhy-1e1amhzshgbd8","Les Trois-Bassins (La Réunion)","Les Trois-Bassins","arrondissement : 9744 | canton : Les Trois-Bassins",,"La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97423",,"http://id.insee.fr/geo/commune/97423 | http://data.ign.fr/id/geofla/commune/97423 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97423","Saint-Leu (La Réunion) [d3ntxiq0t5-1a2gekcceaf96] | Cilaos (La Réunion) [d3ntxity01--1orcgrz5nxt0h] | Saint-Paul (La Réunion) [d3ntxiqpdt-1kqe7fpau17s0]"
"place/FRAN_RI_005-d3ntxit0l8-ehq2pg6gak3p","d3ntxit0l8-ehq2pg6gak3p","Le Tampon (La Réunion)","Le Tampon","arrondissement : 9742",,"La Réunion (département) [d3ntb81ilq--1ofe17l7i7gst]","97422",,"http://id.insee.fr/geo/commune/97422 | http://data.ign.fr/id/geofla/commune/97422 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97422","La Plaine-des-Palmistes (La Réunion) [d3ntxin36o--1nmitj5njnu7s] | Sainte-Rose (La Réunion) [d3ntxis18k-y4a7oydg495n] | Saint-Joseph (La Réunion) [d3ntxipg46--a3agc45ab16t] | Entre-Deux (La Réunion) [d3ntxim3ei-6oq3vgij9xme] | Saint-Pierre (La Réunion) [d3ntxir1vw--a65eiwve7pmm] | Saint-Benoît (La Réunion) [d3ntxioihl-1au46dgf9r9cu]"
