"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntesdsmk-low72jj3lm59","d3ntesdsmk-low72jj3lm59","Achères (Cher)","Achères","arrondissement : 181 | canton : Henrichemont",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18001","POINT(658300 6686600)","http://id.insee.fr/geo/commune/18001 | http://data.ign.fr/id/geofla/commune/18001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18001","Menetou-Salon (Cher) [d3nteuifcv-1mdyewz6qpgyb] | Saint-Palais (Cher) [d3ntevhvgw-7lekjnrsp4c0] | Henrichemont (Cher) [d3ntetyhrc--9h5fi78sgj6m] | Quantilly (Cher) [d3ntev044b-1rh706q1py9m7] | Ivoy-le-Pré (Cher) [d3nteu0gof--jrdzjeq7viyw] | Méry-ès-Bois (Cher) [d3nteujpx2-1i09jipo339zo]"
"place/FRAN_RI_005-d3ntesea35-1opgotstm9do1","d3ntesea35-1opgotstm9do1","Ainay-le-Vieil (Cher)","Amay-le-Vieil | Ainay-le-Vieil","arrondissement : 182 | canton : Saulzais-le-Potier",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18002","POINT(665700 6618600)","http://id.insee.fr/geo/commune/18002 | http://data.ign.fr/id/geofla/commune/18002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18002","Lételon (Allier) [d3ntd2nkw2-19xh0um9exdt8] | La Perche (Cher) [d3nteuvd6j-dohlfi1hzp85] | Coust (Cher) [d3ntetkk5i-sfxp5n4qdy8r] | Drevant (Cher) [d3ntetovct-y3ug8bhh4qjl] | Colombiers (Cher) [d3ntetibqy-1qljxx1p2apo6] | La Celette (Cher) [d3ntet6yeg-1qy0ms43w7iew] | Saint-Georges-de-Poisieux (Cher) [d3ntev8y2j--ns9ozrxqq024] | La Groutte (Cher) [d3ntetwpit-1nj18zqtuslip]"
"place/FRAN_RI_005-d3ntesezb2--1nc9hs93v5hnk","d3ntesezb2--1nc9hs93v5hnk","Allogny (Cher)","Alloigny | Allogny","arrondissement : 181 | canton : Saint-Martin-d'Auxigny",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18004","POINT(648700 6680800)","http://id.insee.fr/geo/commune/18004 | http://data.ign.fr/id/geofla/commune/18004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18004","Saint-Eloy-de-Gy (Cher) [d3ntev6qba-1ez10u3g4ohg3] | Neuvy-sur-Barangeon (Cher) [d3nteur5n5-1en0y8xn3yzx5] | Vouzeron (Cher) [d3ntew96uo-1krcqi56js6w6] | Méry-ès-Bois (Cher) [d3nteujpx2-1i09jipo339zo] | Allouis (Cher) [d3ntesfb5v-s3b6bjo9frcf] | Saint-Martin-d'Auxigny (Cher) [d3ntevfz4x-u7zmdsmhjpug] | Saint-Laurent (Cher) [d3ntevc4be-1qx9o0radgju9]"
"place/FRAN_RI_005-d3ntesfb5v-s3b6bjo9frcf","d3ntesfb5v-s3b6bjo9frcf","Allouis (Cher)","Allouy | Allouis","arrondissement : 183 | canton : Mehun-sur-Yèvre",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18005","POINT(641400 6674200)","http://id.insee.fr/geo/commune/18005 | http://data.ign.fr/id/geofla/commune/18005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18005","Saint-Eloy-de-Gy (Cher) [d3ntev6qba-1ez10u3g4ohg3] | Mehun-sur-Yèvre (Cher) [d3nteuh587-ozch2iozf9s9] | Foëcy (Cher) [d3ntett7mw--4hfhmhuwzmsu] | Vignoux-sur-Barangeon (Cher) [d3ntew68so--as99vflvo0io] | Allogny (Cher) [d3ntesezb2--1nc9hs93v5hnk] | Berry-Bouy (Cher) [d3ntet1gqe-4m6ugl2804qs] | Saint-Laurent (Cher) [d3ntevc4be-1qx9o0radgju9]"
"place/FRAN_RI_005-d3ntesfmsx-ogidcchu7pof","d3ntesfmsx-ogidcchu7pof","Annoix (Cher)","Annoix","arrondissement : 181 | canton : Levet",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18006","POINT(664500 6651200)","http://id.insee.fr/geo/commune/18006 | http://data.ign.fr/id/geofla/commune/18006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18006","Crosses (Cher) [d3ntetn9l3-9lonv1czic2c] | Saint-Just (Cher) [d3ntevbt3v--sju9qbrdlezv] | Saint-Denis-de-Palin (Cher) [d3ntev63og-1hennn0y67g0d] | Vornay (Cher) [d3ntew8ukc-bpgm48ex13zk]"
"place/FRAN_RI_005-d3ntesg54j--3g6t2o0auhhj","d3ntesg54j--3g6t2o0auhhj","Apremont-sur-Allier (Cher)","Apremont-sur-Allier | Apremont-et-le Veullin","arrondissement : 182 | canton : La Guerche-sur-l'Aubois","1er janvier 1975 : Apremont devient Apremont-sur-Allier.","Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18007","POINT(703600 6645000)","http://id.insee.fr/geo/commune/18007 | http://data.ign.fr/id/geofla/commune/18007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18007","Gimouille (Nièvre) [d3ntnjyzno-1meav7njsmzok] | Saincaize-Meauce (Nièvre) [d3ntnuyrpj-tgotrodnzhpx] | La Guerche-sur-l'Aubois (Cher) [d3ntetx0y4-3k3rwavy1ecp] | La Chapelle-Hugon (Cher) [d3ntet970r-t3p5xp6es9dp] | Neuvy-le-Barrois (Cher) [d3nteupph7-1l0qim815vv62] | Cuffy (Cher) [d3ntetnm36-19jpvv6rwoonx]"
"place/FRAN_RI_005-d3ntesgi25--1n4tyjii9nxkc","d3ntesgi25--1n4tyjii9nxkc","Arçay (Cher)","Arçay","arrondissement : 181 | canton : Levet",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18008","POINT(649800 6650000)","http://id.insee.fr/geo/commune/18008 | http://data.ign.fr/id/geofla/commune/18008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18008","Lapan (Cher) [d3nteu2ov7--166x6kjobytdg] | Saint-Caprais (Cher) [d3ntev54z3-c0hfruupy430] | Trouy (Cher) [d3ntevxsfd-1kbe9w3vns96a] | Corquoy (Cher) [d3ntetjlg4-vru1zfal6dvg] | Lissay-Lochy (Cher) [d3nteu6ggc--o7u9nrwvif2j] | Le Subdray (Cher) [d3ntevsnh5-10jshrbuwk3jz] | Levet (Cher) [d3nteu5hqy-kfbj2bhf4ws8]"
"place/FRAN_RI_005-d3nteshwxj--1ae0xj72y8ln9","d3nteshwxj--1ae0xj72y8ln9","Arcomps (Cher)","Arcoups | Arcomps","arrondissement : 182 | canton : Saulzais-le-Potier",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18009","POINT(656600 6619600)","http://id.insee.fr/geo/commune/18009 | http://data.ign.fr/id/geofla/commune/18009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18009","Marçais (Cher) [d3nteu8qky--qhi7hatei20m] | Bouzais (Cher) [d3ntet3e56-g5qgn5cofste] | Orcenais (Cher) [d3nteut4k8--1pggf8v4ifgyh] | Faverdines (Cher) [d3ntetr3rc-10ke9vli3tfat] | Saint-Georges-de-Poisieux (Cher) [d3ntev8y2j--ns9ozrxqq024] | Loye-sur-Arnon (Cher) [d3nteu6sb5-ttpzhyqv3olc]"
"place/FRAN_RI_005-d3ntesibdh--p1wrhsqi61u4","d3ntesibdh--p1wrhsqi61u4","Ardenais (Cher)","Ardenais","arrondissement : 182 | canton : Le Châtelet",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18010","POINT(650900 6616500)","http://id.insee.fr/geo/commune/18010 | http://data.ign.fr/id/geofla/commune/18010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18010","Marçais (Cher) [d3nteu8qky--qhi7hatei20m] | Reigny (Cher) [d3ntev12ly--1s4uw8lz688mu] | Le Châtelet (Cher) [d3ntetdytl-1hyykxtfnb9xp] | Saint-Pierre-les-Bois (Cher) [d3ntevi6w7--o144i2whmklz] | Loye-sur-Arnon (Cher) [d3nteu6sb5-ttpzhyqv3olc]"
"place/FRAN_RI_005-d3ntesinvk-1jbnld2jzlfl9","d3ntesinvk-1jbnld2jzlfl9","Argent-sur-Sauldre (Cher)","Givaudins | Argent-sur-Sauldre | Argent","arrondissement : 183 | canton : Argent-sur-Sauldre",,"Cher (Centre, département) [d3ntb7g2gw--4rv27gfdzgqg]","18011","POINT(658100 6717500)","http://id.insee.fr/geo/commune/18011 | http://data.ign.fr/id/geofla/commune/18011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/18011","Clémont (Cher) [d3ntethntl--1vrcmwe5p0j08] | Coullons (Loiret) [d3ntj2b7w4--1s5s2jyzf6mc3] | Blancafort (Cher) [d3ntet23sq-1p245sxsz4mi2] | Cerdon (Loiret) [d3ntj1ut1l--x5yrm29j7a2g] | Sainte-Montaine (Cher) [d3ntevh8u3-40345csum1ee] | Aubigny-sur-Nère (Cher) [d3ntesvvty-1k8adai5gl2kz]"
