"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntxhpfyg--7ab0z4xlvkpy","d3ntxhpfyg--7ab0z4xlvkpy","Anse-Bertrand (Guadeloupe)","Anse-Bertrand","arrondissement : 9712 | canton : Anse-Bertrand",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97102",,"http://id.insee.fr/geo/commune/97102 | http://data.ign.fr/id/geofla/commune/97102 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97102","Port-Louis (Guadeloupe) [d3ntxhwa4j--t8i0s2cc2aky] | Petit-Canal (Guadeloupe) [d3ntxhvazm-fenry500t580]"
"place/FRAN_RI_005-d3ntxhpsoa--4o0v4s59n7eq","d3ntxhpsoa--4o0v4s59n7eq","Baie-Mahault (Guadeloupe)","Baie-Mahault","arrondissement : 9711 | canton : Baie-Mahault",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97103",,"http://id.insee.fr/geo/commune/97103 | http://data.ign.fr/id/geofla/commune/97103 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97103","Lamentin (Guadeloupe) [d3ntxhtyx4--114axb26k40vr] | Petit-Bourg (Guadeloupe) [d3ntxhuwjp-rpr7gd4oiypv]"
"place/FRAN_RI_005-d3ntxhq3vt--1hcayepam9ndy","d3ntxhq3vt--1hcayepam9ndy","Baillif (Guadeloupe)","Baillif","arrondissement : 9711 | canton : Vieux-Habitants",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97104",,"http://id.insee.fr/geo/commune/97104 | http://data.ign.fr/id/geofla/commune/97104 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97104","Capesterre-Belle-Eau (Guadeloupe) [d3ntxhr9hj--w7qpwz3xlo0u] | Vieux-Habitants (Guadeloupe) [d3ntxhzmeo-fcgxza8fyc10] | Basse-Terre (Guadeloupe) [d3ntxhqfqm--e21n4qopzs7m] | Saint-Claude (Guadeloupe) [d3ntxhwlzc-1wfvsrpem43j2]"
"place/FRAN_RI_005-d3ntxhqfqm--e21n4qopzs7m","d3ntxhqfqm--e21n4qopzs7m","Basse-Terre (Guadeloupe)","Basse-Terre","arrondissement : 9711",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97105",,"http://id.insee.fr/geo/commune/97105 | http://data.ign.fr/id/geofla/commune/97105 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97105","Baillif (Guadeloupe) [d3ntxhq3vt--1hcayepam9ndy] | Saint-Claude (Guadeloupe) [d3ntxhwlzc-1wfvsrpem43j2] | Gourbeyre (Guadeloupe) [d3ntxhrxew-djqfsywk73kb]"
"place/FRAN_RI_005-d3ntxhqrdo-swn2unadxap9","d3ntxhqrdo-swn2unadxap9","Bouillante (Guadeloupe)","Bouillante","arrondissement : 9711 | canton : Bouillante",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97106",,"http://id.insee.fr/geo/commune/97106 | http://data.ign.fr/id/geofla/commune/97106 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97106","Pointe-Noire (Guadeloupe) [d3ntxhvyhh--1subxcpj2x1yx] | Vieux-Habitants (Guadeloupe) [d3ntxhzmeo-fcgxza8fyc10] | Petit-Bourg (Guadeloupe) [d3ntxhuwjp-rpr7gd4oiypv]"
"place/FRAN_RI_005-d3ntxhr9hj--w7qpwz3xlo0u","d3ntxhr9hj--w7qpwz3xlo0u","Capesterre-Belle-Eau (Guadeloupe)","Capesterre-de-Guadeloupe | Capesterre-Belle-Eau","arrondissement : 9711","4 juin 1976 : Capesterre-de-Guadeloupe devient Capesterre-Belle-Eau.","Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97107",,"http://id.insee.fr/geo/commune/97107 | http://data.ign.fr/id/geofla/commune/97107 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97107","Goyave (Guadeloupe) [d3ntxhtmuj-1fwtzv6fqo73c] | Vieux-Habitants (Guadeloupe) [d3ntxhzmeo-fcgxza8fyc10] | Trois-Rivières (Guadeloupe) [d3ntxhyzcc-1ei69ydlylza2] | Baillif (Guadeloupe) [d3ntxhq3vt--1hcayepam9ndy] | Saint-Claude (Guadeloupe) [d3ntxhwlzc-1wfvsrpem43j2] | Gourbeyre (Guadeloupe) [d3ntxhrxew-djqfsywk73kb]"
"place/FRAN_RI_005-d3ntxhrlzm-1cdyik5paw4ws","d3ntxhrlzm-1cdyik5paw4ws","Capesterre-de-Marie-Galante (Guadeloupe)","Capesterre-de-Marie-Galante","arrondissement : 9712 | canton : Capesterre-de-Marie-Galante",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97108",,"http://id.insee.fr/geo/commune/97108 | http://data.ign.fr/id/geofla/commune/97108 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97108","Saint-Louis (Guadeloupe) [d3ntxhx8tx--mduky3256p6a] | Grand-Bourg (Guadeloupe) [d3ntxhszs7-1ppbg2uq59h6h]"
"place/FRAN_RI_005-d3ntxhso56--10h4kelcnm07z","d3ntxhso56--10h4kelcnm07z","Deshaies (Guadeloupe)","Deshaies","arrondissement : 9711 | canton : Sainte-Rose 2e Canton",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97111",,"http://id.insee.fr/geo/commune/97111 | http://data.ign.fr/id/geofla/commune/97111 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97111","Pointe-Noire (Guadeloupe) [d3ntxhvyhh--1subxcpj2x1yx] | Sainte-Rose (Guadeloupe) [d3ntxhxwbr-km6yazuetezx]"
"place/FRAN_RI_005-d3ntxhrxew-djqfsywk73kb","d3ntxhrxew-djqfsywk73kb","Gourbeyre (Guadeloupe)","Gourbeyre","arrondissement : 9711 | canton : Gourbeyre",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97109",,"http://id.insee.fr/geo/commune/97109 | http://data.ign.fr/id/geofla/commune/97109 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97109","Capesterre-Belle-Eau (Guadeloupe) [d3ntxhr9hj--w7qpwz3xlo0u] | Vieux-Fort (Guadeloupe) [d3ntxhzarn-ivnkwmxoaac4] | Basse-Terre (Guadeloupe) [d3ntxhqfqm--e21n4qopzs7m] | Trois-Rivières (Guadeloupe) [d3ntxhyzcc-1ei69ydlylza2] | Saint-Claude (Guadeloupe) [d3ntxhwlzc-1wfvsrpem43j2]"
"place/FRAN_RI_005-d3ntxhtmuj-1fwtzv6fqo73c","d3ntxhtmuj-1fwtzv6fqo73c","Goyave (Guadeloupe)","Goyave","arrondissement : 9711 | canton : Goyave",,"Guadeloupe (département) [d3ntb7slun--zln1527mnvoq]","97114",,"http://id.insee.fr/geo/commune/97114 | http://data.ign.fr/id/geofla/commune/97114 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/97114","Capesterre-Belle-Eau (Guadeloupe) [d3ntxhr9hj--w7qpwz3xlo0u] | Vieux-Habitants (Guadeloupe) [d3ntxhzmeo-fcgxza8fyc10] | Petit-Bourg (Guadeloupe) [d3ntxhuwjp-rpr7gd4oiypv]"
