"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntim1fho-1haa8n4pr44s5","d3ntim1fho-1haa8n4pr44s5","Ambloy (Loir-et-Cher)","Ambloy","arrondissement : 412 | canton : Saint-Amand-Longpré",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41001","POINT(547600 6736600)","http://id.insee.fr/geo/commune/41001 | http://data.ign.fr/id/geofla/commune/41001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41001","Huisseau-en-Beauce (Loir-et-Cher) [d3ntin3gxu--1pskft0who7is] | Prunay-Cassereau (Loir-et-Cher) [d3ntinxd0h--11nne7j84vldx] | Saint-Amand-Longpré (Loir-et-Cher) [d3ntio2on9--kpzsyg4zhxch] | Sasnières (Loir-et-Cher) [d3ntioffcu--194s0fr310ob] | Houssay (Loir-et-Cher) [d3ntin35y3-1rjqcnhlcwlko] | Villiersfaux (Loir-et-Cher) [d3ntip58mt--1omv5lfz5y56e]"
"place/FRAN_RI_005-d3ntim1qhg-pa7dyva3aefp","d3ntim1qhg-pa7dyva3aefp","Angé (Loir-et-Cher)","Angé | La Commanderie","arrondissement : 411 | canton : Montrichard","1er janvier 2017 : Angé passe de l'arrondissement de Blois à l'arrondissement de Romorantin-Lanthenay.","Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41002","POINT(567300 6693800)","http://id.insee.fr/geo/commune/41002 | http://data.ign.fr/id/geofla/commune/41002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41002","Monthou-sur-Cher (Loir-et-Cher) [d3ntinkavm-1cbtsvjwxzaby] | Montrichard (Loir-et-Cher) [d3ntinmfeg-onszk92gbmvn] | Saint-Julien-de-Chédon (Loir-et-Cher) [d3ntio8r81-8ltvg5ph68b8] | Céré-la-Ronde (Indre-et-Loire) [d3nthwcbz8--jebavskuyzn7] | Pouillé (Loir-et-Cher) [d3ntinwftf-1v972hlmk8nnd]"
"place/FRAN_RI_005-d3ntim21h7--1vp34leob7072","d3ntim21h7--1vp34leob7072","Areines (Loir-et-Cher)","Areynes | Areines","arrondissement : 412 | canton : Vendôme 2e Canton",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41003","POINT(557300 6746200)","http://id.insee.fr/geo/commune/41003 | http://data.ign.fr/id/geofla/commune/41003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41003","Meslay (Loir-et-Cher) [d3ntinhv58--1kgzlgwdiuw9] | Saint-Ouen (Loir-et-Cher) [d3ntioc3i7--1gkd0cfwgwu2f] | Vendôme (Loir-et-Cher) [d3ntiowk2l--135h74omuuphr] | Coulommiers-la-Tour (Loir-et-Cher) [d3ntimqtgo--1aomck1luhr20]"
"place/FRAN_RI_005-d3ntim2coq-ns0t5odfuyn3","d3ntim2coq-ns0t5odfuyn3","Artins (Loir-et-Cher)","Artins","arrondissement : 412 | canton : Montoire-sur-le-Loir",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41004","POINT(530600 6740700)","http://id.insee.fr/geo/commune/41004 | http://data.ign.fr/id/geofla/commune/41004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41004","Saint-Jacques-des-Guérets (Loir-et-Cher) [d3ntio858i--dzr97tblmwh6] | Les Essarts (Loir-et-Cher) [d3ntimvjbo--mgn34uke2wfc] | Ternay (Loir-et-Cher) [d3ntiorotl-1s7peojxodnjr] | Sougé (Loir-et-Cher) [d3ntioq5ur-1vrpcgvsq51yd] | Montrouveau (Loir-et-Cher) [d3ntinn1e0-1kv5g2vjg5rm8] | Troo (Loir-et-Cher) [d3ntiovcba-bmfc5enjruq4] | Couture-sur-Loir (Loir-et-Cher) [d3ntimsi91-gm2sx608baho]"
"place/FRAN_RI_005-d3ntim38l8-v8clzaeqjuna","d3ntim38l8-v8clzaeqjuna","Arville (Loir-et-Cher)","Arville","arrondissement : 412 | canton : Mondoubleau",,,"41005","POINT(547100 6775500)","http://id.insee.fr/geo/commune/41005 | http://data.ign.fr/id/geofla/commune/41005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41005",
"place/FRAN_RI_005-d3ntim3k0j-70y34c4hvfdk","d3ntim3k0j-70y34c4hvfdk","Autainville (Loir-et-Cher)","Autinville | Autainville","arrondissement : 411 | canton : Marchenoir",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41006","POINT(581500 6754600)","http://id.insee.fr/geo/commune/41006 | http://data.ign.fr/id/geofla/commune/41006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41006","Ouzouer-le-Marché (Loir-et-Cher) [d3ntinteyk-19c2qzdheercb] | Marchenoir (Loir-et-Cher) [d3ntina789-z4hd6dxms1qb] | Binas (Loir-et-Cher) [d3ntim7c8x--1871slq0irct0] | Saint-Léonard-en-Beauce (Loir-et-Cher) [d3ntioakr4--1g8iq0sh0vshg] | Saint-Laurent-des-Bois (Loir-et-Cher) [d3ntio9xwj-1r8pghqamf4x4]"
"place/FRAN_RI_005-d3ntim3v0a-1hue0efrxlxvo","d3ntim3v0a-1hue0efrxlxvo","Authon (Loir-et-Cher)","Authon","arrondissement : 412 | canton : Saint-Amand-Longpré",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41007","POINT(542100 6729100)","http://id.insee.fr/geo/commune/41007 | http://data.ign.fr/id/geofla/commune/41007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41007","Neuville-sur-Brenne (Indre-et-Loire) [d3nthylrl6--1knjl3tqczo2m] | Monthodon (Indre-et-Loire) [d3nthy9cav--58p008ovtxyu] | Le Boulay (Indre-et-Loire) [d3nthw6nmm-rrc0by5onkmn] | Prunay-Cassereau (Loir-et-Cher) [d3ntinxd0h--11nne7j84vldx] | Saint-Amand-Longpré (Loir-et-Cher) [d3ntio2on9--kpzsyg4zhxch] | Villechauve (Loir-et-Cher) [d3ntiozw50-1farkp9fh3rmc]"
"place/FRAN_RI_005-d3ntim45sa--tzv7b218w86q","d3ntim45sa--tzv7b218w86q","Avaray (Loir-et-Cher)","Avaray","arrondissement : 411 | canton : Mer",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41008","POINT(592300 6736700)","http://id.insee.fr/geo/commune/41008 | http://data.ign.fr/id/geofla/commune/41008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41008","Mer (Loir-et-Cher) [d3ntinh95p--1mi0vg7j5j6up] | Tavers (Loiret) [d3ntj4pxmi--15a29mtidp2uq] | Saint-Laurent-Nouan (Loir-et-Cher) [d3ntioa9rc--10uuq3mp5p3du] | Lestiou (Loir-et-Cher) [d3ntin747s-1lq34diq2l9kp] | Séris (Loir-et-Cher) [d3ntioi62z-1qhy6hq32njdc] | Courbouzon (Loir-et-Cher) [d3ntimr4gg-3b655t8lj2la]"
"place/FRAN_RI_005-d3ntim4gs2--j3a627v5i0kz","d3ntim4gs2--j3a627v5i0kz","Averdon (Loir-et-Cher)","Averdon","arrondissement : 411 | canton : Herbault",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41009","POINT(572100 6732900)","http://id.insee.fr/geo/commune/41009 | http://data.ign.fr/id/geofla/commune/41009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41009","Champigny-en-Beauce (Loir-et-Cher) [d3ntimg79y--itdn30n87x8v] | Marolles (Loir-et-Cher) [d3ntinbscp-1la4h1r0a7ii0] | Mulsans (Loir-et-Cher) [d3ntinny5j-xymklro95o27] | Fossé (Loir-et-Cher) [d3ntimzssw--5wvd0xoyavtq] | La Chapelle-Vendômoise (Loir-et-Cher) [d3ntimhqgj--8yq7qw0e50y1] | Villerbon (Loir-et-Cher) [d3ntip2xn5-1objb45y4x3jn] | Maves (Loir-et-Cher) [d3ntincec8--monh5fh648o5] | Conan (Loir-et-Cher) [d3ntimnryj--wblo396zlmvm]"
"place/FRAN_RI_005-d3ntim4rk2--1b0x6ngs65nal","d3ntim4rk2--1b0x6ngs65nal","Azé (Loir-et-Cher)","Azé","arrondissement : 412 | canton : Vendôme 1er Canton",,"Loir-et-Cher (Centre, département) [d3ntb83v3p-nt9a6swe87fm]","41010","POINT(550300 6751900)","http://id.insee.fr/geo/commune/41010 | http://data.ign.fr/id/geofla/commune/41010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/41010","Mazangé (Loir-et-Cher) [d3ntinerhh-rxudvl5rxdbv] | Villiers-sur-Loir (Loir-et-Cher) [d3ntip5j72--6srqc5qkkyc3] | Epuisay (Loir-et-Cher) [d3ntimv8bw--1x8q757bcmboz] | Danzé (Loir-et-Cher) [d3ntimtf0k-tvwide0moyjt] | Saint-Ouen (Loir-et-Cher) [d3ntioc3i7--1gkd0cfwgwu2f] | Vendôme (Loir-et-Cher) [d3ntiowk2l--135h74omuuphr] | Rahart (Loir-et-Cher) [d3ntiny51b--zvul76l9kvcn]"
