"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntdzsqcs-1m1zx83hcshoh","d3ntdzsqcs-1m1zx83hcshoh","Agen-d'Aveyron (Aveyron)","Agen-d'Aveyron | Agen | Abbas","arrondissement : 122 | canton : Pont-de-Salars","1er janvier 2017 : Agen-d'Aveyron passe de l'arrondissement de Rodez à l'arrondissement de Millau.","Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12001","POINT(674400 6362000)","http://id.insee.fr/geo/commune/12001 | http://data.ign.fr/id/geofla/commune/12001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12001","La Loubière (Aveyron) [d3nte19kga-l8q8mfbn0q2b] | Le Vibal (Aveyron) [d3nte35imd-6t46wux5mkmp] | Sainte-Radegonde (Aveyron) [d3nte2kz1b-1xd4keqwzer6n] | Montrozier (Aveyron) [d3nte1mc8o-kjq0cvmzi193]"
"place/FRAN_RI_005-d3ntdzt27l--19s90usgcnyhi","d3ntdzt27l--19s90usgcnyhi","Aguessac (Aveyron)","Aguessac | Agnac","arrondissement : 121 | canton : Millau-Est",,"Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12002","POINT(707800 6339700)","http://id.insee.fr/geo/commune/12002 | http://data.ign.fr/id/geofla/commune/12002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12002","Paulhe (Aveyron) [d3nte1u23h-robrco05a8ny] | Millau (Aveyron) [d3nte1ga3e-pjlaom2xx1wh] | Verrières (Aveyron) [d3nte33ieq-10bjgd8d1p0z5] | Compeyre (Aveyron) [d3nte0iasl-1odjcogqstabc]"
"place/FRAN_RI_005-d3ntdztwtj--ucguskb25u44","d3ntdztwtj--ucguskb25u44","Almont-les-Junies (Aveyron)","Almont-les-Junies | Almon-les-Junies | Almon | Ajas","arrondissement : 123 | canton : Decazeville","1er avril 1993 : Almon-les-Junies devient Almont-les-Junies.","Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12004","POINT(643900 6388800)","http://id.insee.fr/geo/commune/12004 | http://data.ign.fr/id/geofla/commune/12004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12004","Saint-Parthem (Aveyron) [d3nte2knts-jo6kupd9mhhm] | Conques (Aveyron) [d3nte0knq3--1eidr6mfvz72o] | Firmi (Aveyron) [d3nte0upv4-13erte6886qyx] | Flagnac (Aveyron) [d3nte0v25g--r3b4cs62xj4k]"
"place/FRAN_RI_005-d3ntdzuam6-135osscqx1hep","d3ntdzuam6-135osscqx1hep","Alpuech (Aveyron)","La Terrisse | Alpuech | Albaret","arrondissement : 122 | canton : Sainte-Geneviève-sur-Argence",,,"12005","POINT(687900 6407000)","http://id.insee.fr/geo/commune/12005 | http://data.ign.fr/id/geofla/commune/12005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12005",
"place/FRAN_RI_005-d3ntdzumgz--dk4k4wn35qds","d3ntdzumgz--dk4k4wn35qds","Alrance (Aveyron)","Alrance | Albinhac","arrondissement : 121 | canton : Salles-Curan",,"Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12006","POINT(674600 6336900)","http://id.insee.fr/geo/commune/12006 | http://data.ign.fr/id/geofla/commune/12006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12006","Auriac-Lagast (Aveyron) [d3ntdzyfzy--iqyy57hq8t9g] | Durenque (Aveyron) [d3nte0ryhp-qja6cbttfe5u] | Villefranche-de-Panat (Aveyron) [d3nte366z9--kepfk0x6zqc9] | Arvieu (Aveyron) [d3ntdzwx8w--ojuruc802v0g] | Salles-Curan (Aveyron) [d3nte2pc6h--1wwdmyyvhmh2l]"
"place/FRAN_RI_005-d3ntdzuybs-mcjulhvctizd","d3ntdzuybs-mcjulhvctizd","Ambeyrac (Aveyron)","Ampiac | Ambeyrac | Ambayrac","arrondissement : 123 | canton : Villeneuve",,"Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12007","POINT(616000 6379500)","http://id.insee.fr/geo/commune/12007 | http://data.ign.fr/id/geofla/commune/12007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12007","Montbrun (Lot) [d3ntj790i1--nknedcakov2r] | Balaguier-d'Olt (Aveyron) [d3ntdzzguy--o23n82w1tj0n] | Saujac (Aveyron) [d3nte2rupq--gawktef2gwgd] | Ols-et-Rinhodes (Aveyron) [d3nte1t495--1f58212j311yj] | Larroque-Toirac (Lot) [d3ntj6reyz--frp9berk5zuz] | Montsalès (Aveyron) [d3nte1mn8f--17i08dhmum901]"
"place/FRAN_RI_005-d3ntdzvwlo--1fw4ik5hrwmoy","d3ntdzvwlo--1fw4ik5hrwmoy","Anglars-Saint-Félix (Aveyron)","Anglars-Saint-Félix | Anglars | Anglans","arrondissement : 122 | canton : Rignac","1er janvier 2017 : Anglars-Saint-Félix passe de l'arrondissement de Rodez à l'arrondissement de Villefranche-de-Rouergue.","Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12008","POINT(637700 6369600)","http://id.insee.fr/geo/commune/12008 | http://data.ign.fr/id/geofla/commune/12008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12008","Rignac (Aveyron) [d3nte22sta-17h4h7cmk71qi] | Prévinquières (Aveyron) [d3nte1ywhg-192h0tak6q112] | Privezac (Aveyron) [d3nte1z7oz-1hm10t1yk49bp] | Roussennac (Aveyron) [d3nte24zhr--f439175hkhnc] | Vaureilles (Aveyron) [d3nte335wn--1hx9x8crm4x47]"
"place/FRAN_RI_005-d3ntdzw9r1-lcpwich5qynz","d3ntdzw9r1-lcpwich5qynz","Arnac-sur-Dourdou (Aveyron)","Banc-Anglars | Arnac-sur-Dourdou | Arnac","arrondissement : 121 | canton : Camarès",,"Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12009","POINT(694500 6291900)","http://id.insee.fr/geo/commune/12009 | http://data.ign.fr/id/geofla/commune/12009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12009","Mélagues (Aveyron) [d3nte1fnw3-vfg62ogfiil] | Castanet-le-Haut (Hérault) [d3nthmfvxq--1rb4vbytvqaqi] | Brusque (Aveyron) [d3nte07a5x-n4lbn0t5c6dz] | Murat-sur-Vèbre (Tarn) [d3ntvjjys1--ucdtbbyra1gq]"
"place/FRAN_RI_005-d3ntdzwle2--ocfyfocnpit7","d3ntdzwle2--ocfyfocnpit7","Arques (Aveyron)","Arques | Azques","arrondissement : 122 | canton : Pont-de-Salars","1er janvier 2017 : Arques passe de l'arrondissement de Rodez à l'arrondissement de Millau.Les Arques passe de l'arrondissement de Cahors à l'arrondissement de Gourdon.","Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12010","POINT(684000 6357500)","http://id.insee.fr/geo/commune/12010 | http://data.ign.fr/id/geofla/commune/12010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12010","Ségur (Aveyron) [d3nte2u6kf--ac0n9jpritk7] | Bertholène (Aveyron) [d3nte02cz3-pzyx3wabwgny] | Le Vibal (Aveyron) [d3nte35imd-6t46wux5mkmp] | Laissac (Aveyron) [d3nte11mu3-1phluk9epg6sv]"
"place/FRAN_RI_005-d3ntdzwx8w--ojuruc802v0g","d3ntdzwx8w--ojuruc802v0g","Arvieu (Aveyron)","Puech-Grimal | Le Ventajou | Espinous | Dours | Clauzelle | Caplongue | Bonneviale | Azvieu | Aurez | Arvieu | Arcanhac","arrondissement : 122 | canton : Cassagnes-Bégonhès","1er janvier 2017 : Arvieu passe de l'arrondissement de Rodez à l'arrondissement de Millau.","Aveyron (Midi-Pyrénées, département) [d3ntb779t9-158vlf2393hzx]","12011","POINT(672900 6343500)","http://id.insee.fr/geo/commune/12011 | http://data.ign.fr/id/geofla/commune/12011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/12011","Auriac-Lagast (Aveyron) [d3ntdzyfzy--iqyy57hq8t9g] | Alrance (Aveyron) [d3ntdzumgz--dk4k4wn35qds] | Salles-Curan (Aveyron) [d3nte2pc6h--1wwdmyyvhmh2l] | Canet-de-Salars (Aveyron) [d3nte0bcj2--1x9vhym5jfcyj] | Salmiech (Aveyron) [d3nte2pyta-14mx5zwdx7wx7] | Trémouilles (Aveyron) [d3nte308hx--5etttn2yfbv5]"
