"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntivb51w-1vc7jynifas87","d3ntivb51w-1vc7jynifas87","Abbaretz (Loire-Atlantique)","Teillé | Abbaretz | Abaret","arrondissement : 441 | canton : Nozay","1er janvier 2017 : Abbaretz passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.","Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44001","POINT(359300 6726600)","http://id.insee.fr/geo/commune/44001 | http://data.ign.fr/id/geofla/commune/44001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44001","Saffré (Loire-Atlantique) [d3ntiwtxmz--4h1ij7snejg7] | Issé (Loire-Atlantique) [d3ntiw15fz-1ihqppxkm1jhw] | Puceul (Loire-Atlantique) [d3ntiwq2tg--rnvyl68auul7] | La Meilleraye-de-Bretagne (Loire-Atlantique) [d3ntiw8crf-9kwoary8f8u0] | Treffieux (Loire-Atlantique) [d3ntixg98s--rgywb6wjzow7] | Nozay (Loire-Atlantique) [d3ntiweqbz--1pikvk943zelr] | Joué-sur-Erdre (Loire-Atlantique) [d3ntiw1viy--16031dnxni05s]"
"place/FRAN_RI_005-d3ntivbq6e--10wyc38gevfm9","d3ntivbq6e--10wyc38gevfm9","Aigrefeuille-sur-Maine (Loire-Atlantique)","Theillac | Théhillac | Aigrefeuille-sur-Maine","arrondissement : 442 | canton : Aigrefeuille-sur-Maine",,"Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44002","POINT(366200 6673300)","http://id.insee.fr/geo/commune/44002 | http://data.ign.fr/id/geofla/commune/44002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44002","Montbert (Loire-Atlantique) [d3ntiwawt0-n2i5rbsqsa6s] | Remouillé (Loire-Atlantique) [d3ntiwrhou--1hmobd0muce6k] | Saint-Lumine-de-Clisson (Loire-Atlantique) [d3ntix40n1-1xv5n0osf4dnd] | Maisdon-sur-Sèvre (Loire-Atlantique) [d3ntiw63pl-1ee2k3g8a14ix] | La Planche (Loire-Atlantique) [d3ntiwjtcc-1w74mit3l1rg9] | Château-Thébaud (Loire-Atlantique) [d3ntivo6bq--74cui1i5avyf]"
"place/FRAN_RI_005-d3ntivc95a-129aovhn2kmuw","d3ntivc95a-129aovhn2kmuw","Ancenis (Loire-Atlantique)","Bassemer | Ancenis","arrondissement : 444 | canton : Ancenis","1er janvier 2017 : Abbaretz passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Ancenis passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Avessac passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Blain passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Bonnœuvre passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Bouvron passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Casson passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Châteaubriant passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Conquereuil passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Couffé passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Derval passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Erbray passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Fay-de-Bretagne passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Fercé passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Fégréac passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Grand-Auverné passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Grandchamps-des-Fontaines passe de l'arrondissement de Nantes à l'arrondissement de Châteaubriant-Ancenis.Guémené-Penfao passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Héric passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Issé passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Jans passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Joué-sur-Erdre passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Juigné-des-Moutiers passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.L'arrondissement d'Ancenis cède 24 communes à l'arrondissement de Châteaubriant-Ancenis.L'arrondissement d'Ancenis est supprimé.L'arrondissement de Châteaubriant cède 53 communes à l'arrondissement de Châteaubriant-Ancenis.L'arrondissement de Châteaubriant-Ancenis reçoit 24 communes de l'arrondissement d'Ancenis.L'arrondissement de Châteaubriant-Ancenis reçoit 4 communes de l'arrondissement de Nantes.L'arrondissement de Châteaubriant-Ancenis reçoit 53 communes de l'arrondissement de Châteaubriant.L'arrondissement de Nantes cède 4 communes à l'arrondissement de Châteaubriant-Ancenis.La Chapelle-Glain passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.La Chevallerais passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.La Grigonnais passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.La Meilleraye-de-Bretagne passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.La Roche-Blanche passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Le Cellier passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Le Gâvre passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Le Pin passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Les Touches passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Ligné passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Loireauxence passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Louisfert passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Lusanger passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Marsac-sur-Don passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Massérac passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Maumusson passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Moisdon-la-Rivière passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Montrelais passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Mouais passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Mouzeil passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Mésanger passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Nort-sur-Erdre passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Notre-Dame-des-Landes passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Noyal-sur-Brutz passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Nozay passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Oudon passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Pannecé passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Petit-Auverné passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Petit-Mars passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Pierric passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Plessé passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Pouillé-les-Côteaux passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Puceul passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Riaillé passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Rougé passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Ruffigné passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saffré passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saint-Aubin-des-Châteaux passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saint-Géréon passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Saint-Julien-de-Vouvantes passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saint-Mars-du-Désert passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saint-Mars-la-Jaille passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Saint-Nicolas-de-Redon passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Saint-Sulpice-des-Landes passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Saint-Vincent-des-Landes passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Sion-les-Mines passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Soudan passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Soulvache passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Sucé-sur-Erdre passe de l'arrondissement de Nantes à l'arrondissement de Châteaubriant-Ancenis.Teillé passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Trans-sur-Erdre passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Treffieux passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Treillières passe de l'arrondissement de Nantes à l'arrondissement de Châteaubriant-Ancenis.Vair-sur-Loire passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.Vay passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Vigneux-de-Bretagne passe de l'arrondissement de Nantes à l'arrondissement de Châteaubriant-Ancenis.Villepot passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.Vritz passe de l'arrondissement d'Ancenis à l'arrondissement de Châteaubriant-Ancenis.","Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44003","POINT(384800 6705200)","http://id.insee.fr/geo/commune/44003 | http://data.ign.fr/id/geofla/commune/44003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44003","Champtoceaux (Maine-et-Loire) [d3ntkbhlqe--1odxr77m4dt35] | Mésanger (Loire-Atlantique) [d3ntiw8o6p-1gjlea5xccbqv] | Saint-Herblon (Loire-Atlantique) [d3ntiwzxue--f57y7g0met9q] | Couffé (Loire-Atlantique) [d3ntivrw6s-75498c2m7ubr] | Oudon (Loire-Atlantique) [d3ntiwfe9c-1d9grbeckk2j2] | La Roche-Blanche (Loire-Atlantique) [d3ntixlbe3-178xqihe0fplo]"
"place/FRAN_RI_005-d3ntivclne--l9xtx5fn8ylq","d3ntivclne--l9xtx5fn8ylq","Anetz (Loire-Atlantique)","Prigny | Anetz","arrondissement : 444 | canton : Ancenis",,,"44004","POINT(390500 6706000)","http://id.insee.fr/geo/commune/44004 | http://data.ign.fr/id/geofla/commune/44004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44004",
"place/FRAN_RI_005-d3ntivcxaf-lumewcigldpt","d3ntivcxaf-lumewcigldpt","Arthon-en-Retz (Loire-Atlantique)","La Bretèche | Arton | Arthon-en-Retz","arrondissement : 443 | canton : Pornic","1er janvier 2016 : Arthon-en-Retz devient commune déléguée (chef-lieu) au sein de Chaumes-en-Retz (commune nouvelle).Chéméré devient commune déléguée au sein de Chaumes-en-Retz (commune nouvelle).Création de la commune nouvelle de Chaumes-en-Retz en lieu et place des communes d'Arthon-en-Retz et de Chéméré devenues déléguées.","Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44005","POINT(325700 6680100)","http://id.insee.fr/geo/commune/44005 | http://data.ign.fr/id/geofla/commune/44005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44005","Chauvé (Loire-Atlantique) [d3ntivohr1-djcooecz8jeo] | Vue (Loire-Atlantique) [d3ntixkora--cr63cindh3l5] | Frossay (Loire-Atlantique) [d3ntivwg0i-xvxcewjro751] | Rouans (Loire-Atlantique) [d3ntiwsk25--5h3b32u85yl9] | Pornic (Loire-Atlantique) [d3ntiwlasu-17k9naaxoc59j] | Saint-Hilaire-de-Chaléons (Loire-Atlantique) [d3ntix099o-13tscy37jev4w] | Saint-Viaud (Loire-Atlantique) [d3ntixan1r-16eqyh25z6pno]"
"place/FRAN_RI_005-d3ntivdbqd-1lk0yk3l6nzpi","d3ntivdbqd-1lk0yk3l6nzpi","Assérac (Loire-Atlantique)","Chantenay-sur-Loire | Chantenay | Chantenai | Assérac","arrondissement : 443 | canton : Herbignac",,"Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44006","POINT(293900 6717000)","http://id.insee.fr/geo/commune/44006 | http://data.ign.fr/id/geofla/commune/44006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44006","Férel (Morbihan) [d3ntlgjwkl--1u8clo0btxnra] | Pénestin (Morbihan) [d3ntlhkn12-j42172d81ckb] | Camoël (Morbihan) [d3ntlg9p1k-1ptybd7sght8x] | Mesquer (Loire-Atlantique) [d3ntiw96q3-nqcpdxf50omm] | Saint-Molf (Loire-Atlantique) [d3ntix7hvp-foyutalai8av] | Herbignac (Loire-Atlantique) [d3ntivzzeq--i23m3afj8a62]"
"place/FRAN_RI_005-d3ntivdo8g-85j5e6ruu9nk","d3ntivdo8g-85j5e6ruu9nk","Avessac (Loire-Atlantique)","Doulon | Avessac","arrondissement : 441 | canton : Saint-Nicolas-de-Redon","1er janvier 2017 : Avessac passe de l'arrondissement de Châteaubriant à l'arrondissement de Châteaubriant-Ancenis.","Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44007","POINT(325600 6739900)","http://id.insee.fr/geo/commune/44007 | http://data.ign.fr/id/geofla/commune/44007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44007","La Chapelle-de-Brain (Ille-et-Vilaine) [d3nthq57db-da0vjreatobo] | Sainte-Marie (Ille-et-Vilaine) [d3nthsh96f--1vcodym9dy4bv] | Renac (Ille-et-Vilaine) [d3nthruq10-kh8j9ajmn99z] | Plessé (Loire-Atlantique) [d3ntiwk4zd--q0gg70qxrpwe] | Fégréac (Loire-Atlantique) [d3ntivv0xc-fujs27fzjc13] | Massérac (Loire-Atlantique) [d3ntiw7ehk--1xmw9n4b5x8u0] | Guémené-Penfao (Loire-Atlantique) [d3ntivydn0--10qpi4s7zhubk] | Saint-Nicolas-de-Redon (Loire-Atlantique) [d3ntix842z--p8epxqhdiwj4]"
"place/FRAN_RI_005-d3ntivdznq-1f2v23tuhk9bz","d3ntivdznq-1f2v23tuhk9bz","Barbechat (Loire-Atlantique)","Rochementru | Barbechat","arrondissement : 442 | canton : Le Loroux-Bottereau",,,"44008","POINT(376100 6695100)","http://id.insee.fr/geo/commune/44008 | http://data.ign.fr/id/geofla/commune/44008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44008",
"place/FRAN_RI_005-d3ntiveebf--qmt90j74nwlk","d3ntiveebf--qmt90j74nwlk","Basse-Goulaine (Loire-Atlantique)","Basse-Goulaine | Basse Goulaine","arrondissement : 442 | canton : Vertou-Vignoble",,"Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44009","POINT(362200 6689000)","http://id.insee.fr/geo/commune/44009 | http://data.ign.fr/id/geofla/commune/44009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44009","Sainte-Luce-sur-Loire (Loire-Atlantique) [d3ntix3p7r--1cl82hi3c7wyo] | Haute-Goulaine (Loire-Atlantique) [d3ntivznjx-k8ezr08n9lfm] | Saint-Julien-de-Concelles (Loire-Atlantique) [d3ntix2qq5--1kx5eltzyfw9a] | Vertou (Loire-Atlantique) [d3ntixj4hw--1vcms4gwc6xra] | Nantes (Loire-Atlantique) [d3ntiwd9iq--ybilysorpjmc] | Saint-Sébastien-sur-Loire (Loire-Atlantique) [d3ntixa19z-dhd8g5b8r3df]"
"place/FRAN_RI_005-d3ntiveqlr-128s8tgxbriej","d3ntiveqlr-128s8tgxbriej","Batz-sur-Mer (Loire-Atlantique)","Le Pouliguen | Batz-sur-Mer","arrondissement : 443 | canton : Le Croisic",,"Loire-Atlantique (Pays-de-la-Loire, département) [d3ntb858oj--102rd3typfz3w]","44010","POINT(286000 6700700)","http://id.insee.fr/geo/commune/44010 | http://data.ign.fr/id/geofla/commune/44010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/44010","Le Pouliguen (Loire-Atlantique) [d3ntiwmswn-1an2eokjw84ii] | Guérande (Loire-Atlantique) [d3ntivz0x4-1689smyotip9k] | Le Croisic (Loire-Atlantique) [d3ntivs8h4--19l5dg7lkgfuy]"
