"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntw3qpo0--wu4im0a9nkm8","d3ntw3qpo0--wu4im0a9nkm8","Adriers (Vienne)","Adriers | Adrier","arrondissement : 862 | canton : L'Isle-Jourdain",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86001","POINT(530300 6575300)","http://id.insee.fr/geo/commune/86001 | http://data.ign.fr/id/geofla/commune/86001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86001","Millac (Vienne) [d3ntw5eekv--11yzcagydtib3] | L'Isle-Jourdain (Vienne) [d3ntw4x5rn--1hhbu1k5divi1] | Bussière-Poitevine (Haute-Vienne) [d3ntwj9mf6--1nuqdc5e4u6cg] | Moulismes (Vienne) [d3ntw5iigb-1uxbjhx7tasyg] | Moussac (Vienne) [d3ntw5iub4--nj4hz3elpe4z] | Persac (Vienne) [d3ntw5p4na--q1gx4embyymv] | Mouterre-sur-Blourde (Vienne) [d3ntw5j535-4nw1mt361qt] | Plaisance (Vienne) [d3ntw5sctz-1uzv194egy4qj] | Nérignac (Vienne) [d3ntw5kcmo--1w1i0zh5sjgyg] | Lathus-Saint-Rémy (Vienne) [d3ntw4zmku-is4xhqvfus9c]"
"place/FRAN_RI_005-d3ntw3r0ns--1lugdwa4clai9","d3ntw3r0ns--1lugdwa4clai9","Amberre (Vienne)","Amberre","arrondissement : 863 | canton : Mirebeau","1er janvier 1973 : Amberre est rattachée à Mirebeau (fusion association).Mirebeau fusionne avec Amberre, Cherves, Cuhon, Maisonneuve, Massognes, Varennes et Vouzailles (fusion association). 1er janvier 1980 : Amberre est rétablie.Mirebeau se sépare d'Amberre, de Cherves, de Cuhon, de Maisonneuve, de Massognes, de Varennes et de Vouzailles.","Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86002","POINT(483600 6633400)","http://id.insee.fr/geo/commune/86002 | http://data.ign.fr/id/geofla/commune/86002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86002","Cuhon (Vienne) [d3ntw4odbr-arm5ywykuiln] | Champigny-le-Sec (Vienne) [d3ntw4ah88--128c0ce22ttmy] | Mirebeau (Vienne) [d3ntw5epkm--1gy6nzwzari4g] | Chouppes (Vienne) [d3ntw4j1p0--661fa83ln7ex] | Vendeuvre-du-Poitou (Vienne) [d3ntwitike-1dnz48m4n6fjl]"
"place/FRAN_RI_005-d3ntw3rbnj--b2tjn5ojevnp","d3ntw3rbnj--b2tjn5ojevnp","Anché (Vienne)","Anché | Andillé","arrondissement : 862 | canton : Couhé",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86003","POINT(489600 6586300)","http://id.insee.fr/geo/commune/86003 | http://data.ign.fr/id/geofla/commune/86003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86003","Vivonne (Vienne) [d3ntwiwnay-1cucxrbv1v3rn] | Champagné-Saint-Hilaire (Vienne) [d3ntw49qxi--1c71d638w35fk] | Couhé (Vienne) [d3ntw4l67u--w7xqd2ycgrv0] | Voulon (Vienne) [d3ntwiyicd--1mo65vtdnaiq3] | Marnay (Vienne) [d3ntw5aa9w--1xr2jkdasvlln]"
"place/FRAN_RI_005-d3ntw3rmnb-1cyjrera7yohd","d3ntw3rmnb-1cyjrera7yohd","Angles-sur-l'Anglin (Vienne)","Auxaumont | Anxaumont | Angles-sur-l'Anglin","arrondissement : 862 | canton : Saint-Savin","1er janvier 2017 : Angles-sur-l'Anglin passe de l'arrondissement de Montmorillon à l'arrondissement de Châtellerault.","Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86004","POINT(538300 6623800)","http://id.insee.fr/geo/commune/86004 | http://data.ign.fr/id/geofla/commune/86004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86004"," [] |  [] | Vicq-sur-Gartempe (Vienne) [d3ntwiv2m1--1njg68wsn7wqs] | Saint-Pierre-de-Maillé (Vienne) [d3ntwidtdb--ppiwyiwi5990]"
"place/FRAN_RI_005-d3ntw3rxn2-1gso7nfnj643d","d3ntw3rxn2-1gso7nfnj643d","Angliers (Vienne)","Angliers","arrondissement : 861 | canton : Moncontour",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86005","POINT(480700 6653500)","http://id.insee.fr/geo/commune/86005 | http://data.ign.fr/id/geofla/commune/86005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86005","Martaizé (Vienne) [d3ntw5al9n--1kc3azk2wh8us] | Mouterre-Silly (Vienne) [d3ntw5jfv5--v0oi909cqve7] | Guesnes (Vienne) [d3ntw4v7a3-tvdeh5byybr8] | Chalais (Vienne) [d3ntw48sve--80bs286bi94c] | La Chaussée (Vienne) [d3ntw4h734-jx8zq5g78uz1] | Aulnay (Vienne) [d3ntw3vfyi-125wk5toljcjs] | La Roche-Rigault (Vienne) [d3ntw4k98j-12y8q7d6p7u5o]"
"place/FRAN_RI_005-d3ntw3s8mu-yfvzedk4tghq","d3ntw3s8mu-yfvzedk4tghq","Antigny (Vienne)","Antigny | Fressineau","arrondissement : 862 | canton : Saint-Savin",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86006","POINT(535500 6606100)","http://id.insee.fr/geo/commune/86006 | http://data.ign.fr/id/geofla/commune/86006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86006","Saint-Savin (Vienne) [d3ntwig1cb-cpoy94o10ama] | Paizay-le-Sec (Vienne) [d3ntw5o70p-7kl4sjido1f0] | Saint-Germain (Vienne) [d3ntwdnctl-8pr551hr2oqc] | Leignes-sur-Fontaine (Vienne) [d3ntw52i1p--vwoat9u2zifm] | Jouhet (Vienne) [d3ntw4yplj--dkwkk6konmbs] | Villemort (Vienne) [d3ntwiw0vw--14wew8gu1pge0] | Haims (Vienne) [d3ntw4vi23-zlia6cat780a]"
"place/FRAN_RI_005-d3ntw3sjeu--1cjmsurijr9bp","d3ntw3sjeu--1cjmsurijr9bp","Antran (Vienne)","Antran","arrondissement : 861 | canton : Saint-Gervais-les-Trois-Clochers",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86007","POINT(512800 6642000)","http://id.insee.fr/geo/commune/86007 | http://data.ign.fr/id/geofla/commune/86007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86007","Ingrandes (Vienne) [d3ntw4vsu3--1iyjxckrtt4f5] | Usseau (Vienne) [d3ntwiqs9s-1vee7y5n345z1] | Vaux-sur-Vienne (Vienne) [d3ntwis1jf-240dyhmgldbn] | Châtellerault (Vienne) [d3ntw4f8tb--cfmjcj7g7abb] | Vellèches (Vienne) [d3ntwit6a3-3q65xbu03e4o] | Thuré (Vienne) [d3ntwip0oj-his20sws6s6c]"
"place/FRAN_RI_005-d3ntw3sumd--bpic4igngd8p","d3ntw3sumd--bpic4igngd8p","Arçay (Vienne)","Arçay | Arsay","arrondissement : 861 | canton : Loudun",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86008","POINT(473000 6656300)","http://id.insee.fr/geo/commune/86008 | http://data.ign.fr/id/geofla/commune/86008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86008","Moncontour (Vienne) [d3ntw5f04v--upz98gywogsz] | Oiron (Deux-Sèvres) [d3ntuzdrah-1ako5n79sex2w] | Mouterre-Silly (Vienne) [d3ntw5jfv5--v0oi909cqve7] | Saint-Laon (Vienne) [d3ntwdoo8t-sd4lsayivi5l]"
"place/FRAN_RI_005-d3ntw3t5m5-224hmzbjij5r","d3ntw3t5m5-224hmzbjij5r","Archigny (Vienne)","Archigny","arrondissement : 861 | canton : Vouneuil-sur-Vienne",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86009","POINT(520500 6621800)","http://id.insee.fr/geo/commune/86009 | http://data.ign.fr/id/geofla/commune/86009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86009","Chauvigny (Vienne) [d3ntw4hixx--4zgpi7xnopkz] | Sainte-Radégonde (Vienne) [d3ntwiefsd-1acu0zedxqd1m] | Chenevelles (Vienne) [d3ntw4i4pp--1foqybpd8rhl8] | La Puye (Vienne) [d3ntw650ix-1fko932vpq71x] | Monthoiron (Vienne) [d3ntw5fx46-11urn0ha9aqnn] | Bellefonds (Vienne) [d3ntw3xk1u--h31n4ve14cfm] | Pleumartin (Vienne) [d3ntw5sque-14nn33c3d7y4f] | Bonnes (Vienne) [d3ntw41y9s--qqz5mhp8kg83] | Saint-Pierre-de-Maillé (Vienne) [d3ntwidtdb--ppiwyiwi5990] | Bonneuil-Matours (Vienne) [d3ntw4299k--1paszz7ggm1zn]"
"place/FRAN_RI_005-d3ntw3tglx--db38iw6573jn","d3ntw3tglx--db38iw6573jn","Aslonnes (Vienne)","Bapteresse | Aslonnes | Alonne","arrondissement : 863 | canton : La Villedieu-du-Clain",,"Vienne (Poitou-Charentes, département) [d3ntb909xd-94mt6ylrfluo]","86010","POINT(495300 6597100)","http://id.insee.fr/geo/commune/86010 | http://data.ign.fr/id/geofla/commune/86010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/86010","Roches-Prémarie-Andillé (Vienne) [d3ntw676k4-1mieg7mdhj9af] | Vivonne (Vienne) [d3ntwiwnay-1cucxrbv1v3rn] | Iteuil (Vienne) [d3ntw4xhep-1n6oxmy2berim] | Gizay (Vienne) [d3ntw4tzb0--1dklpqw6t802p] | Château-Larcher (Vienne) [d3ntw4extj-ckpbxqmmqfkq] | La Villedieu-du-Clain (Vienne) [d3ntwivpgm--fzp703g6rvu0] | Marnay (Vienne) [d3ntw5aa9w--1xr2jkdasvlln]"
