"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntip6qyd-18epv4xiixas6","d3ntip6qyd-18epv4xiixas6","Aboën (Loire)","Aboën","arrondissement : 421 | canton : Saint-Bonnet-le-Château",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42001","POINT(788500 6479900)","http://id.insee.fr/geo/commune/42001 | http://data.ign.fr/id/geofla/commune/42001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42001","Rozier-Côtes-d'Aurec (Loire) [d3ntir7i7u-k88sxo05q2r] | Saint-Maurice-en-Gourgois (Loire) [d3ntirw5w4--1jm175t9adrxt] | Saint-Nizier-de-Fornas (Loire) [d3ntirx5gj-tjbfw1sct24r] | Périgneux (Loire) [d3ntiqzb47--20c0ygo5k834]"
"place/FRAN_RI_005-d3ntip71y4-gmi3mm8dxz18","d3ntip71y4-gmi3mm8dxz18","Ailleux (Loire)","Ailleux","arrondissement : 421 | canton : Boën",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42002","POINT(773200 6523100)","http://id.insee.fr/geo/commune/42002 | http://data.ign.fr/id/geofla/commune/42002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42002","Saint-Julien-la-Vêtre (Loire) [d3ntirqr8p-pyxw6246rtbu] | Cezay (Loire) [d3ntipjmeo--1i42sfbpls9st] | Saint-Sixte (Loire) [d3ntis4z71-10pyv0bvpe27j] | Saint-Martin-la-Sauveté (Loire) [d3ntirvhyq--5efk9px7xpqc] | Saint-Laurent-Rochefort (Loire) [d3ntirt20l--17c25mreb2u3w]"
"place/FRAN_RI_005-d3ntip7cxw-qryvgy56atqw","d3ntip7cxw-qryvgy56atqw","Ambierle (Loire)","Ambierle","arrondissement : 422 | canton : Saint-Haon-le-Châtel",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42003","POINT(769100 6556400)","http://id.insee.fr/geo/commune/42003 | http://data.ign.fr/id/geofla/commune/42003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42003","Changy (Loire) [d3ntipqk8o--mlr4zzymc2o1] | Saint-Rirand (Loire) [d3ntis2f5g-n8ddjq25wyvo] | Saint-Forgeux-Lespinasse (Loire) [d3ntirha0e--11gqv5yly8jub] | Saint-Bonnet-des-Quarts (Loire) [d3ntirb9l7--28z8j7qvs0vb] | Saint-Germain-Lespinasse (Loire) [d3ntirlz0c-11lbu0bcf84rd] | Saint-Haon-le-Vieux (Loire) [d3ntirmv4m-v0ivv6iinlp5]"
"place/FRAN_RI_005-d3ntip7npw--1kb62u1ep5zff","d3ntip7npw--1kb62u1ep5zff","Amions (Loire)","Amions","arrondissement : 422 | canton : Saint-Germain-Laval",,,"42004","POINT(780100 6531400)","http://id.insee.fr/geo/commune/42004 | http://data.ign.fr/id/geofla/commune/42004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42004",
"place/FRAN_RI_005-d3ntip7ypo--6bdl48ja97r9","d3ntip7ypo--6bdl48ja97r9","Andrézieux-Bouthéon (Loire)","Bouthéon | Andrézieux-Bouthéon | Andrézieux","arrondissement : 421 | canton : Saint-Galmier","23 janvier 1965 : Andrézieux devient Andrézieux-Bouthéon suite à sa fusion avec Bouthéon.Bouthéon est rattachée à Andrézieux (fusion simple) qui devient Andrézieux-Bouthéon. 1er janvier 2017 : Andrézieux-Bouthéon passe de l'arrondissement de Montbrison à l'arrondissement de Saint-Étienne.","Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42005","POINT(798300 6492600)","http://id.insee.fr/geo/commune/42005 | http://data.ign.fr/id/geofla/commune/42005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42005","Saint-Bonnet-les-Oules (Loire) [d3ntirc82u-ou0l93x34ocz] | Veauche (Loire) [d3ntish39t--x6un4giezjqx] | Bonson (Loire) [d3ntipf6w6--rjc7pccrx05w] | La Fouillouse (Loire) [d3ntiq9rr7--13t53nhel9kyi] | Veauchette (Loire) [d3ntishfcd-ku9ca1u69jht] | Saint-Cyprien (Loire) [d3ntirdxaq-qfkwtom6w3w8] | Saint-Just-Saint-Rambert (Loire) [d3ntis1rvd--1pdbu054clh3i]"
"place/FRAN_RI_005-d3ntip89pf--v83aclx56sb9","d3ntip89pf--v83aclx56sb9","Apinac (Loire)","Landuzière-Cizeron | Apinac","arrondissement : 421 | canton : Saint-Bonnet-le-Château",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42006","POINT(777900 6476200)","http://id.insee.fr/geo/commune/42006 | http://data.ign.fr/id/geofla/commune/42006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42006","Saint-Pal-de-Chalencon (Haute-Loire) [d3ntius65s-1bda1js4rc1] | Usson-en-Forez (Loire) [d3ntisfcjm--16tw6xd8okvhs] | Estivareilles (Loire) [d3ntiq7dj5--rz3akvvvrooa] | Merle-Leignec (Loire) [d3ntiqq4nx--1ra8bge7rtykd]"
"place/FRAN_RI_005-d3ntip999v--dg827t4vf1aq","d3ntip999v--dg827t4vf1aq","Arcinges (Loire)","Saint-Montagne-en-Lavieux | Le Cergne | Arcinges","arrondissement : 422 | canton : Belmont-de-la-Loire",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42007","POINT(798800 6560500)","http://id.insee.fr/geo/commune/42007 | http://data.ign.fr/id/geofla/commune/42007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42007","Ecoche (Loire) [d3ntiq5gjw-tmmqc7ojn7jt] | Cuinzier (Loire) [d3ntiq39fx-ho666ncyhrsp] | Le Cergne (Loire) [d3ntipix6q--ly6dttni7p37] | Mars (Loire) [d3ntiqpst4-q1r3vlq82rdv]"
"place/FRAN_RI_005-d3ntip9mmz-1nw8iwjb94nf4","d3ntip9mmz-1nw8iwjb94nf4","Arcon (Loire)","Arcon | Saint-Christo-en-Chatelus","arrondissement : 422 | canton : Saint-Haon-le-Châtel",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42008","POINT(768700 6546000)","http://id.insee.fr/geo/commune/42008 | http://data.ign.fr/id/geofla/commune/42008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42008","Villemontais (Loire) [d3ntisjsx5--1awn0p4ei2j7c] | Les Noës (Loire) [d3ntiqvp4u--j6x7v5ckgivx] | Cherier (Loire) [d3ntipwxt8--1mhzbomuy77ul] | Saint-Alban-les-Eaux (Loire) [d3ntir9k5k--p6tk45v1jce7] | Saint-André-d'Apchon (Loire) [d3ntir9yli-s009la189czt] | Laprugne (Allier) [d3ntd2l6vs--thhosux0s01g] | Renaison (Loire) [d3ntir3y6b-z5eblnacj6a5]"
"place/FRAN_RI_005-d3ntip9zcu--43g7ia45nbly","d3ntip9zcu--43g7ia45nbly","Arthun (Loire)","Saint-Christo-en-Fontanès | Arthun","arrondissement : 421 | canton : Boën",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42009","POINT(780300 6519700)","http://id.insee.fr/geo/commune/42009 | http://data.ign.fr/id/geofla/commune/42009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42009","Bussy-Albieux (Loire) [d3ntiphvgp-1uv7zhm49nzse] | Sainte-Agathe-la-Bouteresse (Loire) [d3ntir98y1-nhgj5t9c75k5] | Sainte-Foy-Saint-Sulpice (Loire) [d3ntirhlv7-1dytsxu66cp5o] | Saint-Sixte (Loire) [d3ntis4z71-10pyv0bvpe27j] | Boën (Loire) [d3ntipdyhk--artv8lpxw3uw]"
"place/FRAN_RI_005-d3ntipak1t--1f64tk6gpvwfu","d3ntipak1t--1f64tk6gpvwfu","Aveizieux (Loire)","Beaubrun | Aveysieu | Aveizieux","arrondissement : 421 | canton : Saint-Galmier",,"Loire (Rhône-Alpes, département) [d3ntb84vj6-1xuqcjld3ig9m]","42010","POINT(807000 6497000)","http://id.insee.fr/geo/commune/42010 | http://data.ign.fr/id/geofla/commune/42010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/42010","Saint-Bonnet-les-Oules (Loire) [d3ntirc82u-ou0l93x34ocz] | Saint-Héand (Loire) [d3ntirn7ey--7oge6rxkyx7o] | La Gimond (Loire) [d3ntiqaqoc-faf7q8np9qaw] | Saint-Médard-en-Forez (Loire) [d3ntirwhj5-1e5eicn4machr] | Chamboeuf (Loire) [d3ntipmefd-1qzo25mcg6ax5] | Chevrières (Loire) [d3ntipx9g9--fh18x3c3h2u6]"
