"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nttinys9-1xjppm8tugp2y","d3nttinys9-1xjppm8tugp2y","Ablis (Yvelines)","Ablis","arrondissement : 782 | canton : Saint-Arnoult-en-Yvelines",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78003","POINT(613900 6824600)","http://id.insee.fr/geo/commune/78003 | http://data.ign.fr/id/geofla/commune/78003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78003","Boinville-le-Gaillard (Yvelines) [d3nttiwbhn--1ffld3ykop11g] | Prunay-en-Yvelines (Yvelines) [d3ntu4im4o--g16tmhml2ejs] | Saint-Martin-de-Bréthencourt (Yvelines) [d3ntu4q83t-743pbt4e1spr] | Orsonville (Yvelines) [d3ntu4d53x-1mccpdmkft84s] | Sonchamp (Yvelines) [d3ntu4urxj-1dlonde9ticq9]"
"place/FRAN_RI_005-d3nttio9s1-1ue9gdvifvgs1","d3nttio9s1-1ue9gdvifvgs1","Achères (Yvelines)","Achères","arrondissement : 783 | canton : Saint-Germain-en-Laye-Nord",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78005","POINT(631700 6873900)","http://id.insee.fr/geo/commune/78005 | http://data.ign.fr/id/geofla/commune/78005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78005","Conflans-Sainte-Honorine (Yvelines) [d3nttjbfzs--12bybbic6gy6y] | Andrésy (Yvelines) [d3nttiq33c--71ez0uqnqiw0] | Saint-Germain-en-Laye (Yvelines) [d3ntu4oc7d-18d0n7tv88tmy] | Maisons-Laffitte (Yvelines) [d3nttk343e--12qtr481vdtje] | La Frette-sur-Seine (Val-d'Oise) [d3ntxgiey2-15tzavlqg3e4] | Herblay (Val-d'Oise) [d3ntxgoof6-1q1xnayh12l8w] | Poissy (Yvelines) [d3ntu4fzhz-1c2tf7x3aan5n] | Carrières-sous-Poissy (Yvelines) [d3nttj49yw--snilvo6uoa8r]"
"place/FRAN_RI_005-d3nttiokk1--3dsv6kgcux69","d3nttiokk1--3dsv6kgcux69","Adainville (Yvelines)","Adainville","arrondissement : 781 | canton : Houdan",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78006","POINT(600900 6847800)","http://id.insee.fr/geo/commune/78006 | http://data.ign.fr/id/geofla/commune/78006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78006","Grandchamp (Yvelines) [d3nttjqumm--1c3jaiqx5ok1s] | La Hauteville (Yvelines) [d3nttjunib-1aw5r96ie67bb] | Condé-sur-Vesgre (Yvelines) [d3nttjb500-1j1clp72zs3bu] | La Boissière-Ecole (Yvelines) [d3nttiymp2-1k8rdvpu1j5ds]"
"place/FRAN_RI_005-d3nttiovjt-1b0gaqy60ajs6","d3nttiovjt-1b0gaqy60ajs6","Aigremont (Yvelines)","Aigremont | Egremont","arrondissement : 783 | canton : Saint-Germain-en-Laye-Sud",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78007","POINT(628000 6867400)","http://id.insee.fr/geo/commune/78007 | http://data.ign.fr/id/geofla/commune/78007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78007","Chambourcy (Yvelines) [d3nttj5spy-1bl5be83w1ofc] | Poissy (Yvelines) [d3ntu4fzhz-1c2tf7x3aan5n]"
"place/FRAN_RI_005-d3nttip6bt--1domfse40t1vd","d3nttip6bt--1domfse40t1vd","Allainville (Yvelines)","Allainville | Allainville-en-Hatouville","arrondissement : 782 | canton : Saint-Arnoult-en-Yvelines",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78009","POINT(618400 6818000)","http://id.insee.fr/geo/commune/78009 | http://data.ign.fr/id/geofla/commune/78009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78009"," [] |  [] | Corbreuse (Essonne) [d3ntxcqyzn--1cpvu6pcfowvv] | Chatignonville (Essonne) [d3ntxcog0v--ralpcg0yapmk] | Paray-Douaville (Yvelines) [d3ntu4e2y9--d9gtvi51ejge] | Boinville-le-Gaillard (Yvelines) [d3nttiwbhn--1ffld3ykop11g] | Saint-Martin-de-Bréthencourt (Yvelines) [d3ntu4q83t-743pbt4e1spr]"
"place/FRAN_RI_005-d3nttips3l--1kkhfqsbdlj6c","d3nttips3l--1kkhfqsbdlj6c","Andelu (Yvelines)","Andelu","arrondissement : 781 | canton : Guerville","1er janvier 2017 : Andelu passe de l'arrondissement de Mantes-la-Jolie à l'arrondissement de Saint-Germain-en-Laye.","Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78013","POINT(613800 6865100)","http://id.insee.fr/geo/commune/78013 | http://data.ign.fr/id/geofla/commune/78013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78013","Marcq (Yvelines) [d3nttk54b1-1908wynqwxgaa] | Maule (Yvelines) [d3nttk6mml-1qn5t3p2rxo32] | Thoiry (Yvelines) [d3ntu4xa1a-12y71r8pns80m] | Montainville (Yvelines) [d3nttko602-8xl1pd6p5t5l] | Jumeauville (Yvelines) [d3nttjz4qw-ssatukdnutw2] | Goupillières (Yvelines) [d3nttjq92m-1rixop265sxrj]"
"place/FRAN_RI_005-d3nttiq33c--71ez0uqnqiw0","d3nttiq33c--71ez0uqnqiw0","Andrésy (Yvelines)","Andrésy","arrondissement : 783 | canton : Andrésy",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78015","POINT(631000 6876000)","http://id.insee.fr/geo/commune/78015 | http://data.ign.fr/id/geofla/commune/78015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78015","Conflans-Sainte-Honorine (Yvelines) [d3nttjbfzs--12bybbic6gy6y] | Chanteloup-les-Vignes (Yvelines) [d3nttj63pq--19fya7124ztuz] | Triel-sur-Seine (Yvelines) [d3ntu4yuif--1p6v4r0by4sbp] | Achères (Yvelines) [d3nttio9s1-1ue9gdvifvgs1] | Maurecourt (Yvelines) [d3nttk78m4--4i5fj9w8rms6] | Carrières-sous-Poissy (Yvelines) [d3nttj49yw--snilvo6uoa8r]"
"place/FRAN_RI_005-d3nttiqe34-1gl1e24601bjq","d3nttiqe34-1gl1e24601bjq","Arnouville-lès-Mantes (Yvelines)","Arnouville-lès-Mantes | Arnouville","arrondissement : 781 | canton : Guerville",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78020","POINT(606900 6868500)","http://id.insee.fr/geo/commune/78020 | http://data.ign.fr/id/geofla/commune/78020 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78020","Saint-Martin-des-Champs (Yvelines) [d3ntu4rbzg-1a1k8rzzo9hep] | Rosay (Yvelines) [d3ntu4m3su--1llfnd49eak5i] | Goussonville (Yvelines) [d3nttjqjum--tud8bn90g3r9] | Septeuil (Yvelines) [d3ntu4u5aq--jvkgp06tuvz8] | Villette (Yvelines) [d3ntu53v5f-1odamsg8a4v7f] | Guerville (Yvelines) [d3nttjs266-4wiz5qk8rnbs] | Hargeville (Yvelines) [d3nttjucqb-quzowwgadvij] | Breuil-Bois-Robert (Yvelines) [d3nttj12fg--kp97xrxp0qyf] | Boinville-en-Mantois (Yvelines) [d3nttiw0hw--r5xhguqp7jo5]"
"place/FRAN_RI_005-d3nttiqov4-maff7rv0xsok","d3nttiqov4-maff7rv0xsok","Aubergenville (Yvelines)","Aubergenville","arrondissement : 781 | canton : Aubergenville",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78029","POINT(616100 6873700)","http://id.insee.fr/geo/commune/78029 | http://data.ign.fr/id/geofla/commune/78029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78029","Gargenville (Yvelines) [d3nttjpcb2-ne4f9hulqjxa] | Juziers (Yvelines) [d3nttjzgtg-73aibp3aenpn] | Flins-sur-Seine (Yvelines) [d3nttjklss--1bpitk6lgcglm] | Epône (Yvelines) [d3nttjghpk--11zub1kgdwcb4] | Bazemont (Yvelines) [d3nttiu76k--pkxe4ylezt8i] | Nézel (Yvelines) [d3nttlh4g3-1wliyvounw1z6] | Aulnay-sur-Mauldre (Yvelines) [d3nttison9-12afwckbk3pln]"
"place/FRAN_RI_005-d3nttiqzn4--1mmin6qv7ugk9","d3nttiqzn4--1mmin6qv7ugk9","Auffargis (Yvelines)","Auffargis","arrondissement : 782 | canton : Rambouillet",,"Yvelines (Ile-de-France, département) [d3ntb91vp2-1x0gbusmn6zj4]","78030","POINT(618100 6845000)","http://id.insee.fr/geo/commune/78030 | http://data.ign.fr/id/geofla/commune/78030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/78030","Les Essarts-le-Roi (Yvelines) [d3nttjgspc-982ag8y02vh9] | Vieille-Eglise-en-Yvelines (Yvelines) [d3ntu52m3k-15a7g02ximipm] | La Celle-les-Bordes (Yvelines) [d3nttj4vyf--2c598ot6d0eq] | Le Perray-en-Yvelines (Yvelines) [d3ntu4f184--1ie981922x2gq] | Cernay-la-Ville (Yvelines) [d3nttj5hq7-1tvo6v0phd5z7] | Senlisse (Yvelines) [d3ntu4tu37--159xzio12ylu6]"
