"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntvkxd57--1qx54l7f712zm","d3ntvkxd57--1qx54l7f712zm","Albefeuille-Lagarde (Tarn-et-Garonne)","Albefeuille-Lagarde","arrondissement : 821 | canton : Castelsarrasin 2e Canton",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82001","POINT(562000 6331200)","http://id.insee.fr/geo/commune/82001 | http://data.ign.fr/id/geofla/commune/82001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82001","Montbeton (Tarn-et-Garonne) [d3ntvm41v9--1dg5l1v3nduti] | Barry-d'Islemade (Tarn-et-Garonne) [d3ntvl0ev4--qzmqv5qomzwg] | La Ville-Dieu-du-Temple (Tarn-et-Garonne) [d3ntvlucvl--jajr6q74c433] | Villemade (Tarn-et-Garonne) [d3ntvn49cu--1q9psxf22nqdi] | Montauban (Tarn-et-Garonne) [d3ntvm353q--14m9vh1dzijsp]"
"place/FRAN_RI_005-d3ntvkxocq--d87517uicv9p","d3ntvkxocq--d87517uicv9p","Albias (Tarn-et-Garonne)","Albias","arrondissement : 822 | canton : Nègrepelisse",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82002","POINT(575800 6333500)","http://id.insee.fr/geo/commune/82002 | http://data.ign.fr/id/geofla/commune/82002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82002","Lamothe-Capdeville (Tarn-et-Garonne) [d3ntvlsj4r--1pp9b839z9pyj] | Saint-Etienne-de-Tulmont (Tarn-et-Garonne) [d3ntvmh7o2--1hqb735etgil0] | Nègrepelisse (Tarn-et-Garonne) [d3ntvm7oa5--15hxbm895gd0t] | L'Honor-de-Cos (Tarn-et-Garonne) [d3ntvlndys--1gwsxqb8yjr2p] | Cayrac (Tarn-et-Garonne) [d3ntvlacwq-lk7qhk3qavjw] | Mirabel (Tarn-et-Garonne) [d3ntvlz6u1--15ivwrq3b2ekw] | Réalville (Tarn-et-Garonne) [d3ntvmczp5-dwe99tne0xg3] | Montauban (Tarn-et-Garonne) [d3ntvm353q--14m9vh1dzijsp]"
"place/FRAN_RI_005-d3ntvkxz4r--17km6whe2wftb","d3ntvkxz4r--17km6whe2wftb","Angeville (Tarn-et-Garonne)","Angeville","arrondissement : 821 | canton : Saint-Nicolas-de-la-Grave",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82003","POINT(541700 6324200)","http://id.insee.fr/geo/commune/82003 | http://data.ign.fr/id/geofla/commune/82003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82003","Caumont (Tarn-et-Garonne) [d3ntvl955f-1vkvmzn4halen] | Garganvillar (Tarn-et-Garonne) [d3ntvliu53--1s5nnf2invdbv] | Fajolles (Tarn-et-Garonne) [d3ntvlhbe0--1rdjlus3o5ks6] | Saint-Arroumex (Tarn-et-Garonne) [d3ntvmfpci--5f12rtr65ek5] | Castelmayran (Tarn-et-Garonne) [d3ntvl7xe3-gde1ijvdscae]"
"place/FRAN_RI_005-d3ntvkya4i-622fvcmuypt2","d3ntvkya4i-622fvcmuypt2","Asques (Tarn-et-Garonne)","Asques","arrondissement : 821 | canton : Lavit",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82004","POINT(535500 6323200)","http://id.insee.fr/geo/commune/82004 | http://data.ign.fr/id/geofla/commune/82004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82004","Castéra-Bouzet (Tarn-et-Garonne) [d3ntvl8u5n-7jibxq5px19k] | Caumont (Tarn-et-Garonne) [d3ntvl955f-1vkvmzn4halen] | Saint-Arroumex (Tarn-et-Garonne) [d3ntvmfpci--5f12rtr65ek5] | Saint-Michel (Tarn-et-Garonne) [d3ntvmiqmw--1idg9bsh3z2k9] | Lavit (Tarn-et-Garonne) [d3ntvlv8s3--hnhfpbf7vyhn] | Le Pin (Tarn-et-Garonne) [d3ntvm9xrh--feb65to897ot]"
"place/FRAN_RI_005-d3ntvkylc1-1jr0ffg5lv1h7","d3ntvkylc1-1jr0ffg5lv1h7","Aucamville (Tarn-et-Garonne)","Aucamville","arrondissement : 822 | canton : Verdun-sur-Garonne",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82005","POINT(556300 6302000)","http://id.insee.fr/geo/commune/82005 | http://data.ign.fr/id/geofla/commune/82005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82005","Savenès (Tarn-et-Garonne) [d3ntvmmyls-15c0vwq8j1lu3] | Verdun-sur-Garonne (Tarn-et-Garonne) [d3ntvmr77z-i24xuz8xr45w] | Grisolles (Tarn-et-Garonne) [d3ntvln36s-1715jekqsmjnv] |  [] |  [] |  []"
"place/FRAN_RI_005-d3ntvkyw42--13yv3a3vcgfim","d3ntvkyw42--13yv3a3vcgfim","Auterive (Tarn-et-Garonne)","Auterive","arrondissement : 821 | canton : Beaumont-de-Lomagne",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82006","POINT(536500 6308800)","http://id.insee.fr/geo/commune/82006 | http://data.ign.fr/id/geofla/commune/82006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82006","Gimat (Tarn-et-Garonne) [d3ntvlkcw5--1jnresxfqeoqp] | Faudoas (Tarn-et-Garonne) [d3ntvlhmds--ds7scl159eg1] | Beaumont-de-Lomagne (Tarn-et-Garonne) [d3ntvl1kol-12r8otwvwdgih]"
"place/FRAN_RI_005-d3ntvkz73t--1smzn4vh92k72","d3ntvkz73t--1smzn4vh92k72","Auty (Tarn-et-Garonne)","Auty","arrondissement : 822 | canton : Molières",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82007","POINT(577400 6344700)","http://id.insee.fr/geo/commune/82007 | http://data.ign.fr/id/geofla/commune/82007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82007","Montpezat-de-Quercy (Tarn-et-Garonne) [d3ntvm6rau--1r38c354uarr9] | Molières (Tarn-et-Garonne) [d3ntvm0pdc-hc4iyybx5kj2] | Saint-Vincent (Tarn-et-Garonne) [d3ntvmlra0--1h5morjme485f] | Montalzat (Tarn-et-Garonne) [d3ntvm2jby--3lwusvje3wnj]"
"place/FRAN_RI_005-d3ntvkzhvt--1nr4x4qyqa1sq","d3ntvkzhvt--1nr4x4qyqa1sq","Auvillar (Tarn-et-Garonne)","Auvillar","arrondissement : 821 | canton : Auvillar",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82008","POINT(531700 6332200)","http://id.insee.fr/geo/commune/82008 | http://data.ign.fr/id/geofla/commune/82008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82008","Espalais (Tarn-et-Garonne) [d3ntvlfi2o-vg484dz63k34] |  [] | Bardigues (Tarn-et-Garonne) [d3ntvl03vd--14cswezqyh8zr] | Saint-Loup (Tarn-et-Garonne) [d3ntvmifn4-12yhuf61l2vq4] | Saint-Michel (Tarn-et-Garonne) [d3ntvmiqmw--1idg9bsh3z2k9] | Saint-Cirice (Tarn-et-Garonne) [d3ntvmgb4a-1pwaxuh83j93o]"
"place/FRAN_RI_005-d3ntvkzsvl--cj8bmxkcau0d","d3ntvkzsvl--cj8bmxkcau0d","Balignac (Tarn-et-Garonne)","Balignac","arrondissement : 821 | canton : Lavit",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82009","POINT(529300 6319600)","http://id.insee.fr/geo/commune/82009 | http://data.ign.fr/id/geofla/commune/82009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82009","Poupas (Tarn-et-Garonne) [d3ntvmb662--1ukodnmpl4h6x] | Puygaillard-de-Lomagne (Tarn-et-Garonne) [d3ntvmc2xm-1ssn0tizh8q96] | Montgaillard (Tarn-et-Garonne) [d3ntvm65j2--1pfucnu6r3zrv] | Lavit (Tarn-et-Garonne) [d3ntvlv8s3--hnhfpbf7vyhn]"
"place/FRAN_RI_005-d3ntvl03vd--14cswezqyh8zr","d3ntvl03vd--14cswezqyh8zr","Bardigues (Tarn-et-Garonne)","Bardigues","arrondissement : 821 | canton : Auvillar",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82010","POINT(530800 6329000)","http://id.insee.fr/geo/commune/82010 | http://data.ign.fr/id/geofla/commune/82010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82010","Castéra-Bouzet (Tarn-et-Garonne) [d3ntvl8u5n-7jibxq5px19k] | Auvillar (Tarn-et-Garonne) [d3ntvkzhvt--1nr4x4qyqa1sq] |  [] | Saint-Michel (Tarn-et-Garonne) [d3ntvmiqmw--1idg9bsh3z2k9] | Mansonville (Tarn-et-Garonne) [d3ntvlwrbf-asyzorisoadq]"
"place/FRAN_RI_005-d3ntvl0ev4--qzmqv5qomzwg","d3ntvl0ev4--qzmqv5qomzwg","Barry-d'Islemade (Tarn-et-Garonne)","Barry-d'islemade","arrondissement : 821 | canton : Castelsarrasin 2e Canton",,"Tarn-et-Garonne (Midi-Pyrénées, département) [d3ntb8vgm7--7hpct8y90uft]","82011","POINT(559400 6332300)","http://id.insee.fr/geo/commune/82011 | http://data.ign.fr/id/geofla/commune/82011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/82011","Meauzac (Tarn-et-Garonne) [d3ntvlykui--1rbzyrjwnv76y] | Albefeuille-Lagarde (Tarn-et-Garonne) [d3ntvkxd57--1qx54l7f712zm] | La Ville-Dieu-du-Temple (Tarn-et-Garonne) [d3ntvlucvl--jajr6q74c433] | Lafrançaise (Tarn-et-Garonne) [d3ntvlrmkz-zfte3incinru] | Villemade (Tarn-et-Garonne) [d3ntvn49cu--1q9psxf22nqdi]"
