"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntr1ly6w--k4y1sj0ndlzd","d3ntr1ly6w--k4y1sj0ndlzd","Affoux (Rhône)","Chervinges | Affoux","arrondissement : 692 | canton : Tarare",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69001","POINT(808900 6528200)","http://id.insee.fr/geo/commune/69001 | http://data.ign.fr/id/geofla/commune/69001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69001"," [] | Saint-Marcel-l'Eclairé (Rhône) [d3ntr4gmtl-cd1wcn2m3x0s] | Villechenève (Rhône) [d3ntr4uqgq-rju7yec56w0j] | Montrottier (Rhône) [d3ntr368g8--fun4o3u9wueu] | Saint-Forgeux (Rhône) [d3ntr47lz1--9m5gfvi6qj9k]"
"place/FRAN_RI_005-d3ntr1nbc8-1tx8jix7nqg8b","d3ntr1nbc8-1tx8jix7nqg8b","Aigueperse (Rhône)","Aigueperse","arrondissement : 692 | canton : Monsols",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69002","POINT(810400 6576100)","http://id.insee.fr/geo/commune/69002 | http://data.ign.fr/id/geofla/commune/69002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69002","Saint-Bonnet-des-Bruyères (Rhône) [d3ntr3yevh-d5pnu1u16oep] | Saint-Igny-de-Vers (Rhône) [d3ntr4b2ke-2lael3wkk2b] | Gibles (Saône-et-Loire) [d3nts2kbms--11iqttxccja2k] | Saint-Racho (Saône-et-Loire) [d3nts5g6ig--1l8en7wyzstdv] | Châtenay (Saône-et-Loire) [d3nts18dnc--15ta8qy2e4ltj] | Matour (Saône-et-Loire) [d3nts3htwj--1c9dg3udmjybj]"
"place/FRAN_RI_005-d3ntr1nn71--oj7hy1fq5ow0","d3ntr1nn71--oj7hy1fq5ow0","Albigny-sur-Saône (Rhône)","Albigny-sur-Saône | Albigny","arrondissement : 691 | canton : Neuville-sur-Saône","8 mars 1962 : Albigny devient Albigny-sur-Saône.","Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69003","POINT(842100 6531100)","http://id.insee.fr/geo/commune/69003 | http://data.ign.fr/id/geofla/commune/69003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69003","Neuville-sur-Saône (Rhône) [d3ntr37h2l-1r5ii2j03xqvi] | Fleurieu-sur-Saône (Rhône) [d3ntr2k5ol-1mlhj9plofviz] | Couzon-au-Mont-d'Or (Rhône) [d3ntr2ch4c-letfu694n2hr] | Curis-au-Mont-d'Or (Rhône) [d3ntr2df6f-1ti8hwtdz34vk]"
"place/FRAN_RI_005-d3ntr1nxz1--1ixvwlkh3qfhe","d3ntr1nxz1--1ixvwlkh3qfhe","Alix (Rhône)","Alix | Alis","arrondissement : 692 | canton : Anse",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69004","POINT(828200 6536100)","http://id.insee.fr/geo/commune/69004 | http://data.ign.fr/id/geofla/commune/69004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69004","Lachassagne (Rhône) [d3ntr2tgg3--ebcqpfq9tprr] | Charnay (Rhône) [d3ntr23ylf-1wu8awfm2rgya] | Marcy (Rhône) [d3ntr318w1--t3f1gn74ie8u] | Theizé (Rhône) [d3ntr4p6fb-1f1zkxm4i9mo2] | Frontenas (Rhône) [d3ntr2n3it-1wzit5re4ogri]"
"place/FRAN_RI_005-d3ntr1o8r1-1d8wpzvujv8o","d3ntr1o8r1-1d8wpzvujv8o","Ambérieux (Rhône)","Ambérieux | L'Ile-Barbe","arrondissement : 692 | canton : Anse",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69005","POINT(834600 6537900)","http://id.insee.fr/geo/commune/69005 | http://data.ign.fr/id/geofla/commune/69005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69005"," [] |  [] | Anse (Rhône) [d3ntr1ph5m--1ds7r9ak6hbg4] | Quincieux (Rhône) [d3ntr3f4ca-op8qwbs5zzx9] | Lucenay (Rhône) [d3ntr2zyz4-1tgqrncf92gt]"
"place/FRAN_RI_005-d3ntr1ojj1-mberau786rd3","d3ntr1ojj1-mberau786rd3","Amplepuis (Rhône)","Montmelas | Amplepuis","arrondissement : 692 | canton : Amplepuis",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69006","POINT(803000 6542200)","http://id.insee.fr/geo/commune/69006 | http://data.ign.fr/id/geofla/commune/69006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69006"," [] |  [] |  [] | Saint-Jean-la-Bussière (Rhône) [d3ntr4cmea--bs5sjgg1pp1y] |  [] | Les Sauvages (Rhône) [d3ntr3ugtj-1omd7vlzzqy08] | Valsonne (Rhône) [d3ntr4rmsy--1lw14b2558wiz] |  [] | Ronno (Rhône) [d3ntr3rh98-uqf1voc4ktc6]"
"place/FRAN_RI_005-d3ntr1oub2-1wzffi45uh2ur","d3ntr1oub2-1wzffi45uh2ur","Ampuis (Rhône)","Ouilly | Ampuis","arrondissement : 691 | canton : Condrieu","1er janvier 2015 : Ampuis passe de l'arrondissement de Lyon à l'arrondissement de Villefranche-sur-Saône.","Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69007","POINT(841300 6489300)","http://id.insee.fr/geo/commune/69007 | http://data.ign.fr/id/geofla/commune/69007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69007"," [] | Loire-sur-Rhône (Rhône) [d3ntr2yphq--h9669fo5s7mr] | Tupin-et-Semons (Rhône) [d3ntr4rbt7-wkex60gavcjj] | Saint-Cyr-sur-le-Rhône (Rhône) [d3ntr45enb-1zs4caf1cow2] | Les Haies (Rhône) [d3ntr2pdv7-11ic5c52522d3] |  []"
"place/FRAN_RI_005-d3ntr1p5y3-11giwi5zpxfal","d3ntr1p5y3-11giwi5zpxfal","Ancy (Rhône)","Ancy | Pouilly-le-Châtel","arrondissement : 692 | canton : Tarare",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69008","POINT(817000 6527500)","http://id.insee.fr/geo/commune/69008 | http://data.ign.fr/id/geofla/commune/69008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69008","Saint-Romain-de-Popey (Rhône) [d3ntr4je70--1s2ll7v653vxa] | Saint-Julien-sur-Bibost (Rhône) [d3ntr4dusv--1m93ga4hba3wa] | Savigny (Rhône) [d3ntr3utje--17mcef1np29f3] | Montrottier (Rhône) [d3ntr368g8--fun4o3u9wueu] | Saint-Forgeux (Rhône) [d3ntr47lz1--9m5gfvi6qj9k]"
"place/FRAN_RI_005-d3ntr1ph5m--1ds7r9ak6hbg4","d3ntr1ph5m--1ds7r9ak6hbg4","Anse (Rhône)","Anse","arrondissement : 692 | canton : Anse",,"Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69009","POINT(833200 6538700)","http://id.insee.fr/geo/commune/69009 | http://data.ign.fr/id/geofla/commune/69009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69009"," [] | Limas (Rhône) [d3ntr2wqsf-18umqi5bngmta] | Lachassagne (Rhône) [d3ntr2tgg3--ebcqpfq9tprr] |  [] | Pommiers (Rhône) [d3ntr3c9ip-10o6syrcjte8t] | Villefranche-sur-Saône (Rhône) [d3ntr4v1gh-zr0hpxedgy4i] | Theizé (Rhône) [d3ntr4p6fb-1f1zkxm4i9mo2] | Ambérieux (Rhône) [d3ntr1o8r1-1d8wpzvujv8o] | Lucenay (Rhône) [d3ntr2zyz4-1tgqrncf92gt]"
"place/FRAN_RI_005-d3ntr1qdx6--2hdtrndds3fm","d3ntr1qdx6--2hdtrndds3fm","Arnas (Rhône)","Croix-Rousse | Arnas","arrondissement : 692 | canton : Gleizé","11 mars 2001 :","Rhône (Rhône-Alpes, département) [d3ntb8kmo4-14vv2fdq38hkk]","69013","POINT(832100 6548500)","http://id.insee.fr/geo/commune/69013 | http://data.ign.fr/id/geofla/commune/69013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/69013","Gleizé (Rhône) [d3ntr2nr0o-1ss3e55f46chk] | Denicé (Rhône) [d3ntr2gpb0--co5rpc2fqdus] |  [] | Saint-Julien (Rhône) [d3ntr4diy2-szn7he1m8otj] | Saint-Georges-de-Reneins (Rhône) [d3ntr4a4q2-1xtgmob7v58xs] |  [] | Villefranche-sur-Saône (Rhône) [d3ntr4v1gh-zr0hpxedgy4i]"
