"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntxc6hry-1bi1xypuc05xm","d3ntxc6hry-1bi1xypuc05xm","Abbéville-la-Rivière (Essonne)","Abbéville-la-Rivière","arrondissement : 911 | canton : Méréville","1er janvier 1968 : Abbéville-la-Rivière est rattaché au département (Anc. 78001).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91001","POINT(638200 6805400)","http://id.insee.fr/geo/commune/91001 | http://data.ign.fr/id/geofla/commune/91001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91001"," [] |  [] | Roinvilliers (Essonne) [d3ntxdtqqk-1wa1upx33pqph] | Arrancourt (Essonne) [d3ntxc8bb1--184ijj0nuhglj] | Marolles-en-Beauce (Essonne) [d3ntxdcv2q-6czcbueh6yns] | Fontaine-la-Rivière (Essonne) [d3ntxcyfd1--16s16yt670214] | Bois-Herpin (Essonne) [d3ntxcbz0i--v6ytbzbpqnpz] | Saint-Cyr-la-Rivière (Essonne) [d3ntxdvx79-1plzzxpec8fzl]"
"place/FRAN_RI_005-d3ntxc6t79--1dq06cp962b6e","d3ntxc6t79--1dq06cp962b6e","Angerville (Essonne)","Angerville | Dommerville","arrondissement : 911 | canton : Méréville","1er janvier 1968 : Angerville est rattaché au département (Anc. 78016).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91016","POINT(625700 6801500)","http://id.insee.fr/geo/commune/91016 | http://data.ign.fr/id/geofla/commune/91016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91016"," [] |  [] |  [] |  [] |  [] | Méréville (Essonne) [d3ntxdee1k-ih1mv1er1kzh] | Monnerville (Essonne) [d3ntxdgki9--xstrrqvrcfcg] | Pussay (Essonne) [d3ntxds6wp-pwa4uqg39iem]"
"place/FRAN_RI_005-d3ntxc7470--2wk92llqbsob","d3ntxc7470--2wk92llqbsob","Angervilliers (Essonne)","Angervilliers","arrondissement : 911 | canton : Saint-Chéron","1er janvier 1968 : Angervilliers est rattaché au département (Anc. 78017). 1er janvier 2017 : Angervilliers passe de l'arrondissement d'Étampes à l'arrondissement de Palaiseau.","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91017","POINT(631000 6832900)","http://id.insee.fr/geo/commune/91017 | http://data.ign.fr/id/geofla/commune/91017 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91017","Forges-les-Bains (Essonne) [d3ntxd0le7--1h6r5wnwldv9a] | Bonnelles (Yvelines) [d3nttizjod--1ajb36kj7fm5r] | Le Val-Saint-Germain (Essonne) [d3ntxe4zcd--1n0cspndo8dzq] | Longvilliers (Yvelines) [d3nttk1w4b-4apx1wobbvu7] | Saint-Cyr-sous-Dourdan (Essonne) [d3ntxdw871--12bab96w7cy9x] | Vaugrigneuse (Essonne) [d3ntxe5ljn--113mknx43fg1m]"
"place/FRAN_RI_005-d3ntxc7fmb--ykw15dgobn8x","d3ntxc7fmb--ykw15dgobn8x","Arpajon (Essonne)","Arpajon","arrondissement : 913 | canton : Arpajon","1er janvier 1968 : Arpajon est rattaché au département (Anc. 78021).Saint-Germain-lès-Arpajon est rattaché au département (Anc. 78552).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91021","POINT(644500 6832400)","http://id.insee.fr/geo/commune/91021 | http://data.ign.fr/id/geofla/commune/91021 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91021","Ollainville (Essonne) [d3ntxdk9ai--l8jnzgmqw260] | Egly (Essonne) [d3ntxcvdfd--gg85eciq70kk] | La Norville (Essonne) [d3ntxdjnaz-miiw0l3lqs6g] | Avrainville (Essonne) [d3ntxc9upe--rd8mcsos4pvx] | Saint-Germain-lès-Arpajon (Essonne) [d3ntxdx5lu-xzp2q00phenh]"
"place/FRAN_RI_005-d3ntxc8bb1--184ijj0nuhglj","d3ntxc8bb1--184ijj0nuhglj","Arrancourt (Essonne)","Arrancourt","arrondissement : 911 | canton : Méréville","1er janvier 1968 : Arrancourt est rattaché au département (Anc. 78022).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91022","POINT(637800 6804900)","http://id.insee.fr/geo/commune/91022 | http://data.ign.fr/id/geofla/commune/91022 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91022"," [] |  [] | Abbéville-la-Rivière (Essonne) [d3ntxc6hry-1bi1xypuc05xm] | Méréville (Essonne) [d3ntxdee1k-ih1mv1er1kzh] | Saint-Cyr-la-Rivière (Essonne) [d3ntxdvx79-1plzzxpec8fzl]"
"place/FRAN_RI_005-d3ntxc8my3--1ttiv1vy7xmrx","d3ntxc8my3--1ttiv1vy7xmrx","Athis-Mons (Essonne)","Athis-Mons","arrondissement : 913 | canton : Athis-Mons","1er janvier 1968 : Athis-Mons est rattaché au département (Anc. 78027).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91027","POINT(655000 6845500)","http://id.insee.fr/geo/commune/91027 | http://data.ign.fr/id/geofla/commune/91027 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91027","Savigny-sur-Orge (Essonne) [d3ntxe1j6i-e66e348jrfsi] | Ablon-sur-Seine (Val-de-Marne) [d3ntxfa8z9--nobfu30a5gxs] | Paray-Vieille-Poste (Essonne) [d3ntxdqcqc-idvlk3jt9iyc] | Juvisy-sur-Orge (Essonne) [d3ntxd8u7x--mxbj17j74e3b] | Draveil (Essonne) [d3ntxcur0b--hgw1ogx3cuae] | Vigneux-sur-Seine (Essonne) [d3ntxe7y9e--ocqdib29e1x1] | Villeneuve-le-Roi (Val-de-Marne) [d3ntxfpwg9-3wp2psl6zl68]"
"place/FRAN_RI_005-d3ntxc8xq3--lka84sj8vf1l","d3ntxc8xq3--lka84sj8vf1l","Authon-la-Plaine (Essonne)","Authon-la-Plaine","arrondissement : 911 | canton : Dourdan","1er janvier 1968 : Authon-la-Plaine est rattaché au département (Anc. 78035).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91035","POINT(622800 6817200)","http://id.insee.fr/geo/commune/91035 | http://data.ign.fr/id/geofla/commune/91035 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91035"," [] | Corbreuse (Essonne) [d3ntxcqyzn--1cpvu6pcfowvv] | Saint-Escobille (Essonne) [d3ntxdwjek--1u4uw1b1unf8f] | Chatignonville (Essonne) [d3ntxcog0v--ralpcg0yapmk] | Plessis-Saint-Benoist (Essonne) [d3ntxdr9xe-yi0ytan0ehx6] | Richarville (Essonne) [d3ntxdst3z-1ekfzdbtlv3rm]"
"place/FRAN_RI_005-d3ntxc98pv--831mrrskjy82","d3ntxc98pv--831mrrskjy82","Auvernaux (Essonne)","Auvernaux","arrondissement : 912 | canton : Mennecy","1er janvier 1968 : Auvernaux est rattaché au département (Anc. 78037).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91037","POINT(662500 6825500)","http://id.insee.fr/geo/commune/91037 | http://data.ign.fr/id/geofla/commune/91037 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91037","Chevannes (Essonne) [d3ntxcq1d2--1c07mpdh215zu] | Saint-Fargeau-Ponthierry (Seine-et-Marne) [d3ntthd4go--ltwr72xh3jc3] | Nainville-les-Roches (Essonne) [d3ntxdjcb7--1b50ub245z35] | Le Coudray-Montceaux (Essonne) [d3ntxcra76-6jipdevb0b1w] | Champcueil (Essonne) [d3ntxcniea-1c0q6x6txurk9]"
"place/FRAN_RI_005-d3ntxc9jxe-15jn0028db7eb","d3ntxc9jxe-15jn0028db7eb","Auvers-Saint-Georges (Essonne)","Auvers-Saint-Georges","arrondissement : 911 | canton : Etréchy","1er janvier 1968 : Auvers-Saint-Georges est rattaché au département (Anc. 78038).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91038","POINT(642300 6821600)","http://id.insee.fr/geo/commune/91038 | http://data.ign.fr/id/geofla/commune/91038 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91038","Janville-sur-Juine (Essonne) [d3ntxd888d--3nkt7ey4wmul] | Etréchy (Essonne) [d3ntxcx767-7fl89dszwko8] | Chamarande (Essonne) [d3ntxcn7ej--1ic9sqqs08q3] | Villeneuve-sur-Auvers (Essonne) [d3ntxeas7x-1jkspwisct8q1] | Morigny-Champigny (Essonne) [d3ntxdifbw-1xynls3i6mu8o] | Bouville (Essonne) [d3ntxcg0y4-18sprt0anqvtv]"
"place/FRAN_RI_005-d3ntxc9upe--rd8mcsos4pvx","d3ntxc9upe--rd8mcsos4pvx","Avrainville (Essonne)","Avrainville","arrondissement : 913 | canton : Arpajon","1er janvier 1968 : Avrainville est rattaché au département (Anc. 78041).","Essonne (Ile-de-France, département) [d3ntb7nvrw--x5v56woc2tqj]","91041","POINT(644500 6829300)","http://id.insee.fr/geo/commune/91041 | http://data.ign.fr/id/geofla/commune/91041 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/91041","Egly (Essonne) [d3ntxcvdfd--gg85eciq70kk] | Boissy-sous-Saint-Yon (Essonne) [d3ntxcdu1w-45qfgg9id6kt] | La Norville (Essonne) [d3ntxdjnaz-miiw0l3lqs6g] | Torfou (Essonne) [d3ntxe3p7o-181jm0clddpg5] | Lardy (Essonne) [d3ntxd957o-1wjsepxhl1mpx] | Arpajon (Essonne) [d3ntxc7fmb--ykw15dgobn8x] | Guibeville (Essonne) [d3ntxd30wt-9879mqnueg67] | Cheptainville (Essonne) [d3ntxcpq5j-cdjh2sqpswxu]"
