"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntku5n9p--1h1ub41vjeo2k","d3ntku5n9p--1h1ub41vjeo2k","Ageville (Haute-Marne)","Ageville","arrondissement : 521 | canton : Nogent",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52001","POINT(875200 6781400)","http://id.insee.fr/geo/commune/52001 | http://data.ign.fr/id/geofla/commune/52001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52001","Lanques-sur-Rognon (Haute-Marne) [d3ntkwg5gp-idf3j32w6js] | Biesles (Haute-Marne) [d3ntkukk0g--1bm5z4c3na6kt] | Millières (Haute-Marne) [d3ntkwx457--14he999e5pbj6] | Bourdons-sur-Rognon (Haute-Marne) [d3ntkuoe6p--p7qiqjhya4gj] | Mennouveaux (Haute-Marne) [d3ntkwvviu--udfjtsh1djhn] | Esnouveaux (Haute-Marne) [d3ntkvs5pt--1f6e8wdlmtpp3]"
"place/FRAN_RI_005-d3ntku5y1p-s9458d1yirq","d3ntku5y1p-s9458d1yirq","Aigremont (Haute-Marne)","Aigremont | Buxezeuil | Buxereuilles","arrondissement : 522 | canton : Bourbonne-les-Bains",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52002","POINT(902500 6772000)","http://id.insee.fr/geo/commune/52002 | http://data.ign.fr/id/geofla/commune/52002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52002","Larivière-Arnoncourt (Haute-Marne) [d3ntkwgrg8--19qn2hbcyhuhr] | Serqueux (Haute-Marne) [d3ntkzr652-1jd758svbw954]"
"place/FRAN_RI_005-d3ntku6998-1eh73pbvsuufv","d3ntku6998-1eh73pbvsuufv","Aillianville (Haute-Marne)","Vaudainvilliers | Allianville | Aillianville","arrondissement : 521 | canton : Saint-Blin",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52003","POINT(883500 6807500)","http://id.insee.fr/geo/commune/52003 | http://data.ign.fr/id/geofla/commune/52003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52003","Liffol-le-Petit (Haute-Marne) [d3ntkwljgu-1gahiedlrr3i8] | Vesaignes-sous-Lafauche (Haute-Marne) [d3ntl042vx-mfs2z70rw2kl] | Orquevaux (Haute-Marne) [d3ntkyvbku-xgeqwa75n75s] | Trampot (Vosges) [d3ntx1mdmm--q0p7pxl4kgxh] | Chambroncourt (Haute-Marne) [d3ntkuyt1l--1f5n4c0xbi7pj] | Lafauche (Haute-Marne) [d3ntkwde3a-139nz4mlwbbar] | Brechainville (Vosges) [d3ntwvjxl4-1itywqjcf6ejj] | Prez-sous-Lafauche (Haute-Marne) [d3ntkzacuk-l1sx3vg1q3nm] | Liffol-le-Grand (Vosges) [d3ntwysx6s-ovr78roxxge8]"
"place/FRAN_RI_005-d3ntku6kgr-ieenew8xqck3","d3ntku6kgr-ieenew8xqck3","Aingoulaincourt (Haute-Marne)","Reclancourt | Aingoulaincourt","arrondissement : 523 | canton : Poissons",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52004","POINT(869000 6819700)","http://id.insee.fr/geo/commune/52004 | http://data.ign.fr/id/geofla/commune/52004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52004","Sailly (Haute-Marne) [d3ntkzjm3r--bnc8p9m6ek1m] | Montreuil-sur-Thonnance (Haute-Marne) [d3ntkx0y3o--mykg9aozm0tc] | Pancey (Haute-Marne) [d3ntkyxt1b-lnojqgt6d0a9] | Echenay (Haute-Marne) [d3ntkvoxbc--uxm07k39qau0]"
"place/FRAN_RI_005-d3ntku7wyt-e5j5ofq3j1yh","d3ntku7wyt-e5j5ofq3j1yh","Aizanville (Haute-Marne)","Aizauville | Aizanville","arrondissement : 521 | canton : Châteauvillain",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52005","POINT(841000 6780200)","http://id.insee.fr/geo/commune/52005 | http://data.ign.fr/id/geofla/commune/52005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52005","Vaudrémont (Haute-Marne) [d3ntl010iq--1wwe8m7atikxr] | Braux-le-Châtel (Haute-Marne) [d3ntkuqj53-1h4pr0kwctp7r] | Cirfontaines-en-Azois (Haute-Marne) [d3ntkv9054-1p0l75plqheo1] | Maranville (Haute-Marne) [d3ntkwtg08--mcbv0ze29147] | Orges (Haute-Marne) [d3ntkyu9n2--3r40k4yq0x8i]"
"place/FRAN_RI_005-d3ntku88tm-zjwohzmaenv7","d3ntku88tm-zjwohzmaenv7","Allichamps (Haute-Marne)","Allichamps","arrondissement : 523 | canton : Wassy",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52006","POINT(839600 6830500)","http://id.insee.fr/geo/commune/52006 | http://data.ign.fr/id/geofla/commune/52006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52006","Eclaron-Braucourt-Sainte-Livière (Haute-Marne) [d3ntkvp8iv-lz1d21iynf7r] | Humbécourt (Haute-Marne) [d3ntkw989z-1a0ptqei6xy6w] | Louvemont (Haute-Marne) [d3ntkwo5vs--m5hs6m8yq690]"
"place/FRAN_RI_005-d3ntku8k15--1iwjcyz13hh94","d3ntku8k15--1iwjcyz13hh94","Ambonville (Haute-Marne)","Ambouville | Ambonville","arrondissement : 523 | canton : Doulevant-le-Château",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52007","POINT(849400 6803100)","http://id.insee.fr/geo/commune/52007 | http://data.ign.fr/id/geofla/commune/52007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52007","Leschères-sur-le-Blaiseron (Haute-Marne) [d3ntkwk0a8-12bl6vivdxcvg] | Mirbel (Haute-Marne) [d3ntkwygfg-1kql9qk55ia6u] | Cerisières (Haute-Marne) [d3ntkuw7x8--f3rybe9q7bid] | Marbéville (Haute-Marne) [d3ntkwtr7r-hphzent9b5e7] | Bouzancourt (Haute-Marne) [d3ntkupm5s-kt128ecpidv2] | Guindrecourt-sur-Blaise (Haute-Marne) [d3ntkw4s47-4uk9dl3xchm]"
"place/FRAN_RI_005-d3ntku8v0w--59uq7505mbmr","d3ntku8v0w--59uq7505mbmr","Andelot-Blancheville (Haute-Marne)","Blancheville | Andelot-Blancheville","arrondissement : 521 | canton : Andelot-Blancheville","1er octobre 1973 : Andelot devient Andelot-Blancheville suite à sa fusion-association avec Blancheville.Blancheville est rattachée à Andelot (fusion association) qui devient Andelot-Blancheville.","Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52008","POINT(870600 6796100)","http://id.insee.fr/geo/commune/52008 | http://data.ign.fr/id/geofla/commune/52008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52008","Briaucourt (Haute-Marne) [d3ntkurrjo-17cyd0m7etidt] | Rochefort-sur-la-Côte (Haute-Marne) [d3ntkzfm3z--nvv2i77gvefm] | Bologne (Haute-Marne) [d3ntkumeu4--1cg9l0gp5x4ba] | Ecot-la-Combe (Haute-Marne) [d3ntkvqlo6--yiy3xqyi934c] | Cirey-lès-Mareilles (Haute-Marne) [d3ntkv8dxu--1sq7ho5kpn1v0] | Vouécourt (Haute-Marne) [d3ntl0cns7-ga7zupas4fwc] | Bourdons-sur-Rognon (Haute-Marne) [d3ntkuoe6p--p7qiqjhya4gj] | Rimaucourt (Haute-Marne) [d3ntkze2pm--g69f9ece62gn] | Roches-Bettaincourt (Haute-Marne) [d3ntkujn16-dpo07wsk61l8] | Viéville (Haute-Marne) [d3ntl05wf0--eir6jfk0778p] | Vignes-la-Côte (Haute-Marne) [d3ntl06770-tru9nerg23q3] | Signéville (Haute-Marne) [d3ntkzrsk4--v94fzlct0kbf] | Chantraines (Haute-Marne) [d3ntkv1c85-dg5ghjx7zhub]"
"place/FRAN_RI_005-d3ntku960o--x3vkqfhx5r19","d3ntku960o--x3vkqfhx5r19","Andilly-en-Bassigny (Haute-Marne)","Andilly-en-Bassigny","arrondissement : 522 | canton : Neuilly-l'Evêque","1er juin 1972 : Andilly-en-Bassigny est rattachée à Neuilly-l'Évêque (fusion association) qui devient Val-de-Gris.Neuilly-l'Évêque devient Val-de-Gris suite à sa fusion-association avec Andilly-en-Bassigny, Bannes, Bonnecourt, Changey, Charmes, Chatenay-Vaudin, Dampierre, Frécourt, Lecey, Orbigny-au-Val et Poiseul. 1er janvier 1984 : Andilly-en-Bassigny est rétablie.Val-de-Gris devient Neuilly-l'Évêque suite au rétablissement d'Andilly-en-Bassigny, de Bannes, de Bonnecourt, de Changey, de Charmes, de Chatenay-Vaudin, de Dampierre, de Frécourt, de Lecey, d'Orbigny-au-Val et de Poiseul.","Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52009","POINT(888500 6761000)","http://id.insee.fr/geo/commune/52009 | http://data.ign.fr/id/geofla/commune/52009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52009","Marcilly-en-Bassigny (Haute-Marne) [d3ntkwu1zr-999mxnzg1p2] | Poiseul (Haute-Marne) [d3ntkz7w1e-1gqm9llfoubdp] | Val-de-Meuse (Haute-Marne) [d3ntkx001l-1xtw1yp07sxj8] | Celles-en-Bassigny (Haute-Marne) [d3ntkuvlpx-1ssadcaerq96w] |  [] | Rançonnières (Haute-Marne) [d3ntkzc8bi-bts9rd0jx6al] | Plesnoy (Haute-Marne) [d3ntkz2rqh-12jsuf1z0eni9]"
"place/FRAN_RI_005-d3ntku9gso--m516pdt1ufcu","d3ntku9gso--m516pdt1ufcu","Annéville-la-Prairie (Haute-Marne)","Annéville-la-Prairie","arrondissement : 521 | canton : Vignory",,"Haute-Marne (Champagne-Ardenne, département) [d3ntb7uov6--ysbcy23g4kr9]","52011","POINT(854800 6790500)","http://id.insee.fr/geo/commune/52011 | http://data.ign.fr/id/geofla/commune/52011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/52011","Lamancine (Haute-Marne) [d3ntkwebac-zv9rq1dlh7ey] | Bologne (Haute-Marne) [d3ntkumeu4--1cg9l0gp5x4ba] | Meures (Haute-Marne) [d3ntkwwsxo--1hymuma4u0scp] | Oudincourt (Haute-Marne) [d3ntkyw0l1-17mk7sf1w59v3] | Ormoy-lès-Sexfontaines (Haute-Marne) [d3ntkyuz2r--3z6y6srmk6np]"
