"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntph233k--3a33o3xnukaa","d3ntph233k--3a33o3xnukaa","Aigueperse (Puy-de-Dôme)","Montpensier | Jussat | Chaptuzat | Aigueperse","arrondissement : 634 | canton : Aigueperse",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63001","POINT(715600 6546900)","http://id.insee.fr/geo/commune/63001 | http://data.ign.fr/id/geofla/commune/63001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63001","Montpensier (Puy-de-Dôme) [d3ntpjkmsf-gbzqclmajzse] | Vensat (Puy-de-Dôme) [d3ntplt9y0-m58b53oliswm] | Artonne (Puy-de-Dôme) [d3ntph60ag-ww3ks40e1el9] | Aubiat (Puy-de-Dôme) [d3ntph6b2g--1ey5mxdssgrh5] | Bussières-et-Pruns (Puy-de-Dôme) [d3ntphnfs8-1uqljq41p9bgd] | Chaptuzat (Puy-de-Dôme) [d3ntphxmnz-a4yb7fpsvuiq]"
"place/FRAN_RI_005-d3ntph2e3b-cdqkcqi36hol","d3ntph2e3b-cdqkcqi36hol","Aix-la-Fayette (Puy-de-Dôme)","Aix-la-Fayette","arrondissement : 631 | canton : Saint-Germain-l'Herm",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63002","POINT(740700 6490900)","http://id.insee.fr/geo/commune/63002 | http://data.ign.fr/id/geofla/commune/63002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63002","Echandelys (Puy-de-Dôme) [d3ntpihs0v--185mr45bmj0jp] | Fournols (Puy-de-Dôme) [d3ntpiqe7p-ly8l1fwrcd8k] | Saint-Genès-la-Tourette (Puy-de-Dôme) [d3ntpkslfe-zza5uu6evo4e] | Saint-Germain-l'Herm (Puy-de-Dôme) [d3ntpku3qy-5mpsc7qnpjmq]"
"place/FRAN_RI_005-d3ntph2ovc--5yle51b4p3iv","d3ntph2ovc--5yle51b4p3iv","Ambert (Puy-de-Dôme)","Lequaire | Le Quaire | La Forie | Ambert","arrondissement : 631 | canton : Ambert",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63003","POINT(757800 6494700)","http://id.insee.fr/geo/commune/63003 | http://data.ign.fr/id/geofla/commune/63003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63003","Marsac-en-Livradois (Puy-de-Dôme) [d3ntpjaxsr-1om1t53u1iqns] | Saint-Martin-des-Olmes (Puy-de-Dôme) [d3ntpl2ft2--1wzeq8idiwzig] | Le Monestier (Puy-de-Dôme) [d3ntpjhli1-19cqmb966ogyw] | La Forie (Puy-de-Dôme) [d3ntpiq3fp-1ganmwrfczzrb] | Bertignat (Puy-de-Dôme) [d3ntpheyrm--1xh3t02ysqqfd] | Grandrif (Puy-de-Dôme) [d3ntpiuc1v-wqjwu4qffr2z] | Saint-Ferréol-des-Côtes (Puy-de-Dôme) [d3ntpkpl01-67efo38y6r6k] | Thiolières (Puy-de-Dôme) [d3ntplo3x0-wzkpfp43w0df] | Valcivières (Puy-de-Dôme) [d3ntplrqbw-h36bus6xdw6g] | Job (Puy-de-Dôme) [d3ntpiw5sq--11me46sqx04qz]"
"place/FRAN_RI_005-d3ntph3vzd-1d2alcyqsbfz3","d3ntph3vzd-1d2alcyqsbfz3","Antoingt (Puy-de-Dôme)","Antoingt | Antoing","arrondissement : 633 | canton : Saint-Germain-Lembron",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63005","POINT(713900 6488400)","http://id.insee.fr/geo/commune/63005 | http://data.ign.fr/id/geofla/commune/63005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63005","Bergonne (Puy-de-Dôme) [d3ntphenrv--88m9rk0iz78q] | Vodable (Puy-de-Dôme) [d3ntpm02ls-8hc6qnnmhxc5] | Gignat (Puy-de-Dôme) [d3ntpirlz0--fx1cdvo78ppp] | Mareugheol (Puy-de-Dôme) [d3ntpjac0z-vsa963fj39pj] | Solignat (Puy-de-Dôme) [d3ntplkspn--umcjc3jsnnar]"
"place/FRAN_RI_005-d3ntph46rd--y1ampb39mflg","d3ntph46rd--y1ampb39mflg","Anzat-le-Luguet (Puy-de-Dôme)","Auzat-le-Luguet | Anzat-le-Luguet","arrondissement : 633 | canton : Ardes",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63006","POINT(703200 6470300)","http://id.insee.fr/geo/commune/63006 | http://data.ign.fr/id/geofla/commune/63006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63006","Apchat (Puy-de-Dôme) [d3ntph4hjd-9gtqtc1fih7x] | Mazoires (Puy-de-Dôme) [d3ntpjdyve-lmy34zpn4p2t] |  [] |  [] |  [] |  [] | Saint-Alyre-ès-Montagne (Puy-de-Dôme) [d3ntpke95u-auo5axoewssp] |  [] |  [] |  []"
"place/FRAN_RI_005-d3ntph4hjd-9gtqtc1fih7x","d3ntph4hjd-9gtqtc1fih7x","Apchat (Puy-de-Dôme)","Apehat | Apchat","arrondissement : 633 | canton : Ardes",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63007","POINT(711400 6476600)","http://id.insee.fr/geo/commune/63007 | http://data.ign.fr/id/geofla/commune/63007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63007"," [] | Mazoires (Puy-de-Dôme) [d3ntpjdyve-lmy34zpn4p2t] |  [] |  [] | Augnat (Puy-de-Dôme) [d3ntph7itr-12vlm263g9u32] |  [] | Saint-Gervazy (Puy-de-Dôme) [d3ntpkwnsj--ppnqxgg62kog] | Ardes (Puy-de-Dôme) [d3ntph53b5-22vwlbmwh5ap] |  [] | Anzat-le-Luguet (Puy-de-Dôme) [d3ntph46rd--y1ampb39mflg]"
"place/FRAN_RI_005-d3ntph4sbd--80rs8129blrf","d3ntph4sbd--80rs8129blrf","Arconsat (Puy-de-Dôme)","Chabreloche | Arconzat | Arconsat","arrondissement : 635 | canton : Saint-Rémy-sur-Durolle",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63008","POINT(755300 6532400)","http://id.insee.fr/geo/commune/63008 | http://data.ign.fr/id/geofla/commune/63008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63008","Palladuc (Puy-de-Dôme) [d3ntpjxq03--qm8llo8lzr4] | Chabreloche (Puy-de-Dôme) [d3ntphqrmv-uz4h3mqqcvqr] |  [] | Celles-sur-Durolle (Puy-de-Dôme) [d3ntphoy3s--132cy1a24k3jb] |  [] |  [] |  []"
"place/FRAN_RI_005-d3ntph53b5-22vwlbmwh5ap","d3ntph53b5-22vwlbmwh5ap","Ardes (Puy-de-Dôme)","Ardes","arrondissement : 633 | canton : Ardes",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63009","POINT(709800 6478200)","http://id.insee.fr/geo/commune/63009 | http://data.ign.fr/id/geofla/commune/63009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63009","Apchat (Puy-de-Dôme) [d3ntph4hjd-9gtqtc1fih7x] | Mazoires (Puy-de-Dôme) [d3ntpjdyve-lmy34zpn4p2t] | Augnat (Puy-de-Dôme) [d3ntph7itr-12vlm263g9u32] | Rentières (Puy-de-Dôme) [d3ntpk9f7f-1iqfh5g9mc5gy]"
"place/FRAN_RI_005-d3ntph5eax-1g2oeb6hchyxz","d3ntph5eax-1g2oeb6hchyxz","Arlanc (Puy-de-Dôme)","Arlanc","arrondissement : 631 | canton : Arlanc",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63010","POINT(756600 6479500)","http://id.insee.fr/geo/commune/63010 | http://data.ign.fr/id/geofla/commune/63010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63010","Marsac-en-Livradois (Puy-de-Dôme) [d3ntpjaxsr-1om1t53u1iqns] | Chaumont-le-Bourg (Puy-de-Dôme) [d3ntpi2s1p--lx09e7qutwhv] | Medeyrolles (Puy-de-Dôme) [d3ntpje9v5--3du1wifl618c] | Beurières (Puy-de-Dôme) [d3ntphfkr5--e1knzi714g3x] | Saint-Bonnet-le-Chastel (Puy-de-Dôme) [d3ntpkha8h--oyzjrxub10gg] | Dore-l'Eglise (Puy-de-Dôme) [d3ntpigv9b-h31bxdgh60qc] | Mayres (Puy-de-Dôme) [d3ntpjddbd-1p65kwew80jrb] | Novacelles (Puy-de-Dôme) [d3ntpjq9mq--1c06nz69037t4]"
"place/FRAN_RI_005-d3ntph5pao--dxcchzn1p3wv","d3ntph5pao--dxcchzn1p3wv","Ars-les-Favets (Puy-de-Dôme)","Ars-les-Favets","arrondissement : 634 | canton : Montaigut",,"Puy-de-Dôme (Auvergne, département) [d3ntb8jcjf--14j38x9l75uuq]","63011","POINT(681100 6566000)","http://id.insee.fr/geo/commune/63011 | http://data.ign.fr/id/geofla/commune/63011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/63011","Montaigut (Puy-de-Dôme) [d3ntpjii1t--1lrpkz7k6aes8] |  [] |  [] | La Crouzille (Puy-de-Dôme) [d3ntpidwk2-14eq4ceft6qb2]"
